key,0,1
13,"TEXT_CTSOPN60NEMJIJI_00732_RUISSENAUD_000_104","『水棲生物の生態』や、『各地に残るフェニックス伝承』など。
パンデモニウムの創造生物に関連したような、
論文も含まれてましたけど。"
14,"TEXT_CTSOPN60NEMJIJI_00732_RUISSENAUD_000_105","創造生物は、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>さんが倒して、
再封印したんだから、そこまで調べなくてもいいんじゃ……。"
15,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_106","そんなことはありません。
はるか古の時代、この世界に存在した創造生物を、
現代の研究者視点で調査することには大変な意義があります。"
16,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_107","……私としても、とっても気になりますし。"
17,"TEXT_CTSOPN60NEMJIJI_00732_RUISSENAUD_000_108","やっぱり、個人的興味じゃないですか……。
まったくの無関係ではないので、論文も揃えましたけど、
今度から資料集めは、自分でお願いしますよ？"
18,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_110","……さあ、話をもとに戻しましょう。
脅威的存在との戦いについて、教えてくださいますか？"
19,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_111","あ、エリクトニオスさんが魔法により変化した異形の姿や、
「ヘーミテオス」と化した獄卒長のお話もお願いします。
どちらも面白そ……いえ、興味深い事象ですから。"
20,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_112","ふむふむ、貴重なお話をありがとうございました。
実際の存在をこの目で見られないのは残念ですが、
なるべく詳細な記録を作れるよう、励みたいと思います。"
21,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_113","そうですわ……。
創造生物の生態について、簡単な推論も添えて、
一緒に記録に残しておくと参考になるかもしれませんね。"
22,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_114","たとえば……現代の水棲生物の中には、
成長後は、幼生期の数十倍になる生物がいます！"
23,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_115","もしかしたら、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>様が遭遇した、
「ヒッポカムポス」もまだ幼体で、数十倍の大きさに……！"
24,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_116","あら、そんなに驚かれるとは……。
創造生物は成長するのか、という別の疑問もありますし、
これは、いささか飛躍しすぎた推論でしたね。"
25,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_117","しかし、想像力とは無限大であるとも思うのです。
実証されるまで、すべての推論には可能性がある……。
ああ、とめどなくインスピレーションが湧いてきました……！"
26,"TEXT_CTSOPN60NEMJIJI_00732_Q1_100_100","何と言う？"
27,"TEXT_CTSOPN60NEMJIJI_00732_A1_100_100","妄想まじりの記録は駄目なのでは……？"
28,"TEXT_CTSOPN60NEMJIJI_00732_A2_100_100","それは、面白そう"
29,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_120","ふふふ、推論が書かれた部分には、
「検証中」とでも注釈を入れておけばいいのです！
さあ、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>様も広げましょう、想像の翼を！"
30,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_140","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>様、少しよろしいでしょうか。
煉獄層と地獄層で体験した戦闘について、
より詳しい内容をお聞かせいただきたいのです。"
31,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_141","すでにフルシュノ様には、
事の概要を記した資料を提出済みなのですが、
より詳しい記録を作成したいのですよ。"
32,"TEXT_CTSOPN60NEMJIJI_00732_RUISSENAUD_000_143","個人的な好奇心を満たしたいというのが本音でしょう？
ヌーメノン大書院から魔法生物や樹状生物絡みの論文を、
どっさり借り出してたの、知ってるんですからね。"
33,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_144","知的好奇心がうずくことは否定しません。
ですが、これも引いてはクローディエン先生の研究のため。
<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>様も、ご理解いただけるはずです。"
34,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_145","なるほど、煉獄層で対峙した魔法生物は、
巴術士が用いるカーバンクルとの共通点が……！
魔法生物という概念の源流が、古代に存在していたのでしょうか？"
35,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_146","それに、樹状生物と人との融合についても……
ヘーミテオスは、どんな生物とでも融合できるのでしょうか？
生態も含めて、実に興味深い……。"
36,"TEXT_CTSOPN60NEMJIJI_00732_RUISSENAUD_000_148","……やっぱり、創造生物やヘーミテオスについて、
詳しく知りたかっただけじゃないですか。"
37,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_149","つ、つい考えてしまうのは仕方ないではありませんか！
こんな壮絶な戦闘、興奮するなという方が無理ですもの！"
38,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_150","創造生物やヘーミテオスの、肉体的特徴や戦闘能力……。
それらの要素から、様々な推論が湯水のように浮かんでくるのです。"
39,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_100_150","たとえば、ヘファイストスにしても、「フェニックス」が持つ、
再生や不死という概念を、研究に取り入れていたかもしれない……。
そうした妄想が溢れてくるのは、止めようがありません！"
40,"TEXT_CTSOPN60NEMJIJI_00732_RUISSENAUD_000_151","妄想は構いませんが、この記録は、
報告書としてフルシュノ様に提出するのです。
推論まで記述することのないよう、お願いしますよ？"
41,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_152","……クローディエン先生なら、笑って許してくれますのに。"
42,"TEXT_CTSOPN60NEMJIJI_00732_RUISSENAUD_000_153","（★未使用／削除予定★）"
43,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_153","でもそれは、先生がそうした推論も好むお人だから。
フルシュノ様相手に、同じことをしたら、
きっと、余計な報告だと怒られますよね……。"
44,"TEXT_CTSOPN60NEMJIJI_00732_Q1_100_200","何と言う？"
45,"TEXT_CTSOPN60NEMJIJI_00732_A1_100_200","フルシュノなら、きっと大丈夫"
46,"TEXT_CTSOPN60NEMJIJI_00732_A2_100_200","怒ったら怖そう……"
47,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_155","そうですよね！
眼光鋭く強面のフルシュノ様ですが、
きっと、そのお心は星海のごとき広さをお持ちのはず！"
48,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_160","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>様も恐れるほどですか……。
わかりました、思い浮かんだ推論は、
身内向けの記録に記すのみとしましょう。"
49,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_165","それでは私は、お聞きした話に、
私なりの推論を加えて、記録作成に取り組みましょう。"
50,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_166","この想像力は、無限大……
実証されるその日まで、膨らみ続けるのみ！
さあ、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>様も広げましょう、想像の翼を！"
51,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_400","現在は、クローディエン先生の判断で、
各研究機関への報告は最低限の共有に留めております。"
52,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_401","詳細な報告をしようにも、パンデモニウムでの事件が、
現代にどの程度影響しているのか、まだ分かっていませんから。"
53,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_402","両者を繋ぐのは、クリスタルに封じられている記憶ですが……。
残念ながら、貴方が感じ取ったような思念の類は、
あれから一切、発しておりません。"
54,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_403","ソウルクリスタルなど、記憶が刻み込まれた結晶をかき集め、
比較も行っていますが、今のところ成果なし……。"
55,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_404","<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>様が聞いた、記憶の警告。
それを私たちも感知できれば、調査の幅も広がるのですが……。
クローディエン先生も、悔しそうにしてらっしゃいましたよ。"
56,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_410","先生がいない以上、研究も進展のしようがありません。
資料の整理に勤しむくらいしか、
やることがないというのが本音ですね……。"
57,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_420","クローディエン先生が、クリスタル捜索に旅立ったとき、
強引にでも、出立を止めなかったことを後悔しています。"
58,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_421","あの方は、とても優秀な研究者ですが、
性格的には、どうにも難ありというか……。"
59,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_422","普段は、冷静で謙虚な御方なのですけれど、
研究に夢中になると、途端に視野が狭くなるのですよね。
思い込みも激しいので、よく妙な誤解をしていますし。"
60,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_423","今回も、意気揚々と出かけていかれましたから、
きっと夢中で捜索に打ち込み……何か事件が起きたのでしょう。"
61,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_424","そう簡単にくじける方ではありません。
無事に戻ってくるとも信じていますが……
ただ待つことしかできないというのは、歯がゆいものです。"
62,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_142","（★未使用／削除予定★）"
63,"TEXT_CTSOPN60NEMJIJI_00732_NEMJIJI_000_147","（★未使用／削除予定★）"
