key,0,1
14,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_513","リーンたちについては、「無の大地」にて、
件の調査を進めてくれている。"
15,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_514","リーンたちについては、何やら気になることがあるとかで、
しばらくこの街に出たり入ったりしているらしい。"
16,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_515","あなたが戻ったら連絡をするように言われているが……
あの様子では、本格的に招集をかけるのは、
もう少しあとでもいいだろう。"
17,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_516","無論、その間にも、彼らを帰還させるための術について、
調べは進めておくつもりだよ。
だからあなたは、しばしの休息と、自由な旅を楽しむといい。"
18,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_550","ノルヴラントに闇夜が取り戻されたことで、
ようやく、人々は新たな時代に向かい歩み始めた。"
19,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_551","「旅立ちの宿」の患者には、回復への希望がもたらされ、
ユールモアの人々は、新元首の下で変革の道へと進み始めた。
いずれも、少し前までは考えられないことだ。"
20,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_552","こうした変化は、あなたやベーク＝ラグ殿の協力はもちろん、
アルフィノやアリゼーたちの想いが欠かせなかった。"
21,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_553","そんな彼らだからこそ、
私は是が非でも、原初世界へと無事に送り返したい。
希望の灯火を心に宿す者たちを、ね……。"
22,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_520","……待て、待ってくれ。
そのマメットはいったい……何がどうしてそうなった……？"
23,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_521","タタルから渡された……？
「シルクスの峡間」の探索費用を稼ぐために作ったもので……？
さる賢人をモデルにしている……と？"
24,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_522","い、いやおかしいだろ……
私はタタルとは面識がなかったし……
誰がそんなの発案したんだ？"
25,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_523","ガラフさんとこのクルルか？
それとも……そうだ……あいつだろ、ラムブルース！
ああ、絶対に間違いない……！"
26,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_524","あいつのことだ、あわよくばそのマメットが未来に残って、
いつか目覚めた私が得も言われぬ気持ちで拾ったらおもしろい、
くらいに考えててもおかしくないぞ……！"
27,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_525","まったく……たまの冗談が冗談にならないんだよあいつ……。
まあ、「こっちはたくましく生きてるぞ」という伝言は、
これ以上ないくらいに、伝わってくるがね。"
28,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_526","そ、そうか……。
それは、その、なんというか……。"
29,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_527","……頼む、そのまま速やかに鞄にしまっておいてくれ。
どうにも、いたたまれなくなるからな……。"
30,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_530","…………！"
31,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_531","……前にも言ったが、私はこれでいて、結構な老人なのだ。
「水晶公」として生きてきた時間は長く、
それについて、無理に己を偽っているとも思っていない。"
32,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_532","ただ、それでも……
あなたがそうして昔のままに語り掛けてくると、
時折どうしようもなく、あの日の自分に返りそうになるんだ。"
33,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_533","「ノア」だった日の、あんたとオレと……
ドーガにウネ、シドたちも一緒に、
この塔にまつわる真実を求めて走り回ってた……。"
34,"TEXT_REGNOR4CRYSTALEXARCH_00611_MYSTERYVOICE_000_534","あのときのあんたも、すごい奴だなって思ってたけどさ……
今回は、もっとカッコよかったぞ、<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>！"
