key,0,1
14,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_LYDIRLONA_000_015","「クラフタースクリップ」、「ギャザラースクリップ」は、
ロウェナ商会でのみ使用できる、我が商会の独自通貨でございます。"
15,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_LYDIRLONA_000_016","スクリップで交換できる品々は、稀少な品ばかりですから、
ご満足いただけることでしょう。
ぜひ「スクリップ取引窓口」にて、ご利用ください。"
16,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_SYSTEM_000_017","スクリップの所持数など、詳細な情報については、
「通貨リスト」の「非戦闘」から確認することができます。"
17,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_LYDIRLONA_000_020","お客様が用意できる品を、自由に納品してくださいませ。
なお、買取対象となる「収集品」は、注文状況で変わりますから、
都度「収集品納品窓口」に、お問い合わせください。"
18,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_LYDIRLONA_000_021","ただし、「収集価値」が低すぎる品については、
納品をお断りさせていただくことがございます。
お客様のご要望に満たないと、商談が成立いたしませんから。"
19,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_LYDIRLONA_000_022","逆に、要望よりも高い「収集価値」の品を持ち込まれた場合は、
報酬に色を付けさせていただきます。
また、買取を強化している「収集品」の報酬も同様です。"
20,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_LYDIRLONA_000_023","加えまして、買取り対象の「収集品」は、
お客様の注文の状況により、定期的に更新しています。
最新の状況を常に把握して、仕入れにご協力くださいませ。"
21,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_SYSTEM_000_024","「ロウェナ商会取引」の納品依頼リストは、
「コンテンツ情報」から確認可能です。
リストの内容は、（地球時間）毎日、<ResetTime>06</ResetTime><If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>午後<Else/>午前</If><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>0</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>0</If>時に更新されます。"
22,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_LYDIRLONA_000_025","「収集品」を製作するには、
ちょっとしたコツが必要だと聞いております。"
23,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_SYSTEM_000_026","「収集品」を製作するには、
アクション「収集品製作」を使用して、
バフステータス「収集品製作」を付与する必要があります。"
24,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_SYSTEM_000_027","この状態でアイテム製作を完了させた場合、
完成時に「収集品」にするかどうかを選択できます。"
25,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_SYSTEM_000_028","なお「収集品」としての価値を示す「収集価値」は、
製作時に高めた品質に応じて、高くなっていきます。
通常の製作同様、品質を意識しながら製作しましょう。"
26,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_LYDIRLONA_000_030","「収集品」を採集するには、
ちょっとしたコツが必要だと聞いております。"
27,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_SYSTEM_000_031","「収集品」を採集するには、
アクション「収集品採集」を使用して、
バフステータス「収集品採集」を付与する必要があります。"
28,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_SYSTEM_000_032","「漁師」の場合は、魚のサイズが「収集価値」となります。
「採掘師」と「園芸師」の場合は、
選別アクションを使用する必要があります。"
29,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_SYSTEM_000_033","選別アクションを行うことで、採集物の「稀少度」が上がり、
この「稀少度」が高いほど、
入手したアイテムの「収集価値」も高くなります。"
30,"TEXT_REGLAKCOLLECTABLESUPPLYFRONT_00272_SYSTEM_000_034","なお、「採掘師」や「園芸師」の場合、
「フライングマウント」を使用しなければ、
到達できない採集場所も存在します。"
