Index,0:？,1:？
51,TEXT_BANQIQ101_03806_QHOTERLPASOL_000_020,某希望尔能去伊奇丝玛雅艾禁林<br>帮忙采取3个左右的{{Item|29543|0}}，<br>那么就拜托尔了是也。
52,TEXT_BANQIQ101_03806_QHOTERLPASOL_000_030,某希望尔能去缪栎的乡愁南部<br>帮忙钓取{{Item|29569|0}}，<br>钓饵用{{Item|27582|0}}最合适是也。
53,TEXT_BANQIQ101_03806_QHOTERLPASOL_100_010,麻烦尔去伊奇丝玛雅艾禁林<br>帮忙采取3个左右的{{Item|29517|0}}，<br>拜托尔了是也。
54,TEXT_BANQIQ101_03806_QHOTERLPASOL_100_020,麻烦尔去伊奇丝玛雅艾禁林<br>帮忙采取3个左右的{{Item|29543|0}}，<br>拜托尔了是也。
55,TEXT_BANQIQ101_03806_QHOTERLPASOL_100_030,麻烦尔去缪栎的乡愁南部<br>帮忙钓取{{Item|29569|0}}，<br>钓饵用{{Item|27582|0}}最合适是也。
56,TEXT_BANQIQ101_03806_QHOTERLPASOL_000_050,欢迎回来。<br>拿到某需要的素材了吗？
57,TEXT_BANQIQ101_03806_QHOTERLPASOL_000_060,哇，好棒的铁矿石！<br>这样就能制作出坚固的凿子跟鹤嘴锄了是也！
58,TEXT_BANQIQ101_03806_QHOTERLPASOL_000_070,哇，好棒的亚麻！<br>这样就能制作出结实的绳索了是也！
59,TEXT_BANQIQ101_03806_QHOTERLPASOL_000_080,哇，好棒的弧边招潮蟹！<br>这么巨大且结实的蟹钳，<br>可以用在制作各种道具上了是也！
60,TEXT_BANQIQ101_03806_QHOTERLPASOL_000_090,就像某刚才说的那样，制作道具的素材有多少都不会嫌多，<br>麻烦尔以后再来帮忙了是也。
61,TEXT_BANQIQ101_03806_QHOTERLPASOL_000_002,（★未使用／削除予定★）
62,TEXT_BANQIQ101_03806_QHOTERLPASOL_000_040,（★未使用／削除予定★）
