key,0
201,"Bronze Ingot"
202,"Bronze Rings"
203,"Bronze Rivets"
204,"Bronze Plate"
205,"Iron Ingot"
206,"Iron Rivets"
207,"Iron Plate"
208,"Iron Joint Plate"
209,"Iron Rings"
210,"Steel Ingot"
211,"Steel Hinge"
212,"Steel Plate"
213,"Steel Rivets"
214,"Steel Joint Plate"
215,"Steel Rings"
216,"Mythril Ingot"
217,"Mythril Rings"
218,"Mythril Rivets"
219,"Mythril Plate"
220,"Cobalt Ingot"
221,"Cobalt Rings"
222,"Cobalt Plate"
223,"Cobalt Joint Plate"
224,"Cobalt Rivets"
225,"Darksteel Rings"
226,"Darksteel Plate"
227,"Darksteel Nugget"
228,"Darksteel Rivets"
229,"Darksteel Ingot"
230,"Wolfram Square"
231,"Mythrite Nugget"
232,"Mythrite Ingot"
233,"Titanium Nugget"
234,"Titanium Ingot"
235,"Adamantite Nugget"
236,"Adamantite Ingot"
237,"Garlond Steel"
238,"Galvanized Garlond Steel"
239,"Adamantite Rivets"
240,"High Mythrite Ingot"
241,"High Steel Nugget"
242,"High Steel Ingot"
243,"Oroshigane Ingot"
244,"Tama-hagane Ingot"
245,"Molybdenum Ingot"
246,"Kamacite"
247,"Shark-class Bow Frame"
248,"Unkiu-class Bow Frame"
249,"Whale-class Bow Frame"
250,"Coelacanth-class Bow Frame"
251,"Syldra-class Bow Frame"
252,"Pure Titanium Plate"
253,"Mythrite Rivets"
254,"Deepgold Nugget"
255,"Deepgold Ingot"
256,"Bluespirit Tile"
257,"Titanbronze Ingot"
258,"Dwarven Mythril Ingot"
300,"Potion"
301,"Copper Ingot"
302,"Copper Rings"
303,"Ragstone Whetstone"
304,"Danburite"
305,"Fluorite"
306,"Sunstone"
307,"Malachite"
308,"Lapis Lazuli"
309,"Sphene"
310,"Brass Ingot"
311,"Brass Rings"
312,"Mudstone Whetstone"
313,"Eye of Lightning"
314,"Eye of Water"
315,"Eye of Ice"
316,"Eye of Fire"
317,"Eye of Earth"
318,"Eye of Wind"
319,"Silver Ingot"
320,"Silver Rings"
321,"Cut Stone"
322,"Siltstone Whetstone"
323,"Aquamarine"
324,"Heliodor"
325,"Garnet"
326,"Amethyst"
327,"Goshenite"
328,"Peridot"
329,"Mythril Ingot"
330,"Mythril Rings"
331,"Pearl"
332,"Jadeite"
333,"Basilisk Whetstone"
334,"Spinel"
335,"Tourmaline"
336,"Amber"
337,"Turquoise"
338,"Rubellite"
339,"Zircon"
340,"Electrum Ingot"
341,"Electrum Rings"
342,"Black Pearl"
343,"Astral Eye"
344,"Rose Gold Nugget"
345,"Radiant Astral Eye"
346,"Rose Gold Ingot"
347,"Sapphire"
348,"Topaz"
349,"Emerald"
350,"Iolite"
351,"Diamond"
352,"Ruby"
353,"Platinum Nugget"
354,"Gold Ingot"
355,"Platinum Ingot"
356,"Mythrite Nugget"
357,"Mythrite Ingot"
358,"Hardsilver Nugget"
359,"Hardsilver Ingot"
360,"Aurum Regis Nugget"
361,"Aurum Regis Ingot"
362,"Celestine"
363,"Larimar"
364,"Chrysolite"
365,"Eikon Iron Ingot"
366,"Star Ruby"
367,"Slate Whetstone"
368,"Durium Nugget"
369,"Durium Ingot"
370,"Palladium Nugget"
371,"Shark-class Bridge Frame"
372,"Unkiu-class Bridge Frame"
373,"Whale-class Bridge Frame"
374,"Coelacanth-class Bridge Frame"
375,"Syldra-class Bridge Frame"
376,"Triphane"
377,"Koppranickel Nugget"
378,"Rhodonite"
379,"Stonegold Nugget"
380,"Stonegold Ingot"
381,"Manasilver Nugget"
382,"Titanbronze Nugget"
383,"Dwarven Mythril Nugget"
384,"Hematite"
385,"Diaspore"
386,"Lazurite"
387,"Triplite"
388,"Petalite"
400,"Potion"
401,"Leather"
402,"Hard Leather"
403,"Aldgoat Leather"
404,"Toad Leather"
405,"Boar Leather"
406,"Peiste Leather"
407,"Raptor Leather"
408,"Uraeus Leather"
409,"Dodore Leather"
410,"Hippogryph Leather"
411,"Coeurl Fur"
412,"Hard Hippogryph Leather"
413,"Saurian Leather"
414,"Perfect Vellum"
415,"Kirimu Leather"
416,"Archaeornis Leather"
417,"Wyvern Leather"
418,"Dhalmel Leather"
419,"Dragon Leather"
420,"Amphiptere Leather"
421,"Griffin Leather"
422,"High Allagan Chimera Leather"
423,"Gagana Leather"
424,"Gyuki Leather"
425,"Tiger Leather"
426,"Marid Leather"
427,"Gazelle Leather"
428,"Smilodon Leather"
429,"Green Glider Leather"
430,"Atrociraptor Leather"
431,"Zonure Leather"
432,"Sea Swallow Leather"
500,"Potion"
501,"Hempen Yarn"
502,"Undyed Hempen Cloth"
503,"Cotton Yarn"
504,"Undyed Cotton Cloth"
505,"Cotton Canvas"
506,"Dew Thread"
507,"Undyed Velveteen"
508,"Linen Yarn"
509,"Undyed Linen"
510,"Linen Canvas"
511,"Woolen Yarn"
512,"Undyed Woolen Cloth"
513,"Felt Lining"
514,"Undyed Felt"
515,"Jute Yarn"
516,"Silk Thread"
517,"Vanya Silk"
518,"Cashmere Cloth"
519,"Perfect Cloth"
520,"Arachne Velveteen"
521,"Rainbow Cloth"
522,"Holy Rainbow Cloth"
523,"Ramie Cloth"
524,"Hallowed Ramie Cloth"
525,"Chimerical Felt"
526,"Astral Silk"
527,"Farreach Canvas"
528,"Bloodhempen Cloth"
529,"Ruby Cotton Cloth"
530,"Kudzu Cloth"
531,"Steppe Serge"
532,"Twinsilk"
533,"Bright Linen Yarn"
534,"Iridescent Silk Thread"
535,"Pixie Floss"
536,"Ovim Wool Yarn"
537,"Dwarven Cotton Thread"
538,"Pixie Cotton"
539,"Dwarven Cotton"
600,"Potion"
601,"Distilled Water"
602,"Quicksilver"
603,"Animal Glue"
604,"Growth Formula Alpha"
605,"Enchanted Copper Ink"
606,"Rubber"
607,"Fish Oil"
608,"Fish Glue"
609,"Beeswax"
610,"Roof Tile"
611,"Enchanted Iron Ink"
612,"Growth Formula Beta"
613,"Firebricks"
614,"Jellyfish Humours"
615,"Mortar"
616,"Enchanted Silver Ink"
617,"Natron"
618,"Crab Oil"
619,"Clear Glass Lens"
620,"Linseed Oil"
621,"Horn Glue"
622,"Growth Formula Gamma"
623,"Black Firesand"
624,"Enchanted Mythril Ink"
625,"Clinker Bricks"
626,"Lanolin"
627,"Shark Oil"
628,"Varnish"
629,"Enchanted Electrum Ink"
630,"Enchanted Gold Ink"
631,"Growth Formula Delta"
632,"Diluted Vitriol"
633,"Enchanted Rose Gold Ink"
634,"Growth Formula Delta Concentrate"
635,"Terminus Putty"
636,"Enchanted Platinum Ink"
637,"Perfect Pounce"
638,"Crystal Glass"
639,"Enchanted Mythrite Ink"
640,"Void Glue"
641,"Growth Formula Epsilon"
642,"Holy Water"
643,"Enchanted Hardsilver Ink"
644,"Wing Glue"
645,"Hallowed Water"
646,"Enchanted Aurum Regis Ink"
647,"Growth Formula Zeta"
648,"Scale Glue"
649,"Deep-red Enchanted Ink"
650,"Deep-green Enchanted Ink"
651,"Deep-blue Enchanted Ink"
652,"Superior Deep-red Enchanted Ink"
653,"Superior Deep-green Enchanted Ink"
654,"Superior Deep-blue Enchanted Ink"
655,"Dravanian Down Tree"
656,"Beetle Glue"
657,"Persimmon Tannin"
658,"Tempered Glass"
659,"Starch Glue"
660,"Growth Formula Iota"
661,"Growth Formula Kappa"
700,"Potion"
701,"Table Salt"
800,"Potion"
801,"Copper Ore"
802,"Tin Ore"
803,"Raw Sunstone"
804,"Raw Lapis Lazuli"
805,"Zinc Ore"
806,"Obsidian"
807,"Fine Sand"
808,"Copper Sand"
809,"Ragstone"
810,"Iron Sand"
811,"Iron Ore"
812,"Raw Malachite"
813,"Raw Sphene"
814,"Raw Fluorite"
815,"Limestone"
816,"Raw Danburite"
817,"Mudstone"
818,"Earth Rock"
819,"Silver Sand"
820,"Fire Rock"
821,"Ice Rock"
822,"Lightning Rock"
823,"Wind Rock"
824,"Water Rock"
825,"Silver Ore"
826,"Wyvern Obsidian"
827,"Siltstone"
828,"Granite"
829,"Raw Garnet"
830,"Raw Heliodor"
831,"Raw Peridot"
832,"Raw Goshenite"
833,"Mythril Sand"
834,"Raw Amethyst"
835,"Mythril Ore"
836,"Raw Aquamarine"
837,"Raw Tourmaline"
838,"Raw Spinel"
839,"Raw Zircon"
840,"Jade"
841,"Raw Turquoise"
842,"Electrum Sand"
843,"Electrum Ore"
844,"Raw Amber"
845,"Raw Rubellite"
846,"Marble"
847,"Basilisk Egg"
848,"Cobalt Ore"
849,"Black Limestone"
850,"Gold Sand"
851,"Darksteel Ore"
852,"Gold Ore"
853,"Astral Rock"
854,"Unaspected Crystal"
855,"Ferberite"
856,"Native Gold"
857,"Raw Iolite"
858,"Raw Diamond"
859,"Raw Emerald"
860,"Raw Ruby"
861,"Raw Sapphire"
862,"Raw Topaz"
863,"Pumice"
864,"Platinum Ore"
865,"Virgin Basilisk Egg"
866,"Mythrite Sand"
867,"Raw Agate"
868,"Raw Tiger's Eye"
869,"Raw Larimar"
870,"Dravanian Spring Water"
871,"Raw Mormorion"
872,"Raw Star Sapphire"
873,"Raw Star Ruby"
874,"Hardsilver Sand"
875,"Raw Opal"
876,"Abalathian Spring Water"
877,"Cloud Mica"
878,"Raw Carnelian"
879,"Raw Citrine"
880,"Aurum Regis Sand"
881,"Raw Chrysolite"
882,"Wyrm Obsidian"
883,"Slate"
884,"Koppranickel Ore"
885,"Doman Iron Ore"
886,"Durium Sand"
887,"Doman Iron Sand"
888,"Durium Ore"
889,"Palladium Sand"
890,"Molybdenum Ore"
891,"Truegold Sand"
892,"Truegold Ore"
893,"Bluespirit Ore"
894,"Manasilver Sand"
895,"Titancopper Sand"
896,"Titancopper Ore"
897,"Dimythrite Sand"
898,"Dimythrite Ore"
900,"Potion"
901,"Maple Log"
902,"Maple Branch"
903,"Cock Feather"
904,"Ash Log"
905,"Ash Branch"
906,"Crow Feather"
907,"Moko Grass"
908,"Elm Log"
909,"Straw"
910,"Cotton Boll"
911,"Yew Log"
912,"Yew Branch"
913,"Walnut Log"
914,"Chocobo Feather"
915,"Oak Branch"
916,"Flax"
917,"Oak Log"
918,"Bloodgrass"
919,"Wildfowl Feather"
920,"Mahogany Log"
921,"Rosewood Log"
922,"Rosewood Branch"
923,"Maiden Grass"
924,"Spruce Log"
925,"Silkworm Cocoon"
926,"Bamboo Stick"
927,"Waterfowl Feather"
928,"Cypress Log"
929,"Ebony Log"
930,"Rainbow Cotton Boll"
931,"Stalk of Ramie"
932,"Dark Chestnut Log"
933,"Dark Chestnut Branch"
934,"Birch Branch"
935,"Birch Sap"
936,"Humus"
937,"Island Seedling"
938,"Shroud Seedling"
939,"Desert Seedling"
940,"Birch Log"
941,"Camphorwood Log"
942,"Cloud Acorn"
943,"Beech Log"
944,"Larch Log"
945,"Persimmon Log"
946,"Zelkova Log"
947,"White Oak Log"
948,"Miracle Apple Log"
949,"White Ash Log"
950,"Sandteak Log"
951,"Lignum Vitae Log"
1000,"Potion"
1001,"Bone Crayfish"
