key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
259,"漁師","ラノシアの釣り名人：グレード1","ラノシアのレベル1-10釣り場で20回釣りをする","0",0,5," / ","",255,255,0,"ui/icon/001000/001101.tex",3,1,,,,,,,,,,1,1,"AchievementHideCondition#0"
260,"漁師","ラノシアの釣り名人：グレード2","ラノシアのレベル11-20釣り場で100回釣りをする","0",0,5," / ","",255,255,0,"ui/icon/001000/001101.tex",3,1,,,,,,,,,,2,1,"AchievementHideCondition#0"
261,"漁師","ラノシアの釣り名人：グレード3","ラノシアのレベル21-30釣り場で300回釣りをする","0",0,5," / ","",255,255,0,"ui/icon/001000/001101.tex",3,1,,,,,,,,,,3,1,"AchievementHideCondition#0"
262,"漁師","ラノシアの釣り名人：グレード4","ラノシアのレベル31-40釣り場で500回釣りをする","0",0,5," / ","",255,255,0,"ui/icon/001000/001101.tex",3,1,,,,,,,,,,4,1,"AchievementHideCondition#0"
263,"漁師","ラノシアの釣り名人：グレード5","ラノシアのレベル41-50釣り場で1,000回釣りをする","0",0,5," / ","",255,255,0,"ui/icon/001000/001101.tex",3,1,,,,,,,,,,5,1,"AchievementHideCondition#0"
264,"漁師","ラノシアの釣り王","アチーブメント「ラノシアの釣り名人：グレード1」～「ラノシアの釣り名人：グレード5」までをすべて達成する","19",1,10,"La Noscea Angler / La Noscea Angler","",255,255,0,"ui/icon/001000/001103.tex",4,2,"ラノシアの釣り名人：グレード1","ラノシアの釣り名人：グレード2","ラノシアの釣り名人：グレード3","ラノシアの釣り名人：グレード4","ラノシアの釣り名人：グレード5",,,,,6,1,"AchievementHideCondition#0"
265,"漁師","黒衣森の釣り名人：グレード1","黒衣森のレベル1-10釣り場で20回釣りをする","0",0,5," / ","",255,255,0,"ui/icon/001000/001101.tex",3,1,,,,,,,,,,7,1,"AchievementHideCondition#0"
266,"漁師","黒衣森の釣り名人：グレード2","黒衣森のレベル11-20釣り場で100回釣りをする","0",0,5," / ","",255,255,0,"ui/icon/001000/001101.tex",3,1,,,,,,,,,,8,1,"AchievementHideCondition#0"
267,"漁師","黒衣森の釣り名人：グレード3","黒衣森のレベル21-30釣り場で300回釣りをする","0",0,5," / ","",255,255,0,"ui/icon/001000/001101.tex",3,1,,,,,,,,,,9,1,"AchievementHideCondition#0"
268,"漁師","黒衣森の釣り名人：グレード4","黒衣森のレベル31-40釣り場で500回釣りをする","0",0,5," / ","",255,255,0,"ui/icon/001000/001101.tex",3,1,,,,,,,,,,10,1,"AchievementHideCondition#0"
269,"漁師","黒衣森の釣り名人：グレード5","黒衣森のレベル41-50釣り場で1,000回釣りをする","0",0,5," / ","",255,255,0,"ui/icon/001000/001101.tex",3,1,,,,,,,,,,11,1,"AchievementHideCondition#0"
270,"漁師","黒衣森の釣り王","アチーブメント「黒衣森の釣り名人：グレード1」～「黒衣森の釣り名人：グレード5」までをすべて達成する","19",1,10,"Shroud Angler / Shroud Angler","",255,255,0,"ui/icon/001000/001103.tex",4,2,"黒衣森の釣り名人：グレード1","黒衣森の釣り名人：グレード2","黒衣森の釣り名人：グレード3","黒衣森の釣り名人：グレード4","黒衣森の釣り名人：グレード5",,,,,12,1,"AchievementHideCondition#0"
271,"漁師","ザナラーンの釣り名人：グレード1","ザナラーンのレベル1-10釣り場で20回釣りをする","0",0,5," / ","",255,255,0,"ui/icon/001000/001101.tex",3,1,,,,,,,,,,13,1,"AchievementHideCondition#0"
272,"漁師","ザナラーンの釣り名人：グレード2","ザナラーンのレベル11-20釣り場で100回釣りをする","0",0,5," / ","",255,255,0,"ui/icon/001000/001101.tex",3,1,,,,,,,,,,14,1,"AchievementHideCondition#0"
273,"漁師","ザナラーンの釣り名人：グレード3","ザナラーンのレベル21-30釣り場で300回釣りをする","0",0,5," / ","",255,255,0,"ui/icon/001000/001101.tex",3,1,,,,,,,,,,15,1,"AchievementHideCondition#0"
274,"漁師","ザナラーンの釣り名人：グレード4","ザナラーンのレベル31-40釣り場で500回釣りをする","0",0,5," / ","",255,255,0,"ui/icon/001000/001101.tex",3,1,,,,,,,,,,16,1,"AchievementHideCondition#0"
275,"漁師","ザナラーンの釣り名人：グレード5","ザナラーンのレベル41-50釣り場で1,000回釣りをする","0",0,5," / ","",255,255,0,"ui/icon/001000/001101.tex",3,1,,,,,,,,,,17,1,"AchievementHideCondition#0"
276,"漁師","ザナラーンの釣り王","アチーブメント「ザナラーンの釣り名人：グレード1」～「ザナラーンの釣り名人：グレード5」までをすべて達成する","19",1,10,"Thanalan Angler / Thanalan Angler","",255,255,0,"ui/icon/001000/001103.tex",4,2,"ザナラーンの釣り名人：グレード1","ザナラーンの釣り名人：グレード2","ザナラーンの釣り名人：グレード3","ザナラーンの釣り名人：グレード4","ザナラーンの釣り名人：グレード5",,,,,18,1,"AchievementHideCondition#0"
277,"漁師","黄金の釣竿","アチーブメント「ラノシアの釣り王」「黒衣森の釣り王」「ザナラーンの釣り王」をすべて達成する","19",1,30," / ","ルミナリーロッド",12,255,3,"ui/icon/038000/038211.tex",4,2,"ラノシアの釣り王","黒衣森の釣り王","ザナラーンの釣り王",,,,,,,19,1,"AchievementHideCondition#0"
278,"採集","ラノシアの刺突名人：グレード1","ラノシアのレベル1-10刺突漁場で10回刺突漁をする","0",0,5," / ","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
279,"採集","ラノシアの刺突名人：グレード2","ラノシアのレベル11-20刺突漁場で30回刺突漁をする","0",0,5," / ","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
280,"採集","ラノシアの刺突名人：グレード3","ラノシアのレベル21-30刺突漁場で100回刺突漁をする","0",0,5," / ","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
281,"採集","ラノシアの刺突名人：グレード4","ラノシアのレベル31-40刺突漁場で200回刺突漁をする","0",0,5," / ","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
282,"採集","ラノシアの刺突名人：グレード5","ラノシアのレベル41-50刺突漁場で500回刺突漁をする","0",0,5," / ","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
283,"採集","ラノシアの刺突王","アチーブメント「ラノシアの刺突名人：グレード1」～「ラノシアの刺突名人：グレード5」までをすべて達成する","0",0,10,"La Noscea Harpooner / La Noscea Harpooner","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
284,"採集","黒衣森の刺突名人：グレード1","黒衣森のレベル1-10刺突漁場で10回刺突漁をする","0",0,5," / ","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
285,"採集","黒衣森の刺突名人：グレード2","黒衣森のレベル11-20刺突漁場で30回刺突漁をする","0",0,5," / ","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
286,"採集","黒衣森の刺突名人：グレード3","黒衣森のレベル21-30刺突漁場で100回刺突漁をする","0",0,5," / ","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
287,"採集","黒衣森の刺突名人：グレード4","黒衣森のレベル31-40刺突漁場で200回刺突漁をする","0",0,5," / ","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
288,"採集","黒衣森の刺突名人：グレード5","黒衣森のレベル41-50刺突漁場で500回刺突漁をする","0",0,5," / ","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
289,"採集","黒衣森の刺突王","アチーブメント「黒衣森の刺突名人：グレード1」～「黒衣森の刺突名人：グレード5」までをすべて達成する","0",0,10,"Shroud Harpooner / Shroud Harpooner","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
290,"採集","ザナラーンの刺突名人：グレード1","ザナラーンのレベル1-10刺突漁場で10回刺突漁をする","0",0,5," / ","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
291,"採集","ザナラーンの刺突名人：グレード2","ザナラーンのレベル11-20刺突漁場で30回刺突漁をする","0",0,5," / ","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
292,"採集","ザナラーンの刺突名人：グレード3","ザナラーンのレベル21-30刺突漁場で100回刺突漁をする","0",0,5," / ","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
293,"採集","ザナラーンの刺突名人：グレード4","ザナラーンのレベル31-40刺突漁場で200回刺突漁をする","0",0,5," / ","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
294,"採集","ザナラーンの刺突名人：グレード5","ザナラーンのレベル41-50刺突漁場で500回刺突漁をする","0",0,5," / ","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
295,"採集","ザナラーンの刺突王","アチーブメント「ザナラーンの刺突名人：グレード1」～「ザナラーンの刺突名人：グレード5」までをすべて達成する","0",0,10,"Thanalan Harpooner / Thanalan Harpooner","",255,255,0,"ui/icon/062000/062911.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
296,"マテリア","ミュタミクスの弟子：ランク1","マテリア装着を計10回成功させる","0",0,5," / ","",255,255,0,"ui/icon/020000/020201.tex",3,1,,,,,,,,,,1,1,"AchievementHideCondition#0"
297,"マテリア","ミュタミクスの弟子：ランク2","マテリア装着を計50回成功させる","0",0,5," / ","",255,255,0,"ui/icon/020000/020202.tex",3,1,,,,,,,,,,2,1,"AchievementHideCondition#0"
298,"マテリア","ミュタミクスの弟子：ランク3","マテリア装着を計100回成功させる","0",0,5," / ","",255,255,0,"ui/icon/020000/020203.tex",3,1,,,,,,,,,,3,1,"AchievementHideCondition#0"
299,"マテリア","ミュタミクスの弟子：ランク4","マテリア装着を計500回成功させる","0",0,5," / ","",255,255,0,"ui/icon/020000/020204.tex",3,1,,,,,,,,,,4,1,"AchievementHideCondition#0"
300,"マテリア","ミュタミクスの高弟","マテリア装着を計1,000回成功させる","33",19,10,"Carrier of the Cauldron / Carrier of the Cauldron","",255,255,0,"ui/icon/000000/000109.tex",3,1,,,,,,,,,,5,1,"AchievementHideCondition#0"
301,"マテリア","勇気の持ち主","1つの装備品に対して、マテリアを2個装着する","0",0,10," / ","",255,255,0,"ui/icon/020000/020206.tex",4,4,,,,,,,,,,9,1,"AchievementHideCondition#0"
302,"マテリア","幸運の持ち主","1つの装備品に対して、マテリアを3個装着する","0",0,20," / ","",255,255,0,"ui/icon/020000/020207.tex",4,4,,,,,,,,,,20,1,"AchievementHideCondition#0"
303,"マテリア","強運の持ち主","1つの装備品に対して、マテリアを4個装着する","0",0,30," / ","",255,255,0,"ui/icon/020000/020208.tex",4,4,,,,,,,,,,21,1,"AchievementHideCondition#0"
304,"マテリア","星神ニメーヤに愛されし者","1つの装備品に対して、マテリアを5個装着する","33",19,40," / ","ギャンブラークラウン",13,255,3,"ui/icon/000000/000407.tex",4,4,,,,,,,,,,22,1,"AchievementHideCondition#0"
305,"マテリア","思念の結晶：ランク1","装備品のマテリア精製を計10回実行する","0",0,5," / ","",255,255,0,"ui/icon/020000/020209.tex",3,1,,,,,,,,,,23,1,"AchievementHideCondition#0"
306,"マテリア","思念の結晶：ランク2","装備品のマテリア精製を計50回実行する","0",0,5," / ","",255,255,0,"ui/icon/020000/020210.tex",3,1,,,,,,,,,,24,1,"AchievementHideCondition#0"
307,"マテリア","思念の結晶：ランク3","装備品のマテリア精製を計100回実行する","0",0,5," / ","",255,255,0,"ui/icon/020000/020211.tex",3,1,,,,,,,,,,25,1,"AchievementHideCondition#0"
308,"マテリア","思念の結晶：ランク4","装備品のマテリア精製を計500回実行する","0",0,5," / ","",255,255,0,"ui/icon/020000/020212.tex",3,1,,,,,,,,,,26,1,"AchievementHideCondition#0"
309,"マテリア","練達せしマテリア師","装備品のマテリア精製を計1,000回実行する","33",19,10,"the Materia Master / the Materia Master","",255,255,0,"ui/icon/000000/000869.tex",3,1,,,,,,,,,,27,1,"AchievementHideCondition#0"
310,"全般","リムサ・ロミンサからの旅立ち","メインクエスト「森都と砂都と」をコンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062951.tex",4,6,"森都と砂都と",,,,,,,,,21,25,"AchievementHideCondition#0"
311,"全般","グリダニアからの旅立ち","メインクエスト「海都と砂都と」をコンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062952.tex",4,6,"海都と砂都と",,,,,,,,,22,25,"AchievementHideCondition#0"
312,"全般","ウルダハからの旅立ち","メインクエスト「海都と森都と」をコンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062953.tex",4,6,"海都と森都と",,,,,,,,,23,25,"AchievementHideCondition#0"
313,"全般","1つの物語","いずれかのクラスのクラスクエストのうち、レベル30でオファーされるものを1つコンプリートする","0",0,5," / ","",255,255,0,"ui/icon/026000/026002.tex",4,9,"ナルザルの双剣","拳の聖人","宿縁を断ち切る日","勇気の証明","迷い無き瞳","やっと、わかったよ","臆病者の牙","巴術最大級命題の証明","手を伸ばす先の勝利",301,1,"AchievementHideCondition#0"
314,"全般","ファイターたちの物語","クラスクエスト「ナルザルの双剣」「拳の聖人」「宿縁を断ち切る日」「勇気の証明」「迷い無き瞳」をすべてコンプリートする","30",30,10,"Expert Fighter / Expert Fighter","",255,255,0,"ui/icon/002000/002553.tex",4,6,"ナルザルの双剣","拳の聖人","宿縁を断ち切る日","勇気の証明","迷い無き瞳",,,,,302,1,"AchievementHideCondition#0"
315,"全般","ソーサラーたちの物語","クラスクエスト「やっと、わかったよ」「臆病者の牙」「巴術最大級命題の証明」をすべてコンプリートする","31",30,10,"Expert Sorcerer / Expert Sorcerer","",255,255,0,"ui/icon/003000/003132.tex",4,6,"やっと、わかったよ","臆病者の牙","巴術最大級命題の証明",,,,,,,303,1,"AchievementHideCondition#0"
316,"全般","クラフターたちの物語","クラスクエスト「結ばれる想い」「大富豪からの指名」「道分つ甲冑師」「孔雀石は希望の煌めき」「逸品たる使命」「恋する男の一大決心」「毒薬の愉悦」「食通ロロリトの挑戦状」をすべてコンプリートする","33",30,10,"Expert Crafter / Expert Crafter","",255,255,0,"ui/icon/001000/001997.tex",4,6,"結ばれる想い","大富豪からの指名","道分つ甲冑師","孔雀石は希望の煌めき","逸品たる使命","恋する男の一大決心","毒薬の愉悦","食通ロロリトの挑戦状",,304,1,"AchievementHideCondition#0"
317,"全般","ギャザラーたちの物語","クラスクエスト「嵐呼ぶ流紋のきらめき」「自然の洗礼」「宵闇に釣り糸」をすべてコンプリートする","32",30,10,"Expert Gatherer / Expert Gatherer","",255,255,0,"ui/icon/001000/001015.tex",4,6,"嵐呼ぶ流紋のきらめき","自然の洗礼","宵闇に釣り糸",,,,,,,305,1,"AchievementHideCondition#0"
318,"全般","語り継がれる物語","アチーブメント「ファイターたちの物語」「ソーサラーたちの物語」「クラフターたちの物語」「ギャザラーたちの物語」をすべて達成する","1",30,20," / ","クロニクラークラウン",14,255,3,"ui/icon/000000/000452.tex",4,2,"ファイターたちの物語","ソーサラーたちの物語","クラフターたちの物語","ギャザラーたちの物語",,,,,,306,1,"AchievementHideCondition#0"
319,"クエスト","ラノシアの助っ人","ラノシアのサブクエストを15種類コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062901.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
320,"クエスト","黒衣森の助っ人","黒衣森のサブクエストを15種類コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062902.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
321,"クエスト","ザナラーンの助っ人","ザナラーンのサブクエストを15種類コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062903.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
322,"クエスト","都市民の味方","アチーブメント「ラノシアの助っ人」「黒衣森の助っ人」「ザナラーンの助っ人」をすべて達成する","0",0,10,"the Helping Hand / the Helping Hand","",255,255,0,"ui/icon/062000/062938.tex",0,2,"ラノシアの助っ人","黒衣森の助っ人","ザナラーンの助っ人",,,,,,,0,1,"AchievementHideCondition#0"
323,"リーヴ","リーヴ好きの傭兵：ランク1","リーヴ：傭兵稼業を計10回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/002000/002802.tex",3,1,,,,,,,,,,1,1,"AchievementHideCondition#0"
324,"リーヴ","リーヴ好きの傭兵：ランク2","リーヴ：傭兵稼業を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/002000/002802.tex",3,1,,,,,,,,,,2,1,"AchievementHideCondition#0"
325,"リーヴ","リーヴ好きの傭兵：ランク3","リーヴ：傭兵稼業を計50回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/002000/002802.tex",3,1,,,,,,,,,,3,1,"AchievementHideCondition#0"
326,"リーヴ","リーヴ好きの傭兵：ランク4","リーヴ：傭兵稼業を計100回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/002000/002802.tex",3,1,,,,,,,,,,4,1,"AchievementHideCondition#0"
327,"リーヴ","リーヴ好きの傭兵：ランク5","リーヴ：傭兵稼業を計200回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/002000/002802.tex",3,1,,,,,,,,,,5,1,"AchievementHideCondition#0"
328,"リーヴ","リーヴ好きの傭兵：ランク6","リーヴ：傭兵稼業を計500回コンプリートする","34",10,10,"Veteran Mercenary / Veteran Mercenary","",255,255,0,"ui/icon/002000/002802.tex",3,1,,,,,,,,,,6,1,"AchievementHideCondition#0"
329,"リーヴ","血と汗にまみれて","リーヴ：傭兵稼業を計1,000回コンプリートする","0",0,20," / ","",255,255,0,"ui/icon/000000/000803.tex",3,1,,,,,,,,,,7,1,"AchievementHideCondition#0"
330,"リーヴ","リーヴ好きの職人：ランク1","リーヴ：製作稼業を計10回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/001000/001903.tex",3,1,,,,,,,,,,21,1,"AchievementHideCondition#0"
331,"リーヴ","リーヴ好きの職人：ランク2","リーヴ：製作稼業を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/001000/001903.tex",3,1,,,,,,,,,,22,1,"AchievementHideCondition#0"
332,"リーヴ","リーヴ好きの職人：ランク3","リーヴ：製作稼業を計50回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/001000/001903.tex",3,1,,,,,,,,,,23,1,"AchievementHideCondition#0"
333,"リーヴ","リーヴ好きの職人：ランク4","リーヴ：製作稼業を計100回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/001000/001903.tex",3,1,,,,,,,,,,24,1,"AchievementHideCondition#0"
334,"リーヴ","リーヴ好きの職人：ランク5","リーヴ：製作稼業を計200回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/001000/001903.tex",3,1,,,,,,,,,,25,1,"AchievementHideCondition#0"
335,"リーヴ","リーヴ好きの職人：ランク6","リーヴ：製作稼業を計500回コンプリートする","33",10,10,"Master Craftswoman / Master Craftsman","",255,255,0,"ui/icon/001000/001903.tex",3,1,,,,,,,,,,26,1,"AchievementHideCondition#0"
336,"リーヴ","いぶし銀の仕事人","リーヴ：製作稼業を計1,000回コンプリートする","0",0,20," / ","",255,255,0,"ui/icon/001000/001955.tex",3,1,,,,,,,,,,27,1,"AchievementHideCondition#0"
337,"クエスト","正義の執行者：ランク1","ファクションリーヴを計10回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062906.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
338,"クエスト","正義の執行者：ランク2","ファクションリーヴを計50回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062906.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
339,"クエスト","正義の執行者：ランク3","ファクションリーヴを計100回コンプリートする","0",0,10,"Peacemaker / Peacemaker","",255,255,0,"ui/icon/062000/062906.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
340,"クエスト","義憤に駆られし者","ファクションリーヴを計500回コンプリートする","0",0,20," / ","",255,255,0,"ui/icon/062000/062905.tex",0,1,,,,,,,,,,0,1,"AchievementHideCondition#0"
341,"全般","特務隊長に続け：ランク1","ギルドオーダーを計5回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/000000/000158.tex",3,1,,,,,,,,,,1,1,"AchievementHideCondition#0"
342,"全般","特務隊長に続け：ランク2","ギルドオーダーを計10回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/000000/000158.tex",3,1,,,,,,,,,,2,1,"AchievementHideCondition#0"
343,"全般","特務隊長に続け：ランク3","ギルドオーダーを計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/000000/000158.tex",3,1,,,,,,,,,,3,1,"AchievementHideCondition#0"
344,"全般","特務隊長に続け：ランク4","ギルドオーダーを計30回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/000000/000158.tex",3,1,,,,,,,,,,4,1,"AchievementHideCondition#0"
345,"全般","特務隊長に続け：ランク5","ギルドオーダーを計50回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/000000/000158.tex",3,1,,,,,,,,,,5,1,"AchievementHideCondition#0"
346,"全般","特務隊長に続け：ランク6","ギルドオーダーを計100回コンプリートする","34",10,10,"the Last Resort / the Last Resort","",255,255,0,"ui/icon/000000/000158.tex",3,1,,,,,,,,,,6,1,"AchievementHideCondition#0"
347,"全般","古参の特務隊員","ギルドオーダーを計200回コンプリートする","0",0,20," / ","",255,255,0,"ui/icon/000000/000161.tex",3,1,,,,,,,,,,7,1,"AchievementHideCondition#0"
348,"クエスト","歴戦の傭兵","ラノシア、黒衣森、ザナラーンにあるすべてのエーテライト、エーテリアルゲートで、戦闘リーヴ(傭兵稼業)を1回ずつコンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
349,"クエスト","傭兵稼業：キャンプ・ビアデッドロック","キャンプ・ビアデッドロックで、戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
350,"クエスト","傭兵稼業：シダーウッド","シダーウッドで、戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
351,"クエスト","傭兵稼業：キャンプ・スカルバレー","キャンプ・スカルバレーで、戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
352,"クエスト","傭兵稼業：キャンプ・バルドノール","キャンプ・バルドノールで、戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
353,"クエスト","傭兵稼業：キャンプ・ブラッドショア","キャンプ・ブラッドショアで、戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
354,"クエスト","傭兵稼業：浮海月の巌穴","浮海月の巌穴で、戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
355,"クエスト","傭兵稼業：キャンプ・アイアンレイク","キャンプ・アイアンレイクで、 戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
356,"クエスト","ラノシアの剣","ラノシアにあるすべてのエーテライト、エーテリアルゲートで、戦闘リーヴ(傭兵稼業)を計20回ずつコンプリートする","0",0,10,"Sword of La Noscea / Sword of La Noscea","",255,255,0,"ui/icon/062000/062901.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
357,"クエスト","傭兵稼業：キャンプ・ベントブランチ","キャンプ・ベントブランチで、戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
358,"クエスト","傭兵稼業：妖精の火床","妖精の火床で、戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
359,"クエスト","傭兵稼業：キャンプ・ナインアイビー","キャンプ・ナインアイビーで、戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
360,"クエスト","傭兵稼業：キャンプ・エメラルドモス","キャンプ・エメラルドモスで、戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
361,"クエスト","傭兵稼業：ひそひそ木立","ひそひそ木立で、戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
362,"クエスト","傭兵稼業：ムントゥイ醸造庫","ムントゥイ醸造庫で、戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
363,"クエスト","傭兵稼業：キャンプ・トランキル","キャンプ・トランキルで、戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
364,"クエスト","黒衣森の剣","黒衣森にあるすべてのエーテライト、エーテリアルゲートで、戦闘リーヴ(傭兵稼業)を計20回ずつコンプリートする","0",0,10,"Sword of the Shroud / Sword of the Shroud","",255,255,0,"ui/icon/062000/062902.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
365,"クエスト","傭兵稼業：キャンプ・ブラックブラッシュ","キャンプ・ブラックブラッシュで戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
366,"クエスト","傭兵稼業：ナナワ銀山","ナナワ銀山で戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
367,"クエスト","傭兵稼業：キャンプ・ドライボーン","キャンプ・ドライボーンで戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
368,"クエスト","傭兵稼業：ハラタリ","ハラタリで戦闘リーヴ(傭兵稼業)を計20回コンプリートする","0",0,5," / ","",255,255,0,"ui/icon/062000/062916.tex",0,0,,,,,,,,,,0,1,"AchievementHideCondition#0"
