key,0,1,2
45,"ギャロウズクロウ","リーパー","ストークスウェーズ"
46,"リターン","リーパー","ヘルズイングレス"
47,"リターン",,"ヘルズイーグレス"
48,"ヴォイドリーパー","リーパー","ジビトゥ"
49,"クロスリーパー","リーパー","ギャロウズ"
50,"グリムリーパー","リーパー","ギロティン"
51,"ハーベストムーン","リーパー","ソウルソウ"
52,"レムールスライス","リーパー","ストークスウェーズ"
53,"レムールサイズ","リーパー","シーフスウェーズ"
54,"ピッチパーフェクト","吟遊詩人","旅神のメヌエット"
55,"ブラストアロー","吟遊詩人","エイペックスアロー"
56,"オーバーロード・ルーク","機工士","オーバードライブ・ルーク"
57,"デトネーター","機工士","ワイルドファイア"
58,"クイーン・アームパンチ","機工士",""
59,"クイーン・ローラーダッシュ","機工士",""
60,"クイーン・パイルバンカー","機工士",""
61,"クイーン・コレダー","機工士",""
62,"薔薇のアンボワテ","踊り子",""
63,"小鳥のアントルシャ","踊り子",""
64,"緑葉のジュテ","踊り子",""
65,"金冠のピルエッテ","踊り子",""
66,"スタンダードフィニッシュ","踊り子","スタンダードステップ"
67,"シングル・スタンダードフィニッシュ",,"スタンダードステップ"
68,"ダブル・スタンダードフィニッシュ",,"スタンダードステップ"
69,"テクニカルフィニッシュ","踊り子","テクニカルステップ"
70,"シングル・テクニカルフィニッシュ",,"テクニカルステップ"
71,"ダブル・テクニカルフィニッシュ",,"テクニカルステップ"
72,"トリプル・テクニカルフィニッシュ",,"テクニカルステップ"
73,"クワッド・テクニカルフィニッシュ",,"テクニカルステップ"
74,"インプロビゼーション・フィニッシュ","踊り子","インプロビゼーション"
75,"ティラナ","踊り子","スタンダードステップ"
76,"パラドックス","黒魔道士","ファイア"
77,"パラドックス",,"ブリザド"
78,"アストラルインパルス","召喚士","ルインガ"
79,"アストラルフレア","召喚士","アウトバースト"
80,"デスフレア","召喚士","アストラルフロウ"
81,"ウィルムウェーブ","召喚士",""
82,"アク・モーン","召喚士","エンキンドル・バハムート"
83,"ルビー・リチュアル","召喚士","ジェムシャイン"
84,"トパーズ・リチュアル","召喚士","ジェムシャイン"
85,"エメラルド・リチュアル","召喚士","ジェムシャイン"
86,"霊泉の炎","召喚士","ルインガ"
87,"煉獄の炎","召喚士","アウトバースト"
88,"サモン・フェニックス","召喚士","エーテルチャージ"
89,"不死鳥の翼","召喚士",""
90,"再生の炎","召喚士","アストラルフロウ"
91,"火焔","召喚士",""
92,"エンキンドル・フェニックス","召喚士","エンキンドル・バハムート"
93,"リヴァレーション","召喚士",""
94,"ルビー・カタストロフィ","召喚士","ジェムブリリアンス"
95,"トパーズ・カタストロフィ","召喚士","ジェムブリリアンス"
96,"エメラルド・カタストロフィ","召喚士","ジェムブリリアンス"
97,"クリムゾンサイクロン","召喚士","アストラルフロウ"
98,"クリムゾンストライク","召喚士","クリムゾンサイクロン"
99,"マウンテンバスター","召喚士","アストラルフロウ"
100,"スリップストリーム","召喚士","アストラルフロウ"
101,"エンリポスト","赤魔道士","リポスト"
102,"エンツヴェルクハウ","赤魔道士","ツヴェルクハウ"
103,"エンルドゥブルマン","赤魔道士","ルドゥブルマン"
104,"エンムーリネ","赤魔道士","ムーリネ"
105,"ヴァルフレア","赤魔道士","ヴァルサンダー"
106,"ヴァルホーリー","赤魔道士","ヴァルエアロ"
107,"エンルプリーズ","赤魔道士","ルプリーズ"
108,"スコーチ","赤魔道士","ジョルラ"
109,"レゾリューション","赤魔道士","スコーチ"
110,"フェイユニオン",,"エーテルパクト"
111,"アーゼマの均衡","占星術師","ドロー"
112,"オシュオンの矢","占星術師","ドロー"
113,"ハルオーネの槍","占星術師","ドロー"
114,"世界樹の幹","占星術師","ドロー"
115,"サリャクの水瓶","占星術師","ドロー"
116,"ビエルゴの塔","占星術師","ドロー"
117,"クラウンロード","占星術師","マイナーアルカナ"
118,"クラウンレディ","占星術師","マイナーアルカナ"
119,"ステラデトネーション",,"アーサリースター"
120,"ホロスコープ",,"ホロスコープ"
121,"エウクラシア・ディアグノシス","賢者","ディアグノシス"
122,"エウクラシア・プログノシス","賢者","プログノシス"
123,"エウクラシア・ドシス","賢者","ドシス"
124,"エウクラシア・ドシスII","賢者","ドシスII"
125,"エウクラシア・ドシスIII","賢者","ドシスIII"
126,"コンソレイション","学者","サモン・セラフィム"
127,"リタージー・オブ・ベル",,"リタージー・オブ・ベル"
128,"","すっぴん士",""
129,"","すっぴん士",""
130,"","すっぴん士",""
131,"","すっぴん士",""
132,"","すっぴん士",""
133,"","すっぴん士",""
134,"","すっぴん士",""
135,"","すっぴん士",""
136,"","すっぴん士",""
137,"","すっぴん士",""
138,"","すっぴん士",""
139,"","すっぴん士",""
140,"","すっぴん士",""
141,"","すっぴん士",""
142,"","すっぴん士",""
143,"","すっぴん士",""
144,"","すっぴん士",""
145,"","すっぴん士",""
146,"","すっぴん士",""
147,"","すっぴん士",""
148,"","すっぴん士",""
149,"","すっぴん士",""
150,"","すっぴん士",""
