key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
100010,"观察","放空一次作业，不做任何事","craft/survey","craft/survey_sub","ui/icon/001000/001954.tex","刻木匠","刻木匠",13,,False,0,7,"观察","观察","观察","观察","观察","观察","观察","观察"
100011,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100012,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100013,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100014,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100015,"制作","消耗耐久以推动作业进展
效率：<If(Equal(PlayerParameter(68),9))><If(GreaterThanOrEqualTo(PlayerParameter(69),31))>120<Else/>100</If><Else/>100</If>
成功率：100%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001551.tex","锻铁匠","锻铁匠",1,,False,0,0,"制作","制作","制作","制作","制作","制作","制作","制作"
100016,"加工","消耗耐久以提高制品品质
效率：100
成功率：100%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001552.tex","锻铁匠","锻铁匠",5,,False,0,18,"加工","加工","加工","加工","加工","加工","加工","加工"
100017,"精修","恢复30点耐久","craft/buff","craft/buff_sub","ui/icon/001000/001952.tex","锻铁匠","锻铁匠",7,,False,0,88,"精修","精修","精修","精修","精修","精修","精修","精修"
100018,"中级加工","消耗耐久以提高制品品质
效率：125
成功率：100%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>加工　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击中消耗制作力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>18","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001566.tex","锻铁匠","锻铁匠",18,,False,0,32,"中级加工","中级加工","中级加工","中级加工","中级加工","中级加工","中级加工","中级加工"
100019,"精修II","恢复60点耐久","craft/buff","craft/buff_sub","ui/icon/001000/001956.tex",,"",1,,False,0,0,"精修II","精修II","精修II","精修II","精修II","精修II","精修II","精修II"
100020,"火之印记","消耗耐久以推动作业进展
处理火属性配方时效率变为2倍
效率：100（200）
成功率：90%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001559.tex",,"",1,,False,0,0,"火之印记",,,,,,,
100021,"中级制作","消耗耐久以推动作业进展
效率：150
成功率：90%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001565.tex",,"",1,,False,0,0,"中级制作","中级制作","中级制作","中级制作","中级制作","中级制作","中级制作","中级制作"
100022,"上级加工","消耗耐久以提高制品品质
效率：150
成功率：90%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001567.tex",,"",1,,False,0,0,"上级加工","上级加工","上级加工","上级加工","上级加工","上级加工","上级加工","上级加工"
100023,"观察","放空一次作业，不做任何事","craft/survey","craft/survey_sub","ui/icon/001000/001954.tex","锻铁匠","锻铁匠",13,,False,0,7,"观察","观察","观察","观察","观察","观察","观察","观察"
100024,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100025,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100026,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100027,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100028,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100029,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100030,"制作","消耗耐久以推动作业进展
效率：<If(Equal(PlayerParameter(68),10))><If(GreaterThanOrEqualTo(PlayerParameter(69),31))>120<Else/>100</If><Else/>100</If>
成功率：100%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001601.tex","铸甲匠","铸甲匠",1,,False,0,0,"制作","制作","制作","制作","制作","制作","制作","制作"
100031,"加工","消耗耐久以提高制品品质
效率：100
成功率：100%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001602.tex","铸甲匠","铸甲匠",5,,False,0,18,"加工","加工","加工","加工","加工","加工","加工","加工"
100032,"精修","恢复30点耐久","craft/buff","craft/buff_sub","ui/icon/001000/001952.tex","铸甲匠","铸甲匠",7,,False,0,88,"精修","精修","精修","精修","精修","精修","精修","精修"
100033,"高速制作","消耗耐久以推动作业进展
效率：250
成功率：50%","craft/action_fearlessly","craft/action_fearlessly_sub","ui/icon/001000/001619.tex",,"",1,,False,0,0,"高速制作","高速制作","高速制作","高速制作","高速制作","高速制作","高速制作","高速制作"
100034,"中级加工","消耗耐久以提高制品品质
效率：125
成功率：100%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>加工　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击中消耗制作力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>18","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001616.tex","铸甲匠","铸甲匠",18,,False,0,32,"中级加工","中级加工","中级加工","中级加工","中级加工","中级加工","中级加工","中级加工"
100035,"精修II","恢复60点耐久","craft/buff","craft/buff_sub","ui/icon/001000/001956.tex",,"",1,,False,0,0,"精修II","精修II","精修II","精修II","精修II","精修II","精修II","精修II"
100036,"冰之印记","消耗耐久以推动作业进展
处理冰属性配方时效率变为2倍
效率：100（200）
成功率：90%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001609.tex",,"",1,,False,0,0,"冰之印记",,,,,,,
100037,"中级制作","消耗耐久以推动作业进展
效率：150
成功率：90%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001615.tex",,"",1,,False,0,0,"中级制作","中级制作","中级制作","中级制作","中级制作","中级制作","中级制作","中级制作"
100038,"上级加工","消耗耐久以提高制品品质
效率：150
成功率：90%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001617.tex",,"",1,,False,0,0,"上级加工","上级加工","上级加工","上级加工","上级加工","上级加工","上级加工","上级加工"
100039,"渐进","消耗耐久完成剩余工作量的1/3左右（上限：1000）
成功率：90%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001622.tex",,"",1,,False,0,0,"渐进","渐进","渐进","渐进","渐进","渐进","渐进","渐进"
100040,"观察","放空一次作业，不做任何事","craft/survey","craft/survey_sub","ui/icon/001000/001954.tex","铸甲匠","铸甲匠",13,,False,0,7,"观察","观察","观察","观察","观察","观察","观察","观察"
100041,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100042,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100043,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100044,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100045,"制作","消耗耐久以推动作业进展
效率：<If(Equal(PlayerParameter(68),12))><If(GreaterThanOrEqualTo(PlayerParameter(69),31))>120<Else/>100</If><Else/>100</If>
成功率：100%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001701.tex","制革匠","制革匠",1,,False,0,0,"制作","制作","制作","制作","制作","制作","制作","制作"
100046,"加工","消耗耐久以提高制品品质
效率：100
成功率：100%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001702.tex","制革匠","制革匠",5,,False,0,18,"加工","加工","加工","加工","加工","加工","加工","加工"
100047,"精修","恢复30点耐久","craft/buff","craft/buff_sub","ui/icon/001000/001952.tex","制革匠","制革匠",7,,False,0,88,"精修","精修","精修","精修","精修","精修","精修","精修"
100048,"中级加工","消耗耐久以提高制品品质
效率：125
成功率：100%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>加工　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击中消耗制作力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>18","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001716.tex","制革匠","制革匠",18,,False,0,32,"中级加工","中级加工","中级加工","中级加工","中级加工","中级加工","中级加工","中级加工"
100049,"精修II","恢复60点耐久","craft/buff","craft/buff_sub","ui/icon/001000/001956.tex",,"",1,,False,0,0,"精修II","精修II","精修II","精修II","精修II","精修II","精修II","精修II"
100050,"土之印记","消耗耐久以推动作业进展
处理土属性配方时效率变为2倍
效率：100（200）
成功率：90%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001709.tex",,"",1,,False,0,0,"土之印记",,,,,,,
100051,"中级制作","消耗耐久以推动作业进展
效率：150
成功率：90%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001715.tex",,"",1,,False,0,0,"中级制作","中级制作","中级制作","中级制作","中级制作","中级制作","中级制作","中级制作"
100052,"上级加工","消耗耐久以提高制品品质
效率：150
成功率：90%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001717.tex",,"",1,,False,0,0,"上级加工","上级加工","上级加工","上级加工","上级加工","上级加工","上级加工","上级加工"
100053,"观察","放空一次作业，不做任何事","craft/survey","craft/survey_sub","ui/icon/001000/001954.tex","制革匠","制革匠",13,,False,0,7,"观察","观察","观察","观察","观察","观察","观察","观察"
100054,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100055,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100056,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100057,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100058,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100059,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100060,"制作","消耗耐久以推动作业进展
效率：<If(Equal(PlayerParameter(68),13))><If(GreaterThanOrEqualTo(PlayerParameter(69),31))>120<Else/>100</If><Else/>100</If>
成功率：100%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001751.tex","裁衣匠","裁衣匠",1,,False,0,0,"制作","制作","制作","制作","制作","制作","制作","制作"
100061,"加工","消耗耐久以提高制品品质
效率：100
成功率：100%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001752.tex","裁衣匠","裁衣匠",5,,False,0,18,"加工","加工","加工","加工","加工","加工","加工","加工"
100062,"精修","恢复30点耐久","craft/buff","craft/buff_sub","ui/icon/001000/001952.tex","裁衣匠","裁衣匠",7,,False,0,88,"精修","精修","精修","精修","精修","精修","精修","精修"
100063,"模范制作","消耗耐久以推动作业进展
一定会成功
效率：90
成功率：100%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001768.tex",,"",1,,False,0,0,"模范制作","模范制作","模范制作","模范制作","模范制作","模范制作","模范制作","模范制作"
100064,"中级加工","消耗耐久以提高制品品质
效率：125
成功率：100%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>加工　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击中消耗制作力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>18","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001765.tex","裁衣匠","裁衣匠",18,,False,0,32,"中级加工","中级加工","中级加工","中级加工","中级加工","中级加工","中级加工","中级加工"
100065,"精修II","恢复60点耐久","craft/buff","craft/buff_sub","ui/icon/001000/001956.tex",,"",1,,False,0,0,"精修II","精修II","精修II","精修II","精修II","精修II","精修II","精修II"
100066,"雷之印记","消耗耐久以推动作业进展
处理雷属性配方时效率变为2倍
效率：100（200）
成功率：90%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001758.tex",,"",1,,False,0,0,"雷之印记",,,,,,,
100067,"中级制作","消耗耐久以推动作业进展
效率：150
成功率：90%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001764.tex",,"",1,,False,0,0,"中级制作","中级制作","中级制作","中级制作","中级制作","中级制作","中级制作","中级制作"
100068,"上级加工","消耗耐久以提高制品品质
效率：150
成功率：90%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001766.tex",,"",1,,False,0,0,"上级加工","上级加工","上级加工","上级加工","上级加工","上级加工","上级加工","上级加工"
100069,"模范制作II","消耗耐久以推动作业进展
一定会成功
效率：120
成功率：100%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001771.tex",,"",1,,False,0,0,"模范制作II","模范制作II","模范制作II","模范制作II","模范制作II","模范制作II","模范制作II","模范制作II"
100070,"观察","放空一次作业，不做任何事","craft/survey","craft/survey_sub","ui/icon/001000/001954.tex","裁衣匠","裁衣匠",13,,False,0,7,"观察","观察","观察","观察","观察","观察","观察","观察"
100071,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100072,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100073,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100074,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100075,"制作","消耗耐久以推动作业进展
效率：<If(Equal(PlayerParameter(68),11))><If(GreaterThanOrEqualTo(PlayerParameter(69),31))>120<Else/>100</If><Else/>100</If>
成功率：100%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001651.tex","雕金匠","雕金匠",1,,False,0,0,"制作","制作","制作","制作","制作","制作","制作","制作"
100076,"加工","消耗耐久以提高制品品质
效率：100
成功率：100%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001652.tex","雕金匠","雕金匠",5,,False,0,18,"加工","加工","加工","加工","加工","加工","加工","加工"
100077,"精修","恢复30点耐久","craft/buff","craft/buff_sub","ui/icon/001000/001952.tex","雕金匠","雕金匠",7,,False,0,88,"精修","精修","精修","精修","精修","精修","精修","精修"
100078,"中级加工","消耗耐久以提高制品品质
效率：125
成功率：100%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>加工　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击中消耗制作力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>18","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001665.tex","雕金匠","雕金匠",18,,False,0,32,"中级加工","中级加工","中级加工","中级加工","中级加工","中级加工","中级加工","中级加工"
100079,"精修II","恢复60点耐久","craft/buff","craft/buff_sub","ui/icon/001000/001956.tex",,"",1,,False,0,0,"精修II","精修II","精修II","精修II","精修II","精修II","精修II","精修II"
100080,"中级制作","消耗耐久以推动作业进展
效率：150
成功率：90%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001664.tex",,"",1,,False,0,0,"中级制作","中级制作","中级制作","中级制作","中级制作","中级制作","中级制作","中级制作"
100081,"上级加工","消耗耐久以提高制品品质
效率：150
成功率：90%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001666.tex",,"",1,,False,0,0,"上级加工","上级加工","上级加工","上级加工","上级加工","上级加工","上级加工","上级加工"
100082,"观察","放空一次作业，不做任何事","craft/survey","craft/survey_sub","ui/icon/001000/001954.tex","雕金匠","雕金匠",13,,False,0,7,"观察","观察","观察","观察","观察","观察","观察","观察"
100083,"坚实制作","消耗耐久以推动作业进展40
成功率：90%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001673.tex",,"",1,,False,0,0,"坚实制作","坚实制作","坚实制作","坚实制作","坚实制作","坚实制作","坚实制作","坚实制作"
100084,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100085,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100086,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100087,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100088,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100089,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100090,"制作","消耗耐久以推动作业进展
效率：<If(Equal(PlayerParameter(68),14))><If(GreaterThanOrEqualTo(PlayerParameter(69),31))>120<Else/>100</If><Else/>100</If>
成功率：100%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001801.tex","炼金术士","炼金术士",1,,False,0,0,"制作","制作","制作","制作","制作","制作","制作","制作"
100091,"加工","消耗耐久以提高制品品质
效率：100
成功率：100%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001802.tex","炼金术士","炼金术士",5,,False,0,18,"加工","加工","加工","加工","加工","加工","加工","加工"
100092,"精修","恢复30点耐久","craft/buff","craft/buff_sub","ui/icon/001000/001952.tex","炼金术士","炼金术士",7,,False,0,88,"精修","精修","精修","精修","精修","精修","精修","精修"
100093,"中级加工","消耗耐久以提高制品品质
效率：125
成功率：100%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>加工　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击中消耗制作力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>18","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001816.tex","炼金术士","炼金术士",18,,False,0,32,"中级加工","中级加工","中级加工","中级加工","中级加工","中级加工","中级加工","中级加工"
100094,"精修II","恢复60点耐久","craft/buff","craft/buff_sub","ui/icon/001000/001956.tex",,"",1,,False,0,0,"精修II","精修II","精修II","精修II","精修II","精修II","精修II","精修II"
100095,"水之印记","消耗耐久以推动作业进展
处理水属性配方时效率变为2倍
效率：100（200）
成功率：90%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001809.tex",,"",1,,False,0,0,"水之印记",,,,,,,
100096,"中级制作","消耗耐久以推动作业进展
效率：150
成功率：90%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001815.tex",,"",1,,False,0,0,"中级制作","中级制作","中级制作","中级制作","中级制作","中级制作","中级制作","中级制作"
100097,"上级加工","消耗耐久以提高制品品质
效率：150
成功率：90%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001817.tex",,"",1,,False,0,0,"上级加工","上级加工","上级加工","上级加工","上级加工","上级加工","上级加工","上级加工"
100098,"秘诀","<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>只有在“高品质”及以上的状态下才能使用<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
恢复20点制作力","craft/buff","craft/buff_sub","ui/icon/001000/001819.tex",,"",1,,False,0,0,"秘诀","秘诀","秘诀","秘诀","秘诀","秘诀","秘诀","秘诀"
100099,"观察","放空一次作业，不做任何事","craft/survey","craft/survey_sub","ui/icon/001000/001954.tex","炼金术士","炼金术士",13,,False,0,7,"观察","观察","观察","观察","观察","观察","观察","观察"
100100,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100101,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100102,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100103,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100104,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100105,"制作","消耗耐久以推动作业进展
效率：<If(Equal(PlayerParameter(68),15))><If(GreaterThanOrEqualTo(PlayerParameter(69),31))>120<Else/>100</If><Else/>100</If>
成功率：100%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001851.tex","烹调师","烹调师",1,,False,0,0,"制作","制作","制作","制作","制作","制作","制作","制作"
100106,"加工","消耗耐久以提高制品品质
效率：100
成功率：100%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001852.tex","烹调师","烹调师",5,,False,0,18,"加工","加工","加工","加工","加工","加工","加工","加工"
100107,"精修","恢复30点耐久","craft/buff","craft/buff_sub","ui/icon/001000/001952.tex","烹调师","烹调师",7,,False,0,88,"精修","精修","精修","精修","精修","精修","精修","精修"
100108,"仓促","消耗耐久以提高制品品质
不会消耗制作力，但是成功率比较低
效率：100
成功率：50%","craft/action_fearlessly","craft/action_fearlessly_sub","ui/icon/001000/001868.tex",,"",1,,False,0,0,"仓促","仓促","仓促","仓促","仓促","仓促","仓促","仓促"
100109,"中级加工","消耗耐久以提高制品品质
效率：125
成功率：100%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>加工　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>连击中消耗制作力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>18","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001865.tex","烹调师","烹调师",18,,False,0,32,"中级加工","中级加工","中级加工","中级加工","中级加工","中级加工","中级加工","中级加工"
100110,"精修II","恢复60点耐久","craft/buff","craft/buff_sub","ui/icon/001000/001956.tex",,"",1,,False,0,0,"精修II","精修II","精修II","精修II","精修II","精修II","精修II","精修II"
100111,"中级制作","消耗耐久以推动作业进展
效率：150
成功率：90%","craft/action_normal","craft/action_normal_sub","ui/icon/001000/001864.tex",,"",1,,False,0,0,"中级制作","中级制作","中级制作","中级制作","中级制作","中级制作","中级制作","中级制作"
100112,"上级加工","消耗耐久以提高制品品质
效率：150
成功率：90%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001866.tex",,"",1,,False,0,0,"上级加工","上级加工","上级加工","上级加工","上级加工","上级加工","上级加工","上级加工"
100113,"观察","放空一次作业，不做任何事","craft/survey","craft/survey_sub","ui/icon/001000/001954.tex","烹调师","烹调师",13,,False,0,7,"观察","观察","观察","观察","观察","观察","观察","观察"
100114,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100115,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100116,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100117,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100118,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100119,"","","","",,"冒险者","",0,,False,0,0,,,,,,,,
100120,"比尔格的技巧","消耗耐久以提高制品品质
随内静的效果提高效率，内静每生效过一次效率提升10
使用之后会结束内静效果
效率：150（150～）
成功率：70%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>成功率变为100%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001958.tex",,"",1,,False,0,0,"比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧"
100121,"比尔格的技巧","消耗耐久以提高制品品质
随内静的效果提高效率，内静每生效过一次效率提升10
使用之后会结束内静效果
效率：150（150～）
成功率：70%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>成功率变为100%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001958.tex",,"",1,,False,0,0,"比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧"
100122,"比尔格的技巧","消耗耐久以提高制品品质
随内静的效果提高效率，内静每生效过一次效率提升10
使用之后会结束内静效果
效率：150（150～）
成功率：70%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>成功率变为100%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001958.tex",,"",1,,False,0,0,"比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧"
100123,"比尔格的技巧","消耗耐久以提高制品品质
随内静的效果提高效率，内静每生效过一次效率提升10
使用之后会结束内静效果
效率：150（150～）
成功率：70%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>成功率变为100%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001958.tex",,"",1,,False,0,0,"比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧"
100124,"比尔格的技巧","消耗耐久以提高制品品质
随内静的效果提高效率，内静每生效过一次效率提升10
使用之后会结束内静效果
效率：150（150～）
成功率：70%
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>装备专家之证时：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>成功率变为100%","craft/action_carefully","craft/action_carefully_sub","ui/icon/001000/001958.tex",,"",1,,False,0,0,"比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧","比尔格的技巧"
