key,0,1,2,3,4,5
402,2,"飛空艇：艤装","CompanyCraftProcess#556","CompanyCraftProcess#557","CompanyCraftProcess#558",0
403,5,"飛空艇：艤装","CompanyCraftProcess#559","CompanyCraftProcess#560","CompanyCraftProcess#561",0
404,3,"飛空艇：艤装","CompanyCraftProcess#562","CompanyCraftProcess#563","CompanyCraftProcess#564",0
405,6,"飛空艇：艤装","CompanyCraftProcess#565","CompanyCraftProcess#566","CompanyCraftProcess#567",0
406,7,"飛空艇：艤装","CompanyCraftProcess#568","CompanyCraftProcess#569","CompanyCraftProcess#570",0
500,1,"飛空艇：船首","CompanyCraftProcess#600","CompanyCraftProcess#601","CompanyCraftProcess#602",0
501,4,"飛空艇：船首","CompanyCraftProcess#603","CompanyCraftProcess#604","CompanyCraftProcess#605",0
502,2,"飛空艇：船首","CompanyCraftProcess#606","CompanyCraftProcess#607","CompanyCraftProcess#608",0
503,5,"飛空艇：船首","CompanyCraftProcess#609","CompanyCraftProcess#610","CompanyCraftProcess#611",0
504,3,"飛空艇：船首","CompanyCraftProcess#612","CompanyCraftProcess#613","CompanyCraftProcess#614",0
505,6,"飛空艇：船首","CompanyCraftProcess#615","CompanyCraftProcess#616","CompanyCraftProcess#617",0
506,7,"飛空艇：船首","CompanyCraftProcess#618","CompanyCraftProcess#619","CompanyCraftProcess#620",0
600,1,"飛空艇：船尾","CompanyCraftProcess#650","CompanyCraftProcess#651","CompanyCraftProcess#652",0
601,4,"飛空艇：船尾","CompanyCraftProcess#653","CompanyCraftProcess#654","CompanyCraftProcess#655",0
602,2,"飛空艇：船尾","CompanyCraftProcess#656","CompanyCraftProcess#657","CompanyCraftProcess#658",0
603,5,"飛空艇：船尾","CompanyCraftProcess#659","CompanyCraftProcess#660","CompanyCraftProcess#661",0
604,3,"飛空艇：船尾","CompanyCraftProcess#662","CompanyCraftProcess#663","CompanyCraftProcess#664",0
605,6,"飛空艇：船尾","CompanyCraftProcess#665","CompanyCraftProcess#666","CompanyCraftProcess#667",0
606,7,"飛空艇：船尾","CompanyCraftProcess#668","CompanyCraftProcess#669","CompanyCraftProcess#670",0
700,1,"外壁","CompanyCraftProcess#1000","CompanyCraftProcess#1001","CompanyCraftProcess#1002",0
701,1,"外壁","CompanyCraftProcess#1003","CompanyCraftProcess#1004","CompanyCraftProcess#1005",0
702,1,"外壁","CompanyCraftProcess#1006","CompanyCraftProcess#1007","CompanyCraftProcess#1008",0
703,1,"外壁","CompanyCraftProcess#1009","CompanyCraftProcess#1010","CompanyCraftProcess#1011",0
704,1,"外壁","CompanyCraftProcess#1012","CompanyCraftProcess#1013","CompanyCraftProcess#1014",0
705,1,"外壁","CompanyCraftProcess#1015","CompanyCraftProcess#1016","CompanyCraftProcess#1017",0
706,1,"外壁","CompanyCraftProcess#1018","CompanyCraftProcess#1019","CompanyCraftProcess#1020",0
707,1,"外壁","CompanyCraftProcess#1021","CompanyCraftProcess#1022","CompanyCraftProcess#1023",0
708,1,"外壁","CompanyCraftProcess#1024","CompanyCraftProcess#1025","CompanyCraftProcess#1026",0
709,1,"外壁","CompanyCraftProcess#1027","CompanyCraftProcess#1028","CompanyCraftProcess#1029",0
710,1,"外壁","CompanyCraftProcess#1030","CompanyCraftProcess#1031","CompanyCraftProcess#1032",0
711,1,"外壁","CompanyCraftProcess#1033","CompanyCraftProcess#1034","CompanyCraftProcess#1035",0
712,5,"外壁","CompanyCraftProcess#1036","CompanyCraftProcess#1037","CompanyCraftProcess#1038",0
713,5,"外壁","CompanyCraftProcess#1039","CompanyCraftProcess#1040","CompanyCraftProcess#1041",0
714,5,"外壁","CompanyCraftProcess#1042","CompanyCraftProcess#1043","CompanyCraftProcess#1044",0
715,6,"外壁","CompanyCraftProcess#1400","CompanyCraftProcess#1401","CompanyCraftProcess#1402",0
716,6,"外壁","CompanyCraftProcess#1403","CompanyCraftProcess#1404","CompanyCraftProcess#1405",0
717,6,"外壁","CompanyCraftProcess#1406","CompanyCraftProcess#1407","CompanyCraftProcess#1408",0
718,7,"外壁","CompanyCraftProcess#1418","CompanyCraftProcess#1419","CompanyCraftProcess#1420",0
719,7,"外壁","CompanyCraftProcess#1421","CompanyCraftProcess#1422","CompanyCraftProcess#1423",0
720,7,"外壁","CompanyCraftProcess#1424","CompanyCraftProcess#1425","CompanyCraftProcess#1426",0
721,8,"外壁","CompanyCraftProcess#1436","CompanyCraftProcess#1437","CompanyCraftProcess#1438",0
722,8,"外壁","CompanyCraftProcess#1439","CompanyCraftProcess#1440","CompanyCraftProcess#1441",0
723,8,"外壁","CompanyCraftProcess#1442","CompanyCraftProcess#1443","CompanyCraftProcess#1444",0
724,9,"外壁","CompanyCraftProcess#1454","CompanyCraftProcess#1455","CompanyCraftProcess#1456",0
725,9,"外壁","CompanyCraftProcess#1457","CompanyCraftProcess#1458","CompanyCraftProcess#1459",0
726,9,"外壁","CompanyCraftProcess#1460","CompanyCraftProcess#1461","CompanyCraftProcess#1462",0
727,10,"外壁","CompanyCraftProcess#1472","CompanyCraftProcess#1473","CompanyCraftProcess#1474",0
728,10,"外壁","CompanyCraftProcess#1475","CompanyCraftProcess#1476","CompanyCraftProcess#1477",0
729,10,"外壁","CompanyCraftProcess#1478","CompanyCraftProcess#1479","CompanyCraftProcess#1480",0
730,11,"外壁","CompanyCraftProcess#1490","CompanyCraftProcess#1491","CompanyCraftProcess#1492",0
731,11,"外壁","CompanyCraftProcess#1493","CompanyCraftProcess#1494","CompanyCraftProcess#1495",0
732,11,"外壁","CompanyCraftProcess#1496","CompanyCraftProcess#1497","CompanyCraftProcess#1498",0
733,12,"外壁","CompanyCraftProcess#1512","CompanyCraftProcess#1513","CompanyCraftProcess#1514",0
734,12,"外壁","CompanyCraftProcess#1515","CompanyCraftProcess#1516","CompanyCraftProcess#1517",0
735,12,"外壁","CompanyCraftProcess#1518","CompanyCraftProcess#1519","CompanyCraftProcess#1520",0
736,13,"外壁","CompanyCraftProcess#1534","CompanyCraftProcess#1535","CompanyCraftProcess#1536",0
737,13,"外壁","CompanyCraftProcess#1537","CompanyCraftProcess#1538","CompanyCraftProcess#1539",0
738,13,"外壁","CompanyCraftProcess#1540","CompanyCraftProcess#1541","CompanyCraftProcess#1542",0
739,14,"外壁","CompanyCraftProcess#1556","CompanyCraftProcess#1557","CompanyCraftProcess#1558",0
740,14,"外壁","CompanyCraftProcess#1559","CompanyCraftProcess#1560","CompanyCraftProcess#1561",0
741,14,"外壁","CompanyCraftProcess#1562","CompanyCraftProcess#1563","CompanyCraftProcess#1564",0
742,15,"外壁","CompanyCraftProcess#1578","CompanyCraftProcess#1579","CompanyCraftProcess#1580",0
743,15,"外壁","CompanyCraftProcess#1581","CompanyCraftProcess#1582","CompanyCraftProcess#1583",0
744,15,"外壁","CompanyCraftProcess#1584","CompanyCraftProcess#1585","CompanyCraftProcess#1586",0
745,16,"外壁","CompanyCraftProcess#1600","CompanyCraftProcess#1601","CompanyCraftProcess#1602",0
746,16,"外壁","CompanyCraftProcess#1603","CompanyCraftProcess#1604","CompanyCraftProcess#1605",0
747,16,"外壁","CompanyCraftProcess#1606","CompanyCraftProcess#1607","CompanyCraftProcess#1608",0
748,17,"外壁","CompanyCraftProcess#1622","CompanyCraftProcess#1623","CompanyCraftProcess#1624",0
749,17,"外壁","CompanyCraftProcess#1625","CompanyCraftProcess#1626","CompanyCraftProcess#1627",0
750,17,"外壁","CompanyCraftProcess#1628","CompanyCraftProcess#1629","CompanyCraftProcess#1630",0
800,1,"屋根","CompanyCraftProcess#1050","CompanyCraftProcess#1051","CompanyCraftProcess#1052",0
801,1,"屋根","CompanyCraftProcess#1053","CompanyCraftProcess#1054","CompanyCraftProcess#1055",0
802,1,"屋根","CompanyCraftProcess#1056","CompanyCraftProcess#1057","CompanyCraftProcess#1058",0
803,2,"屋根","CompanyCraftProcess#1059","CompanyCraftProcess#1060","CompanyCraftProcess#1061",0
804,2,"屋根","CompanyCraftProcess#1062","CompanyCraftProcess#1063","CompanyCraftProcess#1064",0
805,2,"屋根","CompanyCraftProcess#1065","CompanyCraftProcess#1066","CompanyCraftProcess#1067",0
806,3,"屋根","CompanyCraftProcess#1068","CompanyCraftProcess#1069","CompanyCraftProcess#1070",0
807,3,"屋根","CompanyCraftProcess#1071","CompanyCraftProcess#1072","CompanyCraftProcess#1073",0
808,3,"屋根","CompanyCraftProcess#1074","CompanyCraftProcess#1075","CompanyCraftProcess#1076",0
809,4,"屋根","CompanyCraftProcess#1077","CompanyCraftProcess#1078","CompanyCraftProcess#1079",0
810,4,"屋根","CompanyCraftProcess#1080","CompanyCraftProcess#1081","CompanyCraftProcess#1082",0
811,4,"屋根","CompanyCraftProcess#1083","CompanyCraftProcess#1084","CompanyCraftProcess#1085",0
812,5,"屋根","CompanyCraftProcess#1086","CompanyCraftProcess#1087","CompanyCraftProcess#1088",0
813,5,"屋根","CompanyCraftProcess#1089","CompanyCraftProcess#1090","CompanyCraftProcess#1091",0
814,5,"屋根","CompanyCraftProcess#1092","CompanyCraftProcess#1093","CompanyCraftProcess#1094",0
815,6,"屋根","CompanyCraftProcess#1409","CompanyCraftProcess#1410","CompanyCraftProcess#1411",0
816,6,"屋根","CompanyCraftProcess#1412","CompanyCraftProcess#1413","CompanyCraftProcess#1414",0
817,6,"屋根","CompanyCraftProcess#1415","CompanyCraftProcess#1416","CompanyCraftProcess#1417",0
818,7,"屋根","CompanyCraftProcess#1427","CompanyCraftProcess#1428","CompanyCraftProcess#1429",0
819,7,"屋根","CompanyCraftProcess#1430","CompanyCraftProcess#1431","CompanyCraftProcess#1432",0
820,7,"屋根","CompanyCraftProcess#1433","CompanyCraftProcess#1434","CompanyCraftProcess#1435",0
821,8,"屋根","CompanyCraftProcess#1445","CompanyCraftProcess#1446","CompanyCraftProcess#1447",0
822,8,"屋根","CompanyCraftProcess#1448","CompanyCraftProcess#1449","CompanyCraftProcess#1450",0
823,8,"屋根","CompanyCraftProcess#1451","CompanyCraftProcess#1452","CompanyCraftProcess#1453",0
824,9,"屋根","CompanyCraftProcess#1463","CompanyCraftProcess#1464","CompanyCraftProcess#1465",0
825,9,"屋根","CompanyCraftProcess#1466","CompanyCraftProcess#1467","CompanyCraftProcess#1468",0
826,9,"屋根","CompanyCraftProcess#1469","CompanyCraftProcess#1470","CompanyCraftProcess#1471",0
827,10,"屋根","CompanyCraftProcess#1481","CompanyCraftProcess#1482","CompanyCraftProcess#1483",0
828,10,"屋根","CompanyCraftProcess#1484","CompanyCraftProcess#1485","CompanyCraftProcess#1486",0
829,10,"屋根","CompanyCraftProcess#1487","CompanyCraftProcess#1488","CompanyCraftProcess#1489",0
830,11,"屋根","CompanyCraftProcess#1499","CompanyCraftProcess#1500","CompanyCraftProcess#1501",0
831,11,"屋根","CompanyCraftProcess#1502","CompanyCraftProcess#1503","CompanyCraftProcess#1504",0
832,11,"屋根","CompanyCraftProcess#1505","CompanyCraftProcess#1506","CompanyCraftProcess#1507",0
833,12,"屋根","CompanyCraftProcess#1521","CompanyCraftProcess#1522","CompanyCraftProcess#1523",0
834,12,"屋根","CompanyCraftProcess#1524","CompanyCraftProcess#1525","CompanyCraftProcess#1526",0
835,12,"屋根","CompanyCraftProcess#1527","CompanyCraftProcess#1528","CompanyCraftProcess#1529",0
836,13,"屋根","CompanyCraftProcess#1543","CompanyCraftProcess#1544","CompanyCraftProcess#1545",0
837,13,"屋根","CompanyCraftProcess#1546","CompanyCraftProcess#1547","CompanyCraftProcess#1548",0
838,13,"屋根","CompanyCraftProcess#1549","CompanyCraftProcess#1550","CompanyCraftProcess#1551",0
839,14,"屋根","CompanyCraftProcess#1565","CompanyCraftProcess#1566","CompanyCraftProcess#1567",0
840,14,"屋根","CompanyCraftProcess#1568","CompanyCraftProcess#1569","CompanyCraftProcess#1570",0
841,14,"屋根","CompanyCraftProcess#1571","CompanyCraftProcess#1572","CompanyCraftProcess#1573",0
842,15,"屋根","CompanyCraftProcess#1587","CompanyCraftProcess#1588","CompanyCraftProcess#1589",0
843,15,"屋根","CompanyCraftProcess#1590","CompanyCraftProcess#1591","CompanyCraftProcess#1592",0
844,15,"屋根","CompanyCraftProcess#1593","CompanyCraftProcess#1594","CompanyCraftProcess#1595",0
845,16,"屋根","CompanyCraftProcess#1609","CompanyCraftProcess#1610","CompanyCraftProcess#1611",0
846,16,"屋根","CompanyCraftProcess#1612","CompanyCraftProcess#1613","CompanyCraftProcess#1614",0
847,16,"屋根","CompanyCraftProcess#1615","CompanyCraftProcess#1616","CompanyCraftProcess#1617",0
848,17,"屋根","CompanyCraftProcess#1631","CompanyCraftProcess#1632","CompanyCraftProcess#1633",0
849,17,"屋根","CompanyCraftProcess#1634","CompanyCraftProcess#1635","CompanyCraftProcess#1636",0
850,17,"屋根","CompanyCraftProcess#1637","CompanyCraftProcess#1638","CompanyCraftProcess#1639",0
900,1,"扉","CompanyCraftProcess#1100","CompanyCraftProcess#0","CompanyCraftProcess#0",0
901,2,"扉","CompanyCraftProcess#1101","CompanyCraftProcess#0","CompanyCraftProcess#0",0
902,3,"扉","CompanyCraftProcess#1102","CompanyCraftProcess#0","CompanyCraftProcess#0",0
903,4,"扉","CompanyCraftProcess#1103","CompanyCraftProcess#0","CompanyCraftProcess#0",0
904,5,"扉","CompanyCraftProcess#1104","CompanyCraftProcess#0","CompanyCraftProcess#0",0
905,6,"扉","CompanyCraftProcess#1105","CompanyCraftProcess#0","CompanyCraftProcess#0",0
906,7,"扉","CompanyCraftProcess#1106","CompanyCraftProcess#0","CompanyCraftProcess#0",0
907,8,"扉","CompanyCraftProcess#1107","CompanyCraftProcess#0","CompanyCraftProcess#0",0
908,9,"扉","CompanyCraftProcess#1108","CompanyCraftProcess#0","CompanyCraftProcess#0",0
909,10,"扉","CompanyCraftProcess#1109","CompanyCraftProcess#0","CompanyCraftProcess#0",0
910,11,"扉","CompanyCraftProcess#1508","CompanyCraftProcess#0","CompanyCraftProcess#0",0
911,12,"扉","CompanyCraftProcess#1530","CompanyCraftProcess#0","CompanyCraftProcess#0",0
912,13,"扉","CompanyCraftProcess#1552","CompanyCraftProcess#0","CompanyCraftProcess#0",0
913,14,"扉","CompanyCraftProcess#1574","CompanyCraftProcess#0","CompanyCraftProcess#0",0
914,15,"扉","CompanyCraftProcess#1596","CompanyCraftProcess#0","CompanyCraftProcess#0",0
915,16,"扉","CompanyCraftProcess#1618","CompanyCraftProcess#0","CompanyCraftProcess#0",0
916,17,"扉","CompanyCraftProcess#1640","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1000,1,"窓","CompanyCraftProcess#1150","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1001,2,"窓","CompanyCraftProcess#1151","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1002,3,"窓","CompanyCraftProcess#1152","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1003,4,"窓","CompanyCraftProcess#1153","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1004,5,"窓","CompanyCraftProcess#1154","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1005,6,"窓","CompanyCraftProcess#1155","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1006,7,"窓","CompanyCraftProcess#1156","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1007,8,"窓","CompanyCraftProcess#1157","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1008,9,"窓","CompanyCraftProcess#1158","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1009,10,"窓","CompanyCraftProcess#1159","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1010,11,"窓","CompanyCraftProcess#1509","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1011,12,"窓","CompanyCraftProcess#1531","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1012,13,"窓","CompanyCraftProcess#1553","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1013,0,"窓","CompanyCraftProcess#1575","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1014,0,"窓","CompanyCraftProcess#1597","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1015,0,"窓","CompanyCraftProcess#1619","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1016,17,"窓","CompanyCraftProcess#1641","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1100,1,"塀","CompanyCraftProcess#1203","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1101,2,"塀","CompanyCraftProcess#1202","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1102,3,"塀","CompanyCraftProcess#1201","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1103,4,"塀","CompanyCraftProcess#1200","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1104,5,"塀","CompanyCraftProcess#1204","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1105,6,"塀","CompanyCraftProcess#1205","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1106,7,"塀","CompanyCraftProcess#1206","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1107,8,"塀","CompanyCraftProcess#1207","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1108,9,"塀","CompanyCraftProcess#1208","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1109,10,"塀","CompanyCraftProcess#1209","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1110,11,"塀","CompanyCraftProcess#1510","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1111,12,"塀","CompanyCraftProcess#1532","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1112,13,"塀","CompanyCraftProcess#1554","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1113,14,"塀","CompanyCraftProcess#1576","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1114,15,"塀","CompanyCraftProcess#1598","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1115,16,"塀","CompanyCraftProcess#1620","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1116,17,"塀","CompanyCraftProcess#1642","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1200,1,"看板","CompanyCraftProcess#1253","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1201,2,"看板","CompanyCraftProcess#1252","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1202,3,"看板","CompanyCraftProcess#1250","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1203,4,"看板","CompanyCraftProcess#1251","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1204,5,"看板","CompanyCraftProcess#1254","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1205,6,"看板","CompanyCraftProcess#1255","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1206,7,"看板","CompanyCraftProcess#1256","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1207,8,"看板","CompanyCraftProcess#1257","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1208,9,"看板","CompanyCraftProcess#1258","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1209,10,"看板","CompanyCraftProcess#1259","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1210,11,"看板","CompanyCraftProcess#1511","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1211,12,"看板","CompanyCraftProcess#1533","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1212,13,"看板","CompanyCraftProcess#1555","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1213,14,"看板","CompanyCraftProcess#1577","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1214,15,"看板","CompanyCraftProcess#1599","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1215,16,"看板","CompanyCraftProcess#1621","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1216,17,"看板","CompanyCraftProcess#1643","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1300,1,"屋根装飾","CompanyCraftProcess#1303","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1301,2,"屋根装飾","CompanyCraftProcess#1302","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1302,3,"屋根装飾","CompanyCraftProcess#1300","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1303,4,"屋根装飾","CompanyCraftProcess#1301","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1304,5,"屋根装飾","CompanyCraftProcess#1304","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1305,6,"屋根装飾","CompanyCraftProcess#1305","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1400,1,"外壁装飾","CompanyCraftProcess#1350","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1401,2,"外壁装飾","CompanyCraftProcess#1351","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1402,3,"外壁装飾","CompanyCraftProcess#1352","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1403,4,"外壁装飾","CompanyCraftProcess#1353","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1404,5,"外壁装飾","CompanyCraftProcess#1354","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1405,6,"外壁装飾","CompanyCraftProcess#1355","CompanyCraftProcess#0","CompanyCraftProcess#0",0
1500,3,"潜水艦：艦体","CompanyCraftProcess#700","CompanyCraftProcess#701","CompanyCraftProcess#702",0
1501,2,"潜水艦：艦体","CompanyCraftProcess#703","CompanyCraftProcess#704","CompanyCraftProcess#705",0
1502,1,"潜水艦：艦体","CompanyCraftProcess#706","CompanyCraftProcess#707","CompanyCraftProcess#708",0
1503,4,"潜水艦：艦体","CompanyCraftProcess#709","CompanyCraftProcess#710","CompanyCraftProcess#711",0
1504,5,"潜水艦：艦体","CompanyCraftProcess#712","CompanyCraftProcess#713","CompanyCraftProcess#714",0
1505,8,"潜水艦：艦体","CompanyCraftProcess#715","CompanyCraftProcess#716","CompanyCraftProcess#717",0
1506,7,"潜水艦：艦体","CompanyCraftProcess#718","CompanyCraftProcess#719","CompanyCraftProcess#720",0
1507,6,"潜水艦：艦体","CompanyCraftProcess#721","CompanyCraftProcess#722","CompanyCraftProcess#723",0
1508,9,"潜水艦：艦体","CompanyCraftProcess#724","CompanyCraftProcess#725","CompanyCraftProcess#726",0
1509,10,"潜水艦：艦体","CompanyCraftProcess#727","CompanyCraftProcess#728","CompanyCraftProcess#729",0
1600,3,"潜水艦：艦尾","CompanyCraftProcess#750","CompanyCraftProcess#751","CompanyCraftProcess#752",0
1601,2,"潜水艦：艦尾","CompanyCraftProcess#753","CompanyCraftProcess#754","CompanyCraftProcess#755",0
