key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1046,"桌台&地毯","房屋",12,255,,4,False,True,True,True,True,True,True,True,False
1047,"桌上","房屋",12,255,,5,False,True,True,True,True,True,True,True,True
1048,"壁挂","房屋",12,255,,6,False,True,True,True,True,True,True,True,False
1049,"其他","房屋",12,255,,7,False,False,False,False,False,False,False,True,False
1050,"阿梅莉安丝","老主顾交易",80,255,,8,False,True,True,True,True,True,True,True,True
1051,"秘籍：第10卷","秘籍",90,255,,1,True,True,True,True,True,True,True,True,True
1052,"装饰品2","其他",73,255,,4,False,False,False,False,False,False,False,True,False
1053,"安登","老主顾交易",80,255,,9,False,True,True,True,True,True,True,True,True
1054,"兔兔族","友好部族任务",80,255,,5,False,True,True,True,True,True,True,True,True
1055,"莫雯卓越工具","支线任务",90,255,"贴近工匠需求的新工具",2,False,True,True,True,True,True,True,True,True
1056,"","",0,0,,0,False,False,False,False,False,False,False,False,False
2000,"库尔札斯","传承录",255,50,,9,False,True,True,True,True,True,True,True,True
2001,"龙堡","传承录",255,50,,8,False,True,True,True,True,True,True,True,True
2002,"阿巴拉提亚","传承录",255,50,,7,False,True,True,True,True,True,True,True,True
2003,"基拉巴尼亚","传承录",255,60,,6,False,True,True,True,True,True,True,True,True
2004,"奥萨德","传承录",255,60,,5,False,True,True,True,True,True,True,True,True
2005,"诺弗兰特","传承录",255,70,,4,False,True,True,True,True,True,True,True,True
2006,"重建伊修加德","支线任务",255,1,,3,False,True,True,True,True,True,True,True,True
2007,"天钢工具","支线任务",255,80,"沉睡于工房的陈旧工具",2,False,True,True,True,True,True,True,True,True
2008,"50-70","收藏品交易",255,50,"一流工匠的新工作",3,False,True,True,True,True,True,True,True,True
2009,"71-80","收藏品交易",255,70,"一流工匠的新工作",2,False,True,True,True,True,True,True,True,True
2010,"北洋地域&伊尔萨巴德","传承录",255,80,,3,False,True,True,True,True,True,True,True,True
2011,"星外天域","传承录",255,80,"月亮的囚徒",2,False,True,True,True,True,True,True,True,True
2012,"古代世界","传承录",255,80,"跟随厄尔庇斯花的指引",1,False,True,True,True,True,True,True,True,True
2013,"81-90","收藏品交易",255,80,"一流工匠的新工作",1,False,True,True,True,True,True,True,True,True
2014,"莫雯卓越工具","支线任务",255,90,"贴近工匠需求的新工具",1,False,True,True,True,True,True,True,True,True
2015,"","",0,0,,0,False,False,False,False,False,False,False,False,False
