key,0,1,2,3,4,5,6,7,8,9,10
2.10,3,"Merlwyb Bloefhiswyn","Atsuko Tanaka","Tracy Ann Oberman","Marie Gamory","Ellen Schulz","Yugiri","Rina Satoh","Syan Blake","Marie Zidi","Marianne Graffam "
2.11,3,"Lolorito","Hisashi Izumi","Simon Greenall","Bertrand Liebert","Roland Wolf","Dewlala","Gara Takashima","Rosie Cavaliero","Fily Keita","Natascha Bub"
2.12,3,"Pipin","Nobuyuki Hiyama","Adam Howden","Benjamin Bollen","Benjamin Stöwe","Eynzahr Slafyrsyn","Shigeo Kiyama","Allan Corduner","Serge Biavan","Helmut Krauss"
2.13,3,"Ilberd","Hiroshi Shirokuma","Antony Byrne","Thierry Mercier ","Thomas Schmuckert","Meriel","Yu Sugimoto","Hannah Arterton","Laëtitia Lefebvre","Annette Schreier"
2.14,3,"Zephirin","Yasuaki Takumi","Nick Boulton","Taric Mehani","Arne Stephan","Charibert","Kiyotaka Furushima","Ryan Gage","Bertrand Liebert","Michael Che Koch"
2.15,3,"Varis","Jouji Nakata","Michael Maloney","Philippe Valmont","Romanus Fuhrmann","Regula","Jurota Kosugi","Stephen Campbell","Loïc Houdré","Jan Uplegger"
2.16,3,"Thordan","Shinpachi Tsuji","Brian Protheroe","Jean-Claude Sachot","Bernd Vollbrecht","Elidibus","Akira Ishida","Matt Stokoe","Cyrille Monge","Rainer Döring"
2.17,3,"Lahabrea","Shuichi Ikeda","Alec Newman","Gabriel Le Doze","Michael Che Koch","Igeyorhm","Ai Orikasa","Gemma Whelan","Stéphanie Lafforgue","Vera Bunk"
2.18,2,"Hydaelyn","Masako Ikeda","Joanna Roth","Véronique Augereau","Sonngard Dressler","","","","",""
2.19,2,"Edmont","Ikuya Sawaki","Stephen Critchlow","Pierre Dourlens","Andreas Sparberg","","","","",""
2.20,2,"Haurchefant","Masakazu Nishida","Jason La Shea","Benoit Du Pac","Daniel Montoya","","","","",""
3.0,1,"Title Logo Designer and Image Illustrator","Yoshitaka Amano","","","","","","","",""
3.1,1,"Main Theme Composer","Nobuo Uematsu","","","","","","","",""
3.2,3,"Alphinaud","Shinnosuke Tachibana","Colin Ryan","Sébastien Desjours","Markus Haase","Tataru","Mariya Ise","Carina Reeves","Kelly Marot","Annette Gunkel"
3.3,3,"Y'shtola","Ai Kayano","Robyn Addison","Laëtitia Lefebvre","Annette Schreier","Urianger","KENN","Timothy Watson","Raphaël Cohen","Florian Hoffmann"
3.4,3,"Cid","Rikiya Koyama","Gwilym Lee","Lionel Tua","Achim Barrenstein","Biggs","Go Inoue","Antony Byrne","Eric Peter","Gordon Piedesack"
3.5,3,"Aymeric","Tatsuhisa Suzuki","Blake Ritson","Sylvain Agaesse ","Tino Kießling","Lucia","Sayaka Ohara","Lydia Leonard","Celine Melloul","Kim Pfeiffer"
3.6,3,"Midgardsormr","Taketora","Allan Corduner ","Emmanuel Bonami","Tino Kießling","Estinien","Kenji Hamada","Robert Vernon","Gilduin Tissier","Michael Pink"
3.7,2,"Shiva, Iceheart","Maaya Uchida","Siobhan Hewlett","Laurence Crouzet ","Sonja Firker","","","","",""
3.8,3,"Hilda","Yuka Keicho","Jaye Jacobs","Olivia Nicosia","Katja Hirsch","Matoya","Yu Sugimoto","Sheila Steafel / Sheila Reid","Cathy Cerda","Ulrike Hübschmann"
3.9,3,"Raubahn Aldynn","Hiroki Yasumoto","Nick Boulton","Frédéric Souterelle","Gordon Piedesack","Kan-E-Senna","Rie Tanaka","Hannah Arterton","Kelly Marot","Annette Gunkel"
3.10,3,"Merlwyb Bloefhiswyn","Atsuko Tanaka","Tracy Ann Oberman","Marie Gamory","Ellen Schulz","Yugiri","Rina Satoh","Syan Blake","Marie Zidi","Marianne Graffam "
3.11,3,"Lolorito","Hisashi Izumi","Simon Greenall","Bertrand Liebert","Roland Wolf","Dewlala","Gara Takashima","Rosie Cavaliero","Fily Keita","Natascha Bub"
3.12,3,"Pipin","Nobuyuki Hiyama","Adam Howden","Benjamin Bollen","Benjamin Stöwe","Eynzahr Slafyrsyn","Shigeo Kiyama","Allan Corduner","Serge Biavan","Helmut Krauss"
3.13,3,"Ilberd","Hiroshi Shirokuma","Antony Byrne","Thierry Mercier ","Thomas Schmuckert","Meriel","Yu Sugimoto","Hannah Arterton","Laëtitia Lefebvre","Annette Schreier"
3.14,3,"Zephirin","Yasuaki Takumi","Nick Boulton","Taric Mehani","Arne Stephan","Charibert","Kiyotaka Furushima","Ryan Gage","Bertrand Liebert","Michael Che Koch"
3.15,3,"Varis","Jouji Nakata","Michael Maloney","Philippe Valmont","Romanus Fuhrmann","Regula","Jurota Kosugi","Stephen Campbell","Loïc Houdré","Jan Uplegger"
3.16,3,"Thordan","Shinpachi Tsuji","Brian Protheroe","Jean-Claude Sachot","Bernd Vollbrecht","Elidibus","Akira Ishida","Matt Stokoe","Cyrille Monge","Rainer Döring"
3.17,3,"Lahabrea","Shuichi Ikeda","Alec Newman","Gabriel Le Doze","Michael Che Koch","Igeyorhm","Ai Orikasa","Gemma Whelan","Stéphanie Lafforgue","Vera Bunk"
3.18,2,"Hydaelyn","Masako Ikeda","Joanna Roth","Véronique Augereau","Sonngard Dressler","","","","",""
3.19,2,"Edmont","Ikuya Sawaki","Stephen Critchlow","Pierre Dourlens","Andreas Sparberg","","","","",""
3.20,2,"Haurchefant","Masakazu Nishida","Jason La Shea","Benoit Du Pac","Daniel Montoya","","","","",""
4.0,1,"Title Logo Designer and Image Illustrator","Yoshitaka Amano","","","","","","","",""
5.0,1,"Main Theme Composer","Nobuo Uematsu","","","","","","","",""
6.0,3,"Alphinaud","Shinnosuke Tachibana","Colin Ryan","Sébastien Desjours","Markus Haase","Tataru","Mariya Ise","Carina Reeves","Kelly Marot","Annette Gunkel"
7.0,3,"Y'shtola","Ai Kayano","Robyn Addison","Laëtitia Lefebvre","Annette Schreier","Urianger","KENN","Timothy Watson","Raphaël Cohen","Florian Hoffmann"
8.0,3,"Cid","Rikiya Koyama","Gwilym Lee","Lionel Tua","Achim Barrenstein","Biggs","Go Inoue","Antony Byrne","Eric Peter","Gordon Piedesack"
9.0,3,"Aymeric","Tatsuhisa Suzuki","Blake Ritson","Sylvain Agaesse ","Tino Kießling","Lucia","Sayaka Ohara","Lydia Leonard","Celine Melloul","Kim Pfeiffer"
10.0,3,"Midgardsormr","Taketora","Allan Corduner ","Emmanuel Bonami","Tino Kießling","Estinien","Kenji Hamada","Robert Vernon","Gilduin Tissier","Michael Pink"
11.0,2,"Shiva, Iceheart","Maaya Uchida","Siobhan Hewlett","Laurence Crouzet ","Sonja Firker","","","","",""
12.0,3,"Hilda","Yuka Keicho","Jaye Jacobs","Olivia Nicosia","Katja Hirsch","Matoya","Yu Sugimoto","Sheila Steafel / Sheila Reid","Cathy Cerda","Ulrike Hübschmann"
13.0,3,"Raubahn Aldynn","Hiroki Yasumoto","Nick Boulton","Frédéric Souterelle","Gordon Piedesack","Kan-E-Senna","Rie Tanaka","Hannah Arterton","Kelly Marot","Annette Gunkel"
14.0,3,"Merlwyb Bloefhiswyn","Atsuko Tanaka","Tracy Ann Oberman","Marie Gamory","Ellen Schulz","Yugiri","Rina Satoh","Syan Blake","Marie Zidi","Marianne Graffam "
15.0,3,"Lolorito","Hisashi Izumi","Simon Greenall","Bertrand Liebert","Roland Wolf","Dewlala","Gara Takashima","Rosie Cavaliero","Fily Keita","Natascha Bub"
16.0,3,"Pipin","Nobuyuki Hiyama","Adam Howden","Benjamin Bollen","Benjamin Stöwe","Eynzahr Slafyrsyn","Shigeo Kiyama","Allan Corduner","Serge Biavan","Helmut Krauss"
17.0,3,"Ilberd","Hiroshi Shirokuma","Antony Byrne","Thierry Mercier ","Thomas Schmuckert","Meriel","Yu Sugimoto","Hannah Arterton","Laëtitia Lefebvre","Annette Schreier"
18.0,3,"Zephirin","Yasuaki Takumi","Nick Boulton","Taric Mehani","Arne Stephan","Charibert","Kiyotaka Furushima","Ryan Gage","Bertrand Liebert","Michael Che Koch"
19.0,3,"Varis","Jouji Nakata","Michael Maloney","Philippe Valmont","Romanus Fuhrmann","Regula","Jurota Kosugi","Stephen Campbell","Loïc Houdré","Jan Uplegger"
20.0,3,"Thordan","Shinpachi Tsuji","Brian Protheroe","Jean-Claude Sachot","Bernd Vollbrecht","Elidibus","Akira Ishida","Matt Stokoe","Cyrille Monge","Rainer Döring"
21.0,3,"Lahabrea","Shuichi Ikeda","Alec Newman","Gabriel Le Doze","Michael Che Koch","Igeyorhm","Ai Orikasa","Gemma Whelan","Stéphanie Lafforgue","Vera Bunk"
22.0,2,"Hydaelyn","Masako Ikeda","Joanna Roth","Véronique Augereau","Sonngard Dressler","","","","",""
23.0,2,"Edmont","Ikuya Sawaki","Stephen Critchlow","Pierre Dourlens","Andreas Sparberg","","","","",""
24.0,2,"Haurchefant","Masakazu Nishida","Jason La Shea","Benoit Du Pac","Daniel Montoya","","","","",""
25.0,1,"Title Logo Designer and Image Illustrator","Yoshitaka Amano","","","","","","","",""
26.0,1,"Main Theme Composer","Nobuo Uematsu","","","","","","","",""
27.0,2,"Lyse","Aya Endo","Laura Aikman","Isabelle Volpé","Paulina Weiner","","","","",""
28.0,3,"Alphinaud","Shinnosuke Tachibana","Colin Ryan","Sébastien Desjours","Markus Haase","Alisaie","Rie Murakawa","Bethan Walker","Charlyne Pestel","Ann-Cathrin Schaible"
29.0,2,"Raubahn","Hiroki Yasumoto","Nick Boulton","Frédéric Souterelle","Gordon Piedesack","","","","",""
30.0,3,"Pipin","Nobuyuki Hiyama","Adam Howden","Benjamin Bollen","Benjamin Stöwe","Conrad","Kenji Hamada","Philip Jackson","Michel Elias","Felix Würgler"
31.0,2,"Hien","Katsuyuki Konishi","Andrew Koji","Boris de Mourzitch","Matthias Scherwenikas","","","","",""
32.0,3,"Yugiri","Rina Satoh","Eleanor Matsuura","Marie Zidi","Marianne Graffam ","Gosetsu","Yosuke Akimoto","Nigel Betts","Thierry Desroses","Bernd Vollbrecht"
33.0,3,"Yotsuyu","Shizuka Itoh","Naoko Mori","Sabrina Marchese","Yesim Meisheit","Soroban","Yuichi Nakamura","Krystian Phillips","Thierry Kazazian","Nic Romm"
34.0,2,"Fordola","Marika Hayashi","Annabel Scholey","Caroline Mozzone","Lisa Braun","","","","",""
35.0,2,"Zenos","Kohsuke Toriumi","Luke Allen Gale","Saverio Maligno","René Dawn-Claude","","","","",""
36.0,1,"Title Logo Designer & Image Illustrator","Yoshitaka Amano","","","","","","","",""
37.0,1,"Main Theme Composer","Masayoshi Soken","","","","","","","",""
38.0,3,"Alphinaud","Shinnosuke Tachibana","Colin Ryan","Sébastien Desjours","Markus Haase","Alisaie","Rie Murakawa","Bethan Walker ","Charlyne Pestel","Ann-Cathrin Schaible"
39.0,3,"Thancred","Yuichi Nakamura","Peter Bramhill","Pierre Tessier","Peter Lehn","Ryne","Kana Ichinose","Emma Ballantine","Julie Costanza","Anne Düe"
40.0,3,"Urianger","KENN","Timothy Watson","Raphaël Cohen","Florian Hoffmann","Y'shtola","Ai Kayano","Robyn Addison","Laëtitia Lefebvre","Annette Schreier"
41.0,3,"Tataru","Mariya Ise","Carina Reeves","Kelly Marot","Annette Gunkel","Oracle of Light","Yuna Kamakura","Zoë Tapper","Jessica Monceau","Ann Vielhaben"
42.0,3,"Feo Ul","Minami Takahashi","Olivia Morgan","Clara Quilichini","Nora Jokhosha","Lyna","Yoshino Nanjo","Salóme R Gunnarsdóttir","Camille Lamache","Ruth Macke"
43.0,3,"Kai-Shirr","Mutsuki Iwanaka","Charlie Rix","Arnaud Laurent","Mirko Böttcher","Tesleen","Asumi Yoneyama","Rosie Jones","Emma Darmon","Tanja Schmitz"
44.0,3,"Runar","Itaru Yamamoto","Joe Tandberg","Emmanuel Gradi","Tino Kießling","Magnus","Yasuhiro Mamiya","David Menkin","Nicolas Justamon","Mario Klischies"
45.0,3,"Chai-Nuzz","Riki Kitazawa","Bruce Mackinnon","Stéphane Ronchewski","Mirko Böttcher","Dulia-Chai","Yuka Keicho","Rachel Atkins","Nathalie Homs","Monika Oschek"
46.0,3,"Vauthry","Yasuhiro Mamiya","Edward Dogliani","Philippe Pasquini","Tino Kießling","Ran'jit","Akio Nojima","David Rintoul","Patrice Melennec","Klaus Lochthove"
47.0,3,"Gaius","Akio Otsuka","Michael McElhatton","Philippe Dumond","Thomas Dehler","Estinien","Kenji Hamada","Robert Vernon","Gilduin Tissier","Michael Pink"
48.0,3,"Zenos","Kohsuke Toriumi","Luke Allen-Gale","Saverio Maligno","René Dawn-Claude","Varis","Jouji Nakata","Michael Maloney","Philippe Valmont","Romanus Fuhrmann"
49.0,2,"Crystal Exarch","Yuma Uchida","Jonathan Bailey","Loïc Guingand","Marcus Off","","","","",""
50.0,2,"Emet-Selch","Hiroki Takahashi","René Zagger","Eilias Changuel","Andreas Hofer","","","","",""
51.0,2,"Ardbert","Junichi Suwabe","Joe Dempsie","Mathias Kozlowski","Tobias Schulze ","","","","",""
52.0,1,"Title Logo Designer & Image Illustrator","Yoshitaka Amano","","","","","","","",""
53.0,2,"Alphinaud","Shinnosuke Tachibana","Colin Ryan","Sébastien Desjours","Markus Haase","","","","",""
54.0,2,"G'raha Tia","Yuma Uchida","Jonathan Bailey","Loïc Guingand","Marcus Off","","","","",""
55.0,2,"Estinien","Kenji Hamada","Robert Vernon","Guildin Tissier","Michael Pink","","","","",""
56.0,2,"Y'shtola","Ai Kayano","Robyn Addison","Laëtitia Lefebvre","Annette Schreier","","","","",""
57.0,2,"Thancred","Yuichi Nakamura","Peter Bramhill","Pierre Tessier","Peter Lehn","","","","",""
58.0,2,"Urianger","KENN","Timothy Watson","Raphaël Cohen","Florian Hoffmann","","","","",""
59.0,2,"Alisaie","Rie Murakawa","Bethan Walker","Charlyne Pestel","Ann Cathrin Schaible","","","","",""
60.0,3,"Livingway","Aya Suzaki","Bethan Cullinane","Anaïs Delva","Moira May","Mappingway","Ayaka Shimoyamada","Bethan Cullinane","Clara Soares","Tabea Boerner"
61.0,3,"Growingway","Tadaaki Doi","Jonathan Bailey","Hervé Rey","Sophia Laengert","Puddingway","Mizue Tsunashima","Gemma Lawrence","Céline Melloul","Paulina Weiner"
62.0,3,"Sicard","Kenji Hamada","Luke Allen-Gale","Emmanuel Gradi","René Dawn-Claude","Emmanellain","Kengo Takanashi","Stefano Braschi","Romain Altché","Marcell Mann"
63.0,3,"Lucia","Sayaka Ohara","Lydia Leonard","Céline Melloul","Kim Pfeiffer","Maxima","Ryota Takeuchi","Gunnar Cauthery","Pierre Tessier","Michael Pink"
64.0,3,"Nanamo","Mariya Ise","Joanna Ruiz","Adeline Chetail","Antje von der Ahe","Hancock","Kengo Takanashi","Ciarán Owens","Thierry Kazazian","Adam Nümm"
65.0,3,"A-Ruhn-Senna","Kohei Amasaki","Adam Howden","Tom Trouffier","Patrick Keller","Lyse","Aya Endo","Laura Aikman","Isabelle Volpé","Paulina Weiner"
66.0,3,"Cirina","Marie Miyake","Jaimi Barbakoff","Emmylou Homs","Sophia Längert","Sadu","Rie Tanaka","Beatriz Romilly","Emmylou Homs","Melanie Blocksdorf"
67.0,3,"Jullus","Ryota Suzuki","Nigel Pilkington","Martin Faliu","Urs Staempfli","Quintus","Hiroya Egashira","Allan Corduner","Pascal Germain","Thomas Schmuckert"
68.0,3,"Vrtra","Jun Fukushima","Nigel Betts","Jonathan Gimbord","Martin Schubach","Ahewann","Yutaka Aoyama","Ben Turner","Mario Bastellica","Johannes Hamm"
69.0,3,"Nidhana","You Taichi","Sheena Bhattessa","Jessie Lambotte","Anika Lehmann","Matsya","Chihiro Ueda","Jay Saighal","Grégory Laisné","Arne Lenk"
70.0,3,"Garuda","Rie Tanaka","Joanna Ruiz","Charlyne Pestel","Dana Friedrich","Susano","Takuya Nakashima","Timothy Watson","Emmanuel Bonami","Michael Pink"
71.0,3,"Fourchenault","Kenyu Horiuchi","Anthony Howell","Olivier Benard","Felix Würgler","Ameliance","Rie Tanaka","Gemma Whelan","Christèle Billault","Ilka Teichmüller"
72.0,3,"Cid","Rikiya Koyama","Gwilym Lee","Lionel Tua","Achim Barrenstein","Kokkol Dankkol","Kenichirou Matsuda","Ciarán Owens","Yann Sundberg","Thomas Schmuckert"
73.0,3,"Barnier","Mitsuaki Hoshino","John Heffernan","Pascal Germain","Romanus Fuhrmann","Montichaigne","Yutaka Aoyama","Phillip Jackson","Philippe Vincent","Holger Franke"
74.0,2,"Erenville","Rikuya Yasuda","Ari Oskarsson","Grégory Laisné","Michael Baral","","","","",""
75.0,3,"Wilfsunn","Hiroya Egashira","Gunnar Cauthery","Jérémie Bédrune","Thomas Schmuckert","Bloewyda","Chihiro Ueda","Rachel Atkins","Jessie Lambotte","Dana Friedrich"
76.0,3,"Hoary Boulder","Yasutaka Tomioka","Nigel Betts","Thomas Roditi","Andreas Sparberg","Soroban","Yuichi Nakamura","Kristian Phillips","Thierry Kazazian","Nic Romm"
77.0,2,"Asahi","Junichi Yanagita","Matt McCooey","Laurent Gris","Simon Derksen","","","","",""
78.0,2,"Tataru","Mariya Ise","Carina Reeves","Kelly Marot","Annette Gunkel","","","","",""
79.0,2,"Krile","Yoshino Nanjo","Gemma Lawrence","Emmylou Homs","Jennifer Weiß","","","","",""
80.0,3,"Elidibus","Akira Ishida","Matt Stokoe","Cyrille Monge","Rainer Döring","Hythlodaeus","Soichiro Hoshi","Toby Regbo","Aurélien Raynal","Sebastian Fuchs"
81.0,2,"Emet-Selch","Hiroki Takahashi","René Zagger","Eilias Changuel","Andreas Hofer","","","","",""
82.0,2,"Hermes & Amon","Yoshitsugu Matsuoka","Jeremy Ang Jones","Bastien Bourlé","Peter Becker","","","","",""
83.0,2,"Meteion & The Endsinger","Atsumi Tanezaki","Rosie Day","Zina Khakhoulia","Anna Gamburg","","","","",""
84.0,2,"Venat & Hydaelyn","Kikuko Inoue","Joanna Roth","Véronique Augereau","Antje von der Ahe","","","","",""
85.0,2,"Zenos","Kohsuke Toriumi","Luke Allen-Gale","Savério Maligno","René Dawn-Claude","","","","",""
