key,0,1,2,3,4,5,6,7,8
327700,1,"HousingExterior#1071","HousingExterior#3622","HousingExterior#2576","HousingExterior#528","HousingExterior#1552","HousingExterior#4112","HousingExterior#2064","HousingExterior#3091"
327701,2,"HousingExterior#1072","HousingExterior#3623","HousingExterior#2576","HousingExterior#528","HousingExterior#1552","HousingExterior#4112","HousingExterior#2064","HousingExterior#3091"
327702,0,"HousingExterior#1073","HousingExterior#3624","HousingExterior#2577","HousingExterior#529","HousingExterior#1553","HousingExterior#4113","HousingExterior#2065","HousingExterior#3092"
327703,1,"HousingExterior#1074","HousingExterior#3625","HousingExterior#2577","HousingExterior#529","HousingExterior#1553","HousingExterior#4113","HousingExterior#2065","HousingExterior#3092"
327704,2,"HousingExterior#1075","HousingExterior#3626","HousingExterior#2577","HousingExterior#529","HousingExterior#1553","HousingExterior#4113","HousingExterior#2065","HousingExterior#3092"
327705,0,"HousingExterior#1076","HousingExterior#3627","HousingExterior#2578","HousingExterior#530","HousingExterior#1554","HousingExterior#4114","HousingExterior#2066","HousingExterior#3093"
327706,1,"HousingExterior#1077","HousingExterior#3628","HousingExterior#2578","HousingExterior#530","HousingExterior#1554","HousingExterior#4114","HousingExterior#2066","HousingExterior#3093"
327707,2,"HousingExterior#1078","HousingExterior#3629","HousingExterior#2578","HousingExterior#530","HousingExterior#1554","HousingExterior#4114","HousingExterior#2066","HousingExterior#3093"
327708,0,"HousingExterior#1088","HousingExterior#3639","HousingExterior#2582","HousingExterior#534","HousingExterior#1558","HousingExterior#4118","HousingExterior#2070","HousingExterior#3097"
327709,1,"HousingExterior#1089","HousingExterior#3640","HousingExterior#2582","HousingExterior#534","HousingExterior#1558","HousingExterior#4118","HousingExterior#2070","HousingExterior#3097"
327710,2,"HousingExterior#1090","HousingExterior#3641","HousingExterior#2582","HousingExterior#534","HousingExterior#1558","HousingExterior#4118","HousingExterior#2070","HousingExterior#3097"
327711,0,"HousingExterior#1115","HousingExterior#3666","HousingExterior#2591","HousingExterior#543","HousingExterior#1567","HousingExterior#4127","HousingExterior#2079","HousingExterior#3103"
327712,1,"HousingExterior#1116","HousingExterior#3667","HousingExterior#2591","HousingExterior#543","HousingExterior#1567","HousingExterior#4127","HousingExterior#2079","HousingExterior#3103"
327713,2,"HousingExterior#1117","HousingExterior#3668","HousingExterior#2591","HousingExterior#543","HousingExterior#1567","HousingExterior#4127","HousingExterior#2079","HousingExterior#3103"
327714,0,"HousingExterior#1118","HousingExterior#3669","HousingExterior#2592","HousingExterior#544","HousingExterior#1568","HousingExterior#4128","HousingExterior#2080","HousingExterior#3104"
327715,1,"HousingExterior#1119","HousingExterior#3670","HousingExterior#2592","HousingExterior#544","HousingExterior#1568","HousingExterior#4128","HousingExterior#2080","HousingExterior#3104"
327716,2,"HousingExterior#1120","HousingExterior#3671","HousingExterior#2592","HousingExterior#544","HousingExterior#1568","HousingExterior#4128","HousingExterior#2080","HousingExterior#3104"
327717,0,"HousingExterior#1121","HousingExterior#3672","HousingExterior#2593","HousingExterior#545","HousingExterior#1569","HousingExterior#4129","HousingExterior#2081","HousingExterior#3105"
327718,1,"HousingExterior#1122","HousingExterior#3673","HousingExterior#2593","HousingExterior#545","HousingExterior#1569","HousingExterior#4129","HousingExterior#2081","HousingExterior#3105"
327719,2,"HousingExterior#1123","HousingExterior#3674","HousingExterior#2593","HousingExterior#545","HousingExterior#1569","HousingExterior#4129","HousingExterior#2081","HousingExterior#3105"
327720,0,"HousingExterior#1124","HousingExterior#3675","HousingExterior#2594","HousingExterior#546","HousingExterior#1570","HousingExterior#4130","HousingExterior#2082","HousingExterior#3106"
327721,1,"HousingExterior#1125","HousingExterior#3676","HousingExterior#2594","HousingExterior#546","HousingExterior#1570","HousingExterior#4130","HousingExterior#2082","HousingExterior#3106"
327722,2,"HousingExterior#1126","HousingExterior#3677","HousingExterior#2594","HousingExterior#546","HousingExterior#1570","HousingExterior#4130","HousingExterior#2082","HousingExterior#3106"
327723,0,"HousingExterior#1127","HousingExterior#3678","HousingExterior#2595","HousingExterior#547","HousingExterior#1571","HousingExterior#4131","HousingExterior#2083","HousingExterior#3107"
327724,1,"HousingExterior#1128","HousingExterior#3679","HousingExterior#2595","HousingExterior#547","HousingExterior#1571","HousingExterior#4131","HousingExterior#2083","HousingExterior#3107"
327725,2,"HousingExterior#1129","HousingExterior#3680","HousingExterior#2595","HousingExterior#547","HousingExterior#1571","HousingExterior#4131","HousingExterior#2083","HousingExterior#3107"
327726,0,"HousingExterior#1130","HousingExterior#3681","HousingExterior#2596","HousingExterior#548","HousingExterior#1572","HousingExterior#4132","HousingExterior#2084","HousingExterior#3108"
327727,1,"HousingExterior#1131","HousingExterior#3682","HousingExterior#2596","HousingExterior#548","HousingExterior#1572","HousingExterior#4132","HousingExterior#2084","HousingExterior#3108"
327728,2,"HousingExterior#1132","HousingExterior#3683","HousingExterior#2596","HousingExterior#548","HousingExterior#1572","HousingExterior#4132","HousingExterior#2084","HousingExterior#3108"
