key,0,1,2
75,"White Pumpkin Head",2125,"Seasonal Gear 3"
76,"Ripened Pumpkin Head",2126,"Seasonal Gear 3"
77,"Reindeer Antlers",2139,"Seasonal Gear 4"
78,"Reindeer Suit",2140,"Seasonal Gear 4"
79,"Moonlet",2122,"Seasonal Gear 4"
80,"Patriot's Choker",4019,"Exclusive Extras"
81,"Lord's Yukata (Blue)",2097,"Seasonal Gear 2"
82,"Lord's Yukata (Green)",2098,"Seasonal Gear 2"
83,"Lord's Yukata (Grey)",2099,"Seasonal Gear 2"
84,"Lady's Yukata (Red)",2100,"Seasonal Gear 2"
85,"Lady's Yukata (Blue)",2101,"Seasonal Gear 2"
86,"Lady's Yukata (Black)",2102,"Seasonal Gear 2"
87,"Lord's Drawers (Black)",2103,"Seasonal Gear 2"
88,"Lord's Drawers (White)",2104,"Seasonal Gear 2"
89,"Lord's Drawers (Gold)",2105,"Seasonal Gear 2"
90,"Lady's Knickers (Black)",2106,"Seasonal Gear 2"
91,"Lady's Knickers (White)",2107,"Seasonal Gear 2"
92,"Lady's Knickers (Gold)",2108,"Seasonal Gear 2"
93,"Lord's Clogs",2115,"Seasonal Gear 2"
94,"Lady's Clogs",2116,"Seasonal Gear 2"
95,"Woolen Sugarloaf Hat (Red)",4020,"Exclusive Extras"
96,"Star-spangled Subligar",4021,"Exclusive Extras"
97,"Peregrine Helm",4022,"Exclusive Extras"
98,"Scarf of Wondrous Wit",4023,"Exclusive Extras"
99,"White Ravens",4024,"Exclusive Extras"
100,"Butcher's Crown",3001,"Achievements"
101,"Chronicler's Crown",3002,"Achievements"
102,"Paragon's Crown",3003,"Achievements"
103,"Gambler's Crown",3005,"Achievements"
104,"Saw of the Luminary",3009,"Achievements"
105,"Hammer of the Luminary",3010,"Achievements"
106,"Mallet of the Luminary",3011,"Achievements"
107,"Gavel of the Luminary",3012,"Achievements"
108,"Knife of the Luminary",3013,"Achievements"
109,"Needle of the Luminary",3014,"Achievements"
110,"Alembic of the Luminary",3015,"Achievements"
111,"Pan of the Luminary",3016,"Achievements"
112,"Pick of the Luminary",3017,"Achievements"
113,"Axe of the Luminary",3018,"Achievements"
114,"Rod of the Luminary",3019,"Achievements"
115,"Maelstrom Escutcheon",3041,"Achievements"
116,"Immortal Flames Escutcheon",3043,"Achievements"
117,"Twin Adder Escutcheon",3042,"Achievements"
118,"Crimson Standard Earrings",3044,"Achievements"
119,"Tipping Scales Earrings",3046,"Achievements"
120,"Lily and Serpent Earrings",3045,"Achievements"
121,"Crimson Standard Ring",3047,"Achievements"
122,"Tipping Scales Ring",3049,"Achievements"
123,"Lily and Serpent Ring",3048,"Achievements"
124,"Chocobo Mask",3054,"Achievements"
125,"Dalamud Horn",3053,"Achievements"
126,"Evoker's Horn",1041,"Artifact Armor"
127,"Evoker's Doublet",1042,"Artifact Armor"
128,"Evoker's Waistclout",1043,"Artifact Armor"
129,"Evoker's Ringbands",1044,"Artifact Armor"
130,"Evoker's Thighboots",1045,"Artifact Armor"
131,"Scholar's Mortarboard",1046,"Artifact Armor"
132,"Scholar's Gown",1047,"Artifact Armor"
133,"Scholar's Culottes",1048,"Artifact Armor"
134,"Scholar's Gloves",1049,"Artifact Armor"
135,"Scholar's Boots",1050,"Artifact Armor"
136,"Moogle Cap",4005,"Exclusive Extras"
137,"Helm of Light",11027,"Exclusive Extras"
138,"Moogle Earrings",4006,"Exclusive Extras"
139,"Cactuar Earring",4007,"Exclusive Extras"
140,"Bomb Earring",4008,"Exclusive Extras"
141,"Black Summer Top",4015,"Exclusive Extras"
142,"Black Summer Trunks",4016,"Exclusive Extras"
143,"Black Summer Halter",4017,"Exclusive Extras"
144,"Black Summer Tanga",4018,"Exclusive Extras"
145,"Ninja Hatsuburi",1026,"Artifact Armor"
146,"Ninja Chainmail",1027,"Artifact Armor"
147,"Ninja Hakama",1028,"Artifact Armor"
148,"Ninja Tekko",1029,"Artifact Armor"
149,"Ninja Kyahan",1030,"Artifact Armor"
150,"Garlond Goggles",4001,"Exclusive Extras"
151,"Onion Helm",4002,"Exclusive Extras"
152,"Asuran Armguards",4003,"Exclusive Extras"
153,"Hermes' Shoes",4004,"Exclusive Extras"
154,"Silver Snake Kabuto",2005,"Seasonal Gear 4"
155,"Uma Kabuto",2006,"Seasonal Gear 4"
156,"Crimson Uma Kabuto",2007,"Seasonal Gear 4"
157,"Golden Uma Kabuto",2008,"Seasonal Gear 4"
158,"Black Uma Kabuto",2009,"Seasonal Gear 4"
159,"Summer Evening Top",2068,"Seasonal Gear 2"
160,"Striped Summer Top",2069,"Seasonal Gear 2"
161,"Summer Morning Halter",2077,"Seasonal Gear 2"
162,"Striped Summer Halter",2078,"Seasonal Gear 2"
163,"Summer Evening Trunks",2086,"Seasonal Gear 2"
164,"Striped Summer Trunks",2087,"Seasonal Gear 2"
165,"Summer Morning Tanga",2094,"Seasonal Gear 2"
166,"Striped Summer Tanga",2095,"Seasonal Gear 2"
167,"The Howling Spirit",2127,"Seasonal Gear 3"
168,"The Wailing Spirit",2128,"Seasonal Gear 3"
169,"Paragon's Gown",3004,"Achievements"
170,"Warlord's Crown",3006,"Achievements"
171,"Partisan's Crown",3007,"Achievements"
172,"Master Gladiator's Ring",3021,"Achievements"
173,"Master Pugilist's Ring",3022,"Achievements"
174,"Master Marauder's Ring",3023,"Achievements"
175,"Master Lancer's Ring",3024,"Achievements"
176,"Master Archer's Ring",3025,"Achievements"
177,"Master Conjurer's Ring",3027,"Achievements"
178,"Master Thaumaturge's Ring",3028,"Achievements"
179,"Master Arcanist's Ring",3029,"Achievements"
180,"Master Carpenter's Ring",3030,"Achievements"
181,"Master Blacksmith's Ring",3031,"Achievements"
182,"Master Armorer's Ring",3032,"Achievements"
183,"Master Goldsmith's Ring",3033,"Achievements"
184,"Master Leatherworker's Ring",3034,"Achievements"
185,"Master Weaver's Ring",3035,"Achievements"
186,"Master Alchemist's Ring",3036,"Achievements"
187,"Master Culinarian's Ring",3037,"Achievements"
188,"Master Miner's Ring",3038,"Achievements"
189,"Master Botanist's Ring",3039,"Achievements"
190,"Master Fisher's Ring",3040,"Achievements"
191,"Crimson Standard Bracelet",3050,"Achievements"
192,"Lily and Serpent Bracelet ",3051,"Achievements"
193,"Tipping Scales Bracelet",3052,"Achievements"
194,"Chocobo Suit",3055,"Achievements"
195,"Ullikummi",1051,"Artifact Armor"
196,"Vulcan",1052,"Artifact Armor"
197,"Kurdalegon",1053,"Artifact Armor"
198,"Urcaguary",1054,"Artifact Armor"
199,"Pinga",1055,"Artifact Armor"
200,"Clotho",1056,"Artifact Armor"
201,"Paracelsus",1057,"Artifact Armor"
202,"Chantico",1058,"Artifact Armor"
203,"Mammon",1059,"Artifact Armor"
204,"Rauni",1060,"Artifact Armor"
205,"Halcyon Rod",1061,"Artifact Armor"
206,"Blazefire Saber",23053,"Seasonal Gear 5"
207,"Vega Knuckles",23054,"Seasonal Gear 5"
208,"l'Cie Bardiche",23055,"Seasonal Gear 5"
209,"Bladed Lance",23056,"Seasonal Gear 5"
210,"Starseeker",23057,"Seasonal Gear 5"
211,"Binding Rod",23058,"Seasonal Gear 5"
212,"Mog's Staff",23059,"Seasonal Gear 5"
213,"Grimoire Wing",23060,"Seasonal Gear 5"
214,"Bohemian's Coat",23061,"Seasonal Gear 5"
215,"Bohemian's Gloves",23062,"Seasonal Gear 5"
216,"Bohemian's Trousers",23063,"Seasonal Gear 5"
217,"Bohemian's Boots",23064,"Seasonal Gear 5"
218,"Guardian Corps Coat",23065,"Seasonal Gear 5"
219,"Guardian Corps Gauntlets",23066,"Seasonal Gear 5"
220,"Guardian Corps Skirt",23067,"Seasonal Gear 5"
221,"Guardian Corps Boots",23068,"Seasonal Gear 5"
222,"Thug's Mug",4014,"Seasonal Gear 5"
223,"Snowman Head",2144,"Seasonal Gear 4"
224,"Snowman Suit",2145,"Seasonal Gear 4"
225,"Snowman Mitts",2146,"Seasonal Gear 4"
226,"Valentione Hat",2069,"Seasonal Gear 4"
227,"Valentione Apron",2070,"Seasonal Gear 4"
228,"Valentione Apron Dress",2071,"Seasonal Gear 4"
229,"Valentione Mitts",2072,"Seasonal Gear 4"
230,"Valentione Trousers",2073,"Seasonal Gear 4"
231,"Valentione Skirt",2074,"Seasonal Gear 4"
232,"Valentione Pattens",2075,"Seasonal Gear 4"
233,"Lord's Yukata (Blackflame)",2109,"Seasonal Gear 2"
234,"Lord's Yukata (Whiteflame)",2110,"Seasonal Gear 2"
235,"Lord's Yukata (Blueflame)",2111,"Seasonal Gear 2"
236,"Lady's Yukata (Redfly)",2112,"Seasonal Gear 2"
237,"Lady's Yukata (Bluefly)",2113,"Seasonal Gear 2"
238,"Lady's Yukata (Pinkfly)",2114,"Seasonal Gear 2"
239,"Eerie Hat",2129,"Seasonal Gear 3"
240,"Eerie Robe",2130,"Seasonal Gear 3"
241,"Eerie Tights",2131,"Seasonal Gear 3"
242,"Eerie Crakows",2132,"Seasonal Gear 3"
243,"Pumpkin Earrings",2133,"Seasonal Gear 3"
244,"The Best Gown Ever",3008,"Achievements"
245,"Ironworks Fishing Rod",3020,"Achievements"
246,"Master Rogue's Ring",3026,"Achievements"
247,"Hitsuji Kabuto",2010,"Seasonal Gear 4"
248,"Black Hitsuji Kabuto",2011,"Seasonal Gear 4"
249,"Crimson Hitsuji Kabuto",2012,"Seasonal Gear 4"
250,"White Hitsuji Kabuto",2013,"Seasonal Gear 4"
251,"Starlight Sugarloaf Hat",2147,"Seasonal Gear 4"
252,"Starlight Tunic",2148,"Seasonal Gear 4"
253,"Starlight Tights",2149,"Seasonal Gear 4"
254,"Starlight Boots",2150,"Seasonal Gear 4"
255,"False Mustache",2151,"Seasonal Gear 4"
256,"",0,"Exclusive Extras"
257,"",0,"Exclusive Extras"
258,"",0,"Exclusive Extras"
259,"",0,"Exclusive Extras"
260,"Southern Seas Vest",2117,"Seasonal Gear 2"
261,"Southern Seas Swimsuit",2118,"Seasonal Gear 2"
262,"Southern Seas Trunks",2119,"Seasonal Gear 2"
263,"Southern Seas Tanga",2120,"Seasonal Gear 2"
264,"Striped Southern Seas Vest",2121,"Seasonal Gear 2"
265,"Striped Southern Seas Swimsuit",2122,"Seasonal Gear 2"
266,"",0,"Exclusive Extras"
267,"Baron Helm",14033,"Exclusive Extras"
268,"Baron Circlet",14034,"Exclusive Extras"
269,"Baron Earrings",14035,"Exclusive Extras"
270,"Wild Rose Bandana",12028,"Exclusive Extras"
271,"Wild Rose Cuirass",12029,"Exclusive Extras"
272,"Wild Rose Armguards",12030,"Exclusive Extras"
273,"Wild Rose Breeches",12031,"Exclusive Extras"
274,"Wild Rose Boots",12032,"Exclusive Extras"
275,"Field Commander's Helm",3057,"Achievements"
276,"Field Commander's Coat",3058,"Achievements"
277,"Field Commander's Gloves",3059,"Achievements"
278,"Field Commander's Slops",3060,"Achievements"
279,"Field Commander's Boots",3061,"Achievements"
280,"Slime Earrings",4012,"Seasonal Gear 5"
281,"Goblin Cap",4025,"Exclusive Extras"
282,"Dodo Earring",4009,"Exclusive Extras"
283,"King Slime Crown",4013,"Seasonal Gear 5"
284,"Fat Chocobo Head",4026,"Exclusive Extras"
285,"Strife Vest",17036,"Exclusive Extras"
286,"Strife Gloves",17037,"Exclusive Extras"
287,"Strife Bags",17038,"Exclusive Extras"
288,"Strife Boots",17039,"Exclusive Extras"
289,"Peach Blossom Choker",2038,"Seasonal Gear 1"
290,"Egg Earrings",3010,"Seasonal Gear 1"
291,"Midnight Egg Earrings",3011,"Seasonal Gear 1"
292,"Brilliant Egg Earrings",3012,"Seasonal Gear 1"
293,"Vibrant Egg Earrings",3013,"Seasonal Gear 1"
294,"Racing Chocobo Mask",3056,"Achievements"
295,"Witch's Hat",2134,"Seasonal Gear 3"
296,"Witch's Coatee",2135,"Seasonal Gear 3"
297,"Witch's Gloves",2136,"Seasonal Gear 3"
298,"Witch's Thighboots",2137,"Seasonal Gear 3"
299,"Amatsu Hachigane",21048,"Seasonal Gear 5"
300,"Amatsu Togi",21049,"Seasonal Gear 5"
301,"Amatsu Tekko",21050,"Seasonal Gear 5"
302,"Amatsu Haidate",21051,"Seasonal Gear 5"
303,"Amatsu Sune-ate",21052,"Seasonal Gear 5"
304,"Reindeer Antler Headband",2141,"Seasonal Gear 4"
305,"Reindeer Gloves",2142,"Seasonal Gear 4"
306,"Reindeer Hooves",2143,"Seasonal Gear 4"
307,"Saint's Beard",2153,"Seasonal Gear 4"
308,"Saint's Cap",2152,"Seasonal Gear 4"
309,"See No Helm",2014,"Seasonal Gear 4"
310,"Speak No Helm",2015,"Seasonal Gear 4"
311,"Hear No Helm",2016,"Seasonal Gear 4"
312,"Black-feathered Flat Hat",2076,"Seasonal Gear 4"
313,"Red-feathered Flat Hat",2077,"Seasonal Gear 4"
314,"Platinum Paramour's Earrings",2081,"Seasonal Gear 4"
315,"Paramour's Earrings",2082,"Seasonal Gear 4"
316,"Lord's Suikan",2033,"Seasonal Gear 1"
317,"Lady's Suikan",2034,"Seasonal Gear 1"
318,"Little Lord's Clogs",2035,"Seasonal Gear 1"
319,"Little Lady's Clogs",2036,"Seasonal Gear 1"
320,"Goobbue Earring",4010,"Exclusive Extras"
321,"Tantalus Vest",19044,"Exclusive Extras"
322,"Tantalus Cuffs",19045,"Exclusive Extras"
323,"Tantalus Breeches",19046,"Exclusive Extras"
324,"Tantalus Boots",19047,"Exclusive Extras"
325,"Expeditioner's Flyers",3062,"Achievements"
326,"Whisker of the Brave Cat",4070,"Seasonal Gear 5"
327,"Ears of the Moon Rabbit",4072,"Seasonal Gear 5"
328,"Paw of the Crimson Cat",4073,"Seasonal Gear 5"
329,"Spear of the Spark Serpent",4074,"Seasonal Gear 5"
330,"Bow of the White Wisp",4075,"Seasonal Gear 5"
331,"Twintails of the Flame Fox",4076,"Seasonal Gear 5"
332,"Fang of the Fearless Cat",4077,"Seasonal Gear 5"
333,"Musket of the Metal Cat",4078,"Seasonal Gear 5"
334,"Cane of the Shrine Guardian",4079,"Seasonal Gear 5"
335,"Staff of the Snow Maiden",4080,"Seasonal Gear 5"
336,"Book of the Eerie Mutt",4081,"Seasonal Gear 5"
337,"Codex of the Shrine Guardian",4082,"Seasonal Gear 5"
338,"Globe of the Lucky Snake",4083,"Seasonal Gear 5"
339,"Buckler of the Legendary Cat",4071,"Seasonal Gear 5"
340,"Yo-kai Watch",4069,"Seasonal Gear 5"
341,"Legacy Warrior Coronet",2123,"Seasonal Gear 2"
342,"Legacy Warrior Mail",2124,"Seasonal Gear 2"
343,"Legacy Warrior Armguards",2125,"Seasonal Gear 2"
344,"Legacy Warrior Breeches",2126,"Seasonal Gear 2"
345,"Legacy Warrior Sabatons",2127,"Seasonal Gear 2"
346,"Hatchling Earring",4011,"Exclusive Extras"
347,"Dragon Monocle",3063,"Achievements"
348,"Starlight Robe",2154,"Seasonal Gear 4"
349,"Vampire's Vest",2138,"Seasonal Gear 3"
350,"Red Tori Kabuto",2017,"Seasonal Gear 4"
351,"Black Tori Kabuto",2018,"Seasonal Gear 4"
352,"Leonhart Jacket",18040,"Exclusive Extras"
353,"Leonhart Gloves",18041,"Exclusive Extras"
354,"Leonhart Bottoms",18042,"Exclusive Extras"
355,"Leonhart Boots",18043,"Exclusive Extras"
356,"Songbird Hat",2040,"Seasonal Gear 1"
357,"Songbird Jacket",2042,"Seasonal Gear 1"
358,"Songbird Gloves",2044,"Seasonal Gear 1"
359,"Songbird Skirt",2046,"Seasonal Gear 1"
360,"Songbird Boots",2048,"Seasonal Gear 1"
361,"Royal Seneschal's Chapeau",2039,"Seasonal Gear 1"
362,"Royal Seneschal's Coat",2041,"Seasonal Gear 1"
363,"Royal Seneschal's Fingerless Gloves",2043,"Seasonal Gear 1"
364,"Royal Seneschal's Breeches",2045,"Seasonal Gear 1"
365,"Royal Seneschal's Boots",2047,"Seasonal Gear 1"
366,"Chicken Knife",4048,"Exclusive Extras"
367,"Ala Mhigan Earrings",4049,"Exclusive Extras"
368,"Faire Joi",2128,"Seasonal Gear 2"
369,"Faire Kohakama",2129,"Seasonal Gear 2"
370,"Faire Zori",2130,"Seasonal Gear 2"
371,"Werewolf Head",2139,"Seasonal Gear 3"
372,"Werewolf Body",2140,"Seasonal Gear 3"
373,"Werewolf Arms",2141,"Seasonal Gear 3"
374,"Werewolf Bottoms",2142,"Seasonal Gear 3"
375,"Werewolf Feet",2143,"Seasonal Gear 3"
376,"Werewolf Legs",2144,"Seasonal Gear 3"
377,"White Inu Kabuto",2019,"Seasonal Gear 4"
378,"Black Inu Kabuto",2020,"Seasonal Gear 4"
379,"Inoshishi Kabuto",2021,"Seasonal Gear 4"
380,"Crimson Inoshishi Kabuto",2022,"Seasonal Gear 4"
381,"Inferno Mask",4050,"Exclusive Extras"
382,"Crag Mask",4051,"Exclusive Extras"
383,"Housemaid's Brim",4052,"Exclusive Extras"
384,"Housemaid's Apron Dress",4053,"Exclusive Extras"
385,"Housemaid's Wristdresses",4054,"Exclusive Extras"
386,"Housemaid's Bloomers",4055,"Exclusive Extras"
387,"Housemaid's Pumps",4056,"Exclusive Extras"
388,"Butler's Monocle",4057,"Exclusive Extras"
389,"Butler's Jacket",4058,"Exclusive Extras"
390,"Butler's Gloves",4059,"Exclusive Extras"
391,"Butler's Slacks",4060,"Exclusive Extras"
392,"Butler's Gaiters",4061,"Exclusive Extras"
393,"Eastern Journey Battle Staff",4062,"Exclusive Extras"
394,"Eastern Journey Circlet",4063,"Exclusive Extras"
395,"Eastern Journey Jacket",4064,"Exclusive Extras"
396,"Eastern Journey Armlets",4065,"Exclusive Extras"
397,"Eastern Journey Bottoms",4066,"Exclusive Extras"
398,"Eastern Journey Shoes",4067,"Exclusive Extras"
399,"Cait Sith Ears",4068,"Exclusive Extras"
400,"Moogle Head",4069,"Exclusive Extras"
401,"Moogle Body",4070,"Exclusive Extras"
402,"Moogle Arms",4071,"Exclusive Extras"
403,"Moogle Buns",4072,"Exclusive Extras"
404,"Moogle Legs",4073,"Exclusive Extras"
405,"Abes Jacket",20001,"Exclusive Extras"
406,"Abes Gloves",20002,"Exclusive Extras"
407,"Abes Halfslops",20003,"Exclusive Extras"
408,"Abes Boots",20004,"Exclusive Extras"
409,"High Summoner's Dress",20005,"Exclusive Extras"
410,"High Summoner's Armlets",20006,"Exclusive Extras"
411,"High Summoner's Boots",20007,"Exclusive Extras"
412,"Endless Summer Glasses",2131,"Seasonal Gear 2"
413,"Endless Summer Top",2132,"Seasonal Gear 2"
414,"Endless Summer Bottom",2133,"Seasonal Gear 2"
415,"Endless Summer Sandals",2134,"Seasonal Gear 2"
416,"Choir Hat",2155,"Seasonal Gear 4"
417,"Choir Robe",2156,"Seasonal Gear 4"
418,"Choir Shoes",2157,"Seasonal Gear 4"
419,"Crimson Nezumi Kabuto",2023,"Seasonal Gear 4"
420,"Cobalt Nezumi Kabuto",2024,"Seasonal Gear 4"
421,"Matoya's Hat",21001,"Exclusive Extras"
422,"Aetheryte Earring",4074,"Exclusive Extras"
423,"Lucian Prince's Jacket",23069,"Seasonal Gear 5"
424,"Lucian Prince's Fingerless Glove",23070,"Seasonal Gear 5"
425,"Lucian Prince's Bottoms",23071,"Seasonal Gear 5"
426,"Lucian Prince's Boots",23072,"Seasonal Gear 5"
427,"Flower Crown",2049,"Seasonal Gear 1"
428,"Spriggan Jacket",3014,"Seasonal Gear 1"
429,"Spriggan Bottoms",3015,"Seasonal Gear 1"
430,"Spriggan Boots",3016,"Seasonal Gear 1"
431,"Gigas Greatsword",2083,"Seasonal Gear 4"
432,"Tonberry Knife",2084,"Seasonal Gear 4"
433,"Moonfire Hachimaki",2135,"Seasonal Gear 2"
434,"White Painted Moogle Mask",2136,"Seasonal Gear 2"
435,"Black Painted Moogle Mask",2137,"Seasonal Gear 2"
436,"Painted Namazu Mask",2138,"Seasonal Gear 2"
437,"White Moonfire Happi",2139,"Seasonal Gear 2"
438,"Red Moonfire Happi",2140,"Seasonal Gear 2"
439,"Black Moonfire Happi",2141,"Seasonal Gear 2"
440,"Moonfire Tabi",2142,"Seasonal Gear 2"
441,"Revolver",18044,"Exclusive Extras"
442,"Ribbon",4075,"Exclusive Extras"
443,"",2025,"Seasonal Gear 4"
444,"",2026,"Seasonal Gear 4"
445,"Valentione Rose Hat",2085,"Seasonal Gear 4"
446,"Valentione Rose Waistcoat",2086,"Seasonal Gear 4"
447,"Valentione Rose Gloves",2087,"Seasonal Gear 4"
448,"Valentione Rose Slacks",2088,"Seasonal Gear 4"
449,"Valentione Rose Shoes",2089,"Seasonal Gear 4"
450,"Valentione Forget-me-not Hat",2090,"Seasonal Gear 4"
451,"Valentione Forget-me-not Waistcoat",2091,"Seasonal Gear 4"
452,"Valentione Forget-me-not Gloves",2092,"Seasonal Gear 4"
453,"Valentione Forget-me-not Slacks",2093,"Seasonal Gear 4"
454,"Valentione Forget-me-not Shoes",2094,"Seasonal Gear 4"
455,"Valentione Acacia Hat",2095,"Seasonal Gear 4"
456,"Valentione Acacia Waistcoat",2096,"Seasonal Gear 4"
457,"Valentione Acacia Gloves",2097,"Seasonal Gear 4"
458,"Valentione Acacia Slacks",2098,"Seasonal Gear 4"
459,"Valentione Acacia Shoes",2099,"Seasonal Gear 4"
460,"Valentione Rose Ribboned Hat",2100,"Seasonal Gear 4"
461,"Valentione Rose Dress",2101,"Seasonal Gear 4"
462,"Valentione Rose Ribboned Gloves",2102,"Seasonal Gear 4"
463,"Valentione Rose Tights",2103,"Seasonal Gear 4"
464,"Valentione Rose Heels",2104,"Seasonal Gear 4"
465,"Valentione Forget-me-not Ribboned Hat",2105,"Seasonal Gear 4"
466,"Valentione Forget-me-not Dress",2106,"Seasonal Gear 4"
467,"Valentione Forget-me-not Ribboned Gloves",2107,"Seasonal Gear 4"
468,"Valentione Forget-me-not Tights",2108,"Seasonal Gear 4"
469,"Valentione Forget-me-not Heels",2109,"Seasonal Gear 4"
470,"Valentione Acacia Ribboned Hat",2110,"Seasonal Gear 4"
471,"Valentione Acacia Dress",2111,"Seasonal Gear 4"
472,"Valentione Acacia Ribboned Gloves",2112,"Seasonal Gear 4"
473,"Valentione Acacia Tights",2113,"Seasonal Gear 4"
474,"Valentione Acacia Heels",2114,"Seasonal Gear 4"
475,"Seneschal's Monocle",2050,"Seasonal Gear 1"
476,"Princess's Peach Corsage",2051,"Seasonal Gear 1"
477,"Rabbit Head",3017,"Seasonal Gear 1"
478,"Rabbit Suit",3018,"Seasonal Gear 1"
479,"Dapper Rabbit Suit",3019,"Seasonal Gear 1"
480,"Kupo Crown",3064,"Achievements"
481,"Summer's Flame Hat",2143,"Seasonal Gear 2"
482,"Summer's Flame Top",2144,"Seasonal Gear 2"
483,"Summer's Flame Wrist Torque",2145,"Seasonal Gear 2"
484,"Summer's Flame Pareo",2146,"Seasonal Gear 2"
485,"Summer's Flame Sandals",2147,"Seasonal Gear 2"
486,"",3065,"Achievements"
487,"",0,""
488,"",0,""
489,"",0,""
490,"",0,""
491,"",0,""
492,"",0,""
493,"",0,""
494,"",0,""
495,"",0,""
496,"",0,""
497,"",0,""
498,"",0,""
499,"",0,""
500,"",0,""
501,"",0,""
502,"",0,""
503,"",0,""
504,"",0,""
505,"",0,""
506,"",0,""
507,"",0,""
508,"",0,""
509,"",0,""
510,"",0,""
511,"",0,""
512,"",0,""
513,"",0,""
514,"",0,""
515,"",0,""
516,"",0,""
517,"",0,""
518,"",0,""
519,"",0,""
520,"",0,""
521,"",0,""
522,"",0,""
523,"",0,""
524,"",0,""
525,"",0,""
526,"",0,""
527,"",0,""
528,"",0,""
