key,0,1,2,3,4,5
59,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<Value>IntegerParameter(1)</Value>号室の個室を増築しました。",4,0,1,"ハウジング",11
60,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<Value>IntegerParameter(1)</Value>号室の個室を撤去しました。",4,0,1,"ハウジング",11
61,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が厩舎の手入れをしました。",4,0,0,"マイチョコボ育成",11
62,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>を訓練しました。",4,12,0,"マイチョコボ育成",11
63,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がホイールスロット<Value>IntegerParameter(1)</Value>に「<Sheet(Item,IntegerParameter(2),0)/>」を設置しました。",16,14,1,"ハウジング",11
64,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がホイールスロット<Value>IntegerParameter(1)</Value>から「<Sheet(Item,IntegerParameter(2),0)/>」を撤去しました。",16,14,1,"ハウジング",11
65,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がホイールスロット<Value>IntegerParameter(1)</Value>から「<Sheet(Item,IntegerParameter(2),0)/>」を獲得しました。",16,14,1,"ハウジング",11
66,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が「<Sheet(Item,IntegerParameter(1),0)/>」を変換し「<Sheet(CompanyAction,IntegerParameter(2),0)/>」をリザーブしました。",16,14,1,"カンパニーアクション",9
67,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が地下工房を増築しました。",16,0,0,"カンパニークラフト",15
68,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が地下工房を撤去しました。",16,0,0,"カンパニークラフト",15
69,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がカンパニー製作設備に「<Sheet(Item,IntegerParameter(1),0)/>」の製作をセットしました。",16,14,0,"カンパニークラフト",15
70,"「<Sheet(Item,IntegerParameter(1),0)/>」の進捗に必要な素材が全て納品されました。",0,14,0,"カンパニークラフト",15
71,"「<Sheet(Item,IntegerParameter(1),0)/>」の<Switch(IntegerParameter(2))><Case(1)>作業工程が進捗しました。</Case><Case(2)>作業工程の進捗が成功し、製作設備の状態が「良好」になりました。</Case><Case(3)>作業工程の進捗が大成功し、製作設備の状態が「最良」になりました。</Case></Switch>",0,14,1,"カンパニークラフト",15
72,"<Switch(IntegerParameter(2))><Case(1)>作業工程が進捗し</Case><Case(2)>作業工程の進捗が成功し</Case><Case(3)>作業工程の進捗が大成功し</Case></Switch>、<Sheet(Item,IntegerParameter(1),0)/>が完成しました。",0,14,1,"カンパニークラフト",15
73,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がカンパニー製作設備から「<Sheet(Item,IntegerParameter(1),0)/>」を回収しました。",16,14,0,"カンパニークラフト",15
74,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がカンパニー製作設備の製作を中断しました。",16,0,0,"カンパニークラフト",15
75,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が「<Sheet(CompanyCraftDraft,IntegerParameter(1),0)/>」を製図しました。",16,0,1,"カンパニークラフト",15
76,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<Value>IntegerParameter(1)</Value>機目の飛空艇「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」を登録しました。",16,15,1,"飛空艇・潜水艦",14
77,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<Value>IntegerParameter(1)</Value>機目の飛空艇名を「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」に変更しました。",16,15,1,"飛空艇・潜水艦",14
78,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<Value>IntegerParameter(1)</Value>機目の飛空艇「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」を解体しました。",16,15,1,"飛空艇・潜水艦",14
79,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が飛空艇「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」の探索を実行しました。",16,15,0,"飛空艇・潜水艦",14
80,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が飛空艇「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」の探索を中止しました。",16,15,0,"飛空艇・潜水艦",14
81,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が飛空艇「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」の探索完了を確認しました。",16,15,0,"飛空艇・潜水艦",14
82,"飛空艇「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」のランクが<Value>IntegerParameter(1)</Value>になりました。",16,15,1,"飛空艇・潜水艦",14
83,"飛空艇「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」の探索によって<Value>IntegerParameter(1)</Value>機目の飛空艇が登録できるようになりました。",16,15,1,"飛空艇・潜水艦",14
84,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<Format(IntegerParameter(1),FF022C)/>カンパニークレジットで「<Sheet(Item,IntegerParameter(2),0)/>」を<Value>IntegerParameter(3)</Value>個、交換しました。",16,22,1,"組織",0
85,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が「<Sheet(Item,IntegerParameter(1),0)/>」の素材「<Sheet(Item,IntegerParameter(2),0)/>」を必要量の60%以上(<Value>IntegerParameter(3)</Value>回)納品しました。",16,22,1,"カンパニークラフト",15
86,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が「雲海探索 ディアデム諸島 (Hard)」への航路を発見しました！",16,0,0,"飛空艇・潜水艦",14
87,"長期間の利用がなかったため、<Sheet(PlaceName,IntegerParameter(1),,0)/>第<Value>IntegerParameter(2)</Value>区<Value>IntegerParameter(3)</Value>番地の土地が撤去され、資産の一部が居住区担当官に預けられました。",0,7,0,"ハウジング",11
88,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がハウスに入室したことにより、自動撤去準備が解除されました。",16,0,0,"ハウジング",11
89,"資産の回収期限が過ぎたため、<Sheet(PlaceName,IntegerParameter(1),,0)/>第<Value>IntegerParameter(2)</Value>区<Value>IntegerParameter(3)</Value>番地の土地から回収された資産が消滅しました。",0,7,0,"ハウジング",11
90,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が植木鉢に<Sheet(Item,IntegerParameter(1),0)/>をまきました。",16,14,0,"栽培",13
91,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が植木鉢の作物の手入れをしました。",16,0,0,"栽培",13
92,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が植木鉢の作物から<Sheet(Item,IntegerParameter(2),0)/>を<Value>IntegerParameter(1)</Value>個、収穫しました。",16,14,1,"栽培",13
93,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が植木鉢の作物を処分しました。",16,0,0,"栽培",13
94,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<Sheet(PlaceName,IntegerParameter(1),0)/>第<Value>IntegerParameter(2)</Value>区<Value>IntegerParameter(3)</Value>番地へ引越しました。",4,7,0,"ハウジング",11
95,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<Value>IntegerParameter(1)</Value>機目の潜水艦「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」を登録しました。",16,15,1,"飛空艇・潜水艦",14
96,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<Value>IntegerParameter(1)</Value>機目の潜水艦名を「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」に変更しました。",16,15,1,"飛空艇・潜水艦",14
97,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<Value>IntegerParameter(1)</Value>機目の潜水艦「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」を解体しました。",16,15,1,"飛空艇・潜水艦",14
98,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が潜水艦「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」の探索を実行しました。",16,15,0,"飛空艇・潜水艦",14
99,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が潜水艦「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」の探索を中止しました。",16,15,0,"飛空艇・潜水艦",14
100,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が潜水艦「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」の探索完了を確認しました。",16,15,0,"飛空艇・潜水艦",14
101,"潜水艦「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」のランクが<Value>IntegerParameter(1)</Value>になりました。",16,15,1,"飛空艇・潜水艦",14
102,"潜水艦「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」の探索によって<Value>IntegerParameter(1)</Value>機目の潜水艦が登録できるようになりました。",16,15,1,"飛空艇・潜水艦",14
103,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>のメッセージを削除しました。",16,23,0,"ハウジング",11
104,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が交流帳設定を変更しました。",16,0,0,"ハウジング",11
105,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がタグを設定しました。",16,0,0,"ハウジング",11
