key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
116,"",0,0,1,1,0,"f1i1/01",400,0,0,"黑衣森林","薰衣草苗圃私人小屋","1层",-1,0,"f1i1",True,False,False,0
117,"",0,0,2,1,0,"f1i2/01",400,0,0,"黑衣森林","薰衣草苗圃私人公馆","1层",-1,0,"f1i2",True,False,False,0
118,"",0,0,1,1,0,"f1i2/02",400,0,0,"黑衣森林","薰衣草苗圃私人公馆","2层",-1,0,"f1i2",True,False,False,0
119,"",0,0,3,1,0,"f1i2/03",400,0,0,"黑衣森林","薰衣草苗圃私人公馆","地下1层",-1,0,"f1i2",True,False,False,0
120,"",0,0,2,1,0,"f1i3/01",400,0,0,"黑衣森林","薰衣草苗圃私人别墅","1层",-1,0,"f1i3",True,False,False,0
121,"",0,0,1,1,0,"f1i3/02",400,0,0,"黑衣森林","薰衣草苗圃私人别墅","2层",-1,0,"f1i3",True,False,False,0
122,"",0,0,3,1,0,"f1i3/03",400,0,0,"黑衣森林","薰衣草苗圃私人别墅","地下1层",-1,0,"f1i3",True,False,False,0
123,"",0,0,1,1,0,"w1i1/01",400,0,0,"萨纳兰","高脚孤丘私人小屋","1层",-1,0,"w1i1",True,False,False,0
124,"",0,0,2,1,0,"w1i2/01",400,0,0,"萨纳兰","高脚孤丘私人公馆","1层",-1,0,"w1i2",True,False,False,0
125,"",0,0,1,1,0,"w1i2/02",400,0,0,"萨纳兰","高脚孤丘私人公馆","2层",-1,0,"w1i2",True,False,False,0
126,"",0,0,3,1,0,"w1i2/03",400,0,0,"萨纳兰","高脚孤丘私人公馆","地下1层",-1,0,"w1i2",True,False,False,0
127,"",0,0,2,1,0,"w1i3/01",400,0,0,"萨纳兰","高脚孤丘私人别墅","1层",-1,0,"w1i3",True,False,False,0
128,"",0,0,1,1,0,"w1i3/02",400,0,0,"萨纳兰","高脚孤丘私人别墅","2层",-1,0,"w1i3",True,False,False,0
129,"",0,0,3,1,0,"w1i3/03",400,0,0,"萨纳兰","高脚孤丘私人别墅","地下1层",-1,0,"w1i3",True,False,False,0
130,"",1,15,2,1,96,"s1d4/02",200,0,0,"拉诺西亚","天狼星灯塔","1层",27,248,"s1d4",True,False,False,0
131,"",1,15,3,1,97,"s1d4/03",200,0,0,"拉诺西亚","天狼星灯塔","2层",27,768,"s1d4",True,False,False,0
132,"",1,15,4,1,98,"s1d4/04",200,0,0,"拉诺西亚","天狼星灯塔","3层",27,1024,"s1d4",True,False,False,0
133,"",1,15,5,1,99,"s1d4/05",200,0,0,"拉诺西亚","天狼星灯塔","4层",27,2048,"s1d4",True,False,False,0
134,"",1,15,6,1,100,"s1d4/06",200,0,0,"拉诺西亚","天狼星灯塔","5层",27,4096,"s1d4",True,False,False,0
135,"",5,4,2,1,111,"l1r1/02",200,0,0,"摩杜纳","古代人迷宫","古代人迷宫2层",30,49152,"l1r1",True,False,False,0
136,"",0,0,0,1,109,"l1e1/01",400,0,0,"摩杜纳","石之家","",-1,0,"l1e1",True,True,False,0
137,"",2,13,2,1,18,"f1d4/01",200,0,0,"黑衣森林","静语庄园（恶灵府邸）","1层",28,1922,"f1d4",True,False,False,0
138,"",2,13,1,1,17,"f1d4/02",200,0,0,"黑衣森林","静语庄园（恶灵府邸）","2层",28,124,"f1d4",True,False,False,0
139,"",2,13,3,1,19,"f1d4/03",200,0,0,"黑衣森林","静语庄园（恶灵府邸）","地下1层",28,63488,"f1d4",True,False,False,0
140,"",3,17,1,1,119,"w1d6/01",200,0,0,"萨纳兰","铜铃铜山（骚乱坑道）","1层",29,6,"w1d6",True,False,False,0
141,"",3,17,2,1,120,"w1d6/02",200,0,0,"萨纳兰","铜铃铜山（骚乱坑道）","地下1层",29,1016,"w1d6",True,False,False,0
142,"",3,17,3,1,121,"w1d6/03",200,0,0,"萨纳兰","铜铃铜山（骚乱坑道）","地下2层",29,64512,"w1d6",True,False,False,0
143,"",0,0,0,1,0,"w1fb/00",400,0,0,"萨纳兰","后营门","",-1,0,"w1fb",True,False,False,0
144,"",0,0,0,1,127,"r1fb/00",200,0,0,"库尔札斯","狮鹫大桥","",-1,0,"r1fb",True,False,False,0
145,"",3,18,0,1,58,"w1d7/00",200,0,0,"萨纳兰","日影地修炼所（剑斗领域）","",31,4094,"w1d7",True,False,False,0
146,"",1,16,0,1,101,"s1d6/00",200,0,0,"拉诺西亚","布雷福洛克斯野营地（纷争要地）","",32,2046,"s1d6",True,False,False,0
147,"",0,0,0,1,0,"o1fa/00",400,0,0,"拉诺西亚","对利维亚桑双体船","",-1,0,"o1fa",True,False,False,0
148,"",0,0,0,1,22,"f1b1/00",200,0,0,"黑衣森林","陨石背阴地","",34,126,"f1b1",True,False,False,0
149,"",0,0,1,1,23,"f1b2/01",200,0,0,"黑衣森林","拘束舰外围","培养层",35,6,"f1b2",True,False,False,0
150,"",0,0,0,1,28,"f1b4/00",200,0,0,"黑衣森林","诸神黄昏级三号舰作战室","",-1,0,"f1b4",True,False,False,0
151,"",2,15,1,1,122,"f1d5/01",200,0,0,"黑衣森林","无限城市街古迹","腐坏的街道",33,510,"f1d5",True,False,False,0
152,"",2,15,2,1,123,"f1d5/02",200,0,0,"黑衣森林","无限城市街古迹","封魔洞",33,7680,"f1d5",True,False,False,0
153,"",0,0,2,1,0,"s1i1/02",400,0,0,"拉诺西亚","海雾村私人小屋","地下1层",-1,0,"s1i1",True,False,False,0
154,"",0,0,2,1,0,"f1i1/02",400,0,0,"黑衣森林","薰衣草苗圃私人小屋","地下1层",-1,0,"f1i1",True,False,False,0
155,"",0,0,2,1,0,"w1i1/02",400,0,0,"萨纳兰","高脚孤丘私人小屋","地下1层",-1,0,"w1i1",True,False,False,0
156,"",0,0,2,1,24,"f1b2/02",200,0,0,"黑衣森林","拘束舰外围","管理层",35,24,"f1b2",True,False,False,0
157,"",4,10,0,1,107,"r1d2/00",200,0,0,"库尔札斯","石卫塔（激战城塞）","",37,16382,"r1d2",True,False,False,0
158,"",5,5,1,1,112,"l1r2/01",200,0,0,"摩杜纳","希尔科斯塔","下层底部",38,2,"l1r2",True,False,False,0
159,"",5,5,2,1,113,"l1r2/02",200,0,0,"摩杜纳","希尔科斯塔","下层中部",38,12,"l1r2",True,False,False,0
160,"",5,5,3,1,114,"l1r2/03",200,0,0,"摩杜纳","希尔科斯塔","下层上部",38,48,"l1r2",True,False,False,0
161,"",5,5,4,1,115,"l1r2/04",200,0,0,"摩杜纳","希尔科斯塔","中层底部",38,192,"l1r2",True,False,False,0
162,"",5,5,5,1,116,"l1r2/05",200,0,0,"摩杜纳","希尔科斯塔","中层中部",38,768,"l1r2",True,False,False,0
163,"",5,5,6,1,117,"l1r2/06",200,0,0,"摩杜纳","希尔科斯塔","中层上部",38,3072,"l1r2",True,False,False,0
164,"",5,5,7,1,118,"l1r2/07",200,0,0,"摩杜纳","希尔科斯塔","上层",38,28672,"l1r2",True,False,False,0
165,"",2,16,0,1,9,"f1d6/00",300,0,0,"黑衣森林","塔姆·塔拉墓园（惨剧灵殿）","",39,16382,"f1d6",True,False,False,0
166,"",0,0,0,1,0,"f1fb/00",400,0,0,"黑衣森林","神判古树","",-1,0,"f1fb",True,False,False,0
167,"",0,0,0,1,124,"l1p1/00",100,0,0,"摩杜纳","加尔提诺平原周边遗迹群","",-1,0,"l1p1",True,False,False,0
168,"",1,17,0,1,125,"s1d5/00",200,0,0,"拉诺西亚","破舰岛","",40,8190,"s1d5",True,False,False,0
169,"",1,18,0,1,126,"s1d7/00",200,0,0,"拉诺西亚","沙斯塔夏溶洞（逆转要害）","",42,1022,"s1d7",True,False,False,0
170,"",0,0,0,1,0,"s1i4/00",400,0,0,"拉诺西亚","海雾村个人房间","",-1,0,"s1i4",True,False,False,0
171,"",0,0,0,1,0,"f1i4/00",400,0,0,"黑衣森林","薰衣草苗圃个人房间","",-1,0,"f1i4",True,False,False,0
172,"",0,0,0,1,0,"w1i4/00",400,0,0,"萨纳兰","高脚孤丘个人房间","",-1,0,"w1i4",True,False,False,0
173,"",0,0,0,1,0,"r1fc/00",400,0,0,"库尔札斯","无尽轮回剧场","",-1,0,"r1fc",True,False,False,0
174,"",4,11,0,1,128,"r1d3/00",200,0,0,"库尔札斯","披雪大冰壁","",41,2046,"r1d3_re",True,False,False,0
175,"",0,0,0,1,140,"w1b1/00",200,0,0,"萨纳兰","诸神黄昏级六号舰舰体中央","",45,126,"w1b1",True,False,False,0
176,"",0,0,0,1,141,"w1b2/00",200,0,0,"萨纳兰","诸神黄昏级六号舰再生控制区","",46,126,"w1b2",True,False,False,0
177,"",0,0,0,1,142,"w1b3/00",200,0,0,"萨纳兰","诸神黄昏级六号舰第一舰桥","",-1,0,"w1b3",True,False,False,0
178,"",0,0,0,1,143,"w1b4/00",200,-448,0,"萨纳兰","龙炎核心","",-1,0,"w1b4",True,False,False,0
179,"",0,0,0,1,0,"r1e2/00",400,0,0,"库尔札斯","接待室","",-1,0,"r1e2",True,True,False,0
180,"",0,0,0,1,0,"f1e6/00",200,0,0,"黑衣森林","黑衣森林东部林区","十二神大圣堂",-1,0,"f1f2",True,True,False,0
181,"",0,0,0,1,0,"",100,0,0,"黑衣森林","黑衣森林南部林区","码头小屋",-1,0,"s1f3",True,True,False,0
182,"",3,19,1,1,138,"w1d8/01",200,0,0,"萨纳兰","喀恩埋没圣堂（苏醒遗迹）","埋没遗迹",43,65038,"w1d8",True,False,False,0
183,"",3,19,2,1,139,"w1d8/02",200,0,0,"萨纳兰","喀恩埋没圣堂（苏醒遗迹）","地下遗迹",43,496,"w1d8",True,False,False,0
184,"",5,6,1,1,130,"l1r3/00",200,0,0,"摩杜纳","暗之世界","",47,2046,"l1r3",True,False,False,0
185,"",0,0,0,1,0,"default/00",100,0,0,"摩杜纳","刻耳柏洛斯的胃袋","",-1,0,"l1r3",True,False,False,0
186,"",0,0,0,1,152,"r1fd/00",200,0,0,"库尔札斯","云廊","",-1,0,"ec045",True,False,False,0
187,"",0,0,0,1,0,"default/00",100,0,0,"黑衣森林","黑衣森林南部林区","兀尔德泉",-1,0,"f1f3_battle",True,False,False,0
188,"",1,19,0,1,129,"s1d8/00",200,0,0,"拉诺西亚","放浪神古神殿（武装圣域）","",44,4094,"s1d8",True,False,False,0
189,"",2,17,1,1,149,"f1d7/01",200,0,0,"黑衣森林","无限城古堡（邪念妖地）","1层",48,62,"f1d7",True,False,False,0
190,"",2,17,2,1,150,"f1d7/02",200,0,0,"黑衣森林","无限城古堡（邪念妖地）","3层",48,8128,"f1d7",True,False,False,0
191,"",2,17,3,1,151,"f1d7/03",200,0,0,"黑衣森林","无限城古堡（邪念妖地）","地下1层",48,57344,"f1d7",True,False,False,0
192,"",1,4,2,1,144,"s1h1/02",200,704,704,"拉诺西亚","海雾村","[扩建区]海雾村",-1,0,"s1h1",True,False,False,0
193,"",2,4,2,1,145,"f1h1/02",200,704,704,"黑衣森林","薰衣草苗圃","[扩建区]薰衣草苗圃",-1,0,"f1h1",True,False,False,0
194,"",3,4,2,1,146,"w1h1/02",200,704,704,"萨纳兰","高脚孤丘","[扩建区]高脚孤丘",-1,0,"w1h1",True,False,False,0
195,"",0,0,0,1,0,"default/00",100,0,0,"萨纳兰","日影地修炼所","",-1,0,"w1d7_battle",True,False,False,0
196,"",3,5,1,1,147,"w1eb/00",400,0,0,"萨纳兰","金碟游乐场","金碟游乐场",-1,0,"w1eb",True,False,False,0
197,"",3,5,2,1,148,"w1ed/00",400,0,0,"萨纳兰","金碟游乐场","陆行鸟广场",-1,0,"w1ed",True,False,False,0
198,"",0,0,0,1,156,"s1fb/00",100,-472,-424,"？？？？","陆行鸟广场","",-1,0,"s1fb",True,False,False,0
199,"",0,0,0,1,157,"w1fc/01",100,0,0,"？？？？","陆行鸟广场","",-1,0,"w1fc",True,False,False,0
200,"",0,0,0,1,158,"f1fc/00",100,0,0,"？？？？","陆行鸟广场","",-1,0,"f1fc",True,False,False,0
