key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
19,"Grade 2 Wheel of Nutriment",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype IV","CompanyCraftPart#112","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",14
20,"Grade 2 Wheel of Permanence",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype IV","CompanyCraftPart#113","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",15
21,"Grade 2 Wheel of Revival",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype IV","CompanyCraftPart#114","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",16
22,"Grade 2 Wheel of Pilgrimage",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype IV","CompanyCraftPart#115","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",17
23,"Grade 3 Wheel of Confrontation",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype V","CompanyCraftPart#200","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",18
24,"Grade 3 Wheel of Productivity",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype V","CompanyCraftPart#201","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",19
25,"Grade 3 Wheel of Industry",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype V","CompanyCraftPart#202","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",20
26,"Grade 3 Wheel of Longeing",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype V","CompanyCraftPart#203","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",21
27,"Grade 3 Wheel of Rivalry",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype V","CompanyCraftPart#204","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",22
28,"Grade 3 Wheel of Company",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype V","CompanyCraftPart#205","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",23
29,"Grade 3 Wheel of Recreation",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype V","CompanyCraftPart#216","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",24
31,"Grade 3 Wheel of Capacity",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype VI","CompanyCraftPart#207","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",26
32,"Grade 3 Wheel of Observation",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype VI","CompanyCraftPart#208","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",27
33,"Grade 3 Wheel of Efficiency",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype VI","CompanyCraftPart#209","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",28
34,"Grade 3 Wheel of Precision",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype VI","CompanyCraftPart#210","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",29
35,"Grade 3 Wheel of Dedication",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype VI","CompanyCraftPart#211","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",30
36,"Grade 3 Wheel of Nutriment",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype VII","CompanyCraftPart#212","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",31
37,"Grade 3 Wheel of Permanence",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype VII","CompanyCraftPart#213","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",32
39,"Grade 3 Wheel of Pilgrimage",6,"Aetherial Wheels","Aetherial Wheel","aetherial wheel prototype VII","CompanyCraftPart#215","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",34
500,"Bronco-type Hull",5,"Airships & Submersibles","Airship Hull",,"CompanyCraftPart#300","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",1
501,"Invincible-type Hull",5,"Airships & Submersibles","Airship Hull","airship prototype II","CompanyCraftPart#301","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",2
502,"Enterprise-type Hull",5,"Airships & Submersibles","Airship Hull","airship prototype III","CompanyCraftPart#302","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",3
503,"Invincible II-type Hull",5,"Airships & Submersibles","Airship Hull","airship prototype IV","CompanyCraftPart#303","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",4
504,"Odyssey-type Hull",5,"Airships & Submersibles","Airship Hull","airship prototype V","CompanyCraftPart#304","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",5
505,"Tatanora-type Hull",5,"Airships & Submersibles","Airship Hull","airship prototype VI","CompanyCraftPart#305","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",6
506,"Bronco-type Sail",5,"Airships & Submersibles","Airship Rigging",,"CompanyCraftPart#0","CompanyCraftPart#400","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",1
507,"Invincible-type Propellers",5,"Airships & Submersibles","Airship Rigging","airship prototype II","CompanyCraftPart#0","CompanyCraftPart#401","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",2
508,"Enterprise-type Bladder",5,"Airships & Submersibles","Airship Rigging","airship prototype III","CompanyCraftPart#0","CompanyCraftPart#402","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",3
509,"Invincible II-type Propellers",5,"Airships & Submersibles","Airship Rigging","airship prototype IV","CompanyCraftPart#0","CompanyCraftPart#403","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",4
510,"Odyssey-type Bladders",5,"Airships & Submersibles","Airship Rigging","airship prototype V","CompanyCraftPart#0","CompanyCraftPart#404","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",5
511,"Tatanora-type Propellers",5,"Airships & Submersibles","Airship Rigging","airship prototype VI","CompanyCraftPart#0","CompanyCraftPart#405","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",6
512,"Bronco-type Forecastle",5,"Airships & Submersibles","Airship Forecastle",,"CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#500","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",1
513,"Invincible-type Forecastle",5,"Airships & Submersibles","Airship Forecastle","airship prototype II","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#501","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",2
514,"Enterprise-type Forecastle",5,"Airships & Submersibles","Airship Forecastle","airship prototype III","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#502","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",3
515,"Invincible II-type Forecastle",5,"Airships & Submersibles","Airship Forecastle","airship prototype IV","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#503","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",4
516,"Odyssey-type Forecastle",5,"Airships & Submersibles","Airship Forecastle","airship prototype V","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#504","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",5
517,"Tatanora-type Forecastle",5,"Airships & Submersibles","Airship Forecastle","airship prototype VI","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#505","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",6
518,"Bronco-type Aftcastle",5,"Airships & Submersibles","Airship Aftcastle",,"CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#600","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",1
519,"Invincible-type Aftcastle",5,"Airships & Submersibles","Airship Aftcastle","airship prototype II","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#601","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",2
520,"Enterprise-type Aftcastle",5,"Airships & Submersibles","Airship Aftcastle","airship prototype III","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#602","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",3
521,"Invincible II-type Aftcastle",5,"Airships & Submersibles","Airship Aftcastle","airship prototype IV","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#603","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",4
522,"Odyssey-type Aftcastle",5,"Airships & Submersibles","Airship Aftcastle","airship prototype V","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#604","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",5
523,"Tatanora-type Aftcastle",5,"Airships & Submersibles","Airship Aftcastle","airship prototype VI","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#605","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",6
524,"Viltgance-type Hull",5,"Airships & Submersibles","Airship Hull","airship prototype VII","CompanyCraftPart#306","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",7
525,"Viltgance-type Aetherwings",5,"Airships & Submersibles","Airship Rigging","airship prototype VII","CompanyCraftPart#0","CompanyCraftPart#406","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",7
526,"Viltgance-type Forecastle",5,"Airships & Submersibles","Airship Forecastle","airship prototype VII","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#506","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",7
527,"Viltgance-type Aftcastle",5,"Airships & Submersibles","Airship Aftcastle","airship prototype VII","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#606","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",7
528,"Shark-class Pressure Hull",7,"Airships & Submersibles","Submersible Hull","submersible prototype I","CompanyCraftPart#1500","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",1
529,"Shark-class Stern",7,"Airships & Submersibles","Submersible Stern","submersible prototype I","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#1600","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",1
530,"Shark-class Bow",7,"Airships & Submersibles","Submersible Bow","submersible prototype I","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#1700","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",1
531,"Shark-class Bridge",7,"Airships & Submersibles","Submersible Bridge","submersible prototype I","CompanyCraftPart#0","CompanyCraftPart#1800","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",1
532,"Unkiu-class Pressure Hull",7,"Airships & Submersibles","Submersible Hull","submersible prototype II","CompanyCraftPart#1501","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",2
533,"Unkiu-class Stern",7,"Airships & Submersibles","Submersible Stern","submersible prototype II","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#1601","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",2
534,"Unkiu-class Bow",7,"Airships & Submersibles","Submersible Bow","submersible prototype II","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#1701","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",2
535,"Unkiu-class Bridge",7,"Airships & Submersibles","Submersible Bridge","submersible prototype II","CompanyCraftPart#0","CompanyCraftPart#1801","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",2
536,"Whale-class Pressure Hull",7,"Airships & Submersibles","Submersible Hull","submersible prototype III","CompanyCraftPart#1502","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",3
537,"Whale-class Stern",7,"Airships & Submersibles","Submersible Stern","submersible prototype III","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#1602","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",3
538,"Whale-class Bow",7,"Airships & Submersibles","Submersible Bow","submersible prototype III","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#1702","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",3
539,"Whale-class Bridge",7,"Airships & Submersibles","Submersible Bridge","submersible prototype III","CompanyCraftPart#0","CompanyCraftPart#1802","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",3
540,"Coelacanth-class Pressure Hull",7,"Airships & Submersibles","Submersible Hull","submersible prototype IV","CompanyCraftPart#1503","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",4
541,"Coelacanth-class Stern",7,"Airships & Submersibles","Submersible Stern","submersible prototype IV","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#1603","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",4
542,"Coelacanth-class Bow",7,"Airships & Submersibles","Submersible Bow","submersible prototype IV","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#1703","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",4
543,"Coelacanth-class Bridge",7,"Airships & Submersibles","Submersible Bridge","submersible prototype IV","CompanyCraftPart#0","CompanyCraftPart#1803","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",4
544,"Syldra-class Pressure Hull",7,"Airships & Submersibles","Submersible Hull","submersible prototype V","CompanyCraftPart#1504","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",5
545,"Syldra-class Stern",7,"Airships & Submersibles","Submersible Stern","submersible prototype V","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#1604","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",5
546,"Syldra-class Bow",7,"Airships & Submersibles","Submersible Bow","submersible prototype V","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#1704","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",5
547,"Syldra-class Bridge",7,"Airships & Submersibles","Submersible Bridge","submersible prototype V","CompanyCraftPart#0","CompanyCraftPart#1804","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",5
548,"Modified Shark-class Pressure Hull",7,"Airships & Submersibles","Submersible Hull","submersible prototype VI","CompanyCraftPart#1505","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",6
549,"Modified Shark-class Stern",7,"Airships & Submersibles","Submersible Stern","submersible prototype VI","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#1605","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",6
550,"Modified Shark-class Bow",7,"Airships & Submersibles","Submersible Bow","submersible prototype VI","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#1705","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",6
551,"Modified Shark-class Bridge",7,"Airships & Submersibles","Submersible Bridge","submersible prototype VI","CompanyCraftPart#0","CompanyCraftPart#1805","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",6
552,"Modified Unkiu-class Pressure Hull",7,"Airships & Submersibles","Submersible Hull","submersible prototype VI","CompanyCraftPart#1506","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",7
553,"Modified Unkiu-class Stern",7,"Airships & Submersibles","Submersible Stern","submersible prototype VI","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#1606","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",7
554,"Modified Unkiu-class Bow",7,"Airships & Submersibles","Submersible Bow","submersible prototype VI","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#1706","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0","CompanyCraftPart#0",7
