key,0
27,"アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテルパクト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、フェアリーのエーテルである<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“フェイエーテル”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を示す<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテルゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！フェイエーテルは、自身が戦闘状態かつフェアリーを召喚しているときに、エーテルフローを消費する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「生命活性法」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「深謀遠慮の策」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>などを戦闘中に使用することで蓄積され、エーテルパクトやレベル76で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「フェイブレッシング」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を使用することで消費されます。"
28,"エーテルゲージ"
29,"アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「サモン・セラフィム」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得しました。<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“サモン・セラフィム”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行することで、一時的にフェアリー・エオスやフェアリー・セレネの代わりに、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“セラフィム”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を使役することができます。
エーテルゲージにはセラフィムの残り滞在時間が表示されます。"
30,"アルカナシンボル"
31,"アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ドロー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>使用時にドローしたカードを示す<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アルカナシンボル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！カードは<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「プレイ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>のアクションに置き換わり、これを使用することでカードに示された様々な効果を発揮します。"
32,"アルカナシンボル/ディヴィネーションシンボル"
33,"アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ディヴィネーション」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ディヴィネーションシンボル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「月」「太陽」「星」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の3種類のシンボルが存在し、カードアクションを実行することでいずれか1つが付与されます。シンボルが3つ付与されると、それらを消費して<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ディヴィネーション」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を使用することができます。"
34,"疾風迅雷シンボル"
35,"特定のウェポンスキルを使用することで<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“疾風迅雷”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与されるようになりました！
疾風迅雷の残り効果時間とスタック数が示される<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「疾風迅雷シンボル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示
されます。疾風迅雷のスタック数は<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「紅蓮の構え」「金剛の構え」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>では3段階、
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「疾風の構え」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>では4段階までレベル上昇によって増加し、与ダメージと攻撃速度が上昇します。常に疾風迅雷を維持して戦いましょう！"
36,"闘気シンボル"
37,"アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「闘気」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、付与されている<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“闘気”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の蓄積状態を示す<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「闘気シンボル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
闘気は最大まで蓄積することで<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「陰陽闘気斬」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や、レベル74で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「万象闘気圏」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を使用できます。"
38,"疾風迅雷シンボル"
39,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「無我」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことによって<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“疾風迅雷”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の効果時間を一時的に停止することができるようになりました！
停止中は疾風迅雷の効果時間を表す数値が明滅します。さらに効果時間中は疾風迅雷が1段階ずつ継続的に付与されます。"
40,"竜血ゲージ"
41,"アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「蒼の竜血」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を使用すると<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“竜の力”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与され、その残り効果時間が確認できる<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「竜血ゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されます。
蒼の竜血中は<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ジャンプ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>と<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「スパインダイブ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の威力が上がります。"
42,"竜血ゲージ"
43,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「紅の竜血」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことによって、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ミラージュダイブ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を使用すると
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“ドラゴンアイ”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与されるようになりました！
ドラゴンアイが最大2段階まで付与された状態で<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ゲイルスコグル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を使用すると<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「紅の竜血」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が自動的に発動します。
紅の竜血中は強力なアクションである<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ナーストレンド」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>やレベル80で修得する
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「スターダイバー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が使用できるようになります。"
44,"ドラゴンアイの付与状態は、竜血ゲージの上部にあるシンボルで確認することが可能です。紅の竜血発動中は竜血ゲージが赤くなります。"
45,"風遁シンボル"
46,"3つの印を修得したことにより<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「風遁の術」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が
使用できるようになりました！
「風遁の術」を使用すると、風遁シンボルに効果時間が表示されます。"
47,"忍気ゲージ"
48,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「集気法」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得し<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“忍気”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の蓄積量を示す<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「忍気ゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！忍気はウェポンスキルによって蓄積し、忍気を消費することで
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「口寄せの術・大蝦蟇」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や、レベル68で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「六道輪廻」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を使用できます。"
49,"雪月花シンボル"
50,"侍の<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「雪の閃」「月の閃」「花の閃」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の付与状態がわかる<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「雪月花シンボル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されました！
これらの<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“閃”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>は、特定のウェポンスキルコンボを使用すると付与され、その段階ごとに<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「居合術」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「彼岸花」「天下五剣」「乱れ雪月花」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に変化し、それぞれを使用できるようになります。"
51,"剣気ゲージ"
52,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「剣気マスタリー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得し<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“剣気”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の蓄積状況がわかる<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「剣気ゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました。剣気はウェポンスキルの使用で蓄積され、消費することで<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「必殺剣・回天」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や、レベル54で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「必殺剣・暁天」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、レベル70で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「必殺剣・紅蓮」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>などの必殺剣関連のアクションを使用することができます。"
53,"戦歌ゲージ"
54,"対象に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「賢人のバラード」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を使用すると、専用の<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「戦歌ゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになり、戦歌の残り効果時間が確認できます。戦歌の効果中に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ベノムバイト/コースティックバイト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や、
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ウィンドバイト/ストームバイト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>による継続ダメージが命中すると、一定確率で<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“詩心”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が発動し<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブラッドレッター」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や、レベル45で修得する
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「レイン・オブ・デス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>のリキャストタイムが
リセットされます。"
55,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“詩心”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>は<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ベノムバイト/コースティックバイト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ウィンドバイト/ストームバイト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>による継続ダメージの命中時に一定確率で発動します。戦歌を使い、詩心を付与させていくことで吟遊詩人の攻撃力を高めることができます。"
56,"対象に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「軍神のパイオン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を使用すると、専用の<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「戦歌ゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになり、戦歌の残り効果時間が確認できます。戦歌の効果中に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ベノムバイト/コースティックバイト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や、
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ウィンドバイト/ストームバイト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>による継続ダメージが命中すると、一定確率で戦歌ゲージ下部に音符のシンボルで表された<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“詩心”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が４段階まで蓄積し、蓄積量に応じて攻撃速度が上昇します。"
57,"対象に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「旅神のメヌエット」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を使用すると、専用の<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「戦歌ゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになり、戦歌の残り効果時間が確認できます。戦歌の効果中に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ベノムバイト/コースティックバイト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や、
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ウィンドバイト/ストームバイト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>による継続ダメージが命中すると、一定確率で戦歌ゲージ下部に矢じりのシンボルで表された<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“詩心”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が3段階まで蓄積し、詩心を消費して<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ピッチパーフェクト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が使用できるようになります。"
58,"ソウルボイスゲージ"
59,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソウルボイス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得し、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“ソウルボイス”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の蓄積状況がわかる<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソウルボイスゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました。
“ソウルボイス”は詩心が付与されると同時に蓄積され<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エイペックスアロー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を使用することで消費されます。"
60,"エンジニアゲージ"
61,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヒートゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示され、特定のウェポンスキルを使用することで<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“ヒート”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が蓄積されるようになりました！
ヒートの値が一定以上で<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ハイパーチャージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を使用し、オーバーヒート状態に移行することで
レベル35で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヒートブラスト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や、
レベル52で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「オートボウガン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を
使用できるようになります。"
62,"エンジニアゲージ"
63,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「オートタレット・ルーク」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得し、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「バッテリーゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が追加されました！
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“バッテリー”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>は特定のアクションを使用すると蓄積され、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「オートタレット・ルーク」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行することで、自身の攻撃に連動して敵を攻撃する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“タレット”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を設置することができます。さらに、レベル80で修得するアクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「オートマトン・クイーン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行することで、共に戦ってくれる<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“オートマトン・クイーン”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を呼び出すことができます。"
64,"エレメンタルゲージ"
65,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アストラルファイア」<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アンブラルブリザード」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の状態を示す、
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エレメンタルゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
ファイア系の魔法を使用すると<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アストラルファイア」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状態となり、
消費MP量が増加する代わりにファイア系魔法の威力が強化されます。
ブリザド系の魔法を使用すると<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アンブラルブリザード」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状態となり
MP回復速度が急上昇します。"
66,"アストラルファイア、およびアンブラルブリザード状態のときに、アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エノキアン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を使用することにより、エレメンタルゲージ右下にエノキアンの使用状態が表示されます。
エノキアンの効果中は攻撃魔法の与ダメージが上昇し、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブリザジャ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>など特定の魔法が使用可能となります。エノキアンはアストラルファイア/アンブラルブリザードのどちらかの状態が終了すると効果が消滅します。"
