key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
38,"LeveRewardItemGroup#55",80,"LeveRewardItemGroup#57",20,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
39,"LeveRewardItemGroup#56",80,"LeveRewardItemGroup#57",20,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
40,"LeveRewardItemGroup#58",40,"LeveRewardItemGroup#60",20,"LeveRewardItemGroup#387",40,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
41,"LeveRewardItemGroup#59",40,"LeveRewardItemGroup#60",20,"LeveRewardItemGroup#387",40,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
42,"LeveRewardItemGroup#61",90,"LeveRewardItemGroup#63",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
43,"LeveRewardItemGroup#62",90,"LeveRewardItemGroup#63",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
44,"LeveRewardItemGroup#64",90,"LeveRewardItemGroup#66",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
45,"LeveRewardItemGroup#65",90,"LeveRewardItemGroup#66",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
46,"LeveRewardItemGroup#67",90,"LeveRewardItemGroup#69",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
47,"LeveRewardItemGroup#68",90,"LeveRewardItemGroup#69",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
48,"LeveRewardItemGroup#70",90,"LeveRewardItemGroup#72",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
49,"LeveRewardItemGroup#71",90,"LeveRewardItemGroup#72",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
50,"LeveRewardItemGroup#73",90,"LeveRewardItemGroup#75",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
51,"LeveRewardItemGroup#74",90,"LeveRewardItemGroup#75",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
52,"LeveRewardItemGroup#76",90,"LeveRewardItemGroup#78",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
53,"LeveRewardItemGroup#77",90,"LeveRewardItemGroup#78",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
54,"LeveRewardItemGroup#79",70,"LeveRewardItemGroup#81",20,"LeveRewardItemGroup#373",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
55,"LeveRewardItemGroup#80",70,"LeveRewardItemGroup#81",20,"LeveRewardItemGroup#373",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
56,"LeveRewardItemGroup#82",80,"LeveRewardItemGroup#84",20,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
57,"LeveRewardItemGroup#83",80,"LeveRewardItemGroup#84",20,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
58,"LeveRewardItemGroup#85",80,"LeveRewardItemGroup#87",20,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
59,"LeveRewardItemGroup#86",80,"LeveRewardItemGroup#87",20,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
60,"LeveRewardItemGroup#88",40,"LeveRewardItemGroup#90",20,"LeveRewardItemGroup#388",40,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
61,"LeveRewardItemGroup#89",40,"LeveRewardItemGroup#90",20,"LeveRewardItemGroup#388",40,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
62,"LeveRewardItemGroup#91",90,"LeveRewardItemGroup#93",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
63,"LeveRewardItemGroup#92",90,"LeveRewardItemGroup#93",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
64,"LeveRewardItemGroup#94",90,"LeveRewardItemGroup#96",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
65,"LeveRewardItemGroup#95",90,"LeveRewardItemGroup#96",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
66,"LeveRewardItemGroup#97",90,"LeveRewardItemGroup#99",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
67,"LeveRewardItemGroup#98",90,"LeveRewardItemGroup#99",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
68,"LeveRewardItemGroup#100",90,"LeveRewardItemGroup#102",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
69,"LeveRewardItemGroup#101",90,"LeveRewardItemGroup#102",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
70,"LeveRewardItemGroup#103",90,"LeveRewardItemGroup#105",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
71,"LeveRewardItemGroup#104",90,"LeveRewardItemGroup#105",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
72,"LeveRewardItemGroup#106",90,"LeveRewardItemGroup#108",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
73,"LeveRewardItemGroup#107",90,"LeveRewardItemGroup#108",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
74,"LeveRewardItemGroup#109",70,"LeveRewardItemGroup#111",20,"LeveRewardItemGroup#374",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
75,"LeveRewardItemGroup#110",70,"LeveRewardItemGroup#111",20,"LeveRewardItemGroup#374",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
76,"LeveRewardItemGroup#112",80,"LeveRewardItemGroup#114",20,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
77,"LeveRewardItemGroup#113",80,"LeveRewardItemGroup#114",20,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
78,"LeveRewardItemGroup#115",80,"LeveRewardItemGroup#117",20,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
79,"LeveRewardItemGroup#116",80,"LeveRewardItemGroup#117",20,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
80,"LeveRewardItemGroup#118",40,"LeveRewardItemGroup#120",20,"LeveRewardItemGroup#389",40,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
81,"LeveRewardItemGroup#119",40,"LeveRewardItemGroup#120",20,"LeveRewardItemGroup#389",40,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
82,"LeveRewardItemGroup#121",90,"LeveRewardItemGroup#123",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
83,"LeveRewardItemGroup#122",90,"LeveRewardItemGroup#123",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
84,"LeveRewardItemGroup#124",90,"LeveRewardItemGroup#126",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
85,"LeveRewardItemGroup#125",90,"LeveRewardItemGroup#126",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
86,"LeveRewardItemGroup#127",90,"LeveRewardItemGroup#129",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
87,"LeveRewardItemGroup#128",90,"LeveRewardItemGroup#129",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
88,"LeveRewardItemGroup#130",90,"LeveRewardItemGroup#132",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
89,"LeveRewardItemGroup#131",90,"LeveRewardItemGroup#132",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
90,"LeveRewardItemGroup#133",90,"LeveRewardItemGroup#135",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
91,"LeveRewardItemGroup#134",90,"LeveRewardItemGroup#135",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
92,"LeveRewardItemGroup#136",90,"LeveRewardItemGroup#138",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
93,"LeveRewardItemGroup#137",90,"LeveRewardItemGroup#138",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
94,"LeveRewardItemGroup#139",70,"LeveRewardItemGroup#141",20,"LeveRewardItemGroup#375",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
95,"LeveRewardItemGroup#140",70,"LeveRewardItemGroup#141",20,"LeveRewardItemGroup#375",10,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
96,"LeveRewardItemGroup#142",80,"LeveRewardItemGroup#144",20,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
97,"LeveRewardItemGroup#143",80,"LeveRewardItemGroup#144",20,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0,"LeveRewardItemGroup#0",0
