key,0,1,2,3
101,"BNpcBase#6836",3,"Udumbara",223
102,"BNpcBase#6859",1,"Gwas-y-neidr",0
103,"BNpcBase#6860",1,"Buccaboo",0
104,"BNpcBase#6841",2,"Vochstein",0
105,"BNpcBase#6842",2,"Aqrabuamelu",0
106,"BNpcBase#6837",3,"Bone Crawler",224
107,"BNpcBase#6861",1,"Manes",0
108,"BNpcBase#6862",1,"Kiwa",0
109,"BNpcBase#6843",2,"Mahisha",0
110,"BNpcBase#6844",2,"Luminare",0
111,"BNpcBase#6838",3,"Salt and Light",225
112,"BNpcBase#10385",1,"La Velue",0
113,"BNpcBase#10386",1,"Itzpapalotl",0
114,"BNpcBase#10383",2,"Nuckelavee",0
115,"BNpcBase#10384",2,"Nariphon",0
116,"BNpcBase#10382",3,"Tyger",398
117,"BNpcBase#10418",1,"Coquecigrue",0
118,"BNpcBase#10419",1,"Indomitable",0
119,"BNpcBase#10420",2,"Li'l Murderer",0
120,"BNpcBase#10421",2,"Huracan",0
121,"BNpcBase#10634",3,"forgiven pedantry",403
122,"BNpcBase#10358",1,"Worm of the Well",0
123,"BNpcBase#10359",1,"Juggler Hecatomb",0
124,"BNpcBase#10356",2,"Maliktender",0
125,"BNpcBase#10357",2,"Sugaar",0
126,"BNpcBase#10355",3,"Tarchia",404
127,"BNpcBase#10273",1,"Domovoi",0
128,"BNpcBase#10327",1,"Vulpangue",0
129,"BNpcBase#10271",2,"the mudman",0
130,"BNpcBase#10272",2,"O Poorest Pauldia",0
131,"BNpcBase#10270",3,"Aglaope",408
132,"BNpcBase#10299",1,"Mindmaker",0
133,"BNpcBase#10300",1,"Pachamama",0
134,"BNpcBase#10297",2,"Supay",0
135,"BNpcBase#10298",2,"Grassman",0
136,"BNpcBase#10296",3,"Ixtab",407
137,"BNpcBase#10325",1,"Gilshs Aath Swiftclaw",0
138,"BNpcBase#10326",1,"Deacon",0
139,"BNpcBase#10323",2,"Rusalka",0
140,"BNpcBase#10324",2,"Baal",0
141,"BNpcBase#10322",3,"Gunitt",406
142,"BNpcBase#10755",1,"forgiven gossip",0
143,"BNpcBase#10755",1,"forgiven gossip",0
144,"BNpcBase#10755",1,"forgiven gossip",0
145,"BNpcBase#10755",1,"forgiven gossip",0
146,"BNpcBase#10422",3,"forgiven rebellion",400
147,"BNpcBase#10755",1,"forgiven gossip",0
148,"BNpcBase#10755",1,"forgiven gossip",0
149,"BNpcBase#10755",1,"forgiven gossip",0
150,"BNpcBase#10755",1,"forgiven gossip",0
151,"BNpcBase#10422",3,"forgiven rebellion",400
152,"BNpcBase#10755",1,"forgiven gossip",0
153,"BNpcBase#10755",1,"forgiven gossip",0
154,"BNpcBase#10755",1,"forgiven gossip",0
155,"BNpcBase#10755",1,"forgiven gossip",0
156,"BNpcBase#10422",3,"forgiven rebellion",400
157,"BNpcBase#10755",1,"forgiven gossip",0
158,"BNpcBase#10755",1,"forgiven gossip",0
159,"BNpcBase#10755",1,"forgiven gossip",0
160,"BNpcBase#10755",1,"forgiven gossip",0
161,"BNpcBase#10422",3,"forgiven rebellion",400
162,"BNpcBase#10755",1,"forgiven gossip",0
163,"BNpcBase#10755",1,"forgiven gossip",0
164,"BNpcBase#10755",1,"forgiven gossip",0
165,"BNpcBase#10755",1,"forgiven gossip",0
166,"BNpcBase#10422",3,"forgiven rebellion",400
167,"BNpcBase#10755",1,"forgiven gossip",0
168,"BNpcBase#10755",1,"forgiven gossip",0
169,"BNpcBase#10755",1,"forgiven gossip",0
170,"BNpcBase#10755",1,"forgiven gossip",0
171,"BNpcBase#10422",3,"forgiven rebellion",400
172,"BNpcBase#0",1,"",0
