key,0,1,2,3,4,5,6
271,,35,38,42,472,519,566
272,,35,38,42,605,665,726
273,,35,38,42,645,709,774
274,,35,38,42,743,817,891
275,,35,38,42,792,871,950
276,,36,39,43,358,393,429
277,,36,39,43,377,414,452
278,,36,39,43,438,481,525
279,,36,39,43,558,613,669
280,,37,40,44,154,169,184
281,,37,40,44,183,201,219
282,,37,40,44,215,236,258
283,,37,40,44,358,393,429
284,,37,40,44,438,481,525
285,,37,40,44,79,86,94
286,,38,41,45,218,239,261
287,,38,41,45,253,278,303
288,,38,41,45,286,314,343
289,,38,41,45,308,338,369
290,,38,41,45,334,367,400
291,,38,41,45,438,481,525
292,,38,41,45,559,614,670
293,,38,41,45,605,665,726
294,,39,42,46,155,170,186
295,,39,42,46,222,244,266
296,,39,42,46,235,258,282
297,,39,42,46,240,264,288
298,,39,42,46,308,338,369
299,,39,42,46,350,385,420
300,,39,42,46,484,532,580
301,,39,42,46,559,614,670
302,,40,44,48,409,449,490
303,,40,44,48,438,481,525
304,,40,44,48,447,491,536
305,,40,44,48,518,569,621
306,,41,45,49,377,414,452
307,,41,45,49,518,569,621
308,,42,46,50,141,155,169
309,,42,46,50,154,169,184
310,,42,46,50,182,200,218
311,,42,46,50,223,245,267
312,,42,46,50,235,258,282
313,,42,46,50,261,287,313
314,,42,46,50,438,481,525
315,,42,46,50,447,491,536
316,,42,46,50,518,569,621
317,,43,47,51,154,169,184
318,,43,47,51,207,227,248
319,,43,47,51,438,481,525
320,,43,47,51,447,491,536
321,,44,48,52,205,225,246
322,,44,48,52,718,789,861
323,,45,49,54,409,449,490
324,,45,49,54,438,481,525
325,,45,49,54,484,532,580
326,,45,49,54,518,569,621
327,,46,50,55,205,225,246
328,,46,50,55,223,245,267
329,,46,50,55,307,337,368
330,,46,50,55,438,481,525
331,,47,51,56,189,207,226
332,,47,51,56,215,236,258
333,,47,51,56,334,367,400
334,,47,51,56,350,385,420
335,,47,51,56,409,449,490
336,,47,51,56,500,550,600
337,,48,52,57,154,169,184
338,,48,52,57,219,240,262
339,,48,52,57,273,300,327
340,,48,52,57,317,348,380
341,,48,52,57,350,385,420
342,,48,52,57,415,456,498
343,,48,52,57,484,532,580
344,,48,52,57,595,654,714
345,,49,53,58,215,236,258
346,,49,53,58,258,283,309
347,,49,53,58,350,385,420
348,,49,53,58,484,532,580
349,,49,53,58,557,612,668
350,,50,55,60,599,658,718
351,,51,56,61,182,200,218
352,,51,56,61,194,213,232
353,,51,56,61,205,225,246
354,,51,56,61,207,227,248
355,,51,56,61,223,245,267
356,,51,56,61,484,532,580
357,,51,56,61,559,614,670
358,,51,56,61,759,834,910
359,,52,57,62,154,169,184
360,,52,57,62,165,181,198
361,,52,57,62,171,188,205
362,,52,57,62,205,225,246
363,,52,57,62,223,245,267
364,,52,57,62,231,254,277
365,,52,57,62,264,290,316
366,,53,58,63,183,201,219
367,,53,58,63,194,213,232
368,,53,58,63,234,257,280
369,,53,58,63,415,456,498
370,,54,59,64,164,180,196
371,,54,59,64,267,293,320
372,,55,60,66,155,170,186
373,,55,60,66,236,259,283
374,,55,60,66,484,532,580
375,,55,60,66,599,658,718
376,,56,61,67,189,207,226
377,,56,61,67,205,225,246
378,,56,61,67,223,245,267
379,,56,61,67,518,569,621
380,,57,62,68,171,188,205
381,,57,62,68,189,207,226
382,,57,62,68,223,245,267
383,,57,62,68,599,658,718
384,,58,63,69,200,220,240
385,,58,63,69,211,232,253
386,,58,63,69,218,239,261
387,,58,63,69,415,456,498
388,,58,63,69,599,658,718
389,,59,64,70,250,275,300
390,,59,64,70,350,385,420
391,,59,64,70,415,456,498
392,,60,66,72,267,293,320
393,,60,66,72,79,86,94
394,,61,67,73,189,207,226
395,,61,67,73,205,225,246
396,,61,67,73,223,245,267
397,,61,67,73,234,257,280
398,,61,67,73,709,779,850
399,,62,68,74,171,188,205
400,,62,68,74,223,245,267
401,,62,68,74,258,283,309
402,,62,68,74,599,658,718
403,,64,70,76,599,658,718
404,,65,71,78,111,122,133
405,,65,71,78,599,658,718
406,,66,72,79,242,266,290
407,,66,72,79,264,290,316
408,,66,72,79,479,526,574
409,,66,72,79,516,567,619
410,,66,72,79,585,643,702
411,,67,73,80,119,130,142
412,,67,73,80,154,169,184
413,,67,73,80,189,207,226
414,,67,73,80,479,526,574
415,,67,73,80,79,86,94
416,,68,74,81,236,259,283
417,,68,74,81,250,275,300
418,,68,74,81,267,293,320
419,,68,74,81,327,359,392
420,,68,74,81,479,526,574
421,,69,75,82,250,275,300
422,,69,75,82,479,526,574
423,,69,75,82,585,643,702
424,,70,77,84,236,259,283
425,,70,77,84,250,275,300
426,,70,77,84,585,643,702
427,,71,78,85,211,232,253
428,,71,78,85,223,245,267
429,,71,78,85,264,290,316
430,,72,79,86,127,139,152
431,,72,79,86,211,232,253
432,,72,79,86,223,245,267
433,,72,79,86,258,283,309
434,,72,79,86,289,317,346
435,,72,79,86,328,360,393
436,,73,80,87,200,220,240
437,,73,80,87,264,290,316
438,,74,81,88,200,220,240
439,,74,81,88,245,269,294
440,,75,82,90,143,157,171
441,,75,82,90,159,174,190
442,,75,82,90,189,207,226
443,,75,82,90,510,561,612
444,,75,82,90,543,597,651
445,,75,82,90,585,643,702
446,,76,83,91,245,269,294
447,,76,83,91,264,290,316
448,,76,83,91,585,643,702
449,,77,84,92,543,597,651
450,,78,85,93,111,122,133
451,,78,85,93,143,157,171
452,,78,85,93,510,561,612
453,,80,88,96,240,264,288
454,,81,89,97,273,300,327
455,,83,91,99,447,491,536
456,,85,93,102,143,157,171
457,,85,93,102,206,226,247
458,,85,93,102,280,308,336
459,,85,93,102,305,335,366
460,,85,93,102,327,359,392
461,,86,94,103,387,425,464
462,,87,95,104,289,317,346
463,,87,95,104,307,337,368
464,,87,95,104,342,376,410
465,,87,95,104,387,425,464
466,,88,96,105,258,283,309
467,,88,96,105,289,317,346
468,,88,96,105,307,337,368
469,,88,96,105,476,523,571
470,,88,96,105,608,668,729
471,,89,97,106,211,232,253
472,,89,97,106,258,283,309
473,,89,97,106,273,300,327
474,,90,99,108,200,220,240
475,,90,99,108,273,300,327
476,,90,99,108,280,308,336
477,,90,99,108,323,355,387
478,,91,100,109,129,141,154
479,,91,100,109,143,157,171
480,,91,100,109,175,192,210
481,,91,100,109,245,269,294
482,,91,100,109,258,283,309
483,,91,100,109,306,336,367
484,,91,100,109,353,388,423
485,,91,100,109,574,631,688
486,,92,101,110,245,269,294
487,,92,101,110,290,319,348
488,,92,101,110,306,336,367
489,,93,102,111,159,174,190
490,,93,102,111,245,269,294
491,,93,102,111,79,86,94
492,,94,103,112,240,264,288
493,,94,103,112,267,293,320
494,,94,103,112,317,348,380
495,,94,103,112,387,425,464
496,,94,103,112,447,491,536
497,,95,104,114,447,491,536
498,,96,105,115,317,348,380
499,,96,105,115,342,376,410
500,,97,106,116,143,157,171
501,,98,107,117,175,192,210
502,,98,107,117,297,326,356
503,,99,108,118,317,348,380
504,,101,111,121,111,122,133
505,,101,111,121,151,166,181
506,,101,111,121,306,336,367
507,,102,112,122,290,319,348
508,,102,112,122,387,425,464
509,,103,113,123,447,491,536
510,,105,115,126,143,157,171
511,,105,115,126,175,192,210
512,,105,115,126,208,228,249
513,,105,115,126,228,250,273
514,,105,115,126,342,376,410
515,,105,115,126,363,399,435
516,,107,117,128,306,336,367
517,,107,117,128,395,434,474
518,,108,118,129,323,355,387
519,,109,119,130,143,157,171
520,,109,119,130,306,336,367
521,,110,121,132,290,319,348
522,,111,122,133,290,319,348
523,,112,123,134,111,122,133
524,,112,123,134,145,159,174
525,,112,123,134,175,192,210
526,,112,123,134,507,557,608
527,,115,126,138,500,550,600
528,,118,129,141,143,157,171
529,,118,129,141,175,192,210
530,,124,136,148,353,388,423
531,,126,138,151,353,388,423
532,,126,138,151,373,410,447
533,,127,139,152,175,192,210
534,,131,144,157,143,157,171
535,,131,144,157,154,169,184
536,,131,144,157,208,228,249
537,,135,148,162,143,157,171
538,,135,148,162,154,169,184
539,,135,148,162,175,192,210
540,,142,156,170,208,228,249
541,,143,157,171,175,192,210
542,,143,157,171,400,440,480
543,,144,158,172,208,228,249
544,,144,158,172,400,440,480
545,,144,158,172,423,465,507
546,,146,160,175,380,418,456
547,,147,161,176,380,418,456
548,,150,165,180,143,157,171
549,,150,165,180,159,174,190
550,,150,165,180,175,192,210
551,,150,165,180,181,199,217
552,,151,166,181,208,228,249
553,,157,172,188,191,210,229
554,,157,172,188,208,228,249
555,,157,172,188,240,264,288
556,,160,176,192,208,228,249
557,,165,181,198,208,228,249
558,,168,184,201,175,192,210
559,,168,184,201,191,210,229
560,,168,184,201,208,228,249
561,,178,195,213,208,228,249
562,,185,203,222,208,228,249
563,,185,203,222,240,264,288
564,,187,205,224,272,299,326
565,,202,222,242,240,264,288
566,,206,226,247,208,228,249
567,,219,240,262,240,264,288
568,,219,240,262,272,299,326
569,,225,247,270,208,228,249
570,,225,247,270,240,264,288
571,,236,259,283,272,299,326
572,,243,267,291,240,264,288
573,,253,278,303,272,299,326
574,,262,288,314,272,299,326
575,,270,297,324,272,299,326
576,,20,22,24,175,192,210
577,,20,22,24,79,86,94
578,,44,48,52,105,115,126
579,,51,56,61,129,141,154
580,,56,61,67,120,132,144
581,,56,61,67,134,147,160
582,,61,67,73,105,115,126
583,,61,67,73,111,122,133
584,,67,73,80,111,122,133
585,,78,85,93,151,166,181
586,,82,90,98,143,157,171
587,,82,90,98,204,224,244
588,,89,97,106,143,157,171
589,,89,97,106,175,192,210
590,,92,101,110,175,192,210
591,,95,104,114,175,192,210
592,,101,111,121,175,192,210
593,,101,111,121,240,264,288
594,,103,113,123,159,174,190
595,,103,113,123,175,192,210
596,,108,118,129,208,228,249
597,,108,118,129,255,280,306
598,,113,124,135,223,245,267
599,,113,124,135,255,280,306
600,,123,135,147,175,192,210
601,,123,135,147,208,228,249
602,,123,135,147,240,264,288
603,,123,135,147,272,299,326
604,,134,147,160,208,228,249
605,,144,158,172,240,264,288
606,,7,7,8,455,500,546
607,,12,13,14,417,458,500
608,,27,29,32,385,423,462
609,,33,36,39,357,392,428
610,,39,42,46,333,366,399
611,,45,49,54,286,314,343
612,,70,77,84,250,275,300
613,,73,80,87,222,244,266
614,,76,83,91,200,220,240
615,,79,86,94,182,200,218
616,,105,115,126,154,169,184
617,,120,132,144,143,157,171
618,,135,148,162,143,157,171
619,,150,165,180,143,157,171
620,,165,181,198,143,157,171
621,,120,132,144,143,157,171
622,,12,18,30,137,206,342
623,,12,18,30,132,198,330
624,,12,18,30,119,178,296
625,,12,18,30,110,165,274
626,,12,18,30,92,137,228
627,,12,18,30,80,120,200
628,,13,20,32,80,120,200
629,,14,21,34,80,120,200
630,,15,22,36,80,120,200
631,,20,30,50,80,120,200
632,,20,30,50,80,120,200
633,,3,7,21,9,20,60
634,,3,7,21,9,20,58
635,,4,8,23,5,12,35
636,,4,8,23,5,12,35
