key,0,1,2,3,4,5,6
20,1,0,"ui/icon/150000/ja/150141.tex",0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「メインコマンド」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>には、ゲームプレイに
必要となる代表的な機能が並んでいます。

装備やステータスを確認できる
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「マイキャラクター」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や、
クエストに関する情報を確認できる
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「ジャーナル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>など、様々な機能が
あります。

　　　　　　　　　　　次のページヘ》","",""
21,1,0,"ui/icon/150000/ja/150142.tex",0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「システムメニュー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>には、キーボードの
割り当てを変更する<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「キーバインド」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や
操作タイプやカメラなどが調整できる
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「キャラクターコンフィグ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>などが
あります。

一度見た<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>HowTo<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を確認したい場合は、
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「HowToリストを開く」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選択すると、
リストで確認することができます。
　　　　　　　　　　　次のページヘ》","",""
22,1,0,"ui/icon/150000/ja/150143.tex",0,"ゲームの進行は自動的に保存されます。

ゲームを終了したい時は、
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「ゲームを終了する」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選択します。

その他にもメインコマンドには様々な
機能があります。","",""
23,0,0,,0,"","",""
24,0,0,,0,"","",""
25,1,0,"ui/icon/150000/ja/150131.tex",0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「デジョン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>とは、<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「ホームポイント」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に
帰投するための魔法です。

「デジョン」を実行するには、
メインコマンドの<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「マップ＆トラベル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>から
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「デジョン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>をクリックします。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※デジョンは地球時間の15分に1回のみ
　使用できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　　　　　　　　　　　次のページヘ》","",""
26,1,0,"ui/icon/150000/ja/150132.tex",0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ホームポイントの登録<UIGlow>01</UIGlow><UIForeground>01</UIForeground>は、
エーテライト<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1ヶ所<UIGlow>01</UIGlow><UIForeground>01</UIForeground>にのみ登録ができます。

エーテライトを<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「右クリック」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>することで、
ホームポイントの設定が可能です。

利用頻度の高い街などを
登録しておくと良いでしょう。","",""
27,1,0,"ui/icon/150000/ja/150131.tex",0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「デジョン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>とは、<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「ホームポイント」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に
帰投するための魔法です。

「デジョン」を実行するには、
メインコマンドの<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「マップ＆トラベル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>から
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「デジョン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選択します。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※デジョンは地球時間の15分に1回のみ
　使用できます<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　　　　　　　　　　　次のページヘ》","",""
28,1,0,"ui/icon/150000/ja/150133.tex",0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ホームポイントの登録<UIGlow>01</UIGlow><UIForeground>01</UIForeground>は、
エーテライト<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>1ヶ所<UIGlow>01</UIGlow><UIForeground>01</UIForeground>にのみ登録ができます。

エーテライトをターゲットすることで、
ホームポイントの設定が可能です。

利用頻度の高い街などを
登録しておくと良いでしょう。","",""
29,0,0,,0,"","",""
30,1,1,"ui/icon/150000/ja/150041.tex",0,"進行中のクエストがある場合、クエストの
目的地や対象がマップに表示されます。

マップを表示するには、
メインコマンドの<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「マップ＆トラベル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>から
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「マップ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>をクリック、または【Ｍ】キーを
押下します。


　　　　　　　　　　　次のページヘ》","",""
31,1,1,"ui/icon/150000/ja/150042.tex",0,"特定のクエストの目的地を探したい場合、
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「目的リスト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に表示されている
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「現在の目的」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>をクリックすると、
目的地のマップが表示されます。

マップ上に示された目的地へ向かい、
クエストを進めましょう。","",""
32,1,1,"ui/icon/150000/ja/150041.tex",0,"進行中のクエストがある場合、クエストの
目的地や対象がマップに表示されます。

マップを表示するには、
メインコマンドの<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「マップ＆トラベル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>から
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「マップ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選択します。



　　　　　　　　　　　次のページヘ》","",""
33,1,1,"ui/icon/150000/ja/150042.tex",0,"特定のクエストの目的地を探したい場合、
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「目的リスト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に表示されている
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「現在の目的」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選択すると、
目的地のマップが表示されます。

マップ上に示された目的地へ向かい、
クエストを進めましょう。","",""
34,0,0,,0,"","",""
35,1,0,"ui/icon/150000/ja/150181.tex",0,"現在の装備品は<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「キャラクター」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>から
確認することができます。

「キャラクター」を表示するには、
メインコマンドから<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「マイキャラクター」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を
選択するか、【Ｃ】キーを押下します。



　　　　　　　　　　　次のページヘ》","",""
36,1,0,"ui/icon/150000/ja/150182.tex",0,"装備の変更も<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「キャラクター」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>から
行います。

装備欄から変更したい部位を選択すると
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「アーマリーチェスト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されます。
装備したい装備品を選択すると
その装備品に変更できます。","",""
37,1,0,"ui/icon/150000/ja/150181.tex",0,"現在の装備品は<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「キャラクター」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>から
確認することができます。

「キャラクター」を表示するには、
メインコマンドから<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「マイキャラクター」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を
選択します。



　　　　　　　　　　　次のページヘ》","",""
38,0,0,,0,"","",""
39,0,0,,0,"","",""
40,1,0,"ui/icon/150000/ja/150221.tex",0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「レターモーグリ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>または
家具<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「モグレターポスト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に話しかけると
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「モグレター」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を利用できます。

モグレターを利用すると、
フレンドリストに登録しているフレンドと
手紙のやり取りを行えます。


　　　　　　　　　　　次のページヘ》","",""
41,1,0,"ui/icon/150000/ja/150222.tex",0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「レター作成」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>をクリックすると
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「モグレターエディター」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されます。
モグレターエディターではフレンドへの
手紙を作成することができます。

モグレターは本文の他に、<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>アイテム<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ギル<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を添付して送ることが可能です。","",""
42,1,0,"ui/icon/150000/ja/150222.tex",0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「レター作成」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選択すると
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「モグレターエディター」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されます。
モグレターエディターではフレンドへの
手紙を作成することができます。

モグレターは本文の他に、<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>アイテム<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ギル<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を添付して送ることが可能です。","",""
43,0,0,,0,"","",""
44,0,0,,0,"","",""
45,1,0,"ui/icon/150000/ja/150191.tex",0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「都市内エーテライト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>と交感したことで
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「都市転送網」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が利用できるように
なりました。

この都市転送網を使うと、
いくつかある都市内エーテライト間を
自由に移動できます。","",""
46,0,0,,0,"","",""
47,0,0,,0,"","",""
48,0,0,,0,"","",""
49,0,0,,0,"","",""
50,1,0,"ui/icon/150000/ja/150151.tex",0,"都市外のエーテライトと交感したことで、
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「テレポ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得しました。

メインコマンドの<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「マップ＆トラベル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>から
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「テレポ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選択し、
交感済みのエーテライトを選択すると、
どこからでもワープができます。


　　　　　　　　　　　次のページヘ》","",""
51,1,0,"ui/icon/150000/ja/150152.tex",0,"テレポをするためには、<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「ギル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を
消費します。

テレポのために必要なギルは、どこの
エーテライトにテレポするかによって、
変わります。



　　　　　　　　　　　次のページヘ》","",""
52,1,0,"ui/icon/150000/ja/150153.tex",0,"エーテライトを<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「お気に入り登録」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
すると、そのエーテライトへのテレポに
必要なギルが減少します。

お気に入り登録をすることができる
エーテライトは、最大3つです。

よく利用するエーテライトは、
お気に入り登録をすると良いでしょう。","",""
53,0,0,,0,"","",""
54,0,0,,0,"","",""
55,0,0,,0,"","",""
56,0,0,,0,"","",""
57,0,0,,0,"","",""
58,0,0,,0,"","",""
59,0,0,,0,"","",""
60,1,1,"ui/icon/150000/ja/150031.tex",0,"クエストを受注すると、
受注したクエストの進行状況が
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「目的リスト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に表示されます。

クエストは最大5件表示されます。

目的リストを確認しながら、
クエストを進めていきましょう。

　　　　　　　　　　　次のページヘ》","",""
61,1,1,"ui/icon/150000/ja/150032.tex",0,"目的リストに表示されている
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「クエストタイトル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>をクリックすると、
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「ジャーナル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されます。

ジャーナルには、物語のあらすじや目的、
報酬など、クエストの詳細情報が
記載されています。","",""
62,1,1,"ui/icon/150000/ja/150032.tex",0,"目的リストに表示されている
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「クエストタイトル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選択すると、
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「ジャーナル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されます。

ジャーナルには、物語のあらすじや目的、
報酬など、クエストの詳細情報が
記載されています。","",""
63,0,0,,0,"","",""
64,0,0,,0,"","",""
65,1,1,"ui/icon/150000/ja/150051.tex",0,"このクエストは<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「イベントアイテム」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を
使用することで進行します。

クエストの対象を右クリックして
「イベントアイテム」画面を表示します。

使用するアイテムを右クリックして
サブコマンドから<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「使う」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選択し、
アイテムを使ってみましょう。","",""
66,1,1,"ui/icon/150000/ja/150051.tex",0,"このクエストは<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「イベントアイテム」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を
使用することで進行します。

クエスト対象をターゲットして
「イベントアイテム」画面を表示します。

使用するアイテムを選択して
サブコマンドから<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「使う」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選択し、
アイテムを使ってみましょう。","",""
67,0,0,,0,"","",""
68,0,0,,0,"","",""
69,0,0,,0,"","",""
70,1,1,"ui/icon/150000/ja/150061.tex",0,"このクエストを進行させるには、
目的の<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「オブジェクト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に
アクションをする必要があります。

オブジェクトを<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「右クリック」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>して、
クエストを進めてみましょう。","",""
71,1,1,"ui/icon/150000/ja/150061.tex",0,"このクエストを進行させるには、
目的の<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「オブジェクト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に
アクションをする必要があります。

オブジェクトを選択して、
クエストを進めてみましょう。","",""
72,0,0,,0,"","",""
73,0,0,,0,"","",""
74,0,0,,0,"","",""
75,0,0,,0,"","",""
76,0,0,,0,"","",""
77,0,0,,0,"","",""
78,0,0,,0,"","",""
79,0,0,,0,"","",""
80,1,1,"ui/icon/150000/ja/150381.tex",0,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「エモート」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>は、あなたの気持ちを
伝えるための機能です。

エモートを利用するには、
エモートをしたい相手をターゲットして
メインコマンドの<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「コミュニケーション」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>で
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「エモートアクション」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選択します。


　　　　　　　　　　　次のページヘ》","",""
81,1,1,"ui/icon/150000/ja/150382.tex",1,"エモートの一覧が表示されたら、
相手に伝えたいエモートを選択します。

ここでは「ローズウェン」をターゲットして
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「ひざまずく」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選んでみましょう。




　　　　　　　　　　　次のページヘ》","エモートの一覧が表示されたら、
相手に伝えたいエモートを選択します。

ここでは「オニィー」をターゲットして、
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「お辞儀する」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選んでみましょう。




　　　　　　　　　　　次のページヘ》","エモートの一覧が表示されたら、
相手に伝えたいエモートを選択します。

ここでは「ジュリアナ」をターゲットして、
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「歓迎する」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選んでみましょう。




　　　　　　　　　　　次のページヘ》"
82,1,1,"ui/icon/150000/ja/150383.tex",0,"「エモート」はホットバーに登録して
使うことも可能です。
お気に入りのエモートができたら、
いつでも使えるように、
ホットバーに<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ドラッグ＆ドロップ<UIGlow>01</UIGlow><UIForeground>01</UIForeground>して
登録してみましょう。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ホットバーへの登録は、エモートの他に
　アイテムやマクロの登録も可能です<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
83,1,1,"ui/icon/150000/ja/150382.tex",1,"エモートの一覧が表示されたら、
相手に伝えたいエモートを選択します。

ここでは「ローズウェン」をターゲットして
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「ひざまずく」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選んでみましょう。","エモートの一覧が表示されたら、
相手に伝えたいエモートを選択します。

ここでは「オニィー」をターゲットして、
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「お辞儀する」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選んでみましょう。","エモートの一覧が表示されたら、
相手に伝えたいエモートを選択します。

ここでは「ジュリアナ」をターゲットして、
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「歓迎する」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選んでみましょう。"
84,0,0,,0,"","",""
85,0,0,,0,"","",""
86,0,0,,0,"","",""
87,0,0,,0,"","",""
88,0,0,,0,"","",""
89,0,0,,0,"","",""
90,1,0,"ui/icon/150000/ja/150161.tex",0,"HPが0になってしまうと、
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「戦闘不能」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状態になります。
戦闘不能状態は、<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「ホームポイント」
（コンテンツ中の場合は開始地点）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に
戻ることで回復します。

また、他のプレイヤーが近くにいる場合は
蘇生の幻術魔法<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「レイズ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>などにより、
蘇生してもらえるかもしれません。
　　　　　　　　　　　次のページヘ》","",""
91,1,0,"ui/icon/150000/ja/150162.tex",0,"戦闘不能になると、装備の<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「耐久度」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が
下がります。

装備品の耐久度が0%になると、
装備品が持つ性能が全く発揮されなく
なってしまうため、注意が必要です。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※ただし、プレイヤーのレベルが9以下の
　場合や、一部の特殊なコンテンツでは
　装備品の耐久度は下がりません<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
92,0,0,,0,"","",""
93,0,0,,0,"","",""
94,0,0,,0,"","",""
95,1,0,"ui/icon/150000/ja/150411.tex",0,"「アクションリスト」の項目のひとつに
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「ADDITIONAL」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>があります。
この項目では、あなたが他のギャザラーや
クラフタークラスのときに修得した
アクションの中から、現在のクラスでも
利用可能なアクションを表示しています。

メインコマンドの<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「マイキャラクター」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>から
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「アクションリスト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を選択します。
　　　　　　　　　　　次のページヘ》","",""
96,1,0,"ui/icon/150000/ja/150412.tex",0,"追加アクションを設定できるスロット数は
現在のクラスレベルによって制限されて
います。
初めはひとつですが、レベル10以降
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>「5」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>上昇する度に1スロットずつ、
最大10スロットまで増加します。
追加したいアクションのチェックボックスを
オンにすると、「追加アクション」として
設定することが可能です。
　　　　　　　　　　　次のページヘ》","",""
97,1,0,"ui/icon/150000/ja/150413.tex",0,"設定した「追加アクション」は
アクションリスト下部に表示されます。

表示されたアイコンをホットバーに
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ドラッグ＆ドロップ<UIGlow>01</UIGlow><UIForeground>01</UIForeground>することで、
利用可能になります。","",""
