key,0,1,2,3,4,5,6,7,8,9
154,"採掘",5,"銅鉱","濁水","","","","","ファイアシャード","ウォーターシャード"
155,"採掘",10,"錫鉱","枯骨","亜鉛鉱","","","","","ライトニングシャード"
156,"採掘",10,"錫鉱","枯骨","亜鉛鉱","黒曜石","","","","ウォーターシャード"
157,"採掘",5,"骨片","","","","","","ウィンドシャード","ライトニングシャード"
158,"採掘",15,"","","鉄鉱","","","","","ウォーターシャード"
159,"砕岩",15,"辰砂","銅砂","砂鉄","","","","","ウォーターシャード"
160,"採掘",20,"マラカイト原石","フローライト原石","アルメン","","","","","ファイアシャード"
161,"採掘",20,"ダンビュライト原石","桜貝","","","","","","アイスシャード"
162,"砕岩",30,"","","","","ブルーピグメント","","","ウォーターシャード"
163,"砕岩",30,"","","","","グリーンピグメント","","","ウィンドシャード"
164,"砕岩",20,"","","","","コールマターG1","","","ファイアシャード"
165,"伐採",30,"","","","","グレイピグメント","","アイスクリスタル","アイスシャード"
166,"砕岩",20,"泥岩","石灰岩","","","","","","アイスシャード"
167,"砕岩",25,"火性岩","雷性岩","水性岩","","","","","アースシャード"
168,"採掘",30,"飛竜黒曜石","硝石","","","","","","ファイアシャード"
169,"砕岩",30,"ボムの灰","珪砂","","","","","","ライトニングシャード"
170,"伐採",5,"","","","","","","ルビースプルースの枝","アイスシャード"
171,"伐採",30,"","","","ブラウンピグメント","イエローピグメント","","アースクリスタル","アースシャード"
172,"砕岩",30,"","","","","レッドピグメント","","","ファイアシャード"
173,"伐採",30,"","","","","グリーンピグメント","","ウィンドクリスタル","ウィンドシャード"
174,"砕岩",30,"","","","","パープルピグメント","","","ライトニングシャード"
175,"伐採",30,"","","","","パープルピグメント","","ライトニングクリスタル","ライトニングシャード"
176,"砕岩",30,"硫黄","シルト岩","","","","","","アースシャード"
177,"採掘",35,"ヘリオドール原石","霊銀鉱","","","","","","ライトニングシャード"
178,"採掘",35,"ペリドット原石","アメジスト原石","御影石","","","","","ウィンドシャード"
179,"採掘",35,"アクアマリン原石","ガーネット原石","ゴシェナイト原石","","","","","ウォーターシャード"
180,"採掘",40,"ジルコン原石","ジェード","","","","","","アイスシャード"
181,"採掘",5,"","","","","","","小さな御影石","アースシャード"
182,"砕岩",40,"","","","","","","",""
183,"砕岩",30,"","","","ブラウンピグメント","イエローピグメント","","","アースシャード"
184,"伐採",30,"","","","","ブルーピグメント","","ウォータークリスタル","ウォーターシャード"
185,"採掘",45,"アンバー原石","ルベライト原石","","","","","","ファイアシャード"
186,"採掘",45,"ターコイズ原石","青金鉱","","","","","","アースシャード"
187,"採掘",10,"サンストーン原石","","","","","","","アースシャード"
188,"伐採",40,"","","","","","","ウィンドクリスタル","ウィンドシャード"
189,"採掘",50,"鏡鉄鉱","オーガの角","陸亀の甲羅","バジリスクの卵","","","","ウィンドシャード"
190,"採掘",20,"スフェーン原石","","","","","","","アースシャード"
191,"砕岩",50,"","","","","","","","ウィンドシャード"
192,"砕岩",50,"","","","","","","","アイスシャード"
193,"砕岩",50,"","","","","","","","アースシャード"
194,"砕岩",15,"岩塩","砂岩","細砂","","","","","ライトニングシャード"
195,"伐採",40,"","","","","","","アイスクリスタル","アイスシャード"
196,"伐採",40,"","","","","","","",""
197,"伐採",50,"","","","","","","ファイアクリスタル","ファイアシャード"
198,"伐採",50,"","","","","","","ウォータークリスタル","ウォーターシャード"
199,"伐採",50,"","","","","","","ライトニングクリスタル","ライトニングシャード"
200,"砕岩",30,"","","","","グリーンピグメント","","ウィンドクリスタル","ウィンドシャード"
201,"砕岩",30,"","","","","レッドピグメント","","ファイアクリスタル","ファイアシャード"
202,"砕岩",30,"","","","","パープルピグメント","","ライトニングクリスタル","ライトニングシャード"
203,"砕岩",30,"","","","ブラウンピグメント","イエローピグメント","","アースクリスタル","アースシャード"
204,"砕岩",30,"","","","","ブルーピグメント","","ウォータークリスタル","ウォーターシャード"
205,"砕岩",30,"","","","","グレイピグメント","","アイスクリスタル","アイスシャード"
206,"採掘",5,"","","","","","","高純度ウォーターシャード","ライトニングシャード"
207,"砕岩",40,"","","","","","","",""
208,"採掘",5,"","","","","","","戦神鉱","アイスシャード"
209,"砕岩",50,"","","","","","","ウィンドクリスタル","ウィンドシャード"
210,"砕岩",50,"","","","","","","アイスクリスタル","アイスシャード"
211,"伐採",50,"スプルース原木","","","","","","",""
212,"伐採",50,"ヴァンパイアプラント","","","","","","",""
213,"伐採",50,"サベネアミスルトゥ","","","","","","",""
214,"伐採",50,"パイナップル","パイナップルの種","","","","","",""
215,"伐採",50,"ファイアクラスター","アイスクラスター","ウィンドクラスター","アースクラスター","","ライトニングクラスター","ウォータークラスター",""
216,"草刈",50,"生マユ","マズラヤの野草","","","","","",""
217,"草刈",50,"トリリウム","マズラヤの野草","","","","","",""
218,"草刈",50,"トリリウムの球根","ミニマンドラゴラ","マズラヤの野草","","","","",""
219,"草刈",50,"ハニーレモン","ハニーレモンの種","","","","","",""
220,"草刈",50,"ゼーメルトマト","ゼーメルトマトの種","","","","","",""
221,"草刈",50,"ブラックトリュフ","マズラヤの野草","","","","","",""
222,"採掘",50,"闇鉄鉱","グレガリアスワーム","","","","","",""
223,"採掘",50,"金鉱","コブランラーヴァ","グレガリアスワーム","","","","",""
224,"砕岩",50,"ラノシア岩塩","","","","","","",""
225,"砕岩",50,"星性岩","","","","","","",""
226,"砕岩",50,"金砂","","","","","","",""
227,"砕岩",50,"ファイアクラスター","アイスクラスター","ウィンドクラスター","アースクラスター","","ライトニングクラスター","ウォータークラスター",""
228,"伐採",50,"","","","","","","",""
229,"砕岩",50,"","","","","","","",""
230,"伐採",50,"緋樹液","","","","","","",""
231,"伐採",50,"アプリコット","","","","","","",""
232,"伐採",50,"ブラッドオレンジ","バンブー材","","","","","",""
233,"草刈",50,"ティノルカ茶葉","マズラヤの野草","","","","","",""
234,"草刈",50,"ラノシアリーキ","マズラヤの野草","水鳥の羽根","","","","",""
235,"草刈",50,"ソフトスピナッチ","マズラヤの野草","","","","","",""
236,"採掘",50,"鉄重石","アイオライト原石","トパーズ原石","グレガリアスワーム","","","",""
237,"採掘",50,"自然金","ダイヤモンド原石","エメラルド原石","グレガリアスワーム","","","",""
238,"採掘",50,"ルビー原石","サファイア原石","グレガリアスワーム","","","","",""
239,"砕岩",50,"ラノシアンソイルG3","ファイアクラスター","","","","","",""
240,"砕岩",50,"シュラウドソイルG3","霊性岩","","","","","",""
241,"砕岩",50,"ザナラーンソイルG3","ウォータークラスター","","","","","",""
242,"伐採",50,"黒衣香木","","","","","","",""
243,"伐採",5,"","","","","","","良質なオークの枝","アースシャード"
244,"伐採",5,"","","","","","","タングルヒルギの枝","ライトニングシャード"
245,"伐採",50,"高級黒衣香木","","","","","","",""
246,"砕岩",50,"強霊性岩","","","","","","",""
247,"採掘",50,"白金鉱","グレガリアスワーム","","","","","",""
248,"伐採",50,"エボニー原木","","","","","","",""
249,"伐採",50,"サイプレス原木","","","","","","",""
250,"砕岩",50,"パミスストーン","","","","","","",""
251,"草刈",50,"ローズマリー","マズラヤの野草","","","","","",""
252,"採掘",50,"バジリスクの初卵","グレガリアスワーム","","","","","",""
253,"草刈",55,"紅玉草の根","良質な紅玉草の根","","","","","",""
254,"草刈",55,"聖人草","","","","","","",""
255,"伐採",55,"クルザスシダーの枝","クルザスシダー原木","","","","","",""
256,"草刈",55,"リンドウ","良質なリンドウ","","","","","",""
257,"草刈",55,"リュウクワズの草","","","","","","",""
258,"伐採",55,"七天樹の根","","","","","","",""
259,"草刈",55,"不可思議な野草","謎めいた野草","","","","","",""
260,"草刈",55,"古のダンドリオン","","","","","","",""
261,"草刈",55,"ドラヴァニア雲海の野草","食いちぎられた野草","","","","","",""
262,"伐採",60,"巨大アーティチョーク","","","","","","",""
263,"草刈",60,"ブルークラウド","","","","","","",""
264,"草刈",60,"甘い花蜜","香り高い花蜜","","","","","",""
265,"伐採",60,"ブラックシダーの枝","ブラックシダー原木","","","","","",""
266,"草刈",60,"サリャクの指","","","","","","",""
267,"伐採",60,"若木の枝","良質の若木の枝","","","","","",""
268,"採掘",55,"重い火山岩","頑丈な火山岩","","","","","",""
269,"採掘",55,"監視塔用の石材","","","","","","",""
270,"採掘",55,"風化した石材","丈夫な石材","","","","","",""
271,"採掘",55,"遺跡の石材","異端風の石材","","","","","",""
272,"採掘",55,"数槍鉱","","","","","","",""
273,"採掘",55,"良質なスターサファイア原石","","","","","","",""
274,"採掘",55,"雲海の土","雲海の岩石","","","","","",""
275,"砕岩",55,"蒼天砂","","","","","","",""
276,"採掘",55,"泥まみれの古銭","鈍く光る矢尻","","","","","",""
277,"採掘",60,"亜戦神鉱","","","","","","",""
278,"砕岩",60,"雲海砂","","","","","","",""
279,"採掘",60,"小ぶりの雲海軽石","大ぶりの雲海軽石","","","","","",""
280,"採掘",60,"短剣鉱","良質な短剣鉱","","","","","",""
281,"採掘",60,"透明感のあるクリスタル","","","","","","",""
282,"採掘",60,"廃都の古びた建材","廃都の建材","","","","","",""
283,"採掘",0,"","","","","","","",""
284,"採掘",50,"大龍黒曜石","黄銅鉱","","","","","","アイスクリスタル"
285,"採掘",55,"ラリマール原石","モルモリオン原石","","","","","","アイスクリスタル"
286,"採掘",55,"スタールビー原石","スターサファイア原石","黄鉄鉱","輝銅鉱","","","","ファイアクリスタル"
287,"採掘",55,"アゲート原石","タイガーズアイ原石","ドラヴァニア天然水","褐鉄鉱","","","","ファイアクリスタル"
288,"砕岩",55,"精霊銀砂","イエロークォーツ","グリーンクォーツ","","","","","アイスクリスタル"
289,"採掘",60,"重石華","","","","","","",""
290,"砕岩",60,"沸石","","","","","","",""
291,"採掘",60,"輝金鉱","","","","","","",""
292,"伐採",60,"チーク原木","","","","","","",""
293,"草刈",60,"星綿","","","","","","",""
294,"伐採",50,"シーダー原木","シーダーの枝","","","","","","アイスクリスタル"
295,"伐採",55,"ダークチェスナット原木","ダークチェスナットの枝","","","","","","ファイアクリスタル"
296,"草刈",55,"虹綿","イノンド","","","","","","アイスクリスタル"
297,"草刈",55,"ハイランド小麦","青麻","","","","","","ファイアクリスタル"
298,"草刈",55,"マグマビート","","","","","","","アースクリスタル"
299,"伐採",60,"ブラウンマッシュルーム","","","","","","",""
300,"草刈",60,"ヘンルーダ","コリアンダー","淡雪綿","氷筍","","","","アイスクリスタル"
301,"草刈",60,"ノーブルセージ","","","","","","",""
302,"採掘",0,"","","","","","","",""
303,"採掘",0,"","","","","","","",""
304,"草刈",60,"タンジー","キャットニップ","","","","","","ウィンドクリスタル"
305,"砕岩",60,"ライトニンググラベル","","","","レイディアントアストラルグラベル","レイディアントライトニンググラベル","強雷性岩","ライトニングクリスタル"
306,"採掘",55,"収集用の黄鉄鉱","収集用の輝銅鉱","収集用の褐鉄鉱","","","","",""
307,"砕岩",60,"ファイアグラベル","","","","レイディアントアストラルグラベル","レイディアントファイアグラベル","強火性岩","ファイアクリスタル"
308,"採掘",60,"収集用のアバラシア天然水","収集用の皇金砂","","","","","",""
309,"砕岩",60,"ファイアグラベル","","","","レイディアントアストラルグラベル","レイディアントファイアグラベル","強火性岩","ファイアクリスタル"
310,"採掘",65,"収集用のトリフェーン原石","収集用のカイヤナイト原石","","","","","",""
311,"砕岩",60,"ファイアグラベル","","","","レイディアントアストラルグラベル","レイディアントファイアグラベル","強火性岩","ファイアクリスタル"
312,"採掘",65,"収集用のスタースピネル原石","","","","","","",""
313,"砕岩",60,"ライトニンググラベル","","","","レイディアントアストラルグラベル","レイディアントライトニンググラベル","強雷性岩","ライトニングクリスタル"
314,"採掘",0,"","","","","","","",""
315,"採掘",0,"","","","","","","",""
316,"砕岩",80,"開拓用のトロナ鉱石","コーヒー改善用の岩塩","カレルアンの黒岩塩","環境改善用の岩苔","","","","ウィンドクリスタル"
317,"砕岩",80,"新星産の石灰生物","新星産の岩塩","オススメの貝類","","","","","ウィンドクリスタル"
318,"砕岩",60,"アバラシア岩塩","レッドクォーツ","","","","","",""
319,"砕岩",80,"飼料用の岩苔","新星産の珪藻塊","歯磨き用の多孔質石","","","","","ウィンドクリスタル"
320,"採掘",60,"アダマン鉱","","","","","","",""
321,"砕岩",60,"アストラルグラベル","バイオレットクォーツ","","","","","",""
322,"採掘",80,"遊園区画の岩石","棲処用の粘土","日用の爪砥石","","","","","ウィンドクリスタル"
323,"採掘",60,"皇金鉱","光霊銀鉱","","","","","",""
324,"砕岩",60,"金雲母","","","","","","",""
325,"砕岩",60,"ブルークォーツ","","","","","","",""
326,"採掘",60,"レッドアルメン","","","","","","",""
327,"草刈",60,"オレガノ","ポットマジョラム","スペアミント","ウォーターミント","クラリーセージ","ワイルドセージ","メネフィナローレル",""
328,"採掘",70,"収集用のアズライト原石","収集用の清銀鉱","","","","","",""
329,"草刈",60,"オレガノ","ポットマジョラム","スペアミント","ウォーターミント","クラリーセージ","ワイルドセージ","メネフィナローレル",""
330,"採掘",75,"収集用の賢銅鉱","収集用のペタライト原石","","","","","",""
331,"草刈",60,"黒土","腐植土","赤玉土","ピートモス","メネフィナローレル","","","アースクリスタル"
332,"採掘",75,"収集用のラズライト原石","","","","","","",""
333,"草刈",60,"黒土","腐植土","赤玉土","ピートモス","メネフィナローレル","","","アースクリスタル"
334,"採掘",80,"収集用の海塩","収集用のオニキス原石","","","","","",""
335,"草刈",60,"オレガノ","ポットマジョラム","スペアミント","ウォーターミント","クラリーセージ","ワイルドセージ","メネフィナローレル",""
336,"採掘",80,"飼料用の岩虫","竜好みの地虫","土壌浄化用の金属砂","","","","","ウィンドクリスタル"
337,"草刈",60,"黒土","腐植土","赤玉土","ピートモス","メネフィナローレル","","","アースクリスタル"
338,"砕岩",90,"ルチルクォーツ原石","ゾイサイト原石","","","","","",""
339,"草刈",55,"プチキャベツ","クルザス茶葉","チャイブ","プチキャベツの種","クルザス茶樹の種","","",""
340,"草刈",50,"オールドワールドフィグ","オールドワールドフィグの種","","","","","",""
341,"伐採",55,"ポルチーニ","ドラヴァニアミスルトゥ","","","","","",""
342,"伐採",60,"ヘヴンズドレモン","アバラシアミスルトゥ","","","","","",""
343,"伐採",60,"クラウドバナナ","モリーユ","","","","","",""
344,"草刈",60,"カベイジの野菜","","","","","","",""
345,"草刈",60,"バニラビーンズ","ドラヴァニアパプリカ","雪綿","","","","",""
346,"採掘",90,"イルメナイト","不定性エイコンドライト","","","","","",""
347,"草刈",60,"アストラルフラワー","","","","","","",""
348,"伐採",60,"スイートアーモンド","","","","","","",""
349,"草刈",60,"スナーブルベリー","","","","","","",""
350,"伐採",60,"ワットル樹皮","","","","","","",""
351,"採掘",60,"シトリン原石","イブニングジェード","氷筍","","","","","アイスクリスタル"
352,"採掘",60,"オパール原石","カーネリアン原石","イブニングジェード","枯角","レインボーピグメント","","","ファイアクリスタル"
353,"採掘",60,"クリソライト原石","真龍黒曜石","イブニングジェード","ラザハン古銭","赤鉄鉱","赤銅鉱","","ウィンドクリスタル"
354,"採掘",60,"アバラシア天然水","皇金砂","イブニングジェード","ナチュラルマーブル","","","ライトニングクリスタル","ウォータークリスタル"
355,"砕岩",60,"硬銀砂","白雲母","テクタイト","古竜骨片","光霊銀砂","ダスケンモス","","アースクリスタル"
356,"伐採",60,"バーチの枝","バーチ樹液","クラウドマッシュルーム","スカイウィドー","","","","ウォータークリスタル"
357,"採掘",0,"","","","","","","",""
358,"草刈",60,"エキナセア","ペリウィンクル","レインボーピグメント","","","","","ファイアクリスタル"
359,"草刈",60,"ダンデライオン","ペリウィンクル","ダスケンモス","","","","","アースクリスタル"
360,"草刈",60,"セサミ","ペリウィンクル","ナチュラルマーブル","","","","","ライトニングクリスタル"
361,"草刈",60,"タンジー","キャットニップ","ペリウィンクル","ラザハン古銭","","","","ウィンドクリスタル"
362,"伐採",60,"クラウンミスルトゥ","バーチの枝","バーチ樹液","バーチ原木","","","","アースクリスタル"
363,"伐採",60,"クラウンミスルトゥ","バーチの枝","バーチ樹液","バーチ原木","","","","アースクリスタル"
364,"草刈",60,"雲綿","サイクロプスオニオン","エメラルドビーン","","","","","アースクリスタル"
365,"草刈",60,"雲綿","サイクロプスオニオン","エメラルドビーン","","","","","アースクリスタル"
366,"伐採",60,"クラウンミスルトゥ","バーチの枝","バーチ樹液","バーチ原木","","","","ウィンドクリスタル"
367,"伐採",60,"クラウンミスルトゥ","バーチの枝","バーチ樹液","バーチ原木","","","","ウィンドクリスタル"
368,"草刈",60,"雲綿","サイクロプスオニオン","エメラルドビーン","","","","","ウィンドクリスタル"
369,"草刈",60,"雲綿","サイクロプスオニオン","エメラルドビーン","","","","","ウィンドクリスタル"
370,"伐採",60,"クラウンミスルトゥ","バーチの枝","バーチ樹液","バーチ原木","","","","ウォータークリスタル"
371,"伐採",60,"クラウンミスルトゥ","バーチの枝","バーチ樹液","バーチ原木","","","","ウォータークリスタル"
