key,0,1,2,3,4
152,"丛林长须豹","","ui/icon/084000/084092.tex","s1f3/01","接雨草树林"
153,"魔石精","","ui/icon/084000/084093.tex","f1f1/00","朽骨森"
154,"悲叹的布里阿柔斯","黄金盔甲大巨人——悲叹的布里阿柔斯","ui/icon/084000/084211.tex","w1f1/00","足迹谷"
155,"首领变色龙","健步如飞的暴君——首领变色龙","ui/icon/084000/084212.tex","f1f1/00","翠泪择伐区"
156,"合成矿妖虫","","ui/icon/084000/084094.tex","s1f6/00","武伽玛罗武装矿山"
157,"海蜂水母","","ui/icon/084000/084095.tex","s1f4/00","二分石地"
158,"咆哮之森精","","ui/icon/084000/084096.tex","f1f2/00","妖精领"
159,"咒言师 马拉德·春","惨无人道——咒言师马拉德·春","ui/icon/084000/084213.tex","w1f4/01","撒沟厉沙漠"
160,"虚像之眼阿里玛斯毗","凌空怒视——虚像之眼阿里玛斯毗","ui/icon/084000/084214.tex","w1f5/00","蓝雾"
161,"无头骑士","","ui/icon/084000/084097.tex","f1f4/00","荣耀溪"
162,"妖精菌帽","","ui/icon/084000/084098.tex","f1f2/00","妖精领"
163,"壕齿鱼人","","ui/icon/084000/084099.tex","s1f4/00","二分石地"
164,"乌尔哈德希","沙漠皇帝——乌尔哈德希","ui/icon/084000/084215.tex","w1f4/01","撒沟厉沙漠"
165,"酒豪 谷谷卢恩","深不见底——酒豪谷谷卢恩","ui/icon/084000/084216.tex","w1f2/00","黑尘"
166,"黄盲头蟹","","ui/icon/084000/084100.tex","w1f4/01","撒沟厉沙漠"
167,"朗咒巨人","","ui/icon/084000/084101.tex","r1f1/00","巨石丘"
168,"死亡凝视","","ui/icon/084000/084102.tex","f1f1/00","酸模避风港"
169,"妖蛇飞蜥","骑兵天敌——妖蛇飞蜥","ui/icon/084000/084217.tex","r1f1/00","白云崖"
170,"布朗格","雷雨呼唤者——布朗格","ui/icon/084000/084218.tex","s1f6/00","黑金湖"
171,"烟雾弹怪","","ui/icon/084000/084103.tex","w1f4/01","撒沟厉沙漠"
172,"地灵祭司","","ui/icon/084000/084104.tex","s1f6/00","黑金湖"
173,"第二大队骑士","","ui/icon/084000/084086.tex","s1f3/01","永恒旧街"
174,"蛇龟","庞然大物——蛇龟","ui/icon/084000/084219.tex","w1f4/01","赞拉克"
175,"游丝毛球","毛发掠夺者——游丝毛球","ui/icon/084000/084220.tex","w1f3/00","新植林"
176,"武伽玛罗采石员","","ui/icon/084000/084106.tex","s1f6/00","武伽玛罗武装矿山"
177,"高地古菩猩猩","","ui/icon/084000/084107.tex","r1f1/00","巨龙首"
178,"哈帕利特","","ui/icon/084000/084108.tex","l1f1/01","银泪湖北岸"
179,"撩人魔花薇薇安","甜蜜诱惑——撩人魔花薇薇安","ui/icon/084000/084221.tex","l1f1/01","迷雾湿地"
180,"佐菊石","温泉的神子——佐菊石","ui/icon/084000/084222.tex","s1f5/00","石绿湖"
181,"乳根花簇","","ui/icon/084000/084109.tex","f1f2/00","妖精领"
182,"不悔咒术法师","","ui/icon/084000/084110.tex","w1f4/01","不悔战阵"
183,"第五大队旗手","","ui/icon/084000/084111.tex","l1f1/01","迷雾湿地"
184,"半熟甲 巴巴卢恩","半熟英雄——半熟甲巴巴卢恩","ui/icon/084000/084223.tex","w1f2/00","黑尘"
185,"毛绒绒邓斯坦","黑色子弹头——毛绒绒邓斯坦","ui/icon/084000/084224.tex","r1f1/00","巨龙首"
186,"老龄树精","","ui/icon/084000/084112.tex","f1f2/00","百灵啼"
187,"螳螂恶魔","","ui/icon/084000/084113.tex","s1f4/00","幻影群岛"
188,"妖火","","ui/icon/084000/084114.tex","f1f3/00","蛇蜕林"
189,"无常魔花凯西","任性贵妇人——无常魔花凯西","ui/icon/084000/084225.tex","f1f2/00","百灵啼"
190,"索贝克","雪山袭击者——索贝克","ui/icon/084000/084226.tex","r1f1/00","白云崖"
191,"狐蝠","","ui/icon/084000/084115.tex","f1f3/00","兀尔德恩惠地"
192,"利螯陆蟹","","ui/icon/084000/084116.tex","s1f3/01","鲜血滨"
193,"鸟人弹翼勇士","","ui/icon/084000/084117.tex","r1f1/00","巨龙首"
194,"加尔加梅勒","大口食人魔——加尔加梅勒","ui/icon/084000/084227.tex","r1f1/00","神意之地"
195,"伽威巨鳄","河岸复仇者——伽威巨鳄","ui/icon/084000/084228.tex","r1f1/00","巨龙首"
196,"武伽玛罗巡逻员","","ui/icon/084000/084118.tex","s1f6/00","武伽玛罗武装矿山"
197,"鸟人豪放猛士","","ui/icon/084000/084119.tex","f1f4/00","荣耀溪"
198,"辉鳞人育种者","","ui/icon/084000/084120.tex","s1f5/00","石绿湖"
199,"黎明药 达奇希奥","幽谷药师——黎明药达奇希奥","ui/icon/084000/084229.tex","f1f2/00","妖精领"
200,"恩布鲁","沼泽林遗恨——恩布鲁","ui/icon/084000/084230.tex","l1f1/01","迷雾湿地"
201,"不悔拳手","","ui/icon/084000/084121.tex","w1f4/01","不悔战阵"
202,"浮游之眼","","ui/icon/084000/084122.tex","f1f1/00","酸模避风港"
203,"深空山鼠","","ui/icon/084000/084123.tex","f1f3/00","蛇蜕林"
204,"流火印 阿法基·天","火神的召唤者——流火印阿法基·天","ui/icon/084000/084231.tex","w1f4/01","不悔战阵"
205,"代达罗斯","遗迹的亡灵骑士——代达罗斯","ui/icon/084000/084232.tex","f1f4/00","荣耀溪"
206,"沙地巨虫","","ui/icon/084000/084124.tex","w1f4/01","撒沟厉沙漠"
207,"碧企鹅","","ui/icon/084000/084125.tex","s1f3/01","鲜血滨"
208,"风扬守卫黑狼","","ui/icon/084000/084135.tex","r1f1/00","风扬殖民地"
209,"破戒者 吉斯弗里德","无法无天——破戒者吉斯弗里德","ui/icon/084000/084233.tex","w1f4/01","秽水"
210,"送葬尸灵","炼狱的掘墓人——送葬尸灵","ui/icon/084000/084234.tex","w1f3/00","枯骨"
211,"第四大队剑斗士","","ui/icon/084000/084127.tex","w1f1/00","西风岬"
212,"叹息之森精","","ui/icon/084000/084128.tex","f1f2/00","妖精领"
213,"萨普沙礁爪鱼人","","ui/icon/084000/084129.tex","s1f4/00","萨普沙产卵地"
214,"迈驰哈尔加斯","不祥的球茎——迈驰哈尔加斯","ui/icon/084000/084235.tex","s1f3/01","接雨草树林"
215,"卡夫拉","狂乱的斗猪——卡夫拉","ui/icon/084000/084236.tex","f1f2/00","妖精领"
216,"礁棘鱼人","","ui/icon/084000/084130.tex","s1f4/00","二分石地"
217,"环尾猴","","ui/icon/084000/084131.tex","s1f6/00","登天路"
218,"风扬守卫黑狼","","ui/icon/084000/084135.tex","r1f1/00","风扬殖民地"
219,"银发的狄俄涅","破戒高僧——银发的狄俄涅","ui/icon/084000/084237.tex","l1f1/01","银泪湖北岸"
220,"魔导先锋试验型","新机测试——魔导先锋试验型","ui/icon/084000/084238.tex","w1f5/00","劳班缓冲地"
221,"冰元精","","ui/icon/084000/084133.tex","r1f1/00","巨龙首"
222,"夜蟾蜍","","ui/icon/084000/084134.tex","l1f1/01","迷雾湿地"
223,"烈阳火蛟","","ui/icon/084000/084126.tex","w1f4/01","撒沟厉沙漠"
224,"双尾豹 雅毕·卡塔波","黑市的总管——双尾豹雅毕·卡塔波","ui/icon/084000/084239.tex","f1f3/00","低径"
225,"天宫蟹","食材的反攻——天宫蟹","ui/icon/084000/084240.tex","s1f5/00","橡树原"
226,"狂野野猪","","ui/icon/084000/084136.tex","f1f3/00","兀尔德恩惠地"
227,"发狂异端者","","ui/icon/084000/084137.tex","l1f1/01","迷雾湿地"
228,"雪地白狼幼崽","","ui/icon/084000/084138.tex","r1f1/00","巨龙首"
229,"疾走风 普尔希奥","精炼抚养人——疾走风普尔希奥","ui/icon/084000/084241.tex","f1f2/00","妖精领"
230,"赛克迈特","饮酒魔兽——赛克迈特","ui/icon/084000/084242.tex","s1f3/01","接雨草树林"
231,"草速龙","","ui/icon/084000/084139.tex","s1f3/01","接雨草树林"
232,"第四大队拳斗士","","ui/icon/084000/084140.tex","w1f1/00","西风岬"
233,"牛头魔","","ui/icon/084000/084141.tex","r1f1/00","神意之地"
234,"巴洛梅兹","生死机关——巴洛梅兹","ui/icon/084000/084243.tex","s1f4/00","四分石地"
235,"顽猴杰克","魔猿少主——顽猴杰克","ui/icon/084000/084244.tex","f1f2/00","九藤"
236,"守卫军狼","","ui/icon/084000/084142.tex","f1f4/00","荣耀溪"
237,"蜥蜴人枪兵","","ui/icon/084000/084143.tex","w1f4/01","赞拉克"
238,"迅猛龙","","ui/icon/084000/084132.tex","s1f6/00","登天路"
239,"欧赛","黑涡团的仇敌——欧赛","ui/icon/084000/084245.tex","s1f6/00","登天路"
240,"阿希帕特拉","食人怪鸟——阿希帕特拉","ui/icon/084000/084246.tex","f1f1/00","酸模避风港"
241,"地灵巡逻员","","ui/icon/084000/084145.tex","s1f6/00","黑金湖"
242,"红角食人魔","","ui/icon/084000/084146.tex","r1f1/00","神意之地"
243,"魔界花","","ui/icon/084000/084144.tex","f1f2/00","百灵啼"
244,"埃厄忒斯","金发贵公子——埃厄忒斯","ui/icon/084000/084247.tex","w1f3/00","火墙"
245,"东风 索托里·怀罗克","","ui/icon/084000/084248.tex","r1f1/00","风扬殖民地"
246,"武伽玛罗采石员","","ui/icon/084000/084106.tex","s1f6/00","武伽玛罗武装矿山"
247,"胡鹫","","ui/icon/084000/084065.tex","s1f4/00","幻影群岛"
248,"雪地白狼","","ui/icon/084000/084005.tex","r1f1/00","巨石丘"
249,"螳螂帝王","异国魔虫——螳螂帝王","ui/icon/084000/084249.tex","s1f4/00","幻影群岛"
250,"六爪长老","古代强者——六爪长老","ui/icon/084000/084250.tex","s1f4/00","四分石地"
251,"白鬼鼠王","","ui/icon/084000/084256.tex","f1f1/00",""
252,"击刺魔蜂索菲","","ui/icon/084000/084257.tex","f1f2/00",""
253,"君王鬼蜻蜓","","ui/icon/084000/084258.tex","f1f3/00",""
254,"天玑巨熊","","ui/icon/084000/084259.tex","f1f4/00",""
255,"阴沟毒液","","ui/icon/084000/084260.tex","w1f1/00",""
256,"奥弗杰恩","","ui/icon/084000/084261.tex","w1f2/00",""
257,"加特林针鼹","","ui/icon/084000/084262.tex","w1f3/00",""
258,"死灰复燃的阿尔宾","","ui/icon/084000/084263.tex","w1f4/01",""
259,"永恒不灭的菲兰德副耀士","","ui/icon/084000/084264.tex","w1f5/00",""
260,"花林女郎","","ui/icon/084000/084265.tex","s1f1/00",""
261,"宽耳凶蝠","","ui/icon/084000/084266.tex","s1f2/00",""
262,"血腥玛丽","","ui/icon/084000/084267.tex","s1f3/01",""
263,"暗盔魔蟹","","ui/icon/084000/084268.tex","s1f4/00",""
264,"米腊德罗斯蜂鸟","","ui/icon/084000/084269.tex","s1f5/00",""
265,"巫刻猎鹫","","ui/icon/084000/084270.tex","s1f6/00",""
266,"纳乌尔","","ui/icon/084000/084271.tex","r1f1/00",""
267,"水蛭王","","ui/icon/084000/084272.tex","l1f1/01",""
268,"小羚羊","","ui/icon/084000/084276.tex","r2f1/00","交汇河"
269,"深瞳","","ui/icon/084000/084277.tex","r2f1/00","交汇河"
270,"山巨魔","","ui/icon/084000/084278.tex","r2f1/00","交汇河"
271,"银狼","","ui/icon/084000/084279.tex","r2f1/00","交汇河"
272,"山地磨齿兽","","ui/icon/084000/084280.tex","r2f1/00","交汇河"
273,"寒冰陷阱草","","ui/icon/084000/084281.tex","r2f1/00","交汇河"
274,"寒霜榴弹怪","","ui/icon/084000/084282.tex","r2f1/00","戈尔加涅牧草地"
275,"风筝猫","","ui/icon/084000/084283.tex","a2f1/00","云顶"
276,"冠恐鸟","","ui/icon/084000/084284.tex","a2f1/00","云顶"
277,"雷牙","","ui/icon/084000/084285.tex","a2f1/00","沃仙曦染"
278,"棘蛭","","ui/icon/084000/084286.tex","a2f1/00","沃仙曦染"
279,"云层巨虫","","ui/icon/084000/084287.tex","a2f1/00","沃仙曦染"
280,"猴面雀","","ui/icon/084000/084288.tex","a2f1/00","沃仙曦染"
281,"极地熊","","ui/icon/084000/084289.tex","r2f1/00","双子池"
282,"多毛牦牛","","ui/icon/084000/084290.tex","r2f1/00","双子池"
283,"明胶怪","","ui/icon/084000/084291.tex","r2f1/00","双子池"
284,"古鸟","","ui/icon/084000/084292.tex","r2f1/00","双子池"
285,"寒冰指挥官","","ui/icon/084000/084293.tex","r2f1/00","双子池"
286,"汁液怪","","ui/icon/084000/084294.tex","r2f1/00","双子池"
287,"孤独大脚雪人","","ui/icon/084000/084295.tex","r2f1/00","红沿"
288,"腾云蛇","","ui/icon/084000/084296.tex","a2f1/00","温杜属本杜集落"
289,"衮杜兰腊义","","ui/icon/084000/084297.tex","a2f1/00","温杜属本杜集落"
290,"衮杜那腊义","","ui/icon/084000/084298.tex","a2f1/00","温杜属本杜集落"
291,"衮杜乌腊义","","ui/icon/084000/084299.tex","a2f1/00","温杜属本杜集落"
292,"羽毛跳蚤","","ui/icon/084000/084300.tex","d2f1/00","陆行鸟之森"
