key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
27,"草刈をしてアイテムを手に入れよう",True,"ui/icon/150000/ja/150271.tex","ui/icon/150000/ja/150272.tex","","","","","","","","","採集",16
28,"製作手帳の使い方",True,"ui/icon/150000/ja/150281.tex","ui/icon/150000/ja/150282.tex","ui/icon/150000/ja/150283.tex","","","","","","","","製作",1
29,"製作をしてみよう",True,"ui/icon/150000/ja/150291.tex","ui/icon/150000/ja/150292.tex","ui/icon/150000/ja/150293.tex","ui/icon/150000/ja/150294.tex","","ui/icon/150000/ja/150295.tex","ui/icon/150000/ja/150292.tex","ui/icon/150000/ja/150293.tex","ui/icon/150000/ja/150294.tex","","製作",2
30,"品質を上げてみよう",True,"ui/icon/150000/ja/150301.tex","ui/icon/150000/ja/150302.tex","ui/icon/150000/ja/150303.tex","","","ui/icon/150000/ja/150301.tex","ui/icon/150000/ja/150304.tex","ui/icon/150000/ja/150303.tex","","","製作",3
31,"装備品が劣化した時は",True,"ui/icon/150000/ja/150311.tex","ui/icon/150000/ja/150312.tex","ui/icon/150000/ja/150313.tex","","","","","","","","装備",5
32,"劣化した装備品を自分で直す方法",True,"ui/icon/150000/ja/150321.tex","ui/icon/150000/ja/150322.tex","","","","","","","","","装備",6
33,"ギルドリーヴの受注方法",True,"ui/icon/150000/ja/150331.tex","ui/icon/150000/ja/150332.tex","","","","","","","","","リーヴ",1
34,"ギルドリーヴを開始してみよう",True,"ui/icon/150000/ja/150341.tex","ui/icon/150000/ja/150342.tex","ui/icon/150000/ja/150343.tex","","","ui/icon/150000/ja/150341.tex","ui/icon/150000/ja/150342.tex","ui/icon/150000/ja/150343.tex","","","リーヴ",2
35,"ギルドリーヴの難易度を変えるには",True,"ui/icon/150000/ja/150351.tex","ui/icon/150000/ja/150352.tex","","","","","","","","","リーヴ",3
36,"レストエリアの効果",True,"ui/icon/150000/ja/150361.tex","ui/icon/150000/ja/150362.tex","ui/icon/150000/ja/150363.tex","ui/icon/150000/ja/150364.tex","","ui/icon/150000/ja/150361.tex","ui/icon/150000/ja/150362.tex","ui/icon/150000/ja/150363.tex","ui/icon/150000/ja/150364.tex","","冒険者の基本",6
37,"アーマリーチェストについて",True,"ui/icon/151000/ja/151141.tex","ui/icon/151000/ja/151142.tex","ui/icon/151000/ja/151143.tex","","","ui/icon/151000/ja/151141.tex","ui/icon/151000/ja/151142.tex","ui/icon/151000/ja/151143.tex","","","装備",3
38,"ギアセットの活用方法",True,"ui/icon/150000/ja/150391.tex","ui/icon/150000/ja/150392.tex","","","","","","","","","装備",4
39,"エモートで気持ちを伝えよう",True,"ui/icon/150000/ja/150381.tex","ui/icon/150000/ja/150382.tex","ui/icon/150000/ja/150383.tex","","","ui/icon/150000/ja/150381.tex","ui/icon/150000/ja/150382.tex","","","","冒険者の基本",3
40,"",False,"","","","","","","","","","","なし",0
41,"",False,"","","","","","","","","","","なし",0
42,"ギルドリーヴの任務遂行",True,"ui/icon/150000/ja/150421.tex","ui/icon/150000/ja/150422.tex","","","","","","","","","リーヴ",4
43,"ギルドリーヴの報酬を受け取ろう",True,"ui/icon/150000/ja/150431.tex","","","","","","","","","","リーヴ",5
44,"ギルドリーヴの再挑戦をするには",True,"ui/icon/150000/ja/150441.tex","","","","","ui/icon/150000/ja/150441.tex","","","","","リーヴ",6
45,"討伐手帳の使い方",True,"ui/icon/150000/ja/150451.tex","ui/icon/150000/ja/150452.tex","ui/icon/150000/ja/150453.tex","","","ui/icon/150000/ja/150451.tex","ui/icon/150000/ja/150452.tex","ui/icon/150000/ja/150453.tex","","","バトル",9
46,"ミニオンの修得",True,"ui/icon/150000/ja/150461.tex","ui/icon/150000/ja/150462.tex","ui/icon/150000/ja/150463.tex","ui/icon/150000/ja/150464.tex","","ui/icon/150000/ja/150461.tex","ui/icon/150000/ja/150465.tex","ui/icon/150000/ja/150466.tex","ui/icon/150000/ja/150464.tex","","冒険者の基本",12
47,"マーケットとは",True,"ui/icon/150000/ja/150471.tex","ui/icon/150000/ja/150472.tex","ui/icon/150000/ja/150473.tex","","","","","","","","アイテム",11
48,"ほしいアイテムをマーケットで探そう",True,"ui/icon/150000/ja/150481.tex","ui/icon/150000/ja/150482.tex","ui/icon/150000/ja/150483.tex","ui/icon/150000/ja/150484.tex","","","","","","","アイテム",12
49,"マーケットでアイテムを買うには",True,"ui/icon/150000/ja/150491.tex","ui/icon/150000/ja/150492.tex","","","","","","","","","アイテム",13
50,"マーケットへアイテムを売りに出すには",True,"ui/icon/150000/ja/150501.tex","ui/icon/150000/ja/150502.tex","ui/icon/150000/ja/150503.tex","","","","","","","","アイテム",14
51,"リテイナーとは",True,"ui/icon/150000/ja/150511.tex","ui/icon/150000/ja/150512.tex","","","","","","","","","アイテム",21
52,"リテイナーを雇うには",True,"ui/icon/150000/ja/150521.tex","ui/icon/150000/ja/150522.tex","","","","","","","","","アイテム",22
53,"リテイナーができること",True,"ui/icon/150000/ja/150531.tex","ui/icon/150000/ja/150532.tex","","","","","","","","","アイテム",23
54,"採集場所が持つ特殊な性質",True,"ui/icon/150000/ja/150541.tex","ui/icon/150000/ja/150542.tex","","","","","","","","","採集",22
55,"未知の採集場所について",True,"ui/icon/151000/ja/151221.tex","ui/icon/151000/ja/151222.tex","ui/icon/151000/ja/151223.tex","","","","","","","","採集",30
56,"",False,"","","","","","","","","","","なし",0
57,"ダンジョンを攻略しよう",True,"ui/icon/150000/ja/150572.tex","ui/icon/150000/ja/150573.tex","ui/icon/150000/ja/150574.tex","","","","","","","","コンテンツ",3
58,"製作の状態について",True,"ui/icon/150000/ja/150581.tex","ui/icon/150000/ja/150582.tex","","","","","","","","","製作",4
59,"",False,"","","","","","","","","","","なし",0
60,"高品質なアイテム",True,"ui/icon/150000/ja/150601.tex","ui/icon/150000/ja/150602.tex","","","","","","","","","アイテム",2
61,"ひとつしか持てないアイテム",True,"ui/icon/150000/ja/150611.tex","","","","","","","","","","アイテム",3
62,"専用装備とトレードについて",True,"ui/icon/150000/ja/150621.tex","ui/icon/150000/ja/150622.tex","","","","","","","","","装備",2
63,"PCサーチとサーチ情報",True,"ui/icon/150000/ja/150631.tex","ui/icon/150000/ja/150632.tex","ui/icon/150000/ja/150633.tex","ui/icon/150000/ja/150634.tex","ui/icon/150000/ja/150635.tex","ui/icon/150000/ja/150631.tex","ui/icon/150000/ja/150632.tex","ui/icon/150000/ja/150633.tex","ui/icon/150000/ja/150634.tex","ui/icon/150000/ja/150635.tex","冒険者の基本",13
64,"F.A.T.E.に参加してみよう",True,"ui/icon/150000/ja/150641.tex","ui/icon/150000/ja/150642.tex","ui/icon/150000/ja/150643.tex","ui/icon/150000/ja/150644.tex","","","","","","","コンテンツ",1
65,"コンボシステムについて",True,"ui/icon/151000/ja/151401.tex","ui/icon/151000/ja/151402.tex","ui/icon/151000/ja/151403.tex","ui/icon/151000/ja/151404.tex","","","","","","","バトル",4
66,"F.A.T.E.の報酬と貢献度",True,"ui/icon/150000/ja/150661.tex","ui/icon/150000/ja/150662.tex","","","","","","","","","コンテンツ",2
67,"製作稼業のリーヴについて",True,"ui/icon/150000/ja/150671.tex","","","","","","","","","","リーヴ",11
68,"リーヴの納品について",True,"ui/icon/150000/ja/150681.tex","","","","","ui/icon/150000/ja/150682.tex","","","","","リーヴ",12
69,"採集稼業のリーヴについて",True,"ui/icon/150000/ja/150691.tex","ui/icon/150000/ja/150692.tex","","","","","","","","","リーヴ",13
70,"採集稼業のリーヴ達成条件",True,"ui/icon/150000/ja/150701.tex","ui/icon/150000/ja/150702.tex","","","","","","","","","リーヴ",14
71,"ギルドオーダーに参加してみよう",True,"ui/icon/150000/ja/150711.tex","ui/icon/150000/ja/150712.tex","","","","","","","","","コンテンツ",11
72,"ギルドオーダーの任務情報",True,"ui/icon/150000/ja/150721.tex","","","","","","","","","","コンテンツ",12
73,"ギルドオーダーの危険エリア表示",True,"ui/icon/150000/ja/150731.tex","","","","","","","","","","コンテンツ",13
74,"ギルドオーダーで戦闘不能になった時は",True,"ui/icon/150000/ja/150741.tex","","","","","","","","","","コンテンツ",14
75,"ギルドオーダーの報酬",True,"ui/icon/150000/ja/150751.tex","","","","","","","","","","コンテンツ",15
76,"リーヴリンクについて",True,"ui/icon/150000/ja/150761.tex","","","","","","","","","","リーヴ",9
77,"",False,"","","","","","","","","","","なし",0
78,"パーティに参加してみよう",True,"ui/icon/150000/ja/150901.tex","ui/icon/150000/ja/150903.tex","ui/icon/150000/ja/150902.tex","ui/icon/150000/ja/150904.tex","ui/icon/150000/ja/150905.tex","ui/icon/150000/ja/150901.tex","ui/icon/150000/ja/150903.tex","ui/icon/150000/ja/150902.tex","ui/icon/150000/ja/150904.tex","ui/icon/150000/ja/150905.tex","冒険者の基本",4
79,"特別な戦闘エリア",True,"ui/icon/150000/ja/150791.tex","ui/icon/150000/ja/150792.tex","","","","","","","","","クエスト",15
80,"重要なクエスト",True,"ui/icon/150000/ja/150801.tex","ui/icon/150000/ja/150802.tex","","","","","","","","","クエスト",6
81,"レンタルチョコボについて",True,"ui/icon/150000/ja/150821.tex","","","","","","","","","","移動手段",6
82,"レンタルチョコボの降り方",True,"ui/icon/150000/ja/150831.tex","","","","","ui/icon/150000/ja/150831.tex","","","","","移動手段",7
83,"ポーターについて",True,"ui/icon/150000/ja/150841.tex","","","","","","","","","","移動手段",4
84,"ポーターの降り方",True,"ui/icon/150000/ja/150851.tex","","","","","ui/icon/150000/ja/150851.tex","","","","","移動手段",5
85,"マイチョコボについて",True,"ui/icon/150000/ja/150861.tex","ui/icon/150000/ja/150862.tex","ui/icon/150000/ja/150864.tex","","","","","","","","移動手段",8
86,"マイチョコボの降り方",True,"ui/icon/150000/ja/150871.tex","","","","","ui/icon/150000/ja/150871.tex","","","","","移動手段",9
87,"グランドカンパニー配属",True,"ui/icon/150000/ja/150881.tex","ui/icon/150000/ja/150882.tex","ui/icon/150000/ja/150883.tex","","","","","","","","グランドカンパニー",1
88,"クラスクエストの報酬",True,"ui/icon/150000/ja/150891.tex","","","","","","","","","","クエスト",14
89,"軍需品・補給品の調達",True,"ui/icon/150000/ja/150941.tex","ui/icon/150000/ja/150942.tex","","","","","","","","","グランドカンパニー",3
90,"稀少品の調達",True,"ui/icon/150000/ja/150951.tex","ui/icon/150000/ja/150952.tex","","","","","","","","","グランドカンパニー",4
91,"フリーカンパニーとは",True,"ui/icon/150000/ja/150961.tex","ui/icon/150000/ja/150962.tex","ui/icon/150000/ja/150963.tex","","","","","","","","フリーカンパニー",1
92,"リミットブレイクの使い方",True,"ui/icon/150000/ja/150971.tex","ui/icon/150000/ja/150972.tex","ui/icon/150000/ja/150973.tex","ui/icon/150000/ja/150974.tex","","","","","","","バトル",13
93,"レベルシンクとは",True,"ui/icon/150000/ja/150981.tex","ui/icon/150000/ja/150982.tex","ui/icon/150000/ja/150983.tex","","","","","","","","コンテンツ",4
94,"ジョブとは",True,"ui/icon/150000/ja/150991.tex","ui/icon/150000/ja/150992.tex","ui/icon/150000/ja/150993.tex","","","","","","","","冒険者の基本",9
95,"染色をしてみよう",True,"ui/icon/151000/ja/151001.tex","ui/icon/151000/ja/151002.tex","ui/icon/151000/ja/151003.tex","ui/icon/151000/ja/151004.tex","","","","","","","装備",8
96,"チョコボと一緒に戦おう",True,"ui/icon/151000/ja/151151.tex","ui/icon/151000/ja/151152.tex","","","","","","","","","バトル",21
97,"マテリアを作ってみよう",True,"ui/icon/151000/ja/151021.tex","ui/icon/151000/ja/151022.tex","ui/icon/151000/ja/151023.tex","","","","","","","","装備",21
98,"マテリアで装備品を強化してみよう",True,"ui/icon/151000/ja/151031.tex","ui/icon/151000/ja/151032.tex","","","","","","","","","装備",22
99,"禁断のマテリア装着とは",True,"ui/icon/151000/ja/151041.tex","ui/icon/151000/ja/151042.tex","","","","","","","","","装備",24
100,"マテリアを装着する方法",True,"ui/icon/151000/ja/151321.tex","ui/icon/151000/ja/151322.tex","ui/icon/151000/ja/151323.tex","","","","","","","","装備",23
101,"トレードできないアイテム",True,"ui/icon/151000/ja/151051.tex","","","","","","","","","","アイテム",4
102,"アイテムを使ってみよう",True,"ui/icon/151000/ja/151061.tex","ui/icon/151000/ja/151062.tex","","","","ui/icon/151000/ja/151061.tex","ui/icon/151000/ja/151064.tex","","","","アイテム",1
103,"",False,"","","","","","","","","","","なし",0
104,"メンバー補充機能",True,"ui/icon/151000/ja/151201.tex","","","","","","","","","","コンテンツ",23
105,"採掘場を探してみよう",True,"ui/icon/151000/ja/151071.tex","ui/icon/151000/ja/151072.tex","ui/icon/151000/ja/151073.tex","","","","","","","","採集",2
106,"砕岩をしてアイテムを手に入れよう",True,"ui/icon/151000/ja/151081.tex","ui/icon/151000/ja/151082.tex","","","","","","","","","採集",13
107,"",False,"","","","","","","","","","","なし",0
108,"バディを成長させよう",True,"ui/icon/151000/ja/151461.tex","ui/icon/151000/ja/151462.tex","ui/icon/151000/ja/151463.tex","ui/icon/151000/ja/151464.tex","","","","","","","バトル",22
109,"チョコボに命令しよう",True,"ui/icon/151000/ja/151161.tex","ui/icon/151000/ja/151162.tex","ui/icon/151000/ja/151163.tex","","","","","","","","バトル",23
110,"宝箱を開けてみよう",True,"ui/icon/151000/ja/151091.tex","","","","","","","","","","リーヴ",7
111,"賞金首モンスターを討伐しよう",True,"ui/icon/151000/ja/151101.tex","","","","","","","","","","リーヴ",8
112,"グランドカンパニーリーヴについて",True,"ui/icon/151000/ja/151111.tex","","","","","","","","","","グランドカンパニー",5
113,"フリーカンパニーの署名",True,"ui/icon/151000/ja/151121.tex","","","","","","","","","","フリーカンパニー",2
114,"フリーカンパニーへようこそ！",True,"ui/icon/151000/ja/151131.tex","ui/icon/151000/ja/151132.tex","ui/icon/151000/ja/151133.tex","ui/icon/151000/ja/151134.tex","","","","","","","フリーカンパニー",3
115,"グランドカンパニーの移籍",True,"ui/icon/151000/ja/151351.tex","","","","","","","","","","グランドカンパニー",2
116,"カンパニーチェストを使おう",True,"ui/icon/151000/ja/151361.tex","ui/icon/151000/ja/151362.tex","","","","","","","","","フリーカンパニー",4
117,"カンパニークレストをデザインしよう",True,"ui/icon/151000/ja/151371.tex","ui/icon/151000/ja/151372.tex","","","","","","","","","フリーカンパニー",5
118,"カンパニーアクションとは",True,"ui/icon/151000/ja/151381.tex","ui/icon/151000/ja/151382.tex","ui/icon/151000/ja/151383.tex","","","","","","","","フリーカンパニー",6
119,"釣りの準備をしよう",True,"ui/icon/151000/ja/151241.tex","ui/icon/151000/ja/151242.tex","ui/icon/151000/ja/151243.tex","","","","","","","","釣り",1
120,"釣り手帳を使ってみよう！",True,"ui/icon/151000/ja/151251.tex","","","","","","","","","","釣り",3
121,"ルアーを使おう！",True,"ui/icon/151000/ja/151261.tex","ui/icon/151000/ja/151262.tex","","","","","","","","","釣り",4
122,"泳がせ釣りに挑戦しよう！",True,"ui/icon/151000/ja/151271.tex","ui/icon/151000/ja/151272.tex","","","","","","","","","釣り",5
123,"特殊な釣り場について",True,"ui/icon/151000/ja/151281.tex","ui/icon/151000/ja/151282.tex","","","","","","","","","釣り",6
124,"魚のサイズについて",True,"ui/icon/151000/ja/151291.tex","","","","","","","","","","釣り",7
125,"穴場で釣りをしよう！",True,"ui/icon/151000/ja/151301.tex","","","","","","","","","","釣り",8
126,"簡易製作をしてみよう",True,"ui/icon/151000/ja/151331.tex","ui/icon/151000/ja/151332.tex","ui/icon/151000/ja/151333.tex","","","","","","","","製作",6
127,"呪術士固有のシステムについて",True,"ui/icon/151000/ja/151411.tex","ui/icon/151000/ja/151412.tex","ui/icon/151000/ja/151413.tex","ui/icon/151000/ja/151414.tex","","","","","","","バトル",6
128,"格闘士固有のシステムについて",True,"ui/icon/151000/ja/151421.tex","ui/icon/151000/ja/151422.tex","ui/icon/151000/ja/151423.tex","ui/icon/151000/ja/151424.tex","","","","","","","バトル",5
129,"ペットシステムについて",True,"ui/icon/151000/ja/151431.tex","ui/icon/151000/ja/151432.tex","ui/icon/151000/ja/151433.tex","ui/icon/151000/ja/151435.tex","","ui/icon/151000/ja/151431.tex","ui/icon/151000/ja/151436.tex","ui/icon/151000/ja/151433.tex","ui/icon/151000/ja/151435.tex","","バトル",7
130,"クリスタルコンフリクトについて",True,"ui/icon/151000/ja/151211.tex","","","","","","","","","","コンテンツ",31
131,"クエストバトルと「超える力」の祝福",True,"ui/icon/151000/ja/151481.tex","ui/icon/151000/ja/151482.tex","ui/icon/151000/ja/151483.tex","","","","","","","","バトル",15
132,"アチーブメントについて",True,"ui/icon/151000/ja/151491.tex","ui/icon/151000/ja/151492.tex","","","","","","","","","冒険者の基本",14
133,"おすすめコンテンツを使ってみよう",True,"ui/icon/151000/ja/151341.tex","ui/icon/151000/ja/151342.tex","","","","","","","","","クエスト",16
134,"",False,"","","","","","","","","","","なし",0
135,"釣りをしてみよう！",True,"ui/icon/151000/ja/151311.tex","ui/icon/151000/ja/151312.tex","","","","","","","","","釣り",2
136,"アーマリーボーナスについて",True,"ui/icon/151000/ja/151441.tex","ui/icon/151000/ja/151442.tex","","","","","","","","","バトル",14
137,"アラガントームストーンについて",True,"ui/icon/151000/ja/151451.tex","ui/icon/151000/ja/151452.tex","","","","","","","","","アイテム",6
138,"指定された範囲にアイテムを使うクエスト",True,"ui/icon/151000/ja/151471.tex","","","","","ui/icon/151000/ja/151472.tex","","","","","クエスト",7
139,"敵にイベントアイテムを使ってみよう",True,"ui/icon/151000/ja/151501.tex","ui/icon/151000/ja/151502.tex","","","","ui/icon/151000/ja/151504.tex","ui/icon/151000/ja/151502.tex","","","","クエスト",8
140,"",False,"","","","","","","","","","","なし",0
141,"対戦バトルコンテンツの報酬について",True,"ui/icon/151000/ja/151531.tex","ui/icon/151000/ja/151532.tex","ui/icon/151000/ja/151533.tex","","","ui/icon/151000/ja/151531.tex","ui/icon/151000/ja/151532.tex","ui/icon/151000/ja/151534.tex","","","コンテンツ",32
142,"",False,"","","","","","","","","","","なし",0
143,"ハウジングとは",True,"ui/icon/151000/ja/151551.tex","ui/icon/151000/ja/151552.tex","ui/icon/151000/ja/151553.tex","ui/icon/151000/ja/151554.tex","","","","","","","冒険者の基本",16
144,"ハウジングのサインボード",True,"ui/icon/151000/ja/151561.tex","ui/icon/151000/ja/151562.tex","","","","","","","","","冒険者の基本",17
145,"アライアンス対応コンテンツについて",True,"ui/icon/151000/ja/151571.tex","ui/icon/151000/ja/151572.tex","","","","","","","","","コンテンツ",40
146,"報酬取得の週制限について",True,"ui/icon/151000/ja/151581.tex","ui/icon/151000/ja/151582.tex","ui/icon/151000/ja/151583.tex","","","","","","","","コンテンツ",41
147,"パーティ募集を活用しよう",True,"ui/icon/151000/ja/151591.tex","ui/icon/151000/ja/151592.tex","ui/icon/151000/ja/151593.tex","","","ui/icon/151000/ja/151591.tex","ui/icon/151000/ja/151592.tex","ui/icon/151000/ja/151593.tex","","","冒険者の基本",5
148,"「埋蔵品」について",True,"ui/icon/151000/ja/151601.tex","ui/icon/151000/ja/151602.tex","","","","","","","","","採集",19
149,"「古ぼけた地図」について",True,"ui/icon/151000/ja/151611.tex","ui/icon/151000/ja/151612.tex","ui/icon/151000/ja/151613.tex","","","","","","","","アイテム",31
150,"「古ぼけた地図」を解読してみよう",True,"ui/icon/151000/ja/151621.tex","ui/icon/151000/ja/151622.tex","","","","","","","","","アイテム",32
151,"「宝の地図」の宝を探してみよう",True,"ui/icon/151000/ja/151631.tex","ui/icon/151000/ja/151632.tex","ui/icon/151000/ja/151633.tex","","","","","","","","アイテム",33
152,"友好部族たちの世界へようこそ！",True,"ui/icon/151000/ja/151641.tex","ui/icon/151000/ja/151642.tex","ui/icon/151000/ja/151643.tex","","","","","","","","クエスト",21
153,"友好の証",True,"ui/icon/151000/ja/151651.tex","ui/icon/151000/ja/151652.tex","ui/icon/151000/ja/151653.tex","","","","","","","","クエスト",22
154,"運搬",True,"ui/icon/151000/ja/151661.tex","ui/icon/151000/ja/151661.tex","","","","","","","","","クエスト",23
155,"透明",True,"ui/icon/151000/ja/151671.tex","ui/icon/151000/ja/151672.tex","","","","","","","","","クエスト",24
156,"EXホットバー",True,"ui/icon/151000/ja/151681.tex","","","","","ui/icon/151000/ja/151682.tex","","","","","クエスト",25
157,"髪型を変えてみよう",True,"ui/icon/151000/ja/151691.tex","ui/icon/151000/ja/151692.tex","","","","","","","","","冒険者の基本",15
158,"コンテンツルーレットを楽しもう！",True,"ui/icon/151000/ja/151701.tex","ui/icon/151000/ja/151702.tex","","","","","","","","","コンテンツ",24
159,"投票除名の使い方",True,"ui/icon/151000/ja/151711.tex","ui/icon/151000/ja/151712.tex","ui/icon/151000/ja/151713.tex","","","","","","","","コンテンツ",25
160,"MIP推薦",True,"ui/icon/151000/ja/151721.tex","ui/icon/151000/ja/151722.tex","ui/icon/151000/ja/151723.tex","","","","","","","","コンテンツ",26
161,"加入申請してみよう",True,"ui/icon/151000/ja/151731.tex","ui/icon/151000/ja/151732.tex","","","","ui/icon/151000/ja/151731.tex","ui/icon/151000/ja/151733.tex","","","","フリーカンパニー",7
162,"攻略手帳について",True,"ui/icon/151000/ja/151741.tex","ui/icon/151000/ja/151742.tex","","","","ui/icon/151000/ja/151743.tex","ui/icon/151000/ja/151742.tex","","","","コンテンツ",6
163,"秘伝書について",True,"ui/icon/151000/ja/151751.tex","","","","","","","","","","製作",10
164,"装備のデザインを変えてみよう",True,"ui/icon/151000/ja/151761.tex","ui/icon/151000/ja/151762.tex","ui/icon/151000/ja/151763.tex","","","","","","","","装備",25
165,"栽培について",True,"ui/icon/151000/ja/151771.tex","ui/icon/151000/ja/151772.tex","","","","","","","","","冒険者の基本",18
166,"育成について",True,"ui/icon/151000/ja/151781.tex","ui/icon/151000/ja/151782.tex","","","","","","","","","冒険者の基本",20
167,"収穫について",True,"ui/icon/151000/ja/151791.tex","ui/icon/151000/ja/151792.tex","","","","","","","","","冒険者の基本",21
168,"「リテイナーベンチャー」について",True,"ui/icon/151000/ja/151801.tex","ui/icon/151000/ja/151802.tex","ui/icon/151000/ja/151803.tex","","","","","","","","アイテム",24
169,"「探索依頼」について",True,"ui/icon/151000/ja/151811.tex","ui/icon/151000/ja/151812.tex","","","","","","","","","アイテム",25
170,"他のプレイヤーとの会話方法について",True,"ui/icon/151000/ja/151821.tex","ui/icon/151000/ja/151822.tex","ui/icon/151000/ja/151823.tex","ui/icon/151000/ja/151824.tex","","ui/icon/151000/ja/151821.tex","ui/icon/151000/ja/151822.tex","ui/icon/151000/ja/151823.tex","ui/icon/151000/ja/151824.tex","","冒険者の基本",25
