key,0,1,2,3,4,5
42,"Color [A=255, R=64, G=51, B=17]",6,9,"Raisin Brown",False,True
43,"Color [A=255, R=88, G=82, B=48]",7,1,"Mud Green",False,True
44,"Color [A=255, R=187, G=187, B=138]",7,2,"Sylph Green",False,True
45,"Color [A=255, R=171, G=176, B=84]",7,3,"Lime Green",False,True
46,"Color [A=255, R=112, G=115, B=38]",7,4,"Moss Green",False,True
47,"Color [A=255, R=139, G=156, B=99]",7,5,"Meadow Green",False,True
48,"Color [A=255, R=75, G=82, B=50]",7,6,"Olive Green",False,True
49,"Color [A=255, R=50, G=54, B=33]",7,7,"Marsh Green",False,True
50,"Color [A=255, R=155, G=179, B=99]",7,8,"Apple Green",False,True
51,"Color [A=255, R=101, G=130, B=65]",7,9,"Cactuar Green",False,True
52,"Color [A=255, R=40, G=75, B=44]",7,10,"Hunter Green",False,True
53,"Color [A=255, R=64, G=99, B=57]",7,11,"Ochu Green",False,True
54,"Color [A=255, R=95, G=117, B=88]",7,12,"Adamantoise Green",False,True
55,"Color [A=255, R=59, G=77, B=60]",7,13,"Nophica Green",False,True
56,"Color [A=255, R=30, G=42, B=33]",7,14,"Deepwood Green",False,True
57,"Color [A=255, R=150, G=189, B=185]",7,15,"Celeste Green",False,True
58,"Color [A=255, R=67, G=114, B=114]",7,16,"Turquoise Green",False,True
59,"Color [A=255, R=31, G=70, B=70]",7,17,"Morbol Green",False,True
60,"Color [A=255, R=178, G=196, B=206]",8,1,"Ice Blue",False,True
61,"Color [A=255, R=131, G=176, B=210]",8,2,"Sky Blue",False,True
62,"Color [A=255, R=100, G=129, B=160]",8,3,"Seafog Blue",False,True
63,"Color [A=255, R=59, G=104, B=134]",8,4,"Peacock Blue",False,True
64,"Color [A=255, R=28, G=61, B=84]",8,5,"Rhotano Blue",False,True
65,"Color [A=255, R=142, G=155, B=172]",8,6,"Corpse Blue",False,True
66,"Color [A=255, R=79, G=87, B=102]",8,7,"Ceruleum Blue",False,True
67,"Color [A=255, R=47, G=56, B=81]",8,8,"Woad Blue",False,True
68,"Color [A=255, R=26, G=31, B=39]",8,9,"Ink Blue",False,True
69,"Color [A=255, R=91, G=127, B=192]",8,10,"Raptor Blue",False,True
70,"Color [A=255, R=47, G=88, B=137]",8,11,"Othard Blue",False,True
71,"Color [A=255, R=35, G=65, B=114]",8,12,"Storm Blue",False,True
72,"Color [A=255, R=17, G=41, B=68]",8,13,"Void Blue",False,True
73,"Color [A=255, R=39, G=48, B=103]",8,14,"Royal Blue",False,True
74,"Color [A=255, R=24, G=25, B=55]",8,15,"Midnight Blue",False,True
75,"Color [A=255, R=55, G=55, B=71]",8,16,"Shadow Blue",False,True
76,"Color [A=255, R=49, G=45, B=87]",8,17,"Abyssal Blue",False,True
77,"Color [A=255, R=135, G=127, B=174]",9,1,"Lavender Purple",False,True
78,"Color [A=255, R=81, G=69, B=96]",9,2,"Gloom Purple",False,True
79,"Color [A=255, R=50, G=44, B=59]",9,3,"Currant Purple",False,True
80,"Color [A=255, R=183, G=158, B=188]",9,4,"Iris Purple",False,True
81,"Color [A=255, R=59, G=42, B=61]",9,5,"Grape Purple",False,True
82,"Color [A=255, R=254, G=206, B=245]",9,6,"Lotus Pink",False,True
83,"Color [A=255, R=220, G=155, B=202]",9,7,"Colibri Pink",False,True
84,"Color [A=255, R=121, G=82, B=108]",9,8,"Plum Purple",False,True
85,"Color [A=255, R=102, G=48, B=78]",9,9,"Regal Purple",False,True
86,"Color [A=255, R=228, G=0, B=17]",4,10,"Ruby Red",False,True
87,"Color [A=255, R=245, G=55, B=155]",4,11,"Cherry Pink",False,True
88,"Color [A=255, R=254, G=248, B=100]",6,10,"Canary Yellow",False,True
89,"Color [A=255, R=251, G=241, B=180]",6,11,"Vanilla Yellow",False,True
90,"Color [A=255, R=0, G=14, B=162]",8,18,"Dragoon Blue",False,True
91,"Color [A=255, R=4, G=175, B=205]",8,19,"Turquoise Blue",False,True
92,"Color [A=255, R=96, G=96, B=104]",10,21,"Gunmetal Black",True,False
93,"Color [A=255, R=233, G=227, B=218]",10,22,"Pearl White",True,False
94,"Color [A=255, R=231, G=209, B=151]",10,23,"Metallic Brass",True,False
95,"Color [A=255, R=0, G=0, B=0]",0,0,"",False,False
96,"Color [A=255, R=0, G=0, B=0]",0,0,"",False,False
97,"Color [A=255, R=0, G=0, B=0]",0,0,"",False,False
98,"Color [A=255, R=0, G=0, B=0]",0,0,"",False,False
99,"Color [A=255, R=0, G=0, B=0]",0,0,"",False,False
100,"Color [A=255, R=0, G=0, B=0]",0,0,"",False,False
101,"Color [A=255, R=249, G=248, B=244]",10,1,"Pure White",False,True
102,"Color [A=255, R=30, G=30, B=30]",10,2,"Jet Black",False,True
103,"Color [A=255, R=253, G=200, B=198]",10,3,"Pastel Pink",False,True
104,"Color [A=255, R=50, G=25, B=25]",10,4,"Dark Red",False,True
105,"Color [A=255, R=40, G=33, B=28]",10,5,"Dark Brown",False,True
106,"Color [A=255, R=186, G=207, B=170]",10,6,"Pastel Green",False,True
107,"Color [A=255, R=21, G=44, B=44]",10,7,"Dark Green",False,True
108,"Color [A=255, R=150, G=164, B=217]",10,8,"Pastel Blue",False,True
109,"Color [A=255, R=18, G=31, B=45]",10,9,"Dark Blue",False,True
110,"Color [A=255, R=187, G=181, B=218]",10,10,"Pastel Purple",False,True
111,"Color [A=255, R=35, G=32, B=38]",10,11,"Dark Purple",False,True
112,"Color [A=255, R=167, G=167, B=167]",10,12,"Metallic Silver",True,False
113,"Color [A=255, R=237, G=230, B=61]",10,13,"Metallic Gold",True,False
114,"Color [A=255, R=182, G=29, B=75]",10,14,"Metallic Red",True,False
115,"Color [A=255, R=228, G=140, B=47]",10,15,"Metallic Orange",True,False
116,"Color [A=255, R=244, G=218, B=70]",10,16,"Metallic Yellow",True,False
117,"Color [A=255, R=34, G=167, B=87]",10,17,"Metallic Green",True,False
118,"Color [A=255, R=94, G=212, B=230]",10,18,"Metallic Sky Blue",True,False
119,"Color [A=255, R=80, G=82, B=217]",10,19,"Metallic Blue",True,False
120,"Color [A=255, R=163, G=102, B=194]",10,20,"Metallic Purple",True,False
