key,0,1,2,3
127,"チョコボ教本:アイテムシフト",6,51,0
128,"チョコボ教本:ものまね",6,52,0
129,"チョコボ教本:ものまねII",6,53,0
130,"チョコボ教本:ものまねIII",6,54,0
131,"チョコボ教本:フェザーフィールド",6,55,0
132,"チョコボ教本:フェザーフィールドII",6,56,0
133,"チョコボ教本:フェザーフィールドIII",6,57,0
134,"チョコボ教本:スーパーダッシュ",6,58,0
135,"チョコボ教本:チョコリレイズ",6,59,0
136,"チョコボ教本:チョコリレイズII",6,60,0
137,"チョコボ教本:チョコリレイズIII",6,61,0
138,"チョコボ教本:デバフ耐性",6,62,0
139,"チョコボ教本:デバフ耐性II",6,63,0
140,"チョコボ教本:デバフ耐性III",6,64,0
141,"チョコボ教本:減速休憩",6,65,0
142,"チョコボ教本:減速休憩II",6,66,0
143,"チョコボ教本:減速休憩III",6,67,0
144,"",0,0,0
145,"",0,0,0
