key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
24,"",0,"",0,0,1,0,0,"レヴナンツトール","","l1f1",,,,,True,6,"Aetheryte",0,,"",25,1240,860,221
25,"",0,"",0,0,1,0,0,"","弓術士ギルド前","f1t1",,,,,False,0,"Aetheryte",2,,"",0,0,0,0
26,"",0,"",0,0,1,0,0,"","マーケット（革細工師ギルド前）","f1t2",,,,,False,0,"Aetheryte",2,,"",0,0,0,0
27,"",0,"",0,0,1,0,0,"","槍術士ギルド前","f1t2",,,,,False,0,"Aetheryte",2,,"",0,0,0,0
28,"",0,"",0,0,1,0,0,"","幻術士ギルド前","f1t2",,,,,False,0,"Aetheryte",2,,"",0,0,0,0
29,"",0,"",0,0,1,0,0,"","園芸師ギルド前","f1t2",,,,,False,0,"Aetheryte",2,,"",0,0,0,0
30,"",0,"",0,0,1,0,0,"","ミィ・ケット野外音楽堂","f1t2",,,,,False,0,"Aetheryte",2,,"",0,0,0,0
31,"",0,"",0,0,1,0,0,"","青狢門（中央森林東方面）","f1f1","Level#2563810",,,,False,0,"Aetheryte",2,,"",0,0,0,0
32,"",0,"",0,0,1,0,0,"","黄蛇門（北部森林方面）","f1f4","Level#2563828",,,,False,0,"Aetheryte",2,,"",0,0,0,0
33,"",0,"",0,0,1,0,0,"","冒険者ギルド前","w1t1",,,,,False,0,"Aetheryte",3,,"",0,0,0,0
34,"",0,"",0,0,1,0,0,"","呪術士ギルド前","w1t1",,,,,False,0,"Aetheryte",3,,"",0,0,0,0
35,"",0,"",0,0,1,0,0,"","剣術士ギルド前（コロセウム）","w1t2",,,,,False,0,"Aetheryte",3,,"",0,0,0,0
36,"",0,"",0,0,1,0,0,"","採掘師ギルド前（ブルースカイ）","w1t2",,,,,False,0,"Aetheryte",3,,"",0,0,0,0
37,"",0,"",0,0,1,0,0,"","錬金術師ギルド前","w1t2",,,,,False,0,"Aetheryte",3,,"",0,0,0,0
38,"",0,"",0,0,1,0,0,"","ナナモ新門（西ザナラーン方面）","w1f1","Level#4169491",,,,False,0,"Aetheryte",3,,"",0,0,0,0
39,"",0,"",0,0,1,0,0,"","ナル大門（中央ザナラーン北方面）","w1f2","Level#4169494",,,,False,0,"Aetheryte",3,,"",0,0,0,0
40,"",0,"",0,0,1,0,0,"","ザル大門（中央ザナラーン南方面）","w1f2","Level#4169496",,,,False,0,"Aetheryte",3,,"",0,0,0,0
41,"",0,"",0,0,1,0,0,"","冒険者ギルド前（鍛冶師・甲冑師ギルド/黒渦団）","s1t1",,,,,False,0,"Aetheryte",1,,"",0,0,0,0
42,"",0,"",0,0,1,0,0,"","調理師ギルド前（レストラン「ビスマルク」）","s1t1",,,,,False,0,"Aetheryte",1,,"",0,0,0,0
43,"",0,"",0,0,1,0,0,"","巴術士ギルド前（フェリードック）","s1t2",,,,,False,0,"Aetheryte",1,,"",0,0,0,0
44,"",0,"",0,0,1,0,0,"","漁師ギルド前（双剣士ギルド）","s1t2",,,,,False,0,"Aetheryte",1,,"",0,0,0,0
45,"",0,"",0,0,1,0,0,"","ゼファー陸門（中央ラノシア方面）","s1f1","Level#4170499",,,,False,0,"Aetheryte",1,,"",0,0,0,0
46,"",0,"",0,0,1,0,0,"","テンペスト陸門（低地ラノシア方面）","s1f2","Level#4170784",,,,False,0,"Aetheryte",1,,"",0,0,0,0
47,"",0,"",0,0,1,0,0,"","裁縫師ギルド前","w1t2",,,,,False,0,"Aetheryte",3,,"",0,0,0,0
48,"",0,"",0,0,1,0,0,"","斧術士ギルド前（コーラルタワー）","s1t1",,,,,False,0,"Aetheryte",1,,"",0,0,0,0
49,"",0,"",0,0,1,0,0,"","マーケット（国際街広場）","s1t2",,,,,False,0,"Aetheryte",1,,"",0,0,0,0
50,"",0,"",0,0,1,0,0,"","彫金師ギルド前","w1t2",,,,,False,0,"Aetheryte",3,,"",0,0,0,0
51,"",0,"",0,0,1,0,0,"","ウルダハ王政庁","w1t2",,,,,False,0,"Aetheryte",3,,"",0,0,0,0
52,"",0,"",0,0,1,0,0,"サマーフォード庄","","s1f1",,,,,True,3,"Aetheryte",0,,"",15,700,1170,2
53,"",0,"",0,0,1,0,0,"ブラックブラッシュ停留所","","w1f2",,,,,True,5,"Aetheryte",0,,"",21,1290,1230,43
54,"",0,"",0,0,1,0,0,"","白狼門（中央森林西方面）","f1f1","Level#4251958",,,,False,0,"Aetheryte",2,,,0,0,0,0
55,"",0,"",0,0,1,0,0,"ウルヴズジェイル係船場","","s1p1",,,,,True,3,"Aetheryte",0,,"",51,600,1240,10
56,"",0,"",0,0,1,0,0,"ハウス（フリーカンパニー）","","s1h1",,,,,False,0,"Aetheryte",0,,"",72,640,1200,0
57,"",0,"",0,0,1,0,0,"ハウス（フリーカンパニー）","","f1h1",,,,,False,0,"Aetheryte",0,,"",82,1560,720,0
58,"",0,"",0,0,1,0,0,"ハウス（フリーカンパニー）","","w1h1",,,,,False,0,"Aetheryte",0,,"",83,1260,1380,0
59,"",0,"",0,0,1,0,0,"ハウス（個人）","","s1h1",,,,,False,0,"Aetheryte",0,,"",72,640,1200,0
60,"",0,"",0,0,1,0,0,"ハウス（個人）","","f1h1",,,,,False,0,"Aetheryte",0,,"",82,1560,720,0
61,"",0,"",0,0,1,0,0,"ハウス（個人）","","w1h1",,,,,False,0,"Aetheryte",0,,"",83,1260,1380,0
62,"",0,"",0,0,1,0,0,"ゴールドソーサー","エーテライト・プラザ","w1eb",,,,,True,5,"Aetheryte",5,,"",196,1320,1480,49
63,"",0,"",0,0,1,0,0,"","エントランススクウェア（カードスクウェア）","w1eb",,,,,False,0,"Aetheryte",5,,"",0,0,0,0
64,"",0,"",0,0,1,0,0,"","ワンダースクウェア東（ドマ式麻雀）","w1eb",,,,,False,0,"Aetheryte",5,,"",0,0,0,0
65,"",0,"",0,0,1,0,0,"","ワンダースクウェア西","w1eb",,,,,False,0,"Aetheryte",5,,"",0,0,0,0
66,"",0,"",0,0,1,0,0,"","イベントスクウェア","w1eb",,,,,False,0,"Aetheryte",5,,"",0,0,0,0
67,"",0,"",0,0,1,0,0,"","くじテンダーボード","w1eb",,,,,False,0,"Aetheryte",5,,"",0,0,0,0
68,"",0,"",0,0,1,0,0,"","ラウンドスクウェア","w1eb",,,,,False,0,"Aetheryte",5,,"",0,0,0,0
69,"",0,"",0,0,1,0,0,"","チョコボスクウェア","w1ed",,,,,False,0,"Aetheryte",5,,"",0,0,0,0
70,"",0,"",0,0,1,0,0,"イシュガルド：下層","エーテライト・プラザ","r2t1",,,,,True,7,"AetheryteIshgard",4,,"",218,1150,450,61
71,"",0,"",0,0,1,0,0,"ファルコンネスト","","r2f1",,,,,True,7,"Aetheryte",0,,"",211,1000,400,63
72,"",0,"",0,0,1,0,0,"キャンプ・クラウドトップ","","a2f1",,,,,True,7,"Aetheryte",0,,"",215,1450,300,81
73,"",0,"",0,0,1,0,0,"オク・ズンド","","a2f1",,,,,True,7,"Aetheryte",0,,"",215,1450,260,82
74,"",0,"",0,0,1,0,0,"ポート・ヘリックス","","a2f2",,,,,True,7,"Aetheryte",0,,"",216,1300,230,83
75,"",0,"",0,0,1,0,0,"イディルシャイア","エーテライト・プラザ","d2t1",,,,,True,7,"Aetheryte",6,,"",257,550,430,84
76,"",0,"",0,0,1,0,0,"テイルフェザー","","d2f1",,,,,True,7,"Aetheryte",0,,"",212,700,400,85
77,"",0,"",0,0,1,0,0,"不浄の三塔","","d2f1",,,,,True,7,"Aetheryte",0,,"",212,650,400,86
78,"",0,"",0,0,1,0,0,"モグモグホーム","","d2f3",,,,,True,7,"Aetheryte",0,,"",214,600,350,87
79,"",0,"",0,0,1,0,0,"白亜の宮殿","","d2f3",,,,,True,7,"Aetheryte",0,,"",214,580,340,88
80,"",0,"",0,0,1,0,0,"","忘れられた騎士亭前（聖バルロアイアン広場）","r2t1",,,,,False,0,"Aetheryte",4,,"",0,0,0,0
81,"",0,"",0,0,1,0,0,"","スカイスチール機工房前（聖レネット広場）","r2t1",,,,,False,0,"Aetheryte",4,,"",0,0,0,0
82,"",0,"",0,0,1,0,0,"","雲霧街","r2t1",,,,,False,0,"Aetheryte",4,,"",0,0,0,0
83,"",0,"",0,0,1,0,0,"","聖ガンリオル占星院前（イシュガルド・ランディング）","r2t2",,,,,False,0,"Aetheryte",4,,"",0,0,0,0
84,"",0,"",0,0,1,0,0,"","マーケット（宝杖通り）","r2t2",,,,,False,0,"Aetheryte",4,,"",0,0,0,0
85,"",0,"",0,0,1,0,0,"","聖レマノー大聖堂（聖アンダリム神学院）","r2t2",,,,,False,0,"Aetheryte",4,,"",0,0,0,0
86,"",0,"",0,0,1,0,0,"","神聖裁判所","r2t2",,,,,False,0,"Aetheryte",4,,"",0,0,0,0
87,"",0,"",0,0,1,0,0,"","ラストヴィジル（フォルタン伯爵邸）","r2t2",,,,,False,0,"Aetheryte",4,,"",0,0,0,0
88,"",0,"",0,0,1,0,0,"","聖徒門（クルザス中央高地方面）","r1f1","Level#5916727",,,,False,0,"Aetheryte",4,,"",0,0,0,0
89,"",0,"",0,0,1,0,0,"","チョコボスクウェア（ミニオンスクウェア）","w1ed",,,,,False,0,"Aetheryte",5,,"",0,0,0,0
90,"",0,"",0,0,1,0,0,"","イディルシャイア西","d2t1",,,,,False,0,"Aetheryte",6,,"",0,0,0,0
91,"",0,"",0,0,1,0,0,"","表紙門（低地ドラヴァニア西方面）","d2f2","Level#5865604",,,,False,0,"Aetheryte",6,,,0,0,0,0
92,"",0,"",0,0,1,0,0,"","裏表紙門（低地ドラヴァニア東方面）","d2f2","Level#5865598",,,,False,0,"Aetheryte",6,,"",0,0,0,0
93,"",0,"",0,0,1,0,0,"","リムサ・ロミンサ・ランディング","s1t1",,,,,False,0,"Aetheryte",1,,"",74,0,0,0
94,"",0,"",0,0,1,0,0,"","グリダニア・ランディング","f1t1",,,,,False,0,"Aetheryte",2,,"",2,0,0,0
95,"",0,"",0,0,1,0,0,"","ウルダハ・ランディング","w1t1",,,,,False,0,"Aetheryte",3,,"",70,0,0,0
96,"",0,"",0,0,1,0,0,"ハウス（フリーカンパニー）","","e1h1",,,,,False,0,"Aetheryte",0,,"",364,10900,675,0
97,"",0,"",0,0,1,0,0,"ハウス（個人）","","e1h1",,,,,False,0,"Aetheryte",0,,"",364,10900,675,0
98,"",0,"",0,0,1,0,0,"カストルム・オリエンス","","g3f1",,,,,True,8,"Aetheryte",0,,"",367,1984,777,102
99,"",0,"",0,0,1,0,0,"ピーリングストーンズ","","g3f1",,,,,True,8,"Aetheryte",0,,"",367,2116,870,103
100,"",0,"",0,0,1,0,0,"アラガーナ","","g3f2",,,,,True,8,"Aetheryte",0,,"",368,2323,768,104
101,"",0,"",0,0,1,0,0,"アラギリ","","g3f2",,,,,True,8,"Aetheryte",0,,"",368,2270,952,105
102,"",0,"",0,0,1,0,0,"ポルタ・プレトリア","","g3f3",,,,,True,8,"Aetheryte",0,,"",369,2459,829,106
103,"",0,"",0,0,1,0,0,"アラミガン・クォーター","","g3f3",,,,,True,8,"Aetheryte",0,,"",369,2632,925,107
104,"",0,"",0,0,1,0,0,"ラールガーズリーチ","エーテライト・プラザ","g3t1",,,,,True,8,"Aetheryte",8,,"",366,2171,745,101
105,"",0,"",0,0,1,0,0,"碧のタマミズ","","e3f1",,,,,True,8,"Aetheryte",0,,"",371,10501,388,122
106,"",0,"",0,0,1,0,0,"オノコロ島","","e3f1",,,,,True,8,"Aetheryte",0,,"",371,10463,358,123
107,"",0,"",0,0,1,0,0,"ナマイ村","","e3f2",,,,,True,8,"Aetheryte",0,,"",354,10231,460,124
108,"",0,"",0,0,1,0,0,"烈士庵","","e3f2",,,,,True,8,"Aetheryte",0,,"",354,10207,420,125
109,"",0,"",0,0,1,0,0,"再会の市","","e3f3",,,,,True,8,"Aetheryte",0,,"",372,10357,234,126
110,"",0,"",0,0,1,0,0,"明けの玉座","","e3f3",,,,,True,8,"Aetheryte",0,,"",372,10291,174,127
111,"",0,"",0,0,1,0,0,"クガネ","エーテライト・プラザ","e3t1",,,,,True,8,"Aetheryte",7,,"",370,10900,630,121
112,"",0,"",0,0,1,0,0,"","潮風亭前","e3t1",,,,,False,0,"Aetheryte",7,,"",0,0,0,0
113,"",0,"",0,0,1,0,0,"","第一波止場","e3t1",,,,,False,0,"Aetheryte",7,,"",0,0,0,0
114,"",0,"",0,0,1,0,0,"","ラザハン大使館前","e3t1",,,,,False,0,"Aetheryte",7,,"",0,0,0,0
115,"",0,"",0,0,1,0,0,"","マーケット（小金通り）","e3t1",,,,,False,0,"Aetheryte",7,,"",0,0,0,0
116,"",0,"",0,0,1,0,0,"","望海楼","e3t1",,,,,False,0,"Aetheryte",7,,"",0,0,0,0
117,"",0,"",0,0,1,0,0,"","ウルダハ商館前","e3t1",,,,,False,0,"Aetheryte",7,,"",0,0,0,0
118,"",0,"",0,0,1,0,0,"","赤誠組屯所南","e3t1",,,,,False,0,"Aetheryte",7,,"",0,0,0,0
119,"",0,"",0,0,1,0,0,"","楽座街","e3t1",,,,,False,0,"Aetheryte",7,,"",0,0,0,0
120,"",0,"",0,0,1,0,0,"","紅玉海方面","e3f1","Level#9007413",,,,False,0,"Aetheryte",7,,,0,0,0,0
121,"",0,"",0,0,1,0,0,"","ラールガーズリーチ西","g3t1",,,,,False,0,"Aetheryte",8,,"",0,0,0,0
122,"",0,"",0,0,1,0,0,"","ラールガーズリーチ北東","g3t1",,,,,False,0,"Aetheryte",8,,"",0,0,0,0
123,"",0,"",0,0,1,0,0,"","ギラバニア辺境地帯方面","g3f1","Level#6905273",,,,False,0,"Aetheryte",8,,"",0,0,0,0
124,"",0,"",0,0,1,0,0,"","ギラバニア山岳地帯方面","g3f2","Level#6905297",,,,False,0,"Aetheryte",8,,,0,0,0,0
125,"",0,"",0,0,1,0,0,"","マーケット（サファイアアベニュー国際市場）","w1t2",,,,,False,0,"Aetheryte",3,,"",0,0,0,0
126,"",0,"",0,0,1,0,0,"","クガネ・ランディング","e3t1","Level#7142917",,,,False,0,"Aetheryte",7,,"",370,0,0,0
127,"",0,"",0,0,1,0,0,"ドマ町人地","エーテライト・プラザ","e3ec",,,,,True,8,"Aetheryte",9,,"",463,10231,460,129
128,"",0,"",0,0,1,0,0,"ドーロ・イロー","","e3f3",,,,,True,8,"Aetheryte",0,,"",372,10291,174,128
129,"",0,"",0,0,1,0,0,"","ドマ町人地北（無二庭園・田園地）","e3ec",,,,,False,0,"Aetheryte",9,,"",0,0,0,0
130,"",0,"",0,0,1,0,0,"","ドマ町人地南（栗斎塾）","e3ec",,,,,False,0,"Aetheryte",9,,"",0,0,0,0
131,"",0,"",0,0,1,0,0,"","無二江流域（ヤンサ方面）","e3f2","Level#7688379",,,,False,0,"Aetheryte",9,,"",0,0,0,0
132,"",0,"",0,0,1,0,0,"ジョッブ砦","","n4f1",,,,,True,9,"AetheryteLakeland",0,,"",491,554,10487,203
133,"",0,"",0,0,1,0,0,"クリスタリウム","エーテライト・プラザ","n4t1",,,,,True,9,"AetheryteCrystarium",10,,"",497,623,10560,201
134,"",0,"",0,0,1,0,0,"ユールモア","エーテライト・プラザ","n4t2",,,,,True,9,"AetheryteEulmore",11,,"",555,170,10562,202
135,"",0,"",0,0,1,0,0,"","廃船街南東","n4t2",,,,,False,0,"AetheryteEulmore",11,,"",498,0,0,0
136,"",0,"",0,0,1,0,0,"オスタル厳命城","","n4f1",,,,,True,9,"AetheryteLakeland",0,,"",491,347,10462,204
137,"",0,"",0,0,1,0,0,"スティルタイド","","n4f2",,,,,True,9,"Aetheryte",0,,"",492,254,10430,205
138,"",0,"",0,0,1,0,0,"ライト村","","n4f2",,,,,True,9,"Aetheryte",0,,"",492,126,10440,206
139,"",0,"",0,0,1,0,0,"トメラの村","","n4f2",,,,,True,9,"Aetheryte",0,,"",492,100,10303,207
140,"",0,"",0,0,1,0,0,"モルド・スーク","","n4f3",,,,,True,9,"Aetheryte",0,,"",493,696,10737,208
141,"",0,"",0,0,1,0,0,"トゥワイン","","n4f3",,,,,True,9,"Aetheryte",0,,"",493,589,10740,210
142,"",0,"",0,0,1,0,0,"スリザーバウ","","n4f5",,,,,True,9,"Aetheryte",0,,"",495,475,10224,214
143,"",0,"",0,0,1,0,0,"ファノヴの里","","n4f5",,,,,True,9,"Aetheryte",0,,"",495,544,10157,215
144,"",0,"",0,0,1,0,0,"リダ・ラーン","","n4f4",,,,,True,9,"Aetheryte",0,,"",494,717,10344,211
145,"",0,"",0,0,1,0,0,"プラ・エンニ茸窟","","n4f4",,,,,True,9,"Aetheryte",0,,"",494,755,10152,212
146,"",0,"",0,0,1,0,0,"ヴォレクドルフ","","n4f4",,,,,True,9,"Aetheryte",0,,"",494,818,10176,213
147,"",0,"",0,0,1,0,0,"オンドの潮溜まり","","n4f6",,,,,True,9,"Aetheryte",0,,"",496,333,10723,216
148,"",0,"",0,0,1,0,0,"マカレンサス広場","","n4f6",,,,,True,9,"Aetheryte",0,,"",496,202,10776,217
149,"",0,"",0,0,1,0,0,"","マーケット（ムジカ・ユニバーサリス）","n4t1",,,,,False,0,"AetheryteCrystarium",10,,"",0,0,0,0
150,"",0,"",0,0,1,0,0,"","テメノスルカリー牧場","n4t1",,,,,False,0,"AetheryteCrystarium",10,,"",0,0,0,0
151,"",0,"",0,0,1,0,0,"","ドッサル大門前（星見の間）","n4t1",,,,,False,0,"AetheryteCrystarium",10,,"",0,0,0,0
152,"",0,"",0,0,1,0,0,"","ペンダント居住館前","n4t1",,,,,False,0,"AetheryteCrystarium",10,,"",0,0,0,0
153,"",0,"",0,0,1,0,0,"","アマロ桟橋前","n4t1",,,,,False,0,"AetheryteCrystarium",10,,"",0,0,0,0
154,"",0,"",0,0,1,0,0,"","ミーン工芸館前","n4t1",,,,,False,0,"AetheryteCrystarium",10,,"",0,0,0,0
155,"",0,"",0,0,1,0,0,"","博物陳列館前","n4t1",,,,,False,0,"AetheryteCrystarium",10,,"",0,0,0,0
156,"",0,"",0,0,1,0,0,"","テセレーション鉄橋（レイクランド方面）","n4f1","Level#8024098",,,,False,0,"AetheryteCrystarium",10,,"",0,0,0,0
157,"",0,"",0,0,1,0,0,"","メインステイ","n4t2",,,,,False,0,"AetheryteEulmore",11,,"",0,0,0,0
158,"",0,"",0,0,1,0,0,"","腐臭の花園","n4t2",,,,,False,0,"AetheryteEulmore",11,,"",0,0,0,0
159,"",0,"",0,0,1,0,0,"","栄光の門","n4t2",,,,,False,0,"AetheryteEulmore",11,,"",0,0,0,0
160,"",0,"",0,0,1,0,0,"","栄光の道（コルシア島方面）","n4f2","Level#8024146",,,,False,0,"AetheryteEulmore",11,,"",0,0,0,0
161,"",0,"",0,0,1,0,0,"旅立ちの宿","","n4f3",,,,,True,9,"Aetheryte",0,,"",493,713,10772,209
162,"",0,"",0,0,1,0,0,"","船着場","e3ec",,,,,False,0,"Aetheryte",9,,"",0,0,0,0
163,"",0,"",0,0,1,0,0,"","ガンゴッシュ","n4ea","Level#8338141",,,,False,0,"Aetheryte",9,,,0,0,0,0
164,"",0,"",0,0,1,0,0,"ハウス（フリーカンパニー）","","r1h1",,,,,False,0,"Aetheryte",0,,"",679,0,0,0
165,"",0,"",0,0,1,0,0,"ハウス（個人）","","r1h1",,,,,False,0,"Aetheryte",0,,"",679,0,0,0
166,"",0,"",0,0,1,0,0,"アルケイオン保管院","","k5f1",,,,,True,10,"Aetheryte",0,,"",695,0,0,223
167,"",0,"",0,0,1,0,0,"リトルシャーレアン","","k5f1",,,,,True,10,"Aetheryte",0,,"",695,0,0,224
168,"",0,"",0,0,1,0,0,"アポリア本部","","k5f1",,,,,True,10,"Aetheryte",0,,"",695,0,0,225
169,"",0,"",0,0,1,0,0,"イェドリマン","","m5f1",,,,,True,10,"Aetheryte",0,,"",696,0,0,142
170,"",0,"",0,0,1,0,0,"デミールの遺烈郷","","m5f1",,,,,True,10,"Aetheryte",0,,"",696,0,0,143
171,"",0,"",0,0,1,0,0,"パーラカの里","","m5f1",,,,,True,10,"Aetheryte",0,,"",696,0,0,144
172,"",0,"",0,0,1,0,0,"キャンプ・ブロークングラス","","m5f2",,,,,True,10,"Aetheryte",0,,"",697,0,0,145
173,"",0,"",0,0,1,0,0,"テルティウム駅","","m5f2",,,,,True,10,"AetheryteTertium",0,,"",697,0,0,146
174,"",0,"",0,0,1,0,0,"涙の入江","","u5f1",,,,,True,10,"Aetheryte",0,,"",698,0,0,226
175,"",0,"",0,0,1,0,0,"ベストウェイ・バロー","","u5f1",,,,,True,10,"Aetheryte",0,,"",698,0,0,227
176,"",0,"",0,0,1,0,0,"アナグノリシス天測園","","n5f1",,,,,True,10,"Aetheryte",0,,"",700,0,0,231
177,"",0,"",0,0,1,0,0,"十二節の園","","n5f1",,,,,True,10,"Aetheryte",0,,"",700,0,0,232
178,"",0,"",0,0,1,0,0,"ポイエテーン・オイコス","","n5f1",,,,,True,10,"Aetheryte",0,,"",700,0,0,233
179,"",0,"",0,0,1,0,0,"リア・ターラ","","u5f2",,,,,True,10,"Aetheryte",0,,"",699,0,0,228
180,"",0,"",0,0,1,0,0,"イーアの里","","u5f2",,,,,True,10,"Aetheryte",0,,"",699,0,0,229
181,"",0,"",0,0,1,0,0,"オミクロンベース","","u5f2",,,,,True,10,"Aetheryte",0,,"",699,0,0,230
182,"",0,"",0,0,1,0,0,"オールド・シャーレアン","エーテライト・プラザ","k5t1",,,,,True,10,"Aetheryte",12,,"",693,0,0,222
183,"",0,"",0,0,1,0,0,"ラザハン","エーテライト・プラザ","m5t1",,,,,True,10,"AetheryteRadzathan",13,,"",694,0,0,141
184,"",0,"",0,0,1,0,0,"","シャーレアン魔法大学","k5t1",,,,,False,0,"Aetheryte",12,,"",0,0,0,0
185,"",0,"",0,0,1,0,0,"","バルデシオン分館前","k5t1",,,,,False,0,"Aetheryte",12,,"",0,0,0,0
186,"",0,"",0,0,1,0,0,"","哲学者の広場","k5t1",,,,,False,0,"Aetheryte",12,,"",0,0,0,0
187,"",0,"",0,0,1,0,0,"","ルヴェユール邸前","k5t1",,,,,False,0,"Aetheryte",12,,"",0,0,0,0
188,"",0,"",0,0,1,0,0,"","漂流者の丘","k5t1",,,,,False,0,"Aetheryte",12,,"",0,0,0,0
189,"",0,"",0,0,1,0,0,"","知神の港","k5t1",,,,,False,0,"Aetheryte",12,,"",0,0,0,0
190,"",0,"",0,0,1,0,0,"","アルティフィスホール（ラヴィリンソス方面）","k5f1","Level#8992439",,,,False,0,"Aetheryte",12,,,0,0,0,0
191,"",0,"",0,0,1,0,0,"","メーガドゥータ宮前","m5t1",,,,,False,0,"Aetheryte",13,,"",0,0,0,0
192,"",0,"",0,0,1,0,0,"","ルヴェーダ製糸局前","m5t1",,,,,False,0,"Aetheryte",13,,"",0,0,0,0
193,"",0,"",0,0,1,0,0,"","ラザハン・ランディング","m5t1",,,,,False,0,"Aetheryte",13,,"",0,0,0,0
194,"",0,"",0,0,1,0,0,"","アルザダール廟前","m5t1",,,,,False,0,"Aetheryte",13,,"",0,0,0,0
195,"",0,"",0,0,1,0,0,"","星戦士団本営前","m5t1",,,,,False,0,"Aetheryte",13,,"",0,0,0,0
196,"",0,"",0,0,1,0,0,"","メリードズメイハネ","m5t1",,,,,False,0,"Aetheryte",13,,"",0,0,0,0
197,"",0,"",0,0,1,0,0,"","真眼門（サベネア島方面）","m5f1","Level#8992447",,,,False,0,"Aetheryte",13,,,0,0,0,0
198,"",0,"",0,0,1,0,0,"","カーマ区","m5t1",,,,,False,0,"Aetheryte",13,,"",0,0,0,0
199,"",0,"",0,0,1,0,0,"","アルキミヤ製薬堂","m5t1",,,,,False,0,"Aetheryte",13,,"",0,0,0,0
200,"",0,"",0,0,0,0,0,"","",,,,,,False,0,"",0,,"",0,0,0,0
