key,0,1,2,3,4,5
62,"箭","ui/icon/060000/060153.tex",0,0,"冒险者",False
63,"任务道具","ui/icon/060000/060158.tex",0,0,"冒险者",False
64,"其他","ui/icon/060000/060159.tex",0,0,"冒险者",False
65,"室外建材","ui/icon/060000/060160.tex",4,0,"冒险者",False
66,"室内建材","ui/icon/060000/060161.tex",4,1,"冒险者",False
67,"庭具","ui/icon/060000/060168.tex",4,2,"冒险者",False
68,"椅子睡床","ui/icon/060000/060165.tex",4,4,"冒险者",False
69,"桌台","ui/icon/060000/060162.tex",4,5,"冒险者",False
70,"桌上","ui/icon/060000/060163.tex",4,6,"冒险者",False
71,"壁挂","ui/icon/060000/060166.tex",4,7,"冒险者",False
72,"地毯","ui/icon/060000/060167.tex",4,8,"冒险者",False
73,"双剑","ui/icon/060000/060106.tex",1,8,"双剑师",False
74,"杂货（季节活动）","ui/icon/060000/060154.tex",3,17,"冒险者",False
75,"宠物","ui/icon/060000/060155.tex",3,19,"冒险者",True
76,"双手剑","ui/icon/060000/060170.tex",1,2,"暗黑骑士",False
77,"火枪","ui/icon/060000/060172.tex",1,10,"机工士",False
78,"天球仪","ui/icon/060000/060171.tex",1,17,"占星术士",False
79,"飞空艇/潜水艇部件","ui/icon/060000/060169.tex",3,20,"冒险者",False
80,"管弦乐琴关联物品","ui/icon/060000/060173.tex",3,21,"冒险者",True
81,"栽培用品","ui/icon/060000/060174.tex",4,9,"冒险者",False
82,"绘画作品","ui/icon/060000/060175.tex",4,10,"冒险者",False
83,"武士刀","ui/icon/060000/060177.tex",1,7,"武士",False
84,"刺剑","ui/icon/060000/060176.tex",1,14,"赤魔法师",False
85,"魔导书（学者专用）","ui/icon/060000/060178.tex",1,16,"学者",False
86,"枪刃","ui/icon/060000/060181.tex",1,3,"绝枪战士",False
87,"投掷武器","ui/icon/060000/060182.tex",1,11,"舞者",False
88,"双手镰刀","ui/icon/060000/060183.tex",1,5,"钐镰客",False
89,"贤具","ui/icon/060000/060184.tex",1,18,"贤者",False
90,"杂货（学习/收录类）","ui/icon/060000/060185.tex",3,18,"冒险者",True
91,"",,0,0,"冒险者",False
92,"",,0,0,"冒险者",False
93,"",,0,0,"冒险者",False
94,"",,0,0,"冒险者",False
95,"",,0,0,"冒险者",False
96,"",,0,0,"冒险者",False
97,"",,0,0,"冒险者",False
98,"",,0,0,"冒险者",False
99,"",,0,0,"冒险者",False
100,"",,0,0,"冒险者",False
