key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
852331,"蘇る古の武器（ゲイボルグ）","蘇る古の武器（アルテミスの弓）",,,,,,,,,,,,,,
852332,"蘇る古の武器（ゲイボルグ）"," 仁義なき抗争",,,,,,,,,,,,,,
852333,"蘇る古の武器（星屑のロッド）","蘇る古の武器（タイラス）","嫌がらせ！ 第59洞穴団","みんなのものはワガハイのもの","培養炉にサヨナラ","ヒトの威を借るコボルド",,,,,,,,,,
852334,"蘇る古の武器（アルテミスの弓）"," 続・仁義なき抗争",,,,,,,,,,,,,,
852335,"蘇る古の武器（マダレムジエン）","サハギン族は風に囁く","防波壁の攻防","魔貝の脅威","雷霆の魔貝","海魔の名は潮騒に乗って","珊瑚の銛の野望","水際の救出","蘇る古の武器（吉光）",,,,,,,
852336,"砦に宛てられた荷物","別働隊を叩け","雪上の追撃","異端者の出自",,,,,,,,,,,,
852337,"森に潜む罠",,,,,,,,,,,,,,,
852338,"森に潜む罠","焼かれし者どもの浄化",,,,,,,,,,,,,,
852339,"猪突猛進",,,,,,,,,,,,,,,
852340,,"アダマンタスの大卵",,,,,,,,,,,,,,
852341,"ラムトンウォームの肉",,,,,,,,,,,,,,,
852342,"涼風を求めて",,,,,,,,,,,,,,,
852343,"第129洞穴団",,,,,,,,,,,,,,,
852344,"知らないヒト",,,,,,,,,,,,,,,
852345,"知らないヒト",,,,,,,,,,,,,,,
852346,"知らないヒト",,,,,,,,,,,,,,,
852347,"知らないヒト",,,,,,,,,,,,,,,
852348,"それでもタコタン討伐武勇伝",,,,,,,,,,,,,,,
852349,"対決！ 骸旅団",,,,,,,,,,,,,,,
852350,"葬儀に遅れた参列者",,,,,,,,,,,,,,,
852351,"私のキャロットちゃん",,,,,,,,,,,,,,,
852354,"望郷の決意",,,,,,,,,,,,,,,
852355,"望郷の決意",,,,,,,,,,,,,,,
852356,"遊子たちの巣",,,,,,,,,,,,,,,
852357,"サハギン族は風に囁く","魔鮫の戦頭","三振りの銛","波濤を裂く爪","憎しみの潮流を越えて",,,,,,,,,,,
852358,"頼れる相棒","くさ～いイタズラ",,,,,,,,,,,,,,
852359,"苦しむ亡者に聖水を",,,,,,,,,,,,,,,
852361,"Story#1703937",,,,,,,,,,,,,,,
852362,"Story#1703937",,,,,,,,,,,,,,,
852363,"ある青年の呼び出し",,,,,,,,,,,,,,,
852364,"ある青年の呼び出し",,,,,,,,,,,,,,,
852365,"毒をもって毒を制す",,,,,,,,,,,,,,,
852366,"炊事場最前線",,,,,,,,,,,,,,,
852367,"苦しむ亡者に聖水を",,,,,,,,,,,,,,,
852368,"悪鬼と月の衛星",,,,,,,,,,,,,,,
852369,"遺跡調査の落とし穴",,,,,,,,,,,,,,,
852370,"遺跡調査の落とし穴",,,,,,,,,,,,,,,
852371,"遺跡調査の落とし穴",,,,,,,,,,,,,,,
852372,"タコタン討伐武勇伝",,,,,,,,,,,,,,,
852373,"タコタン討伐武勇伝",,,,,,,,,,,,,,,
852374,,"異端の禁書",,,,,,,,,,,,,,
852375,"眷属たちの跳梁","さまよえる治療師","それぞれの思惑",,,,,,,,,,,,,
852376,"シルフ族のお守り",,,,,,,,,,,,,,,
852377,"オアシスの明日",,,,,,,,,,,,,,,
852378,"ゴーレムの研究",,,,,,,,,,,,,,,
852379,"マルセットの調査依頼",,,,,,,,,,,,,,,
852380,"甲軍曹のひらめき",,,,,,,,,,,,,,,
852381,"夜に明かりを",,,,,,,,,,,,,,,
852382,"聖戦の一助",,,,,,,,,,,,,,,
852383,"巨人たちの聖地",,,,,,,,,,,,,,,
852384,"巨人たちの聖地",,,,,,,,,,,,,,,
852385,"匠たちへの頼み",,,,,,,,,,,,,,,
852386,"オーラムヴェイル掃討作戦（黒渦団）","オーラムヴェイル掃討作戦（不滅隊）","オーラムヴェイル掃討作戦（双蛇党）","真摯なる職人の挑戦","アンフェリスのお願い",,,,,,,,,,,
852387,"極まりし岩神タイタン","バイルブランドの船出",,,,,,,,,,,,,,
852388,"極まりし焔神イフリート","カルン埋没寺院に秘められし罠"," 英雄の軌跡","絡み合う宿命","隠された呪文",,,,,,,,,,,
852389,," 不器用モンの恩返し","ビリビリの鱗を削りとれ！",,,,,,,,,,,,,
852392,"Story#1703951","Story#1703938","Warp#131144",,,,,,,,,,,,,
852394,,"怪しいヤツら",,,,,,,,,,,,,,
852403,"霊砂と過去を記す者",,,,,,,,,,,,,,,
852404,"霊砂と過去を記す者",,,,,,,,,,,,,,,
852405,"霊砂と過去を記す者",,,,,,,,,,,,,,,
852412,"古代の民の迷宮","幻想の英雄叙事詩","シルクスの塔","黙約の塔へ","闇の世界"," 英雄の軌跡","抗いの果てに","抗う力","黎明の死闘",,,,,,,
852413,"失われし伝承と存在",,,,,,,,,,,,,,,
852414,"失われし伝承と存在",,,,,,,,,,,,,,,
852415,"失われし伝承と存在",,,,,,,,,,,,,,,
852416,"失われし伝承と存在",,,,,,,,,,,,,,,
852417,"失われし伝承と存在",,,,,,,,,,,,,,,
852418,"吉凶を占うための収集",,,,,,,,,,,,,,,
852419,"吉凶を占うための収集","巨大亀ラコビの誅滅",,,,,,,,,,,,,,
852427,"花咲くラベンダーベッドの夢の家","CmnDefHousingBuildHouse_00149",,,,,,,,,,,,,,
852428,"灰燼を成す者",,,,,,,,,,,,,,,
852429,"灰燼を成す者",,,,,,,,,,,,,,,
852430,"豪奢なゴブレットビュートの夢の家","CmnDefHousingBuildHouse_00149",,,,,,,,,,,,,,
852431,"潮香るミスト・ヴィレッジの夢の家","CmnDefHousingBuildHouse_00149",,,,,,,,,,,,,,
852432,"Warp#131146","Story#1703940",,,,,,,,,,,,,,
852433,"Warp#131147",,,,,,,,,,,,,,,
852435,,"歌姫を追って",,,,,,,,,,,,,,
852436,"反逆の焔",,,,,,,,,,,,,,,
852437,"反逆の焔",,,,,,,,,,,,,,,
852438,"極まりし嵐神ガルーダ","極まりし蛮神たち","鍋が薬鑵を黒いと言った",,,,,,,,,,,,,
852439,"極まりし岩神タイタン","極まりし蛮神たち","鍋が薬鑵を黒いと言った",,,,,,,,,,,,,
852440,"極まりし焔神イフリート","極まりし蛮神たち","鍋が薬鑵を黒いと言った",,,,,,,,,,,,,
852441,"魔獣が守ったもの",,,,,,,,,,,,,,,
852442,"InstanceContentGuide#1900564","InstanceContentGuide#1900570",,,,,,,,,,,,,,
852443,"InstanceContentGuide#1900566","InstanceContentGuide#1900572",,,,,,,,,,,,,,
852444,"InstanceContentGuide#1900565","InstanceContentGuide#1900571",,,,,,,,,,,,,,
852445,"お宝浪漫！ トレジャーハンター！",,,,,,,,,,,,,,,
852446,"善王モグル・モグXII世による粛清",,"終わりの始まり","裁きの雷",,,,,,,,,,,,
852447,"お宝浪漫！ トレジャーハンター！",,,,,,,,,,,,,,,
852448,"奪われしクリスタルの奪還",,,,,,,,,,,,,,,
852449,"善王モグル・モグXII世による粛清",,,,,,,,,,,,,,,
852450,"善王モグル・モグXII世による粛清",,,,,,,,,,,,,,,
852451,"善王モグル・モグXII世による粛清",,,,,,,,,,,,,,,
852452,"善王モグル・モグXII世による粛清",,,,,,,,,,,,,,,
852453,"善王モグル・モグXII世による粛清",,,,,,,,,,,,,,,
852454,"善王モグル・モグXII世による粛清",,,,,,,,,,,,,,,
852459,"謎の事件屋",,,,,,,,,,,,,,,
852465,"",,,,,,,,,,,,,,,
852466,"InstanceContentGuide#1900550","InstanceContentGuide#1900576","CmnDefSdsEntrance_00772",,,,,,,,,,,,,
852467,"InstanceContentGuide#1900547","InstanceContentGuide#1900575","CmnDefSdsEntrance_00772",,,,,,,,,,,,,
852469,"聖火台の滅却","燃え盛る聖火台の滅却",,,,,,,,,,,,,,
852470,"焔神イフリートの聖火台の滅却","至強への道",,,,,,,,,,,,,,
852471,"ラークスコールの森を守れ",,,,,,,,,,,,,,,
852472,"強敵！ 毒キノコ",,,,,,,,,,,,,,,
852473,"最凶！ 毒キノコ",,,,,,,,,,,,,,,
852474,"あらくれ男と未知なるゴーレム",,,,,,,,,,,,,,,
852475,"あらくれ男と未知なるゴーレム",,,,,,,,,,,,,,,
852476,"あらくれ男と未知なるゴーレム",,,,,,,,,,,,,,,
852477,"あらくれ男と未知なるゴーレム",,,,,,,,,,,,,,,
852478,"あらくれ男と未知なるゴーレム",,,,,,,,,,,,,,,
852479,"あらくれ男と未知なるゴーレム",,,,,,,,,,,,,,,
852480,"あらくれ男と未知なるゴーレム",,,,,,,,,,,,,,,
852481,"黒い悪魔",,,,,,,,,,,,,,,
852482,"黒い悪魔",,,,,,,,,,,,,,,
852483,"黒い悪魔",,,,,,,,,,,,,,,
852484,"黒い悪魔",,,,,,,,,,,,,,,
852485,"黒い悪魔",,,,,,,,,,,,,,,
852486,"黒い悪魔",,,,,,,,,,,,,,,
852487,"巨大亀ラコビの誅滅",,,,,,,,,,,,,,,
852488,"善王モグル・モグXII世による粛清",,,,,,,,,,,,,,,
852489,"焔神の聖火の鎮滅","至強への道",,,,,,,,,,,,,,
852491,"奇跡の目撃者",,,,,,,,,,,,,,,
852492,"奇跡の目撃者",,,,,,,,,,,,,,,
852493,"奇跡の目撃者",,,,,,,,,,,,,,,
852495,"騎竜育成のためなる収集",,,,,,,,,,,,,,,
852496,"テイコクを追い出せ",,,,,,,,,,,,,,,
852499,"極まりし蛮神たち","大魔道士の祝福","アンフェリスのお願い","いにしえの鼓動","錆に隠れし黄金色","弱気な村人と未知の技術","利口な村人の営業作戦","勇ましい村人の発見","紛れていた白金の輝き",,,,,,,
852500,"焼かれし者どもの浄化",,,,,,,,,,,,,,,
852502,"敗北者に与えし屈辱","屈辱の塗付と鼓舞",,,,,,,,,,,,,,
852503,"ミルクルートはほどほどに",,,,,,,,,,,,,,,
852504,"焔神像の滅却",,,,,,,,,,,,,,,
852505,"キレイな森をとりもどせ",,,,,,,,,,,,,,,
852506,"キレイな森をとりもどせ",,,,,,,,,,,,,,,
852507,"奇跡の目撃者",,,,,,,,,,,,,,,
852508,"孤独なる復讐",,,,,,,,,,,,,,,
852509,"孤独なる復讐",,,,,,,,,,,,,,,
852510,"大事なゆりかご",,,,,,,,,,,,,,,
852513,"波濤を裂く爪","憎しみの潮流を越えて",,,,,,,,,,,,,,
852514,"爆弾魔の欲しいもの","炸裂、ドブラン！",,,,,,,,,,,,,,
852515,"潰せ！ 第59洞穴団",,,,,,,,,,,,,,,
852516,"潰せ！ 第59洞穴団",,,,,,,,,,,,,,,
852517,"潰せ！ 第59洞穴団",,,,,,,,,,,,,,,
852518,"刻印の戦頭",,,,,,,,,,,,,,,
852519,"刻印の戦頭",,,,,,,,,,,,,,,
852520,"刻印の戦頭",,,,,,,,,,,,,,,
852521,"InstanceContentGuide#1900551","InstanceContentGuide#1900578","InstanceContentGuide#1900585","InstanceContentGuide#1900600",,,,,,,,,,,,
852522,"InstanceContentGuide#1900552","InstanceContentGuide#1900579","CmnDefSdsEntrance_00772",,,,,,,,,,,,,
852523,"爆弾魔はご立腹","最新型には新兵器で","培養炉にサヨナラ",,,,,,,,,,,,,
852525,"Story#1703945",,,,,,,,,,,,,,,
852526,"新造錬金釜の熱暴走","ゾ・ガの野望を挫け",,,,,,,,,,,,,,
852527,"珊瑚の銛の暗躍","魔鮫の戦頭",,,,,,,,,,,,,,
852528,"InstanceContentGuide#1900573","InstanceContentGuide#1900580",,,,,,,,,,,,,,
852529,"InstanceContentGuide#1900581","InstanceContentGuide#1900582",,,,,,,,,,,,,,
852534,,"新たなチャクラ",,,,,,,,,,,,,,
852535,"水際の救出","水神に捧げる霧","薫陶の佳肴","旗幟は燃ゆ","魔鮫の戦頭","まほろばの血族",,,,,,,,,,
852539,"ボムまっしぐら","爆発させれば、片はつく","飛んで火に入る燃えるボム","最新型には新兵器で",,,,,,,,,,,,
852540,"掠奪された干戈",,,,,,,,,,,,,,,
852541,"掠奪された干戈",,,,,,,,,,,,,,,
852542,"掠奪された干戈",,,,,,,,,,,,,,,
852543,"港にあがる炎",,,,,,,,,,,,,,,
852544,"港にあがる炎",,,,,,,,,,,,,,,
852545,"海幸の妙薬","商船の置き土産",,,,,,,,,,,,,,
852546,"月影島の闘争","闇黒の死",,,,,,,,,,,,,,
852548,"危険な届け物","爆襲の底辺者",,,,,,,,,,,,,,
852549,"黄金のご馳走",,,,,,,,,,,,,,,
852550,"黄金のご馳走","奇岩には爆弾を",,,,,,,,,,,,,,
852551,"三振りの銛","波濤を裂く爪",,,,,,,,,,,,,,
852552,"三振りの銛",,,,,,,,,,,,,,,
852553,"三振りの銛",,,,,,,,,,,,,,,
852554,"爆弾魔の欲しいもの",,,,,,,,,,,,,,,
852555,"爆弾魔の欲しいもの",,,,,,,,,,,,,,,
852556,"爆弾魔の欲しいもの",,,,,,,,,,,,,,,
852557,"危険な届け物","都合が悪けりゃ吹き飛ばせ","飛んで火に入る燃えるボム","ボムまっしぐら","爆発させれば、片はつく",,,,,,,,,,,
852558,"爆襲の底辺者","ボムまっしぐら",,,,,,,,,,,,,,
852560,"クリスタル消失事件","狙われた麗しの剣士",,,,,,,,,,,,,,
852562,"クリスタル消失事件",,,,,,,,,,,,,,,
852563,"孤島の潮干狩",,,,,,,,,,,,,,,
852564,"月影島に棲まうもの",,,,,,,,,,,,,,,
852565,,"集うは我ら、信頼の絆",,"武器を取った人々",,,,,,,,,,,,
852567,"新造錬金釜の熱暴走",,,,,,,,,,,,,,,
852568,"新造錬金釜の熱暴走",,,,,,,,,,,,,,,
852569,"海辺に棲まう獣","海魔の名は潮騒に乗って",,,,,,,,,,,,,,
852570,"培養炉にサヨナラ",,,,,,,,,,,,,,,
852571,"海賊船上の死闘",,,,,,,,,,,,,,,
852572,"海に散る命","忌まわしき記憶甦るとき",,,,,,,,,,,,,,
852573,"海に散る命",,,,,,,,,,,,,,,
852574,"海に散る命","岩をも通す気概","樹陰に潜む密猟王",,,,,,,,,,,,,
852575,"足は引っぱるもの",,,,,,,,,,,,,,,
852576,"ドマの民、ウルダハへ",,,,,,,,,,,,,,,
852577,"潜入、錬金工房","ゾ・ガの野望を挫け",,,,,,,,,,,,,,
852578,"潜入、錬金工房","ゾ・ガの野望を挫け",,,,,,,,,,,,,,
852579,"潜入、錬金工房","最新型には新兵器で",,,,,,,,,,,,,,
852580,"超える力、不滅なる者",,,,,,,,,,,,,,,
852581,"超える力、不滅なる者",,,,,,,,,,,,,,,
852582,"超える力、不滅なる者",,,,,,,,,,,,,,,
852583,"超える力、不滅なる者",,,,,,,,,,,,,,,
852584,"超える力、不滅なる者",,,,,,,,,,,,,,,
852585,"超える力、不滅なる者",,,,,,,,,,,,,,,
852586,"超える力、不滅なる者",,,,,,,,,,,,,,,
852587,"超える力、不滅なる者",,,,,,,,,,,,,,,
852588,"超える力、不滅なる者","荷物はどこへ",,,,,,,,,,,,,,
852589,"歪んだ操舵","樹陰に潜む密猟王","盛られた酒",,,,,,,,,,,,,
852590,"歪んだ操舵","産卵地からの救済","闇取引の捜査協力",,,,,,,,,,,,,
852591,"舷側の奇襲者",,,,,,,,,,,,,,,
852592,"憎しみの潮流を越えて",,,,,,,,,,,,,,,
852593,"働かぬ決意の篝火",,,,,,,,,,,,,,,
852594,"働かぬ決意の篝火",,,,,,,,,,,,,,,
852595,"働かぬ決意の篝火",,,,,,,,,,,,,,,
852596,"飛んで火に入る燃えるボム",,,,,,,,,,,,,,,
852597,"InstanceContentGuide#1900586","InstanceContentGuide#1900587","InstanceContentGuide#1900588","InstanceContentGuide#1900589","InstanceContentGuide#1900590",,,,,,,,,,,
852599,"炸裂、ドブラン！",,,,,,,,,,,,,,,
852600,"Story#1703938",,,,,,,,,,,,,,,
852601,"培養炉にサヨナラ",,,,,,,,,,,,,,,
852602,"防波壁の攻防",,,,,,,,,,,,,,,
852603,"珊瑚の銛の暗躍",,,,,,,,,,,,,,,
852604,"魔貝の脅威",,,,,,,,,,,,,,,
852605,"鉱山に咲く花","静寂なる狂犬","暗涙を拭う決意",,,,,,,,,,,,,
852606,"鉱山に咲く花","静寂なる狂犬","暗涙を拭う決意",,,,,,,,,,,,,
852607,"鉱山に咲く花","静寂なる狂犬","暗涙を拭う決意",,,,,,,,,,,,,
852608,"雷霆の魔貝",,,,,,,,,,,,,,,
852609,"海蛇は災禍を招く",,,,,,,,,,,,,,,
852610,"海蛇は災禍を招く",,,,,,,,,,,,,,,
852611,"海蛇は災禍を招く",,,,,,,,,,,,,,,
852613,"薫陶の佳肴",,,,,,,,,,,,,,,
852614,"まほろばの血族",,,,,,,,,,,,,,,
852615,"まほろばの血族",,,,,,,,,,,,,,,
852616,"まほろばの血族",,,,,,,,,,,,,,,
852617,"海辺に棲まう獣",,,,,,,,,,,,,,,
852618,"腹いせにオーバーヒート",,,,,,,,,,,,,,,
852619,"CmnRadBahamutEventTerritory_00164",,,,,,,,,,,,,,,
852620,"薫陶の佳肴",,,,,,,,,,,,,,,
852621,"薫陶の佳肴",,,,,,,,,,,,,,,
852622,"安らかな揺籃のために","狩るカル",,,,,,,,,,,,,,
852625,"InstanceContentGuide#1900555","InstanceContentGuide#1900591","CmnDefSdsEntrance_00772",,,,,,,,,,,,,
852626,"InstanceContentGuide#1900546","InstanceContentGuide#1900592","CmnDefSdsEntrance_00772",,,,,,,,,,,,,
852627,"語られし理由",,,,,,,,,,,,,,,
852628,"語られし理由",,,,,,,,,,,,,,,
852630,"InstanceContentGuide#1900593","InstanceContentGuide#1900655",,,,,,,,,,,,,,
852631,"育成地に迫る魔手","風霜にわかに","狙われた麗しの剣士",,,,,,,,,,,,,
852632,"育成地に迫る魔手",,,,,,,,,,,,,,,
852633,"集うは我ら、信頼の絆","風霜にわかに","荷物はどこへ",,,,,,,,,,,,,
852634,"InstanceContentGuide#1900569","InstanceContentGuide#1900594","InstanceContentGuide#1900613",,,,,,,,,,,,,
852635,"タムタラの薄明るい底で","母の想い、息子の願い","謎めいた地図","アンジェレトのお願い",,,,,,,,,,,,
852636,"霧晴れしハルブレーカー","情熱と夢を込めて","謎めいた地図","アンジェレトのお願い",,,,,,,,,,,,
852637,"InstanceContentGuide#1900596","InstanceContentGuide#1900597",,,,,,,,,,,,,,
852638,,"青雲の志","武器を取った人々",,,,,,,,,,,,,
852639,,"武器を取った人々",,,,,,,,,,,,,,
852640,,"武器を取った人々",,,,,,,,,,,,,,
852641,,"武器を取った人々",,,,,,,,,,,,,,
852642,"",,,,,,,,,,,,,,,
852644,"","",,,,,,,,,,,,,,
852645,"","",,,,,,,,,,,,,,
852647,"紅蓮祭とギルド砲兵隊",,,,,,,,,,,,,,,
852649,"紅蓮祭とギルド爆炎隊",,,,,,,,,,,,,,,
852650,"紅蓮祭とギルド爆炎隊",,,,,,,,,,,,,,,
852652,"","",,,,,,,,,,,,,,
852653,"","",,,,,,,,,,,,,,
852654,"","",,,,,,,,,,,,,,
852655,"","",,,,,,,,,,,,,,
852656,"","",,,,,,,,,,,,,,
852658," アタマ獲ったれ",,,,,,,,,,,,,,,
852659,"Story#1703948",,,,,,,,,,,,,,,
852660,"Story#1703948",,,,,,,,,,,,,,,
852661,"Story#1703948",,,,,,,,,,,,,,,
852662,"Story#1703948",,,,,,,,,,,,,,,
852663,"Story#1703948",,,,,,,,,,,,,,,
852664,"Story#1703948",,,,,,,,,,,,,,,
852665,"紅蓮祭とギルド砲兵隊",,,,,,,,,,,,,,,
852668,"悲願なる城塞奪回","母の想い、息子の願い","謎めいた地図","アンジェレトのお願い",,,,,,,,,,,,
852669," ケンカも上等",,,,,,,,,,,,,,,
852670," タマシイ込めろや",,,,,,,,,,,,,,,
852672," よろしくハーストミル",,,,,,,,,,,,,,,
852676,"DefaultTalk#591658","DefaultTalk#591661","DefaultTalk#591679",,,,,,,,,,,,,
852677,"DefaultTalk#591659","DefaultTalk#591663","DefaultTalk#591666","DefaultTalk#591678",,,,,,,,,,,,
852678,"DefaultTalk#591660","DefaultTalk#591667",,,,,,,,,,,,,,
852679,"DefaultTalk#591662","DefaultTalk#591677",,,,,,,,,,,,,,
852680,"DefaultTalk#591664","DefaultTalk#591671","DefaultTalk#591684",,,,,,,,,,,,,
852681,"DefaultTalk#591665","DefaultTalk#591672","DefaultTalk#591683",,,,,,,,,,,,,
852682,"DefaultTalk#591668","DefaultTalk#591669",,,,,,,,,,,,,,
852683,"DefaultTalk#591670","DefaultTalk#591685",,,,,,,,,,,,,,
852684,"DefaultTalk#591673","DefaultTalk#591674","DefaultTalk#591675","DefaultTalk#591676",,,,,,,,,,,,
852685,"DefaultTalk#591680","DefaultTalk#591681","DefaultTalk#591682",,,,,,,,,,,,,
852686,"DefaultTalk#591686","DefaultTalk#591688","DefaultTalk#591690","DefaultTalk#591693","DefaultTalk#591695","DefaultTalk#591697","DefaultTalk#591701","DefaultTalk#591706","DefaultTalk#591707","DefaultTalk#591708","DefaultTalk#591711","DefaultTalk#591715",,,,
852687,"DefaultTalk#591687","DefaultTalk#591689","DefaultTalk#591692","DefaultTalk#591702","DefaultTalk#591704","DefaultTalk#591710","DefaultTalk#591713","DefaultTalk#591714",,,,,,,,
852688,"DefaultTalk#591691","DefaultTalk#591696","DefaultTalk#591703","DefaultTalk#591705","DefaultTalk#591712",,,,,,,,,,,
852689,"DefaultTalk#591694","DefaultTalk#591709","DefaultTalk#591716",,,,,,,,,,,,,
852690,"DefaultTalk#591698",,,,,,,,,,,,,,,
852691,"DefaultTalk#591699",,,,,,,,,,,,,,,
852692,"DefaultTalk#591700",,,,,,,,,,,,,,,
852693,"DefaultTalk#591717","DefaultTalk#591727",,,,,,,,,,,,,,
852694,"DefaultTalk#591718","DefaultTalk#591729",,,,,,,,,,,,,,
852695,"DefaultTalk#591719","DefaultTalk#591728",,,,,,,,,,,,,,
852696,"DefaultTalk#591720","DefaultTalk#591730",,,,,,,,,,,,,,
852697,"DefaultTalk#591721","DefaultTalk#591726",,,,,,,,,,,,,,
852698,"DefaultTalk#591722","DefaultTalk#591731","DefaultTalk#591732",,,,,,,,,,,,,
852699,"DefaultTalk#591723","DefaultTalk#591725",,,,,,,,,,,,,,
852700,"DefaultTalk#591724",,,,,,,,,,,,,,,
852701,"DefaultTalk#591733","DefaultTalk#591734","DefaultTalk#591739","DefaultTalk#591740",,,,,,,,,,,,
852702,"DefaultTalk#591735","DefaultTalk#591736","DefaultTalk#591737",,,,,,,,,,,,,
852703,"DefaultTalk#591738",,,,,,,,,,,,,,,
852704,"DefaultTalk#591741",,,,,,,,,,,,,,,
852705,"DefaultTalk#591742",,,,,,,,,,,,,,,
852706,"DefaultTalk#591743",,,,,,,,,,,,,,,
852707,"岩をも通す気概",,,,,,,,,,,,,,,
852708,"狙われた麗しの剣士",,,,,,,,,,,,,,,
852709,"InstanceContentGuide#1900598","InstanceContentGuide#1900599","InstanceContentGuide#1900607","CmnDefSdsEntrance_00772",,,,,,,,,,,,
852711,"時がふたりを分かつまで",,,,,,,,,,,,,,,
852713,"パレードと砂都の守護天節",,,,,,,,,,,,,,,
852719,"InstanceContentGuide#1900601","InstanceContentGuide#1900602","InstanceContentGuide#1900603","InstanceContentGuide#1900604",,,,,,,,,,,,
852725,"InstanceContentGuide#1900548","InstanceContentGuide#1900605","CmnDefSdsEntrance_00772",,,,,,,,,,,,,
852726,"InstanceContentGuide#1900553","InstanceContentGuide#1900606",,,,,,,,,,,,,,
852727,"奇妙な襲撃",,,,,,,,,,,,,,,
852728,"配達士は密やかに",,,,,,,,,,,,,,,
852729,"樹陰に潜む密猟王",,,,,,,,,,,,,,,
852730,"果てに消えた星",,,,,,,,,,,,,,,
852731,"果てに消えた星",,,,,,,,,,,,,,,
852732,"不可視の防衛線",,,,,,,,,,,,,,,
852733,"不可視の防衛線",,,,,,,,,,,,,,,
852734,"慈愛と商魂",,,,,,,,,,,,,,,
852735,"慈愛と商魂",,,,,,,,,,,,,,,
852736,"ちゃりちゃり合戦",,,,,,,,,,,,,,,
852737,"ちゃりちゃり合戦",,,,,,,,,,,,,,,
852738,"CmnRadBahamutEventTerritory_00164",,,,,,,,,,,,,,,
852739,"闇黒の死",,,,,,,,,,,,,,,
852740,"闇黒の死",,,,,,,,,,,,,,,
852741,"闇黒の死",,,,,,,,,,,,,,,
852742,"第四分隊の危機","帝国軍迎撃作戦",,,,,,,,,,,,,,
852745,"カルン埋没寺院に秘められし罠","情熱と夢を込めて","謎めいた地図"," 英雄の軌跡","アンジェレトのお願い",,,,,,,,,,,
852746,"潜入スノークローク大氷壁","パパナ借金道","謎めいた地図"," 英雄の軌跡","アンジェレトのお願い",,,,,,,,,,,
852747,"サスタシャを暴く者","真摯なる職人の挑戦","謎めいた地図"," 英雄の軌跡","アンジェレトのお願い",,,,,,,,,,,
852748,"忌まわしき記憶甦るとき",,,,,,,,,,,,,,,
852749,"忌まわしき記憶甦るとき",,,,,,,,,,,,,,,
852750,"奇妙な襲撃",,,,,,,,,,,,,,,
852751,"奇妙な襲撃",,,,,,,,,,,,,,,
852752,"星芒祭の贈物（ミスト・ヴィレッジ）","CmnDefHousingObject_00141","星芒祭の贈物（ゴブレットビュート）","星芒祭の贈物（ラベンダーベッド）",,,,,,,,,,,,
852753,"星芒祭の贈物（ミスト・ヴィレッジ）","CmnDefHousingObject_00141","星芒祭の贈物（ゴブレットビュート）","星芒祭の贈物（ラベンダーベッド）",,,,,,,,,,,,
852754,"星芒祭の贈物（ミスト・ヴィレッジ）","CmnDefHousingObject_00141","星芒祭の贈物（ゴブレットビュート）","星芒祭の贈物（ラベンダーベッド）",,,,,,,,,,,,
852756,"雪上の追撃",,,,,,,,,,,,,,,
852757,"雪上の追撃",,,,,,,,,,,,,,,
852758,"Story#1703949",,,,,,,,,,,,,,,
852759,"極まりし雷神ラムウ",,,,,,,,,,,,,,,
852760,"時がふたりを分かつまで",,,,,,,,,,,,,,,
852761,"パパナ借金道","謎めいた地図","アンジェレトのお願い",,,,,,,,,,,,,
852762,"パパナ借金道","謎めいた地図","アンジェレトのお願い",,,,,,,,,,,,,
852763,"真摯なる職人の挑戦","謎めいた地図","アンジェレトのお願い",,,,,,,,,,,,,
852764,"真摯なる職人の挑戦","謎めいた地図","アンジェレトのお願い",,,,,,,,,,,,,
852765,"情熱と夢を込めて","謎めいた地図","アンジェレトのお願い",,,,,,,,,,,,,
852766,"情熱と夢を込めて","謎めいた地図","アンジェレトのお願い",,,,,,,,,,,,,
852767,"母の想い、息子の願い","謎めいた地図","アンジェレトのお願い",,,,,,,,,,,,,
852768,"Story#1703938",,,,,,,,,,,,,,,
852769,"黙約の塔へ","謎めいた地図"," 英雄の軌跡","アンジェレトのお願い",,,,,,,,,,,,
852770,"InstanceContentGuide#1900608","CmnDefSdsEntrance_00772",,,,,,,,,,,,,,
852772,"漆黒の闘神オーディン",,,,,,,,,,,,,,,
852773,"Story#1703951","運命の歯車",,,,,,,,,,,,,,
852774,"闇取引の捜査協力","黒い関係",,,,,,,,,,,,,,
852775,"闇取引の捜査協力",,,,,,,,,,,,,,,
852776,"古城アムダプールの残影","謎めいた地図"," 英雄の軌跡","アンジェレトのお願い",,,,,,,,,,,,
852777,"InstanceContentGuide#1900558","InstanceContentGuide#1900609","InstanceContentGuide#1900615",,,,,,,,,,,,,
852778,"InstanceContentGuide#1900554","InstanceContentGuide#1900610",,,,,,,,,,,,,,
852779,"ワンダラーパレスを血に染めて","謎めいた地図"," 英雄の軌跡","アンジェレトのお願い",,,,,,,,,,,,
852781,"それぞれの思惑",,,,,,,,,,,,,,,
852785,"護衛任務の代役",,,,,,,,,,,,,,,
852786,"闇の世界","大魔道士の祝福",,,,,,,,,,,,,,
852787,"古代の民の迷宮","大魔道士の祝福",,,,,,,,,,,,,,
852788,"シルクスの塔","大魔道士の祝福",,,,,,,,,,,,,,
852789,"その者、ナプリアレス",,,,,,,,,,,,,,,
