key,0,1,2,3,4,5,6,7
39,"色",False,False,True,False,"Citadin","",""
40,"色",False,True,True,False,"Mercure","Mercure","Mercure"
41,"色",False,False,True,False,"Mercury","",""
42,"色",False,False,True,False,"Méridional","",""
43,"色",False,False,True,False,"Méridionale","",""
44,"色",False,True,False,False,"Occidentale","Occidentale","Occidentale"
45,"色",False,True,False,False,"Orientale","Orientale","Orientale"
46,"色",False,False,True,False,"Stream","",""
47,"色",False,False,True,False,"","",""
48,"色",False,False,True,False,"Sun","",""
49,"色",False,False,False,True,"Thunder","",""
50,"色",False,False,False,True,"Tonnerre","",""
51,"色",False,True,True,True,"Tornade","Tornade","Tornade"
52,"色",False,True,False,False,"Zéphyr","Zéphyr","Zéphyr"
53,"素材",False,False,False,True,"Fire","",""
54,"色",False,False,False,True,"Flare","",""
55,"色",True,False,False,False,"Baroness","",""
56,"色",False,True,False,False,"Herzog","Herzog","Herzog"
57,"色",False,False,False,True,"Miss","",""
58,"色",False,False,False,True,"Noble","",""
59,"色",False,False,False,True,"Roi","",""
60,"色",False,False,False,True,"Royal","",""
61,"色",False,False,False,True,"Royale","",""
62,"素材",False,False,False,True,"Final","Final","Final"
63,"色",False,False,False,True,"I","",""
64,"色",False,True,False,True,"Maximale","Maximale","Maximale"
65,"色",False,False,False,True,"Vieux","",""
66,"色",False,False,False,True,"Mataemon","",""
67,"色",False,True,False,False,"Chariot","Chariot","Chariot"
68,"色",False,False,True,False,"Hiden","",""
69,"色",False,False,True,False,"Hiten","",""
70,"色",False,False,True,False,"Hobby","",""
71,"色",False,False,False,True,"Ichimonji","Ichimonji","Ichimonji"
72,"色",False,False,False,True,"Kugel","",""
73,"色",False,False,False,True,"La","",""
74,"色",False,False,False,True,"Licol","",""
75,"色",False,True,False,False,"South","South","South"
76,"色",False,False,True,False,"The","The","The"
77,"色",False,False,True,False,"Hermès","",""
78,"色",False,False,True,False,"Séléné","",""
79,"色",False,False,True,False,"","",""
80,"色",False,False,True,False,"Rusty","",""
81,"色",False,False,True,False,"So","So","So"
82,"色",False,False,True,False,"Running","",""
83,"色",False,True,False,False,"","",""
84,"色",False,True,False,False,"Another","Another","Another"
85,"色",False,True,False,False,"Break","Break","Break"
86,"色",False,True,False,True,"Shape","Shape","Shape"
87,"色",False,False,False,True,"Resort","",""
88,"色",False,False,False,True,"Loss","",""
89,"色",False,False,False,True,"Cannon","",""
90,"色",False,True,False,True,"Behold","Behold","Behold"
91,"色",False,False,False,True,"","",""
92,"色",False,False,True,False,"des Immortels","",""
93,"色",False,False,True,False,"de l'Ordre","",""
94,"色",False,False,True,False,"Chantecler","",""
95,"色",False,True,False,False,"This","This","This"
96,"色",False,True,False,False,"Square","Square","Square"
97,"素材",False,False,False,True,"Teioh","",""
98,"形容詞2",False,True,False,False,"Blanc","Blanc","Blanc"
99,"素材",False,True,False,True,"Blaue","Blaue","Blaue"
100,"素材",False,False,False,True,"Blonde","",""
101,"素材",False,True,False,False,"Cobalt","Cobalt","Cobalt"
102,"素材",False,False,False,True,"Cuivrée","",""
103,"素材",False,True,True,False,"Écarlate","Écarlate","Écarlate"
104,"素材",False,True,False,False,"Darksteel","Darksteel","Darksteel"
105,"素材",False,False,False,True,"Diamant","",""
106,"素材",False,True,True,True,"Filante","Filante","Filante"
107,"素材",False,False,False,True,"Spécial","",""
108,"素材",False,True,False,False,"Belle","Belle","Belle"
109,"素材",False,True,False,False,"Benevolent","Benevolent","Benevolent"
110,"素材",False,False,False,True,"Bold","",""
111,"素材",False,False,False,True,"Furie","",""
112,"素材",False,True,False,False,"Impétueuse","Impétueuse","Impétueuse"
113,"素材",False,False,False,True,"Impétueux","",""
114,"素材",False,True,False,False,"Prodigue","Prodigue","Prodigue"
115,"素材",False,False,True,True,"Vive","",""
116,"素材",False,True,False,False,"Vorwitzige","Vorwitzige","Vorwitzige"
117,"素材",False,False,True,False,"Novus","",""
118,"素材",False,True,False,False,"Prodige","Prodige","Prodige"
119,"素材",False,True,False,False,"Akane","Akane","Akane"
120,"素材",False,False,False,True,"Ayame","",""
121,"素材",False,False,False,True,"Ailé","",""
122,"素材",False,True,False,False,"Wing","Wing","Wing"
123,"素材",False,False,False,True,"Oriental","",""
124,"素材",False,True,False,False,"Whirlwind","Whirlwind","Whirlwind"
125,"素材",False,True,True,True,"Écho","Écho","Écho"
126,"素材",False,False,True,False,"Centurion","",""
127,"素材",False,True,False,False,"Walker","Walker","Walker"
128,"素材",False,False,False,True,"Winner","",""
129,"素材",False,False,False,True,"Winning","",""
130,"素材",False,True,True,False,"Heroine","Heroine","Heroine"
131,"素材",False,True,True,False,"Prinzessin","Prinzessin","Prinzessin"
132,"素材",False,False,False,True,"Queen","",""
133,"素材",False,False,False,True,"Courte","",""
134,"素材",False,False,False,True,"Vieille","",""
135,"素材",False,True,False,False,"Bucephalus","Bucephalus","Bucephalus"
136,"素材",False,True,True,True,"Gridanisches","Gridanisches","Gridanisches"
137,"素材",False,False,True,False,"Line","",""
138,"素材",False,False,False,True,"Ma","",""
139,"素材",False,True,False,False,"Martingale","Martingale","Martingale"
140,"素材",False,False,True,True,"Trésor","",""
141,"その他",False,False,True,False,"Angelic","Angelic","Angelic"
142,"素材",False,False,True,False,"Nophica's","Nophica's","Nophica's"
143,"素材",False,False,True,False,"Widdershins","",""
144,"素材",False,False,True,False,"Without","",""
145,"形容詞1",False,True,False,False,"Thy","Thy","Thy"
146,"素材",False,True,False,False,"Unbridled","Unbridled","Unbridled"
147,"素材",False,True,False,False,"Exit","Exit","Exit"
148,"素材",False,False,False,True,"","",""
149,"素材",False,True,False,True,"Feet","Feet","Feet"
150,"素材",False,True,False,False,"Supra","Supra","Supra"
151,"素材",False,True,False,False,"Balls","Balls","Balls"
152,"素材",False,True,False,False,"Worldwide","Worldwide","Worldwide"
153,"形容詞2",False,False,False,True,"Argent","",""
154,"形容詞2",False,False,False,True,"Azure","",""
155,"形容詞2",False,True,False,False,"Diamond","Diamond","Diamond"
156,"形容詞2",False,False,True,False,"Eisen","",""
157,"形容詞1",False,True,False,False,"Rubin","Rubin","Rubin"
158,"形容詞1",False,True,False,False,"Silky","Silky","Silky"
159,"形容詞2",False,False,False,True,"Velveteen","",""
160,"形容詞2",False,False,False,True,"Best","",""
161,"容姿",False,True,True,True,"","",""
162,"形容詞1",False,False,False,True,"Charmantes","",""
163,"形容詞1",False,False,False,True,"Dandy","",""
164,"形容詞2",False,True,False,True,"Audacieux","Audacieux","Audacieux"
165,"形容詞2",False,False,True,False,"Fée","",""
166,"形容詞2",False,False,True,False,"Fortune","",""
167,"形容詞2",False,False,True,False,"Geist","",""
168,"形容詞2",False,True,False,False,"Justice","Justice","Justice"
169,"形容詞1",False,False,False,True,"Oracle","",""
170,"形容詞1",False,False,False,True,"Passion","",""
171,"形容詞1",False,True,False,False,"Peace","Peace","Peace"
172,"形容詞2",False,True,False,True,"Lys","Lys","Lys"
173,"形容詞2",False,False,False,True,"Mandragora","",""
174,"形容詞2",False,True,False,False,"Paprika","Paprika","Paprika"
175,"形容詞1",False,False,False,True,"Bone","",""
176,"形容詞1",False,False,False,True,"","",""
177,"形容詞2",False,True,False,True,"Chanfrein","Chanfrein","Chanfrein"
178,"形容詞1",False,False,False,True,"Miel","",""
179,"形容詞1",False,False,False,True,"Minotaur","",""
180,"形容詞1",False,False,True,False,"Desert","",""
181,"形容詞1",False,False,True,False,"Désert","Désert","Désert"
182,"形容詞1",False,False,True,False,"Eastern","",""
183,"形容詞2",False,False,False,True,"Komet","",""
184,"形容詞2",False,False,False,True,"Luna","",""
185,"形容詞2",False,True,False,False,"Mond","Mond","Mond"
186,"形容詞1",False,True,False,True,"Northern","Northern","Northern"
187,"形容詞2",False,False,True,False,"Universe","Universe","Universe"
188,"形容詞2",False,False,True,False,"Uranus","",""
189,"形容詞2",False,False,True,False,"Ushio","",""
190,"形容詞2",False,False,True,False,"Echo","",""
191,"形容詞2",False,False,True,False,"Éclair","",""
192,"形容詞2",False,False,True,False,"Été","Été","Été"
193,"形容詞1",False,True,False,False,"Nuit","Nuit","Nuit"
194,"形容詞2",False,True,True,True,"Orkan","Orkan","Orkan"
195,"形容詞1",False,False,True,False,"Archère","",""
196,"形容詞1",False,False,True,False,"Arrow","Arrow","Arrow"
197,"形容詞1",False,False,True,False,"Attaquant","",""
198,"形容詞1",False,True,False,False,"Tapferer","Tapferer","Tapferer"
199,"形容詞2",False,True,False,False,"Flight","Flight","Flight"
200,"容姿",False,False,False,True,"Flinke","",""
201,"形容詞2",False,True,False,True,"Quick","Quick","Quick"
202,"形容詞2",False,False,False,True,"Rapide","",""
203,"形容詞2",False,False,False,True,"Runner","",""
204,"形容詞2",False,False,False,True,"Victoire","",""
205,"形容詞2",False,False,False,True,"Victor","",""
206,"形容詞2",False,True,False,False,"Imperial","Imperial","Imperial"
207,"形容詞2",False,True,False,False,"Lady","Lady","Lady"
208,"形容詞2",False,True,True,True,"Maharaja","Maharaja","Maharaja"
209,"形容詞1",False,True,False,False,"Scion","Scion","Scion"
210,"形容詞2",False,True,False,True,"Deep","Deep","Deep"
211,"形容詞2",False,False,False,True,"Fin","",""
212,"形容詞2",False,False,False,True,"Letztes","",""
213,"形容詞2",False,False,False,True,"Long","",""
214,"形容詞2",False,True,False,False,"VI","VI","VI"
215,"形容詞2",False,True,False,False,"Hypérion","Hypérion","Hypérion"
216,"形容詞2",False,True,False,False,"","",""
217,"形容詞2",False,True,False,False,"Olympe","Olympe","Olympe"
218,"形容詞2",False,False,False,True,"des Mahlstroms","",""
219,"形容詞2",False,True,True,True,"Eorzean","Eorzean","Eorzean"
220,"形容詞2",False,False,True,False,"Garlean","Garlean","Garlean"
221,"形容詞1",False,False,False,True,"Mhigois","",""
222,"形容詞1",False,True,False,False,"Thavnairian","Thavnairian","Thavnairian"
223,"形容詞1",False,True,False,False,"Danseur","Danseur","Danseur"
224,"形容詞1",False,True,False,False,"Emblem","Emblem","Emblem"
225,"形容詞1",False,False,False,True,"Fresser","",""
226,"形容詞2",False,True,False,True,"Rhapsody","Rhapsody","Rhapsody"
227,"形容詞2",False,False,False,True,"Roadster","",""
228,"形容詞1",False,False,True,False,"Wark","",""
229,"形容詞1",False,False,True,False,"Whisper","",""
230,"形容詞2",False,True,False,False,"Early","Early","Early"
231,"形容詞2",False,False,False,True,"","",""
232,"形容詞2",False,False,False,True,"","",""
233,"形容詞2",False,True,True,True,"Unbreakable","Unbreakable","Unbreakable"
234,"容姿",False,False,False,True,"Undefeated","",""
235,"形容詞2",False,True,False,False,"Excalipur","Excalipur","Excalipur"
236,"形容詞2",False,True,False,False,"","",""
237,"形容詞2",False,True,False,False,"Brother","Brother","Brother"
238,"形容詞2",False,False,False,True,"Bird","",""
239,"形容詞2",False,True,True,True,"Above","Above","Above"
240,"形容詞1",False,True,False,False,"Bound","Bound","Bound"
241,"形容詞2",False,True,False,False,"Force","Force","Force"
242,"概念",False,True,False,False,"Razor","Razor","Razor"
243,"形容詞2",False,True,False,False,"Adamantoise","Adamantoise","Adamantoise"
244,"",False,False,False,False,"","",""
245,"容姿",False,False,False,True,"Ambre","",""
246,"容姿",False,False,False,True,"Amethyst","",""
247,"容姿",False,True,False,False,"Beryl","","Beryl"
248,"概念",False,True,False,False,"Béryl","","Béryl"
249,"容姿",False,False,False,True,"Copper","",""
250,"容姿",False,False,False,True,"Corail","","Corail"
251,"容姿",False,True,True,False,"Superbe","Superbe","Superbe"
252,"容姿",False,False,False,True,"Sweet","",""
253,"容姿",False,False,True,True,"Transient","Transient","Transient"
254,"容姿",False,False,True,False,"Ultimate","",""
255,"容姿",False,False,True,False,"Ultime","",""
256,"容姿",False,True,False,True,"Nana","Nana","Nana"
257,"容姿",False,False,True,False,"Miracle","",""
258,"容姿",False,False,True,False,"Néant","",""
259,"容姿",False,False,True,False,"Nexus","",""
260,"容姿",False,True,False,False,"Rêve","Rêve","Rêve"
261,"容姿",False,False,False,True,"Spirit","",""
262,"容姿",False,False,True,False,"Terror","",""
263,"容姿",False,False,False,True,"Wunder","",""
264,"容姿",False,True,False,False,"Safran","Safran","Safran"
265,"容姿",False,True,False,False,"Stallion","Stallion","Stallion"
266,"容姿",False,True,False,False,"Montagnarde","Montagnarde","Montagnarde"
267,"容姿",False,False,False,True,"Impulse","Impulse","Impulse"
268,"容姿",False,False,False,True,"Inferno","Inferno","Inferno"
269,"容姿",False,True,False,False,"Rosinante","Rosinante","Rosinante"
270,"容姿",False,True,False,False,"Shiden","Shiden","Shiden"
271,"容姿",False,True,False,False,"Born","Born","Born"
272,"形容詞1",False,False,True,False,"Deus","",""
273,"形容詞1",False,False,True,False,"Devil's","Devil's","Devil's"
274,"形容詞1",False,False,True,False,"Große","",""
275,"性質",False,True,False,False,"Cuivré","Cuivré","Cuivré"
276,"性質",False,True,False,False,"Goldenes","Goldenes","Goldenes"
277,"性質",False,True,False,True,"Nacarat","Nacarat","Nacarat"
278,"性質",False,False,False,True,"Noir","",""
279,"性質",False,False,False,True,"Rouge","",""
280,"性質",False,False,False,True,"Rousse","",""
281,"競争",False,False,False,True,"Acier","",""
282,"性質",False,True,False,False,"Cuivre","Cuivre","Cuivre"
283,"形容詞2",False,True,False,False,"Rubis","Rubis","Rubis"
284,"性質",False,True,False,False,"Turquoise","Turquoise","Turquoise"
285,"性質",False,False,True,False,"Cool","Cool","Cool"
286,"性質",False,False,True,False,"Dunkle","",""
287,"性質",False,True,False,False,"Fantastic","Fantastic","Fantastic"
288,"性質",False,False,False,True,"Klapprige","",""
289,"性質",False,True,False,False,"Meilleur","Meilleur","Meilleur"
290,"性質",False,False,False,True,"Meilleure","",""
291,"性質",False,False,False,True,"Saint","",""
292,"性質",False,False,False,True,"Sainte","",""
293,"性質",False,True,False,False,"Pensive","Pensive","Pensive"
294,"性質",False,True,False,False,"Génie","Génie","Génie"
295,"性質",False,True,False,False,"Harmony","Harmony","Harmony"
296,"性質",False,False,False,True,"Ayu","",""
297,"性質",False,False,False,True,"Bat","",""
298,"性質",False,False,False,True,"Leg","",""
299,"性質",False,False,False,True,"Licorne","",""
300,"性質",False,False,False,True,"Pelican","",""
301,"性質",False,False,False,True,"Penne","",""
302,"性質",False,False,False,True,"Poussinet","",""
303,"概念",False,True,False,False,"Raven","Raven","Raven"
304,"競争",False,False,False,True,"Tail","",""
305,"概念",False,True,False,False,"Septentrional","Septentrional","Septentrional"
306,"性質",False,False,False,True,"Akatsuki","",""
307,"性質",False,False,False,True,"Aki","",""
308,"性質",False,True,False,True,"Orage","Orage","Orage"
309,"性質",False,False,False,True,"Summer","",""
310,"性質",False,False,False,True,"Tailwind","",""
311,"性質",False,True,False,True,"Typhoon","Typhoon","Typhoon"
312,"性質",False,False,False,True,"Urara","",""
313,"性質",False,True,False,False,"Kodama","Kodama","Kodama"
314,"性質",False,False,False,True,"Quantum","",""
315,"性質",False,False,False,True,"Radiant","",""
316,"性質",False,False,True,False,"Axe","",""
317,"性質",False,False,True,False,"Ballistic","Ballistic","Ballistic"
318,"性質",False,False,True,False,"Battant","",""
319,"性質",False,True,False,False,"Sautant","Sautant","Sautant"
320,"性質",False,True,False,False,"Swift","Swift","Swift"
321,"性質",False,True,False,False,"Victory","Victory","Victory"
322,"称号",False,True,False,True,"Idol","Idol","Idol"
323,"性質",False,True,False,True,"Millénium","Millénium","Millénium"
324,"性質",False,False,False,True,"Millennium","",""
325,"性質",False,True,False,True,"V","V","V"
326,"性質",False,False,False,True,"X","",""
327,"性質",False,False,False,True,"XI","",""
328,"性質",False,False,False,True,"Yamato","",""
329,"性質",False,False,False,True,"Gridanian","",""
330,"性質",False,True,False,False,"Cart","Cart","Cart"
331,"性質",False,True,False,False,"Cry","Cry","Cry"
332,"性質",False,False,False,True,"Drowned","",""
333,"性質",False,False,False,True,"","",""
334,"性質",False,False,False,True,"","",""
335,"性質",False,False,True,False,"Sweep","",""
336,"性質",False,False,True,False,"Tempered","",""
337,"性質",False,False,True,False,"Ticket","",""
338,"性質",False,False,False,True,"Third","",""
339,"性質",False,False,False,True,"Take","",""
340,"性質",False,True,False,False,"Apocalypse","Apocalypse","Apocalypse"
341,"性質",False,True,False,False,"Sixth","Sixth","Sixth"
342,"形容詞1",False,False,False,True,"Brother's","",""
343,"天文地理",False,False,True,False,"Raubahn's","",""
344,"形容詞1",False,False,True,False,"","",""
345,"形容詞1",False,False,True,False,"Wonderbird","",""
346,"形容詞1",False,False,True,False,"Juggernaut","",""
347,"性質",False,False,False,True,"","",""
348,"性質",False,True,False,False,"Roll","Roll","Roll"
349,"性質",False,True,False,False,"Mantra","Mantra","Mantra"
350,"性質",False,False,False,True,"Circumstances","Circumstances","Circumstances"
351,"性質",False,False,True,False,"Apron","Apron","Apron"
352,"性質",False,False,True,False,"Cockatrice","",""
353,"性質",False,False,True,False,"Prigger","",""
354,"形容詞1",False,True,True,True,"Fish","Fish","Fish"
355,"形容詞1",False,False,True,True,"Buster","Buster","Buster"
356,"概念",False,True,False,True,"Helper","Helper","Helper"
357,"性質",False,False,False,True,"Mast","",""
358,"性質",False,False,False,True,"Free","",""
359,"性質",False,False,True,False,"Mithril","",""
360,"性質",False,False,True,False,"Écrin","",""
361,"性質",False,False,True,False,"Idéal de","",""
362,"性質",False,True,False,False,"Breaker","Breaker","Breaker"
363,"概念",False,False,False,True,"Gelbes","",""
364,"概念",False,False,False,True,"Gold","",""
365,"動物",False,True,False,False,"Goldene","","Goldene"
366,"概念",False,True,True,True,"Green","Green","Green"
367,"概念",False,False,True,False,"Pastel","Pastel","Pastel"
368,"概念",False,True,True,False,"Pers","Pers","Pers"
369,"概念",False,False,False,True,"Pourpre","",""
370,"概念",False,False,False,True,"Schwarze","",""
371,"概念",False,False,False,True,"Adorée","",""
372,"概念",False,True,False,False,"Excellente","Excellente","Excellente"
373,"概念",False,True,True,True,"Special","Special","Special"
374,"動物",False,True,False,False,"Turbulente","Turbulente","Turbulente"
375,"概念",False,False,False,True,"Ange","",""
376,"概念",False,False,False,True,"Angel","Angel","Angel"
377,"概念",False,True,False,False,"Espoir","Espoir","Espoir"
378,"概念",False,True,False,False,"Capucine","Capucine","Capucine"
379,"概念",False,False,True,False,"Clématite","",""
380,"概念",False,False,False,True,"Fleur","Fleur","Fleur"
381,"概念",False,False,False,True,"Flora","",""
382,"形容詞2",False,True,False,False,"Gingembre","Gingembre","Gingembre"
383,"概念",False,False,False,True,"Ginger","",""
384,"概念",False,False,False,True,"Iris","",""
385,"性質",False,True,False,False,"Kaede","Kaede","Kaede"
386,"形容詞2",False,False,True,False,"Kiku","",""
387,"形容詞2",False,False,True,False,"Laurel","",""
388,"形容詞2",False,False,True,False,"Lavande","",""
389,"動物",False,True,False,False,"Orchid","Orchid","Orchid"
390,"概念",False,False,False,True,"Pomme","",""
391,"概念",False,False,True,False,"Zitrone","Zitrone","Zitrone"
392,"概念",False,False,False,True,"Adder","",""
393,"概念",False,True,False,True,"Leaper","Leaper","Leaper"
394,"概念",False,False,True,False,"Zu","Zu","Zu"
395,"概念",False,True,True,False,"Comet","Comet","Comet"
396,"概念",False,False,False,True,"Crag","",""
397,"動物",False,True,False,False,"Étoile","Étoile","Étoile"
398,"概念",False,False,False,True,"Neptune","Neptune","Neptune"
399,"概念",False,True,False,False,"Arashi","Arashi","Arashi"
400,"概念",False,True,False,False,"Night","Night","Night"
401,"概念",False,True,True,True,"Sky","Sky","Sky"
402,"形容詞2",False,True,False,False,"Snow","Snow","Snow"
403,"概念",False,True,False,False,"Ombre","Ombre","Ombre"
404,"概念",False,True,False,True,"Sparkling","Sparkling","Sparkling"
405,"概念",False,True,False,False,"Lancer","Lancer","Lancer"
406,"概念",False,False,True,False,"Lieutenant","Lieutenant","Lieutenant"
407,"概念",False,False,False,True,"Marshal","Marshal","Marshal"
408,"概念",False,True,False,False,"Rugged","Rugged","Rugged"
409,"概念",False,False,True,False,"Sergent","","Sergent"
410,"性質",False,True,False,False,"Bolide","Bolide","Bolide"
411,"概念",False,False,False,True,"Coureuse","Coureuse","Coureuse"
412,"形容詞2",False,True,False,False,"Fleet","Fleet","Fleet"
413,"性質",False,True,False,False,"Galopant","Galopant","Galopant"
414,"概念",False,True,False,True,"Countess","Countess","Countess"
415,"概念",False,False,False,True,"Jeune","",""
416,"概念",False,True,True,True,"Majesté","Majesté","Majesté"
417,"概念",False,True,True,True,"Partner","Partner","Partner"
418,"概念",True,False,False,False,"Pendragon","",""
419,"概念",False,False,False,True,"Giant","",""
420,"概念",False,False,False,True,"Maximal","Maximal","Maximal"
421,"概念",False,True,False,False,"Oller","Oller","Oller"
422,"概念",False,False,False,True,"Xanthe","",""
423,"概念",False,False,False,True,"Dance","",""
424,"概念",False,True,False,False,"Vide","Vide","Vide"
425,"概念",False,True,False,False,"Salvation","Salvation","Salvation"
426,"概念",False,False,True,False,"Hidebound","",""
427,"植物",True,False,False,False,"Brun","",""
428,"植物",True,False,False,False,"Grüne","",""
429,"植物",True,False,False,False,"Silber","",""
430,"植物",False,False,False,True,"Platinum","",""
431,"植物",False,True,False,False,"Klappriges","Klappriges","Klappriges"
432,"植物",False,False,False,True,"Limber","",""
433,"植物",False,False,False,True,"Maximum","",""
434,"植物",False,False,False,True,"Méritant","",""
435,"植物",False,False,False,True,"Optimal","",""
436,"植物",False,False,False,True,"Charmanter","",""
437,"植物",False,False,False,True,"Elegant","",""
438,"植物",False,False,False,True,"Braver","",""
439,"植物",False,True,False,False,"Legend","Legend","Legend"
440,"植物",False,False,True,False,"Coriandre","",""
441,"植物",False,False,False,True,"","",""
442,"植物",False,True,False,False,"Foot","Foot","Foot"
443,"植物",False,False,False,True,"Fox","",""
444,"植物",False,True,False,False,"Fuchs","","Fuchs"
445,"植物",False,False,False,True,"Galaxie","",""
446,"植物",False,True,False,False,"Galaxy","Galaxy","Galaxy"
447,"植物",False,True,True,True,"Wave","Wave","Wave"
448,"植物",False,False,False,True,"Burst","",""
449,"植物",False,False,True,True,"Flamboyante","",""
450,"植物",False,True,False,True,"Flamme","","Flamme"
451,"植物",True,False,False,False,"Twinkling","",""
452,"植物",True,False,False,False,"Amirale","",""
453,"植物",False,True,False,False,"Fighter","Fighter","Fighter"
454,"植物",False,False,False,True,"Firecracker","",""
455,"植物",False,False,False,True,"Strike","",""
456,"植物",False,True,False,False,"Tapfere","Tapfere","Tapfere"
457,"植物",False,False,False,True,"Défi","",""
458,"植物",False,True,True,False,"Glory","Glory","Glory"
459,"植物",False,False,False,True,"Goer","",""
460,"植物",False,False,False,True,"Comte","",""
461,"植物",True,False,False,False,"Duchess","",""
462,"植物",True,False,False,False,"Duchesse","",""
463,"植物",False,False,False,True,"Held","",""
464,"植物",False,False,False,True,"Hero","",""
465,"植物",False,False,False,True,"Maestro","",""
466,"",False,False,False,False,"","",""
467,"植物",False,True,True,True,"Seigneur","Seigneur","Seigneur"
468,"植物",False,True,False,False,"III","III","III"
469,"植物",False,False,True,False,"Infinity","",""
470,"植物",False,False,False,True,"IV","",""
471,"植物",False,True,True,True,"Letzter","Letzter","Letzter"
472,"概念",False,False,False,True,"Quatorzième","",""
473,"植物",False,False,False,True,"Asuka","",""
474,"植物",False,False,False,True,"Jack","",""
475,"植物",False,True,False,False,"Dancing","Dancing","Dancing"
476,"植物",False,True,True,True,"Gysahl","Gysahl","Gysahl"
477,"植物",False,False,True,True,"Quadrille","",""
478,"植物",True,False,False,False,"Saddle","",""
479,"植物",False,False,False,True,"Fascination","",""
480,"植物",False,False,False,True,"Aen","",""
481,"植物",False,False,True,False,"Gambrinous","Gambrinous","Gambrinous"
482,"動物",False,True,False,False,"Ambré","","Ambré"
483,"動物",False,False,False,True,"Blaues","",""
484,"動物",False,False,False,True,"Bleu","",""
485,"動物",False,True,True,True,"Grüner","Grüner","Grüner"
486,"形容詞1",False,True,False,False,"Schwarzer","Schwarzer","Schwarzer"
487,"動物",True,False,False,False,"Silberne","",""
488,"動物",False,True,False,False,"Xanthous","Xanthous","Xanthous"
489,"動物",False,True,False,False,"Airain","Airain","Airain"
490,"動物",False,False,False,True,"Bronze","",""
491,"動物",False,True,False,False,"Charbon","Charbon","Charbon"
492,"動物",False,True,False,False,"Seidiges","Seidiges","Seidiges"
493,"動物",False,True,False,False,"Adoré","Adoré","Adoré"
494,"",False,False,False,False,"","",""
495,"",False,False,False,False,"","",""
496,"動物",False,False,False,True,"Klappriger","",""
497,"動物",False,False,False,True,"Saurer","",""
498,"動物",False,True,False,False,"Edle","Edle","Edle"
499,"",False,False,False,False,"","",""
500,"動物",False,True,False,True,"Audacieuse","Audacieuse","Audacieuse"
501,"",False,False,False,False,"","",""
502,"動物",False,False,False,True,"Chanceuse","",""
503,"動物",False,False,False,True,"Fringant","",""
504,"",False,False,False,False,"","",""
505,"動物",False,False,True,False,"Pureté","",""
506,"動物",False,False,False,True,"Treue","",""
507,"動物",False,True,False,False,"Äther","Äther","Äther"
508,"動物",False,True,True,True,"Atma","Atma","Atma"
509,"動物",False,False,False,True,"Divine","",""
510,"動物",False,True,False,True,"End","End","End"
511,"動物",False,False,False,True,"Ghost","",""
512,"動物",False,True,False,False,"Hope","Hope","Hope"
513,"",False,False,False,False,"","",""
514,"",False,False,False,False,"","",""
515,"動物",False,True,False,False,"Momo","Momo","Momo"
516,"動物",False,True,False,True,"Myosotis","Myosotis","Myosotis"
517,"動物",False,True,False,False,"Sakura","Sakura","Sakura"
518,"動物",False,False,True,False,"Tulipe","Tulipe","Tulipe"
519,"動物",False,False,True,False,"Draconique","Draconique","Draconique"
520,"動物",False,True,False,False,"Duvet","Duvet","Duvet"
521,"動物",False,True,False,False,"Hengst","Hengst","Hengst"
522,"動物",False,True,False,False,"Manticore","Manticore","Manticore"
523,"動物",False,False,True,False,"Plumage","",""
