key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
3276818,"Use Wolf Marks (ARR)",False,0,0,"Wolf Mark Weapons (IL 55)","Wolf Mark Weapons (IL 70)","Wolf Mark Weapons (IL 90)","Wolf Mark Weapons (IL 100)","Wolf Mark Weapons (IL 110)",,,,,
3276819,"Use Wolf Marks (ARR)",False,0,0,"Wolf Mark Gear (IL 55)","Wolf Mark Gear (IL 70)","Wolf Mark Gear (IL 90)","Wolf Mark Gear (IL 100)","Wolf Mark Gear (IL 110)",,,,,
3276820,"Use Wolf Marks (ARR)",False,0,0,"Wolf Mark Gear (IL 55)","Wolf Mark Gear (IL 70)","Wolf Mark Gear (IL 90)","Wolf Mark Gear (IL 100)","Wolf Mark Gear (IL 110)",,,,,
3276821,"Use Wolf Marks (Heavensward)",False,0,0,"Wolf Mark Weapons (IL 180)","Wolf Mark Weapons (IL 205)",,,,,,,,
3276822,"Use Wolf Marks (Heavensward)",False,0,0,"Wolf Mark Weapons (IL 180)","Wolf Mark Weapons (IL 205)",,,,,,,,
3276823,"Use Wolf Marks (Heavensward)",False,0,0,"Wolf Mark Gear (IL 180)","Wolf Mark Gear (IL 205)",,,,,,,,
3276824,"Use Wolf Marks (Heavensward)",False,0,0,"Wolf Mark Gear (IL 180)","Wolf Mark Gear (IL 205)",,,,,,,,
3276825,"Purchase Disciple of War Gear",False,0,0,"Purchase Gear (Lv. 1-9)","Purchase Gear (Lv. 10-19)","Purchase Gear (Lv. 20-29)","Purchase Gear (Lv. 30-39)","Purchase Gear (Lv. 40-49)",,,,,
3276826,"Purchase Disciple of Magic Gear",False,0,0,"Purchase Gear (Lv. 1-9)","Purchase Gear (Lv. 10-19)","Purchase Gear (Lv. 20-29)","Purchase Gear (Lv. 30-39)","Purchase Gear (Lv. 40-49)",,,,,
3276827,"Purchase Disciple of the Hand/Land Gear",False,0,0,"Purchase Gear (Lv. 1-9)","Purchase Gear (Lv. 10-19)","Purchase Gear (Lv. 20-29)","Purchase Gear (Lv. 30-39)","Purchase Gear (Lv. 40-49)",,,,,
3276828,"Purchase Disciple of War Arms",False,0,0,"Purchase Weapons (Lv. 1-9)","Purchase Weapons (Lv. 10-19)","Purchase Weapons (Lv. 20-29)","Purchase Weapons (Lv. 30-39)","Purchase Weapons (Lv. 40-49)",,,,,
3276829,"Purchase Disciple of Magic Arms",False,0,0,"Purchase Weapons (Lv. 1-9)","Purchase Weapons (Lv. 10-19)","Purchase Weapons (Lv. 20-29)","Purchase Weapons (Lv. 30-39)","Purchase Weapons (Lv. 40-49)",,,,,
3276830,"Purchase Disciple of the Hand Tools",False,0,0,"Purchase Tools (Lv. 1-9)","Purchase Tools (Lv. 10-19)","Purchase Tools (Lv. 20-29)","Purchase Tools (Lv. 30-39)","Purchase Tools (Lv. 40-49)",,,,,
3276831,"Purchase Disciple of the Land Tools",False,0,0,"Purchase Tools (Lv. 1-9)","Purchase Tools (Lv. 10-19)","Purchase Tools (Lv. 20-29)","Purchase Tools (Lv. 30-39)","Purchase Tools (Lv. 40-49)",,,,,
3276832,"Purchase Disciple of War Gear",False,0,0,"Purchase Gear (Lv. 30-39)","Purchase Gear (Lv. 40-49)","Purchase Gear (Lv. 50)","Purchase Gear (Lv. 52)","Purchase Gear (Lv. 54)","Purchase Gear (Lv. 56)","Purchase Gear (Lv. 58)","Purchase Battlecraft Gear (Lv. 60)",,
3276833,"Purchase Disciple of Magic Gear",False,0,0,"Purchase Gear (Lv. 30-39)","Purchase Gear (Lv. 40-49)","Purchase Gear (Lv. 50)","Purchase Gear (Lv. 52)","Purchase Gear (Lv. 54)","Purchase Gear (Lv. 56)","Purchase Gear (Lv. 58)","Purchase Battlecraft Gear (Lv. 60)",,
3276834,"Purchase Disciple of the Hand/Land Gear",False,0,0,"Purchase Gear (Lv. 30-39)","Purchase Gear (Lv. 40-49)","Purchase Gear (Lv. 50-60)",,,,,,,
3276835,"Purchase Disciple of War Arms",False,0,0,"Purchase Weapons (Lv. 30-39)","Purchase Weapons (Lv. 40-49)","Purchase Weapons (Lv. 50)","Purchase Weapons (Lv. 52)","Purchase Weapons (Lv. 54)","Purchase Weapons (Lv. 56)","Purchase Weapons (Lv. 58)","Purchase Weapons (Lv. 60)",,
3276836,"Purchase Disciple of Magic Arms",False,0,0,"Purchase Weapons (Lv. 30-39)","Purchase Weapons (Lv. 40-49)","Purchase Weapons (Lv. 50)","Purchase Weapons (Lv. 52)","Purchase Weapons (Lv. 54)","Purchase Weapons (Lv. 56)","Purchase Weapons (Lv. 58)","Purchase Weapons (Lv. 60)",,
3276837,"Purchase Disciple of the Hand Tools",False,0,0,"Purchase Tools (Lv. 30-39)","Purchase Tools (Lv. 40-49)","Purchase Tools (Lv. 50-60)",,,,,,,
3276838,"Purchase Disciple of the Land Tools",False,0,0,"Purchase Tools (Lv. 30-39)","Purchase Tools (Lv. 40-49)","Purchase Tools (Lv. 50-60)",,,,,,,
3276839,"Purchase Job-specific Gear",False,0,0,"Purchase Lv. 50 Arms & Tools","Purchase Lv. 50 Gear (DoW)","Purchase Lv. 50 Gear (DoM)","Purchase Lv. 60 Gear (DoW)","Purchase Lv. 70 Arms ","Purchase Lv. 70 Gear (DoW) I","Purchase Lv. 70 Gear (DoW) II","Purchase Lv. 70 Gear (DoM) ","Purchase Blue Mage Arms & Gear",
3276840,"Purchase Quest Rewards",False,0,0,"Purchase Quest Rewards","Purchase Achievement Rewards I","Purchase Achievement Rewards II",,,,,,,
3276841,"Purchase Gender-specific Gear",False,0,0,"Gender-specific Gear Exchange (♂→♀) I","Gender-specific Gear Exchange (♂→♀) II","Gender-specific Gear Exchange (♀→♂) I","Gender-specific Gear Exchange (♀→♂) II",,,,,,
3276842,"Deal in Spoils",False,0,0,"Dream of the Fayth Exchange","Gold Chocobo Feather Exchange","Silver Chocobo Feather Exchange I","Silver Chocobo Feather Exchange II","Silver Chocobo Feather Exchange III","Shire Gear Augmentation (IL 270 DoW)","Shire Gear Augmentation (IL 270 DoM)","Scaevan Gear Augmentation (IL 400 DoW)","Scaevan Gear Augmentation (IL 400 DoM)",
3276843,"",False,0,0,,,,,,,,,,
3276844,"Use Wolf Marks (Stormblood)",False,0,0,"Gear Exchange I","Gear Exchange II",,,,,,,,
3276845,"Use Wolf Marks (Stormblood)",False,0,0,"Gear Exchange I","Gear Exchange II",,,,,,,,
3276846,"Purchase Tools",False,0,0,"Purchase Lv. 60 Tools","Purchase Lv. 63 Tools","Purchase Lv. 65 Tools",,,,,,,
3276847,"Purchase Gear",False,0,0,"Purchase Lv. 60 Gear","Purchase Lv. 63 Gear","Purchase Lv. 65 Gear",,,,,,,
3276848,"Purchase Seasonal Event Items",False,0,0,"Purchase Moonfire Faire Items I","Purchase Moonfire Faire Items II","Purchase All Saints' Wake Items","Purchase Starlight Celebration Items","Purchase Heavensturn Items","Purchase Valentione's Day Items","Purchase Little Ladies' Day Items","Purchase Hatching-tide Items","Purchase Other Seasonal Event Items",
3276849,"Purchase Achievement Rewards",False,0,0,"Purchase Achievement Rewards I","Purchase Achievement Rewards II",,,,,,,,
3276850,"Earn Resistance Tokens",False,0,0,"Resistance Token Acquisition (Weapons)","Resistance Token Acquisition (Gear)","Resistance Token Acquisition (Accessories)",,,,,,,
3276851,"Earn Resistance Tokens (HQ)",False,0,0,"Resistance Token Acquisition (Weapons)","Resistance Token Acquisition (Gear)","Resistance Token Acquisition (Accessories)",,,,,,,
3276852,"Use Resistance Tokens",False,0,0,"Resistance Token Exchange (Weapons)","Resistance Token Exchange (Gear)","Resistance Token Exchange (Accessories)",,,,,,,
3276853,"Use Resistance Tokens (HQ)",False,0,0,"Resistance Token Exchange (Weapons)","Resistance Token Exchange (Gear)","Resistance Token Exchange (Accessories)",,,,,,,
3276854,"Earn Rakshasa Tokens",False,0,0,"Rakshasa Token Acquisition (Weapons)","Rakshasa Token Acquisition (Gear)","Rakshasa Token Acquisition (Accessories)",,,,,,,
3276855,"Earn Rakshasa Tokens (HQ)",False,0,0,"Rakshasa Token Acquisition (Weapons)","Rakshasa Token Acquisition (Gear)","Rakshasa Token Acquisition (Accessories)",,,,,,,
3276856,"Use Rakshasa Tokens (HQ)",False,0,0,"Rakshasa Token Exchange (Weapons)","Rakshasa Token Exchange (Gear)","Rakshasa Token Exchange (Accessories)",,,,,,,
3276857,"Purchase Disciple of War Gear",False,0,0,"Purchase Gear (Lv. 62)","Purchase Gear (Lv. 64)","Purchase Gear (Lv. 66)","Purchase Gear (Lv. 68)","Purchase Gear (Lv. 70)",,,,,
3276858,"Purchase Disciple of Magic Gear",False,0,0,"Purchase Gear (Lv. 62)","Purchase Gear (Lv. 64)","Purchase Gear (Lv. 66)","Purchase Gear (Lv. 68)","Purchase Gear (Lv. 70)",,,,,
3276859,"Crafters' Scrip Exchange",False,0,0,"Yellow Crafters' Scrip Exchange (Lv. 50)","Yellow Crafters' Scrip Exchange (Lv. 61)","Yellow Crafters' Scrip Exchange (Master Recipes)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear) II","Yellow Crafters' Scrip Exchange (Lv. 70 Items)","White Crafters' Scrip Exchange (Lv. 80 Gear)","White Crafters' Scrip Exchange (Lv. 80 Gear) II","White Crafters' Scrip Exchange (Lv. 80 Items)",
3276860,"Gatherers' Scrip Exchange",False,0,0,"Yellow Gatherers' Scrip Exchange (Lv. 50)","Yellow Gatherers' Scrip Exchange (Lv. 61)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear) II","Yellow Gatherers' Scrip Exchange (Lv. 70 Items)","White Gatherers' Scrip Exchange (Lv. 80 Gear)","White Gatherers' Scrip Exchange (Lv. 80 Gear) II","White Gatherers' Scrip Exchange (Lv. 80 Items)",,
3276861,"Crafters' Scrip Exchange",False,0,0,"Yellow Crafters' Scrip Exchange (Lv. 50)","Yellow Crafters' Scrip Exchange (Lv. 61)","Yellow Crafters' Scrip Exchange (Master Recipes)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear) II","Yellow Crafters' Scrip Exchange (Lv. 70 Items)","White Crafters' Scrip Exchange (Lv. 80 Gear)","White Crafters' Scrip Exchange (Lv. 80 Gear) II","White Crafters' Scrip Exchange (Lv. 80 Items)",
3276862,"Gatherers' Scrip Exchange",False,0,0,"Yellow Gatherers' Scrip Exchange (Lv. 50)","Yellow Gatherers' Scrip Exchange (Lv. 61)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear) II","Yellow Gatherers' Scrip Exchange (Lv. 70 Items)","White Gatherers' Scrip Exchange (Lv. 80 Gear)","White Gatherers' Scrip Exchange (Lv. 80 Gear) II","White Gatherers' Scrip Exchange (Lv. 80 Items)",,
3276863,"Crafters' Scrip Exchange",False,0,0,"Yellow Crafters' Scrip Exchange (Lv. 50)","Yellow Crafters' Scrip Exchange (Lv. 61)","Yellow Crafters' Scrip Exchange (Master Recipes)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear) II","Yellow Crafters' Scrip Exchange (Lv. 70 Items)","White Crafters' Scrip Exchange (Lv. 80 Gear)","White Crafters' Scrip Exchange (Lv. 80 Gear) II","White Crafters' Scrip Exchange (Lv. 80 Items)",
3276864,"Gatherers' Scrip Exchange",False,0,0,"Yellow Gatherers' Scrip Exchange (Lv. 50)","Yellow Gatherers' Scrip Exchange (Lv. 61)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear) II","Yellow Gatherers' Scrip Exchange (Lv. 70 Items)","White Gatherers' Scrip Exchange (Lv. 80 Gear)","White Gatherers' Scrip Exchange (Lv. 80 Gear) II","White Gatherers' Scrip Exchange (Lv. 80 Items)",,
3276865,"Crafters' Scrip Exchange",False,0,0,"Yellow Crafters' Scrip Exchange (Lv. 50)","Yellow Crafters' Scrip Exchange (Lv. 61)","Yellow Crafters' Scrip Exchange (Master Recipes)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear) II","Yellow Crafters' Scrip Exchange (Lv. 70 Items)","White Crafters' Scrip Exchange (Lv. 80 Gear)","White Crafters' Scrip Exchange (Lv. 80 Gear) II","White Crafters' Scrip Exchange (Lv. 80 Items)",
3276866,"Gatherers' Scrip Exchange",False,0,0,"Yellow Gatherers' Scrip Exchange (Lv. 50)","Yellow Gatherers' Scrip Exchange (Lv. 61)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear) II","Yellow Gatherers' Scrip Exchange (Lv. 70 Items)","White Gatherers' Scrip Exchange (Lv. 80 Gear)","White Gatherers' Scrip Exchange (Lv. 80 Gear) II","White Gatherers' Scrip Exchange (Lv. 80 Items)",,
3276867,"Crafters' Scrip Exchange",False,0,0,"Yellow Crafters' Scrip Exchange (Lv. 50)","Yellow Crafters' Scrip Exchange (Lv. 61)","Yellow Crafters' Scrip Exchange (Master Recipes)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear) II","Yellow Crafters' Scrip Exchange (Lv. 70 Items)","White Crafters' Scrip Exchange (Lv. 80 Gear)","White Crafters' Scrip Exchange (Lv. 80 Gear) II","White Crafters' Scrip Exchange (Lv. 80 Items)",
3276868,"Gatherers' Scrip Exchange",False,0,0,"Yellow Gatherers' Scrip Exchange (Lv. 50)","Yellow Gatherers' Scrip Exchange (Lv. 61)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear) II","Yellow Gatherers' Scrip Exchange (Lv. 70 Items)","White Gatherers' Scrip Exchange (Lv. 80 Gear)","White Gatherers' Scrip Exchange (Lv. 80 Gear) II","White Gatherers' Scrip Exchange (Lv. 80 Items)",,
3276869,"Crafters' Scrip Exchange",False,0,0,"Yellow Crafters' Scrip Exchange (Lv. 50)","Yellow Crafters' Scrip Exchange (Lv. 61)","Yellow Crafters' Scrip Exchange (Master Recipes)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear) II","Yellow Crafters' Scrip Exchange (Lv. 70 Items)","White Crafters' Scrip Exchange (Lv. 80 Gear)","White Crafters' Scrip Exchange (Lv. 80 Gear) II","White Crafters' Scrip Exchange (Lv. 80 Items)",
3276870,"Gatherers' Scrip Exchange",False,0,0,"Yellow Gatherers' Scrip Exchange (Lv. 50)","Yellow Gatherers' Scrip Exchange (Lv. 61)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear) II","Yellow Gatherers' Scrip Exchange (Lv. 70 Items)","White Gatherers' Scrip Exchange (Lv. 80 Gear)","White Gatherers' Scrip Exchange (Lv. 80 Gear) II","White Gatherers' Scrip Exchange (Lv. 80 Items)",,
3276871,"Crafters' Scrip Exchange",False,0,0,"Yellow Crafters' Scrip Exchange (Lv. 50)","Yellow Crafters' Scrip Exchange (Lv. 61)","Yellow Crafters' Scrip Exchange (Master Recipes)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear) II","Yellow Crafters' Scrip Exchange (Lv. 70 Items)","White Crafters' Scrip Exchange (Lv. 80 Gear)","White Crafters' Scrip Exchange (Lv. 80 Gear) II","White Crafters' Scrip Exchange (Lv. 80 Items)",
3276872,"Gatherers' Scrip Exchange",False,0,0,"Yellow Gatherers' Scrip Exchange (Lv. 50)","Yellow Gatherers' Scrip Exchange (Lv. 61)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear) II","Yellow Gatherers' Scrip Exchange (Lv. 70 Items)","White Gatherers' Scrip Exchange (Lv. 80 Gear)","White Gatherers' Scrip Exchange (Lv. 80 Gear) II","White Gatherers' Scrip Exchange (Lv. 80 Items)",,
3276873,"Crafters' Scrip Exchange",False,0,0,"Yellow Crafters' Scrip Exchange (Lv. 50)","Yellow Crafters' Scrip Exchange (Lv. 61)","Yellow Crafters' Scrip Exchange (Master Recipes)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear) II","Yellow Crafters' Scrip Exchange (Lv. 70 Items)","White Crafters' Scrip Exchange (Lv. 80 Gear)","White Crafters' Scrip Exchange (Lv. 80 Gear) II","White Crafters' Scrip Exchange (Lv. 80 Items)",
3276874,"Gatherers' Scrip Exchange",False,0,0,"Yellow Gatherers' Scrip Exchange (Lv. 50)","Yellow Gatherers' Scrip Exchange (Lv. 61)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear) II","Yellow Gatherers' Scrip Exchange (Lv. 70 Items)","White Gatherers' Scrip Exchange (Lv. 80 Gear)","White Gatherers' Scrip Exchange (Lv. 80 Gear) II","White Gatherers' Scrip Exchange (Lv. 80 Items)",,
3276875,"Earn Eulmoran Certificates of Import",False,0,0,"Eulmoran Certificates of Import (Weapons)","Eulmoran Certificates of Import (Gear)","Eulmoran Certificates of Import (Accessories)",,,,,,,
3276876,"Earn Eulmoran Certificates of Import (HQ)",False,0,0,"Eulmoran Certificates of Import (Weapons)","Eulmoran Certificates of Import (Gear)","Eulmoran Certificates of Import (Accessories)",,,,,,,
3276877,"Purchase Augmented Facet Gear",False,0,0,"Augmented Facet Equipment (Weapons)","Augmented Facet Equipment (Gear)","Augmented Facet Equipment (Accessories)",,,,,,,
3276878,"Earn Eulmoran Certificates of Novelty",False,0,0,"Eulmoran Certificate of Novelty (Weapons)","Eulmoran Certificate of Novelty (Gear)","Eulmoran Certificate of Novelty (Accessories)",,,,,,,
3276879,"Earn Eulmoran Certificates of Novelty (HQ)",False,0,0,"Eulmoran Certificate of Novelty (Weapons)","Eulmoran Certificate of Novelty (Gear)","Eulmoran Certificate of Novelty (Accessories)",,,,,,,
3276880,"Purchase Augmented Neo-Ishgardian Equipment",False,0,0,"Augmented Neo-Ishgardian Equipment (Weapons)","Augmented Neo-Ishgardian Equipment (Gear)","Augmented Neo-Ishgardian Equipment (Accessories)",,,,,,,
3276881,"Crafters' Scrip Exchange",False,0,0,"Yellow Crafters' Scrip Exchange (Lv. 50)","Yellow Crafters' Scrip Exchange (Lv. 61)","Yellow Crafters' Scrip Exchange (Master Recipes)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear)","Yellow Crafters' Scrip Exchange (Lv. 70 Gear) II","Yellow Crafters' Scrip Exchange (Lv. 70 Items)","White Crafters' Scrip Exchange (Lv. 80 Gear)","White Crafters' Scrip Exchange (Lv. 80 Gear) II","White Crafters' Scrip Exchange (Lv. 80 Items)",
3276882,"Gatherers' Scrip Exchange",False,0,0,"Yellow Gatherers' Scrip Exchange (Lv. 50)","Yellow Gatherers' Scrip Exchange (Lv. 61)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear)","Yellow Gatherers' Scrip Exchange (Lv. 70 Gear) II","Yellow Gatherers' Scrip Exchange (Lv. 70 Items)","White Gatherers' Scrip Exchange (Lv. 80 Gear)","White Gatherers' Scrip Exchange (Lv. 80 Gear) II","White Gatherers' Scrip Exchange (Lv. 80 Items)",,
3276883,"",False,0,0,,,,,,,,,,
3276884,"",False,0,0,,,,,,,,,,
3276885,"",False,0,0,,,,,,,,,,
3276886,"",False,0,0,,,,,,,,,,
3276887,"",False,0,0,,,,,,,,,,
3276888,"",False,0,0,,,,,,,,,,
3276889,"",False,0,0,,,,,,,,,,
3276890,"",False,0,0,,,,,,,,,,
3276891,"",False,0,0,,,,,,,,,,
3276892,"",False,0,0,,,,,,,,,,
3276893,"",False,0,0,,,,,,,,,,
3276894,"",False,0,0,,,,,,,,,,
3276895,"",False,0,0,,,,,,,,,,
3276896,"",False,0,0,,,,,,,,,,
3276897,"",False,0,0,,,,,,,,,,
3276898,"",False,0,0,,,,,,,,,,
3276899,"",False,0,0,,,,,,,,,,
