key,0,1,2,3,4
25,"豊漁：メルトール海峡南","達成条件：メルトール海峡南にてパーティ合計で9種類以上、魚を釣り上げる。(パーティ人数による補正発動中)",110,"ui/icon/065000/065908.tex",14
26,"豊漁：メルトール海峡南","達成条件：メルトール海峡南にてパーティ合計で8種類以上、魚を釣り上げる。(パーティ人数による補正発動中)",110,"ui/icon/065000/065908.tex",15
27,"豊漁：メルトール海峡北","達成条件：メルトール海峡北にてパーティ合計で9種類以上、魚を釣り上げる。(パーティ人数による補正発動中)",110,"ui/icon/065000/065909.tex",20
28,"豊漁：メルトール海峡北","達成条件：メルトール海峡北にてパーティ合計で8種類以上、魚を釣り上げる。(パーティ人数による補正発動中)",110,"ui/icon/065000/065909.tex",21
29,"豊漁：ロータノ海","達成条件：ロータノ海にてパーティ合計で9種類以上、魚を釣り上げる。(パーティ人数による補正発動中)",110,"ui/icon/065000/065910.tex",23
30,"豊漁：ロータノ海","達成条件：ロータノ海にてパーティ合計で8種類以上、魚を釣り上げる。(パーティ人数による補正発動中)",110,"ui/icon/065000/065910.tex",24
31,"豊漁：シェルダレー諸島","達成条件：シェルダレー諸島にてパーティ合計で10種類以上、魚を釣り上げる。",110,"ui/icon/065000/065920.tex",16
32,"豊漁：シェルダレー諸島","達成条件：シェルダレー諸島にてパーティ合計で9種類以上、魚を釣り上げる。(パーティ人数による補正発動中)",110,"ui/icon/065000/065920.tex",17
33,"豊漁：シェルダレー諸島","達成条件：シェルダレー諸島にてパーティ合計で8種類以上、魚を釣り上げる。(パーティ人数による補正発動中)",110,"ui/icon/065000/065920.tex",18
34,"豊漁：緋汐海","達成条件：緋汐海にてパーティ合計で10種類以上、魚を釣り上げる。",110,"ui/icon/065000/065921.tex",25
35,"豊漁：緋汐海","達成条件：緋汐海にてパーティ合計で9種類以上、魚を釣り上げる。(パーティ人数による補正発動中)",110,"ui/icon/065000/065921.tex",26
36,"豊漁：緋汐海","達成条件：緋汐海にてパーティ合計で8種類以上、魚を釣り上げる。(パーティ人数による補正発動中)",110,"ui/icon/065000/065921.tex",27
37,"豊漁：ロズリト湾","達成条件：ロズリト湾にてパーティ合計で10種類以上、魚を釣り上げる。",110,"ui/icon/065000/065922.tex",28
38,"豊漁：ロズリト湾","達成条件：ロズリト湾にてパーティ合計で9種類以上、魚を釣り上げる。(パーティ人数による補正発動中)",110,"ui/icon/065000/065922.tex",29
39,"豊漁：ロズリト湾","達成条件：ロズリト湾にてパーティ合計で8種類以上、魚を釣り上げる。(パーティ人数による補正発動中)",110,"ui/icon/065000/065922.tex",30
