key,0,1,2,3,4,5
37,57,7,"","撃たれても微動だにせず、
じっと、じ～～～っとこちらを見つめている。
どうあれ、ドワーフ族ではなさそうだ……。","",""
38,0,0,"","","",""
39,61,1,"あたふたレポリット","うきゅっ！？
いったい何ですかぁ……！
お仕事の邪魔は、ご遠慮ください！","",""
40,61,1,"シンギングウェイ","うーん……ここからじゃ見えづらいが、
タンクの上に、金色の管が通ってるよな？","で、少し下の窓から覗き見ると……
タンクの下部が、また大きな管に繋がってるみたいだ。","となると、汲み上げた水をろ過して不純物を取り除く、
「浄水装置」ってところかな。"
41,61,1,"シンギングウェイ","巨大な筒が、壁の向こうに突き刺さってる……
壁のあっち側は、音からして水源か？","そして、筒の先端から飛び出した軸が、伝動部を介して、
回転する車輪状の動力装置と繋がっている……。","ってことは、水を汲み上げる「揚水装置」だな！
筒の中に螺旋状のスクリューが入ってるはずだぞ。"
42,61,1,"シンギングウェイ","おっ、これはグレーテスト・エンズヴィルにあるぞ。
ズバリ、「大きな樹」だな！？","……違う？　そっかぁ。
上部の容積が極端に大きくて、そこから下は細い……
何より、かなりの高さがある……。","そうか、上部に汲み上げた水を、
水圧を使って送り出す、「給水塔」かもしれないな！"
43,57,7,"","アンビストマ……！
活きのいいアンビストマがいる……！","あのあと、無事にイデアが登録され、
世界に息づく生物のひとつになったのだろう。
壮大な歴史を感じる……。",""
44,61,1,"ランニングウェイ？","ほぐぁーーーっ！？
オレっちにムースボールを当てるとは……
おめータダモンじゃねーな……！？","",""
45,57,7,"","間違った鳥に、麻酔針を当ててしまったようだ……。","",""
46,61,1,"サリャク像を眺める男性","この像は、エオルゼア十二神の一柱にして、
シャーレアンの守護神でもある「サリャク」を象ったもの。
河川と知識を司るとされる男神ですな。","かつて我が国では、全住民が参加する「市民議会」で、
政策を決定するという直接民主主義を採用しておりましてな。
守護神もまた、住民投票によって決定されたのです。","しかし、サリャク神を選んだ理由は、
信仰心というより、むしろ思想信条に近いものでした。
「知識の集積者たれ」との使命感を抱く国民性ゆえでしょうな。"
47,61,1,"サリャク像を眺める男性","神話によれば、サリャク神は、
知識の水が湧き出す「水瓶」を携えていたといいます。","この石像の水瓶は、その逸話を再現したもの。
水路から引いた水を、途切れることなく海に注ぎ続ける。
シャーレアンが知識湧く街であるよう願いを込めたわけですな。","この機構を実現するためには、大変な苦労があったのだとか。
魔法大学が誇るヌーメノン大書院には、
当時の石工たちが遺した奮闘記なども収蔵されておりますぞ。"
48,61,1,"サリャク像を眺める男性","エオルゼアを大洪水が襲った第六霊災。
後に十二賢者と呼ばれる者たちが危機に抗い、
多くの人々を救ったと伝えられております。","我らがシャーレアンは、
その十二賢者のひとりである「ニュンクレフ」が、
自らが助け出した洪水被災者たちとともに造り上げた国。","その最初の住人たちが上陸したのが、
まさにご覧になっておられる石像の裾の浜辺……。
今から1600年近くも昔の出来事ですな。"
49,0,0,"","","",""
50,0,0,"","","",""
51,57,7,"","オミクロンが佇んでいる。
直立不動の様は、いかにも待機中だ。","",""
52,57,7,"","オミクロンが、装置の近くに控えている。
これといった行動をとることもなく、待機中のようだ。","",""
53,57,7,"","オミクロンが、アルフィノと話している。
楽しい会話になっているかどうかは不明だが、
異常はなさそうだ。","",""
54,57,7,"","オミクロンではない、アンビストマだ！
驚くほど宇宙が似合っている……！","ラヴィリンソスで飼育されていた個体が、
魔導船に潜り込んでいたのだろうか？
なんて活きがいいのだろう……。",""
55,57,7,"","オミクロンが、ひたすらに徘徊している。
でたらめな動きは、目的を持っているようには見えない……。","",""
56,0,0,"","","",""
