key,0,1,2,3,4,5,6,7,8,9
10036,"フォールン・ウィザード","","","",4,0,0,0,14000,"剣術士36"
10037,"スノウウルフ・パッブ","","","",4,0,0,0,14500,"剣術士37"
10038,"トレント","","","",4,0,0,0,15000,"剣術士38"
10039,"ヴォドリガ","","","",4,0,0,0,16000,"剣術士39"
10040,"ヒッポセルフ","グレネード","","",4,3,0,0,16500,"剣術士40"
10041,"マンティスデビル","ラマーガイアー","","",5,2,0,0,17000,"剣術士41"
10042,"オールドグロウス・トレント","IIIコホルス・エクエス","","",5,2,0,0,17500,"剣術士42"
10043,"デッドマン","モルボル","","",5,2,0,0,18000,"剣術士43"
10044,"マッドパピー","","","",5,0,0,0,18500,"剣術士44"
10045,"レイクコブラ","","","",5,0,0,0,19000,"剣術士45"
10046,"ジャイアント・ラガー","","","",3,0,0,0,19500,"剣術士46"
10047,"テンパード・オラター","","","",5,0,0,0,20000,"剣術士47"
10048,"デュラハン","","","",5,0,0,0,20500,"剣術士48"
10049,"バジリスク","","","",5,0,0,0,21000,"剣術士49"
10050,"ギガース・ビク","IIコホルス・ホプロマクス","","",5,5,0,0,21500,"剣術士50"
20001,"ヒュージ・ホーネット","","","",4,0,0,0,75,"格闘士01"
20002,"マーモット","","","",4,0,0,0,180,"格闘士02"
20003,"カクター","","","",4,0,0,0,360,"格闘士03"
20004,"スナッピング・シュルー","","","",4,0,0,0,410,"格闘士04"
20005,"オロボン","","","",4,0,0,0,530,"格闘士05"
20006,"ネストリング・バザード","","","",4,0,0,0,980,"格闘士06"
20007,"スプリガン・グレイブラバー","","","",4,0,0,0,1100,"格闘士07"
20008,"ゴブリン・マガー","","","",4,0,0,0,1300,"格闘士08"
20009,"サンドトード","","","",4,0,0,0,1600,"格闘士09"
20010,"ペイスト","サンミッヂ・スウォーム","エフト","",2,2,2,0,1700,"格闘士10"
20011,"ボム","","","",4,0,0,0,2300,"格闘士11"
20012,"コチニールカクター","","","",4,0,0,0,3200,"格闘士12"
20013,"アントリング・セントリー","","","",4,0,0,0,4000,"格闘士13"
20014,"ジャイアントトータス","","","",4,0,0,0,4500,"格闘士14"
20015,"バザード","シックシェル","スカフィテ","",2,2,2,0,5000,"格闘士15"
20016,"ツコツコ","","","",4,0,0,0,5300,"格闘士16"
20017,"ミオトラグス・ナニー","","","",4,0,0,0,5500,"格闘士17"
20018,"ブロウフライ・スウォーム","","","",4,0,0,0,5700,"格闘士18"
20019,"ヴァンドロス・インプ","","","",4,0,0,0,5900,"格闘士19"
20020,"ロッティング・コープス","ロッティング・ノーブル","ブローテッド・ボギー","",2,2,2,0,6100,"格闘士20"
20021,"オーバーグロウン・アイビー","","","",5,0,0,0,6300,"格闘士21"
20022,"スモールマウス・オロボン","","","",5,0,0,0,6500,"格闘士22"
20023,"フォレスト・ヤーゾン","","","",5,0,0,0,6700,"格闘士23"
20024,"クァール・パップ","","","",5,0,0,0,6900,"格闘士24"
20025,"バークエフト","シュラウドアリオン","フォールン・メイジ","",3,3,3,0,7100,"格闘士25"
20026,"ジズ","","","",5,0,0,0,7600,"格闘士26"
20027,"骸旅団の格闘兵","","","",5,0,0,0,8600,"格闘士27"
20028,"クレイゴーレム","","","",5,0,0,0,9400,"格闘士28"
20029,"クァールクロウ・ハンター","","","",5,0,0,0,9700,"格闘士29"
20030,"アプカル","リンドヴルム","ビッグマウス・オロボン","",3,3,3,0,10000,"格闘士30"
20031,"マムージャ・ブリーダー","","","",5,0,0,0,11000,"格闘士31"
20032,"ラセット・ヤーゾン","","","",5,0,0,0,12000,"格闘士32"
20033,"スモークボム","","","",5,0,0,0,12500,"格闘士33"
20034,"デスゲイズ","","","",5,0,0,0,13000,"格闘士34"
20035,"グゥーブー","ジャングルクァール","バサルトゴーレム","",3,3,3,0,13500,"格闘士35"
20036,"ヴェロキラプトル","","","",5,0,0,0,14000,"格闘士36"
20037,"ハイランド・グゥーブー","","","",5,0,0,0,14500,"格闘士37"
20038,"ワイルドダイル","","","",5,0,0,0,15000,"格闘士38"
20039,"レッドホーン・オーガ","","","",5,0,0,0,16000,"格闘士39"
20040,"スノウストーム・グゥーブー","オチュー","モルテッド・ジズ","",3,3,3,0,16500,"格闘士40"
20041,"クォーツドブラン","","","",6,0,0,0,17000,"格闘士41"
20042,"デッドマン","","","",6,0,0,0,17500,"格闘士42"
20043,"IIIコホルス・シグニフェル","","","",2,0,0,0,18000,"格闘士43"
20044,"ワイルドホッグ","","","",6,0,0,0,18500,"格闘士44"
20045,"レイジング・ハリアー","ビアスト","ギガース・シャモン","",3,3,3,0,19000,"格闘士45"
20046,"スノウウルフ","","","",6,0,0,0,19500,"格闘士46"
20047,"Vコホルス・ホプロマクス","","","",6,0,0,0,20000,"格闘士47"
20048,"ドリームトード","","","",6,0,0,0,20500,"格闘士48"
20049,"ハパリット","","","",6,0,0,0,21000,"格闘士49"
20050,"ザハラク・バトルドレイク","バジリスク","海蛇の赤き爪","",3,3,4,0,21500,"格闘士50"
30001,"レディバグ","","","",3,0,0,0,75,"斧術士01"
30002,"ラット","","","",3,0,0,0,180,"斧術士02"
30003,"オーレリア","","","",3,0,0,0,360,"斧術士03"
30004,"ビー・クラウド","","","",3,0,0,0,410,"斧術士04"
30005,"ドードー","","","",3,0,0,0,530,"斧術士05"
30006,"タイニー・マンドラゴラ","","","",3,0,0,0,980,"斧術士06"
30007,"ボギー","","","",3,0,0,0,1100,"斧術士07"
30008,"ウーンデッド・オーロックス","","","",3,0,0,0,1300,"斧術士08"
30009,"グラウンデッド・レイダー","","","",3,0,0,0,1600,"斧術士09"
30010,"メガロクラブ","","","",3,0,0,0,1700,"斧術士10"
30011,"ファイアフライ","","","",4,0,0,0,2300,"斧術士11"
30012,"モスレスグゥーブー","","","",4,0,0,0,3200,"斧術士12"
30013,"ファットドードー","","","",4,0,0,0,4000,"斧術士13"
30014,"モラビーモール","","","",4,0,0,0,4500,"斧術士14"
30015,"キキルン・ビーチコンバー","","","",4,0,0,0,5000,"斧術士15"
30016,"ロータノ・バッカニア","","","",4,0,0,0,5300,"斧術士16"
30017,"ダスクバット","プーク","ヘッジモール","",4,3,2,0,5500,"斧術士17"
30018,"ロズリトペリカン","","","",4,0,0,0,5700,"斧術士18"
30019,"キラーマンティス","","","",4,0,0,0,5900,"斧術士19"
30020,"ワイルドウルフ","","","",4,0,0,0,6100,"斧術士20"
30021,"ストーンシェル","","","",4,0,0,0,6300,"斧術士21"
30022,"ディズィーズ・トレント","","","",4,0,0,0,6500,"斧術士22"
30023,"ヤーゾン・スカベンジャー","","","",4,0,0,0,6700,"斧術士23"
30024,"レッドベリー・ラーセナー","","","",4,0,0,0,6900,"斧術士24"
30025,"シュラウドアリオン","","","",4,0,0,0,7100,"斧術士25"
30026,"サボテンダー","","","",4,0,0,0,7600,"斧術士26"
30027,"バルーン","ファーブル","サンドスキン・ペイスト","",4,3,2,0,8600,"斧術士27"
30028,"アクスビーク","","","",4,0,0,0,9400,"斧術士28"
30029,"トードスツール","","","",4,0,0,0,9700,"斧術士29"
30030,"フローティングアイ","","","",4,0,0,0,10000,"斧術士30"
30031,"ストローパー","","","",4,0,0,0,11000,"斧術士31"
30032,"アダマンタス","スモークボム","グラスラプトル","",4,3,2,0,12000,"斧術士32"
30033,"スニッパー","","","",4,0,0,0,12500,"斧術士33"
30034,"ブラッドショア・ベル","","","",4,0,0,0,13000,"斧術士34"
30035,"ジャングルクァール","","","",4,0,0,0,13500,"斧術士35"
30036,"スノウウルフ・パッブ","","","",4,0,0,0,14000,"斧術士36"
30037,"カラクール","ハイランド・グゥーブー","レッドホーン・オーガ","",4,3,2,0,14500,"斧術士37"
30038,"ダウニーエイビス","","","",4,0,0,0,15000,"斧術士38"
30039,"スノウストーム・グゥーブー","","","",4,0,0,0,16000,"斧術士39"
30040,"グレネード","","","",4,0,0,0,16500,"斧術士40"
30041,"モルテッド・ジズ","","","",5,0,0,0,17000,"斧術士41"
30042,"クォーツドブラン","デッドマン","モルボル","",5,3,2,0,17500,"斧術士42"
30043,"クレーターゴーレム","","","",1,0,0,0,18000,"斧術士43"
30044,"ワイルドホッグ","","","",5,0,0,0,18500,"斧術士44"
30045,"ビアスト","","","",5,0,0,0,19000,"斧術士45"
30046,"Vコホルス・シグニフェル","","","",5,0,0,0,19500,"斧術士46"
30047,"シンセティック・ドブラン","ウォッチウルフ","アイアントータス","",5,3,2,0,20000,"斧術士47"
30048,"ミルクルート・クラスター","","","",5,0,0,0,20500,"斧術士48"
30049,"IVコホルス・セクトール","","","",5,0,0,0,21000,"斧術士49"
30050,"IIコホルス・ラクエリウス","","","",5,0,0,0,21500,"斧術士50"
40001,"レディバグ","","","",3,0,0,0,75,"槍術士01"
40002,"スクウィレル","","","",3,0,0,0,180,"槍術士02"
40003,"フォレストファンガー","","","",3,0,0,0,360,"槍術士03"
40004,"マイトリング","","","",3,0,0,0,410,"槍術士04"
40005,"オポオポ","","","",3,0,0,0,530,"槍術士05"
40006,"コチュー","","","",3,0,0,0,980,"槍術士06"
40007,"ブラックエフト","ボッグヤーゾン","","",3,3,0,0,1100,"槍術士07"
40008,"ホグレット","","","",3,0,0,0,1300,"槍術士08"
40009,"アノール","ダイアマイト","","",3,3,0,0,1600,"槍術士09"
40010,"ツリースラッグ","","","",3,0,0,0,1700,"槍術士10"
40011,"バザード","","","",3,0,0,0,2300,"槍術士11"
40012,"トレント・サップリング","","","",3,0,0,0,3200,"槍術士12"
40013,"マンドラゴラ","","","",3,0,0,0,4000,"槍術士13"
40014,"ワイルドホグレット","","","",3,0,0,0,4500,"槍術士14"
40015,"レミュー","ウィーヴィル","","",3,3,0,0,5000,"槍術士15"
40016,"フェアリーファンガー","","","",3,0,0,0,5300,"槍術士16"
40017,"ナット","ボア・ポーチャー","","",3,3,0,0,5500,"槍術士17"
40018,"ジズ・ゴーリン","","","",3,0,0,0,5700,"槍術士18"
40019,"キキルン・ビーター","ブラックバット","","",3,3,0,0,5900,"槍術士19"
40020,"アンテロープ・ドゥ","","","",3,0,0,0,6100,"槍術士20"
40021,"ストーンシェル","","","",4,0,0,0,6300,"槍術士21"
40022,"スモールマウス・オロボン","","","",4,0,0,0,6500,"槍術士22"
40023,"ヤーゾン・スカベンジャー","","","",4,0,0,0,6700,"槍術士23"
40024,"レッドベリー・ルックアウト","","","",4,0,0,0,6900,"槍術士24"
40025,"ムーン・パイルドライバー","アンテロープ・スタッグ","","",3,4,0,0,7100,"槍術士25"
40026,"サボテンダー","","","",4,0,0,0,7600,"槍術士26"
40027,"サンドスキン・ペイスト","ゴブリン・サグ","","",4,3,0,0,8600,"槍術士27"
40028,"骸旅団の魔術兵","","","",4,0,0,0,9400,"槍術士28"
40029,"クァールクロウ・ポーチャー","アプカル","","",4,3,0,0,9700,"槍術士29"
40030,"ミッドランド・コンドル","","","",4,0,0,0,10000,"槍術士30"
40031,"フローティングアイ","","","",4,0,0,0,11000,"槍術士31"
40032,"バッファロー","","","",4,0,0,0,12000,"槍術士32"
40033,"ドレイク","スモークボム","","",4,3,0,0,12500,"槍術士33"
40034,"スプリガン","","","",4,0,0,0,13000,"槍術士34"
40035,"リングテイル","バサルトゴーレム","","",4,3,0,0,13500,"槍術士35"
40036,"カラクール","","","",4,0,0,0,14000,"槍術士36"
40037,"スノウウルフ・パッブ","レッサーカロング","","",4,3,0,0,14500,"槍術士37"
40038,"ドライアド","","","",4,0,0,0,15000,"槍術士38"
40039,"ダウニーエイビス","バテラー","","",4,3,0,0,16000,"槍術士39"
40040,"ミラーナイト","","","",4,0,0,0,16500,"槍術士40"
40041,"ドラゴンフライ","バリトンダイル","","",5,4,0,0,17000,"槍術士41"
40042,"デッドマン","","","",5,0,0,0,17500,"槍術士42"
40043,"モルボル","IIIコホルス・シグニフェル","","",5,2,0,0,18000,"槍術士43"
40044,"ワイルドホッグ","","","",5,0,0,0,18500,"槍術士44"
40045,"デアリング・ハリアー","レイクコブラ","","",4,5,0,0,19000,"槍術士45"
40046,"スノウウルフ","","","",5,0,0,0,19500,"槍術士46"
40047,"シーワスプ","Vコホルス・ヴァンガード","","",5,4,0,0,20000,"槍術士47"
40048,"ナタラン・ウォッチウルフ","","","",5,0,0,0,20500,"槍術士48"
40049,"シルフランド・センチネル","バジリスク","","",5,4,0,0,21000,"槍術士49"
40050,"IIコホルス・エクエス","","","",5,0,0,0,21500,"槍術士50"
50001,"レディバグ","","","",4,0,0,0,75,"弓術士01"
50002,"スクウィレル","","","",4,0,0,0,180,"弓術士02"
50003,"フォレストファンガー","","","",4,0,0,0,360,"弓術士03"
50004,"マイトリング","","","",4,0,0,0,410,"弓術士04"
50005,"ミッヂ・スウォーム","","","",4,0,0,0,530,"弓術士05"
50006,"ウォータースプライト","","","",4,0,0,0,980,"弓術士06"
50007,"ブラックエフト","","","",4,0,0,0,1100,"弓術士07"
50008,"アノール","","","",4,0,0,0,1300,"弓術士08"
50009,"インプ","","","",4,0,0,0,1600,"弓術士09"
50010,"ローズレット","","","",4,0,0,0,1700,"弓術士10"
50011,"ホーネット・スウォーム","","","",4,0,0,0,2300,"弓術士11"
50012,"バザード","","","",4,0,0,0,3200,"弓術士12"
50013,"ゴブリン・ハンター","トレント・サップリング","マジックドボーンズ","マンドラゴラ",1,1,1,1,4000,"弓術士13"
50014,"ワイルドホグレット","","","",4,0,0,0,4500,"弓術士14"
50015,"レミュー","","","",4,0,0,0,5000,"弓術士15"
50016,"フェアリーファンガー","","","",4,0,0,0,5300,"弓術士16"
50017,"ナット","","","",4,0,0,0,5500,"弓術士17"
50018,"ラプトル・ポーチャー","","","",3,0,0,0,5700,"弓術士18"
50019,"アンテロープ・ドゥ","","","",4,0,0,0,5900,"弓術士19"
50020,"ワイルドボア","","","",4,0,0,0,6100,"弓術士20"
50021,"ストーンシェル","","","",5,0,0,0,6300,"弓術士21"
50022,"ディズィーズ・トレント","","","",5,0,0,0,6500,"弓術士22"
50023,"フォレスト・ヤーゾン","ヤーゾン・スカベンジャー","オーバーグロウン・オファリング","ヂッガ",2,2,2,2,6700,"弓術士23"
50024,"レッドベリー・シャープアイ","","","",5,0,0,0,6900,"弓術士24"
50025,"ベーンマイト","","","",5,0,0,0,7100,"弓術士25"
50026,"キャズム・バザード","","","",5,0,0,0,7600,"弓術士26"
50027,"サンドスキン・ペイスト","","","",5,0,0,0,8600,"弓術士27"
50028,"ジズ","","","",5,0,0,0,9400,"弓術士28"
50029,"トードスツール","","","",5,0,0,0,9700,"弓術士29"
50030,"アプカル","","","",5,0,0,0,10000,"弓術士30"
50031,"フローティングアイ","","","",5,0,0,0,11000,"弓術士31"
50032,"サンドウォーム","","","",5,0,0,0,12000,"弓術士32"
50033,"ラセット・ヤーゾン","ジャイアントペリカン","スモークボム","スプリガン",2,2,2,2,12500,"弓術士33"
50034,"ブラッドショア・ベル","","","",5,0,0,0,13000,"弓術士34"
50035,"ジャングルクァール","","","",5,0,0,0,13500,"弓術士35"
50036,"リングテイル","ハイランド・コンドル","サラマンダー","フォールン・パイクマン",2,2,2,2,14000,"弓術士36"
50037,"アイススプライト","","","",5,0,0,0,14500,"弓術士37"
50038,"ワイルドダイル","","","",5,0,0,0,15000,"弓術士38"
50039,"ヴォドリガ","","","",5,0,0,0,16000,"弓術士39"
50040,"バリトンダイル","","","",5,0,0,0,16500,"弓術士40"
50041,"ヒッポセルフ","","","",5,0,0,0,17000,"弓術士41"
50042,"ドラゴンフライ","","","",5,0,0,0,17500,"弓術士42"
50043,"ラマーガイアー","デッドマン","オールドグロウス・トレント","モルボル",2,2,2,2,18000,"弓術士43"
50044,"マッドパピー","","","",5,0,0,0,18500,"弓術士44"
50045,"カロング","","","",5,0,0,0,19000,"弓術士45"
50046,"ジャイアント・リーダー","ヒッポグリフ","Vコホルス・セクトール","テンパード・グラディエーター",2,2,2,2,19500,"弓術士46"
50047,"シルフランド・コンドル","","","",5,0,0,0,20000,"弓術士47"
50048,"ミルクルート・サップリング","","","",5,0,0,0,20500,"弓術士48"
50049,"アーリマン","","","",5,0,0,0,21000,"弓術士49"
50050,"海蛇の赤き目","","","",5,0,0,0,21500,"弓術士50"
60001,"レディバグ","","","",3,0,0,0,75,"幻術士01"
60002,"スクウィレル","","","",3,0,0,0,180,"幻術士02"
60003,"フォレストファンガー","","","",3,0,0,0,360,"幻術士03"
60004,"マイトリング","","","",3,0,0,0,410,"幻術士04"
60005,"チゴー","","","",3,0,0,0,530,"幻術士05"
60006,"ウォータースプライト","","","",3,0,0,0,980,"幻術士06"
60007,"ミッヂ・スウォーム","","","",3,0,0,0,1100,"幻術士07"
60008,"コチュー","","","",3,0,0,0,1300,"幻術士08"
60009,"サーフィド・スウォーム","","","",3,0,0,0,1600,"幻術士09"
60010,"ヴァルチャー","","","",3,0,0,0,1700,"幻術士10"
60011,"ツリースラッグ","","","",3,0,0,0,2300,"幻術士11"
60012,"バザード","ゴブリン・ハンター","","",3,2,0,0,3200,"幻術士12"
60013,"ファイアフライ","","","",3,0,0,0,4000,"幻術士13"
60014,"マンドラゴラ","","","",3,0,0,0,4500,"幻術士14"
60015,"ウィーヴィル","","","",3,0,0,0,5000,"幻術士15"
60016,"フェアリーファンガー","","","",3,0,0,0,5300,"幻術士16"
60017,"ナット","","","",3,0,0,0,5500,"幻術士17"
60018,"ウルフ・ポーチャー","","","",3,0,0,0,5700,"幻術士18"
60019,"キキルン・ビーター","","","",3,0,0,0,5900,"幻術士19"
60020,"ブラックバット","","","",3,0,0,0,6100,"幻術士20"
60021,"ストーンシェル","","","",3,0,0,0,6300,"幻術士21"
60022,"ディズィーズ・トレント","レッドコブラン","ラフィングトード","",3,2,2,0,6500,"幻術士22"
60023,"バークエフト","","","",3,0,0,0,6700,"幻術士23"
60024,"グロウフライ","","","",3,0,0,0,6900,"幻術士24"
60025,"アンテロープ・スタッグ","","","",3,0,0,0,7100,"幻術士25"
60026,"サボテンダー","","","",3,0,0,0,7600,"幻術士26"
60027,"キキルン・ロウランナー","","","",3,0,0,0,8600,"幻術士27"
60028,"ゴブリン・サグ","","","",3,0,0,0,9400,"幻術士28"
60029,"トードスツール","","","",3,0,0,0,9700,"幻術士29"
60030,"アプカル","","","",3,0,0,0,10000,"幻術士30"
60031,"リンドヴルム","","","",4,0,0,0,11000,"幻術士31"
60032,"ビッグマウス・オロボン","マムージャ・インフィルトレーター","ギガントード","サンドウォーム",4,2,2,1,12000,"幻術士32"
60033,"レブナント","","","",4,0,0,0,12500,"幻術士33"
60034,"ブラッドショア・ベル","","","",4,0,0,0,13000,"幻術士34"
60035,"カラクール","","","",4,0,0,0,13500,"幻術士35"
60036,"ディープヴォイド・ドーマウス","","","",4,0,0,0,14000,"幻術士36"
60037,"ドライアド","","","",4,0,0,0,14500,"幻術士37"
60038,"ダウニーエイビス","","","",4,0,0,0,15000,"幻術士38"
60039,"ウィル・オ・ザ・ウィスプ","","","",4,0,0,0,16000,"幻術士39"
60040,"ドラゴンフライ","","","",4,0,0,0,16500,"幻術士40"
60041,"ゴールデンフリース","","","",4,0,0,0,17000,"幻術士41"
60042,"グレネード","ヒッポセルフ","ラマーガイアー","デッドマン",4,2,2,1,17500,"幻術士42"
60043,"IIIコホルス・ホプロマクス","","","",2,0,0,0,18000,"幻術士43"
60044,"カロング","","","",4,0,0,0,18500,"幻術士44"
60045,"スノウウルフ","","","",4,0,0,0,19000,"幻術士45"
60046,"Vコホルス・エクエス","","","",4,0,0,0,19500,"幻術士46"
60047,"シーワスプ","","","",4,0,0,0,20000,"幻術士47"
60048,"シルフボンネット","","","",4,0,0,0,20500,"幻術士48"
60049,"アーリマン","","","",4,0,0,0,21000,"幻術士49"
60050,"IIコホルス・ヴァンガード","","","",4,0,0,0,21500,"幻術士50"
70001,"レディバグ","","","",3,0,0,0,75,"呪術士01"
70002,"ヒュージ・ホーネット","","","",3,0,0,0,180,"呪術士02"
70003,"カクター","","","",3,0,0,0,360,"呪術士03"
70004,"スナッピング・シュルー","","","",3,0,0,0,410,"呪術士04"
70005,"サーフィド・クラウド","","","",3,0,0,0,530,"呪術士05"
70006,"ヤーゾン・フィーダー","","","",3,0,0,0,980,"呪術士06"
70007,"ラスティコブラン","","","",3,0,0,0,1100,"呪術士07"
70008,"スプリガン・グレイブラバー","","","",3,0,0,0,1300,"呪術士08"
70009,"キキルン・シェルスウィーパー","","","",3,0,0,0,1600,"呪術士09"
70010,"サンバット","","","",3,0,0,0,1700,"呪術士10"
70011,"ボム","カッパーコブラン","","",3,2,0,0,2300,"呪術士11"
70012,"コチニールカクター","キヴロン家の使用人","","",3,2,0,0,3200,"呪術士12"
70013,"アントリング・セントリー","ジャイアントトータス","","",3,2,0,0,4000,"呪術士13"
70014,"シックシェル","","","",3,0,0,0,4500,"呪術士14"
70015,"トキシックトード","","","",3,0,0,0,5000,"呪術士15"
70016,"ツコツコ","","","",3,0,0,0,5300,"呪術士16"
70017,"ミオトラグス・ナニー","","","",3,0,0,0,5500,"呪術士17"
70018,"ブロウフライ・スウォーム","","","",3,0,0,0,5700,"呪術士18"
70019,"ロッティング・コープス","","","",3,0,0,0,5900,"呪術士19"
70020,"ブローテッド・ボギー","","","",3,0,0,0,6100,"呪術士20"
70021,"オーバーグロウン・アイビー","ケッドトラップ","","",4,2,0,0,6300,"呪術士21"
70022,"フォレスト・ヤーゾン","ヤーゾン・スカベンジャー","","",4,2,0,0,6500,"呪術士22"
70023,"ラフィングトード","バークエフト","","",4,2,0,0,6700,"呪術士23"
70024,"ヂッガ","グロウフライ","","",4,2,0,0,6900,"呪術士24"
70025,"リバー・ヤーゾン","","","",4,0,0,0,7100,"呪術士25"
70026,"ポッターワスプ・スウォーム","","","",4,0,0,0,7600,"呪術士26"
70027,"ファーブル","","","",4,0,0,0,8600,"呪術士27"
70028,"骸旅団の格闘兵","","","",4,0,0,0,9400,"呪術士28"
70029,"ファイアスプライト","","","",4,0,0,0,9700,"呪術士29"
70030,"ストローパー","","","",4,0,0,0,10000,"呪術士30"
70031,"マムージャ・エクスキューショナー","アダマンタス","","",5,2,0,0,11000,"呪術士31"
70032,"ラセット・ヤーゾン","レブナント","","",5,2,0,0,12000,"呪術士32"
70033,"スモークボム","ダンミッヂ・スウォーム","","",5,2,0,0,12500,"呪術士33"
70034,"ギガントード","スプリガン","","",5,2,0,0,13000,"呪術士34"
70035,"サラマンダー","","","",5,0,0,0,13500,"呪術士35"
70036,"プラズモイド","","","",5,0,0,0,14000,"呪術士36"
70037,"アイススプライト","","","",5,0,0,0,14500,"呪術士37"
70038,"ワイルドダイル","","","",5,0,0,0,15000,"呪術士38"
70039,"ウィル・オ・ザ・ウィスプ","","","",5,0,0,0,16000,"呪術士39"
70040,"ゴールデンフリース","","","",5,0,0,0,16500,"呪術士40"
70041,"ドラゴンフライ","オールドグロウス・トレント","","",6,2,0,0,17000,"呪術士41"
70042,"デッドマン","クレーターゴーレム","","",6,1,0,0,17500,"呪術士42"
70043,"モルボル","IIIコホルス・セクトール","","",6,2,0,0,18000,"呪術士43"
70044,"ニクス","カロング","","",6,2,0,0,18500,"呪術士44"
70045,"ジャイアント・ロガー","ギガース・ソーズ","","",3,2,0,0,19000,"呪術士45"
70046,"アイアントータス","","","",6,0,0,0,19500,"呪術士46"
70047,"シンセティック・ドブラン","","","",6,0,0,0,20000,"呪術士47"
70048,"ケッド","","","",6,0,0,0,20500,"呪術士48"
70049,"IVコホルス・ホプロマクス","","","",6,0,0,0,21000,"呪術士49"
70050,"IIコホルス・シグニフェル","","","",6,0,0,0,21500,"呪術士50"
260001,"レディバグ","","","",3,0,0,0,75,"巴術士01"
260002,"ラット","","","",3,0,0,0,180,"巴術士02"
260003,"シープ","","","",3,0,0,0,360,"巴術士03"
260004,"ウィンドスプライト","","","",3,0,0,0,410,"巴術士04"
260005,"プーク・ハッチリング","","","",3,0,0,0,530,"巴術士05"
260006,"ネストリング・バザード","","","",3,0,0,0,980,"巴術士06"
260007,"ボギー","","","",3,0,0,0,1100,"巴術士07"
260008,"ケーブバット","ガラゴ","","",3,3,0,0,1300,"巴術士08"
260009,"グラウンデッド・パイレーツ","","","",3,0,0,0,1600,"巴術士09"
260010,"ライトニングスプライト","","","",3,0,0,0,1700,"巴術士10"
260011,"シュアモール","","","",3,0,0,0,2300,"巴術士11"
260012,"モスレスグゥーブー","","","",3,0,0,0,3200,"巴術士12"
260013,"ファットドードー","","","",3,0,0,0,4000,"巴術士13"
260014,"バザード","","","",3,0,0,0,4500,"巴術士14"
260015,"キキルン・ビーチコンバー","","","",3,0,0,0,5000,"巴術士15"
260016,"ダスクバット","","","",3,0,0,0,5300,"巴術士16"
260017,"プーク","","","",3,0,0,0,5500,"巴術士17"
260018,"ヘッジモール","ロズリトペリカン","","",3,3,0,0,5700,"巴術士18"
260019,"キラーマンティス","","","",3,0,0,0,5900,"巴術士19"
260020,"バンブルビートル","","","",3,0,0,0,6100,"巴術士20"
