key,0,1,2,3,4,5,6,7,8,9,10,11
8,"只有手指大小的小虾，经常用在各种煮菜中调味，同时也很适合做鱼饵。","手指虾","GatheringItemLevelConvertTable#4",0,False,False,"海岸","s1f1",,True,False,False
9,"由于主要栖息的环境基本没有阳光，导致这种生物的甲壳完全变成了白色。特别是在蜕皮之后几乎是透明的。","骨蝲蛄","GatheringItemLevelConvertTable#5",0,False,False,"河川","f1f1",,True,False,False
10,"看上去像石头，但实际上却是一种货真价实的生物。打磨之后会发出美丽的白色光泽，有着“海洋宝石”的美誉。","白珊瑚","GatheringItemLevelConvertTable#5",0,False,False,"海岸","s1f1",,True,False,False
11,"虽然名为公主，但实际上却是对钓鱼新人来说非常适合练手的入门鱼种。另外对于已经技艺精湛的老手捕鱼人来说，晚年的时候也会通过这种鱼找回一些青春的回忆。","公主鳟","GatheringItemLevelConvertTable#5",0,False,False,"河川","s1f1",,True,False,False
12,"非常普通的水母，根据萨雷安的博物学家的研究，水母的成长会经历九个变态阶段。","海云水母","GatheringItemLevelConvertTable#6",0,False,False,"海岸","s1f1",,True,False,False
13,"在威尔布兰德岛的河流中能够找到这种小鱼，不过其实它们的生命力比想象中的强，即使在河流入海口这种淡水咸水混杂的地方，也对它们的生活基本没什么影响。","幽暗虾虎","GatheringItemLevelConvertTable#6",0,False,False,"河川","s1f1",,True,False,False
14,"很多人都不喜欢藤皮海参的外型，不过在翠浪海的马兹拉雅岛和近东地区的萨维奈岛上，人们会将这种海参干燥后作为食物。","藤皮海参","GatheringItemLevelConvertTable#7",0,False,False,"海岸","s1f2",,True,False,False
15,"一种主要在港湾附近活动的鱼，是海钓的人的老朋友了。利姆萨·罗敏萨的人们更是非常喜欢这种鱼。","海港鲱","GatheringItemLevelConvertTable#7",0,False,False,"海岸","s1f1",,True,False,False
16,"非常凶猛的淡水食肉鱼，下水玩的孩子和家畜被它们咬伤的情况时有发生。不过经过红焖之后相当美味。","皮皮拉鱼","GatheringItemLevelConvertTable#7",0,False,False,"河川","f1f1",,True,False,False
17,"这种蝲蛄在幼年时期还是蓝灰色，随着年龄不断增加，外壳的红色也逐渐加深。","红蝲蛄","GatheringItemLevelConvertTable#8",0,False,False,"河川","s1f3",,True,False,False
18,"以其美味闻名于世的双壳贝类，一般住在海边的居民都会用来做各种家庭菜肴。","比阿纳可蛤蜊","GatheringItemLevelConvertTable#8",0,False,False,"海岸","s1f2",,True,False,False
19,"有潜伏在水底并用沙子掩盖自己身形的习性，所以在拉诺西亚地区，形容一个人胆小懦弱时就会说他“像一条潜沙鱼”。","潜沙鱼","GatheringItemLevelConvertTable#8",0,False,False,"河川","s1f1",,True,False,False
20,"这种鱼在柠檬色的身体上还有些淡淡的花纹，令人赏心悦目。在喜欢金色的乌尔达哈富人群体中非常受欢迎。","珊瑚蝶","GatheringItemLevelConvertTable#9",0,False,False,"海岸","s1f1",,True,False,False
21,"又细又长的黄铜色淡水鱼，农耕民族出身的拉拉菲尔人非常喜欢吃，但是一般人只会觉得有种土腥味。","黄铜泥鳅","GatheringItemLevelConvertTable#9",0,False,False,"湖泊","f1f2",,True,False,False
22,"传说中，这种鱼曾经是淡水鱼，不过有一次山岳神奥修昂听到海洋女神利姆莱茵的呼唤动身前往时不小心将它踩死了。后来利姆莱茵可怜它的不幸，将它转生成为了一种扁平的海鱼。","莫拉比鲽鱼","GatheringItemLevelConvertTable#10",0,False,False,"海岸","s1f2",,True,False,False
23,"杂食性的淡水鱼，因为什么都吃，所以钓鱼的时候各种鱼饵都有效，也因此广受捕鱼人的欢迎。烤熟之后撒点盐就能变身成为惊天美味。","白妙鲤","GatheringItemLevelConvertTable#10",0,False,False,"河川","f1f1",,True,False,False
24,"鱼虽小，却是库尔札斯地区一种非常贵重的食材。甚至有人在钓上这种鱼后当场就开始进行烹调。","阿巴拉提亚公鱼","GatheringItemLevelConvertTable#35",0,False,False,"河川","r1f1",,True,False,False
25,"由于长期处在没有光的环境中，盲鱼的眼睛已经退化了。好在它们的生活环境中没有天敌存在。捕食的时候会通过水流的变化感知猎物的位置。","盲鱼","GatheringItemLevelConvertTable#31",0,False,False,"湖泊","s1f2",,True,False,False
26,"甲壳很硬，不好加工，肉也很少，不推荐食用。另外经常横刀夺走鱼饵的习性令很多捕鱼人咬牙切齿。","石软蟹","GatheringItemLevelConvertTable#12",0,False,False,"海岸","s1f2",,True,False,False
27,"一种很奇妙的小鱼，能够灵活利用胸鳍在泥地里爬行。凸出来的眼睛使得它们在浅水中也能观察到外面的敌人。","弹涂鱼","GatheringItemLevelConvertTable#13",0,False,False,"湖泊","w1f1",,True,False,False
28,"有着七彩斑纹的淡水鱼，使用拟饵也能很轻松地钓上来。用很多种方式进行烹调都会得到不错的味道。","虹鳟鱼","GatheringItemLevelConvertTable#15",0,False,False,"河川","r1f1",,True,False,False
29,"有着“河川清道夫”的别名，主要吃各种死掉的鱼类和藻类，能够保持河川的清洁。如果这种蟹绝种的话，恐怕所有的河川都要变污浊了。","河蟹","GatheringItemLevelConvertTable#15",0,False,False,"河川","f1f2",,True,False,False
30,"身上的花纹十分显眼，与东洲奥萨德次大陆一种名为“虎”的野兽非常相似，故而得名。","虎纹鳕","GatheringItemLevelConvertTable#15",0,False,False,"海岸","s1f2",,True,False,False
31,"天性好斗，即使是同种也不放过。将两条这种鱼放入到同一个鱼缸中后很快就会展开你死我活的战斗。所以饲养的时候都是独门独院的。","斗鱼","GatheringItemLevelConvertTable#16",0,False,False,"湖泊","f1f1",,True,False,False
32,"非常奇特的一种生物，有着像板金头盔一样的外壳。原本人们都以为它和蟹是同一种类，但是博物学家阿特鲁纳却认为它们和蛛蝎的关系更近些。","钢盔鲎","GatheringItemLevelConvertTable#16",0,False,False,"海岸","s1f2",,True,False,False
33,"在艾欧泽亚地区很常见的小型鲈鱼，由于和暗鲈的栖息环境基本相同，这两种鱼之间存在着激烈的竞争关系。","仙女鲈","GatheringItemLevelConvertTable#17",0,False,False,"湖泊","w1f1",,True,False,False
34,"这是一种外来物种，原产于西方的新世界。由于背壳的形状而得到了“橡果”的名字。虽然可以食用，不过要是处理得不好的话会留下很重的土腥味。","橡果蜗牛","GatheringItemLevelConvertTable#17",0,False,False,"河川","w1f1",,True,False,False
35,"罗斯利特湾的特产，味道十分鲜美。在新鲜的牡蛎肉上滴几滴太阳柠檬的汁更是别有一番风味。","罗斯利特牡蛎","GatheringItemLevelConvertTable#17",0,False,False,"海岸","s1f2",,True,False,False
36,"平时基本是迟钝散漫的样子，但是在捕食的时候其灵敏度令人吃惊。据说当初是一位拉拉菲尔的王子引进到艾欧泽亚地区的。","暗塘鳢","GatheringItemLevelConvertTable#18",0,False,False,"河川","f1f3",,True,True,False
37,"在拉诺西亚的河流中随处可见。因为这种鱼比较擅长捕食小鱼，所以用诱饵鱼来钓是最合适的。","拉诺西亚刺鱼","GatheringItemLevelConvertTable#18",0,False,False,"河川","s1f1",,True,False,False
38,"细长的身体两侧长有巨大的鱼鳍，能够在被大型鱼追赶的情况下跳出海面滑翔逃走。人们将它们在海面上飞翔的样子比喻成“海洋女神投掷的飞刀”。","海神刀","GatheringItemLevelConvertTable#18",0,False,False,"近海","s1f4",,True,False,False
39,"据传言说，当初格里达尼亚为了保证战乱中被包围情况下的食物，特地将很多这种鱼放到了护城的翡翠湖中。","沟鲫鱼","GatheringItemLevelConvertTable#19",0,False,False,"湖泊","f1t1",,True,False,False
40,"原产于南洋海区的暖水鱼，偶尔会随海流游到艾欧泽亚海区，所以这边也能钓到。","神仙鱼","GatheringItemLevelConvertTable#19",0,False,False,"近海","s1f1",,True,False,False
41,"通过不断的人工选种培养出来的观赏鱼，通体散发出铜黄色的光辉，很受乌尔达哈贵族喜爱。","铜鱼","GatheringItemLevelConvertTable#20",0,False,False,"湖泊","w1f1",,True,False,False
42,"在河流中出生，在海洋中成长，随后再回到河流中产卵并迎接死亡。这种鱼经常被视作生命循环的象征。","蓝铃鲑","GatheringItemLevelConvertTable#20",0,False,False,"河川","s1f5",,True,False,False
43,"据说这种贝类有种受到惊吓就会跳起来的习性，有些海鸟就会先往折刀贝的巢穴里丢小石头，等它们受到惊吓跳出来时趁机捕食。","折刀贝","GatheringItemLevelConvertTable#20",0,False,False,"海岸","s1f2",,True,False,False
44,"经常将身形隐藏在泥土下面来躲避天敌的捕食，不过也正因为这一习性一开始让人误以为是“一种泥土里产生的巨像兵”。","泥软蟹","GatheringItemLevelConvertTable#21",0,False,False,"河川","w1f2",,True,False,False
45,"在水中游泳的时候会挥舞着数量众多的触手，看上去就像是在跳舞一样。不过关于这一动作即使是专家们也有着不同的见解，到底是求爱的行为还是除去废质的行为一直争执不下。","蓝章鱼","GatheringItemLevelConvertTable#21",0,False,False,"近海","s1f2",,True,False,False
46,"一种经过品种改良的观赏鱼，从正上方看下去有着美丽至极的金银铜三重色。不过这种鱼只能通过人工培育才能产生，纯靠自然繁殖无法得到。","三色鲤","GatheringItemLevelConvertTable#21",0,False,False,"河川","f1f1",,True,False,False
47,"深红的甲壳犹如鲜血，据传说这种蝲蛄是太阳女神阿泽玛流淌的鲜血孕育出的生物。","深红蝲蛄","GatheringItemLevelConvertTable#22",0,False,False,"河川","w1f1",,True,False,False
48,"身体的颜色像翡翠一样深，不过据说根据食性和栖息水域不同，体表的颜色也会有些微妙的区别。","翡翠鳗","GatheringItemLevelConvertTable#22",0,False,False,"河川","s1f5",,True,True,False
49,"带有沉默毒素的鱼，非常危险。据说曾经有一个家庭不小心将这种鱼端上了餐桌，结果吃完之后大家都不会说话了，家族间的联系也随之切断，最后导致整个家族彻底离散。","海毒鲀","GatheringItemLevelConvertTable#22",0,False,False,"海岸","s1f3",,True,False,False
50,"由于会在体内积聚杂质，所以不太适合食用。不过这种特性多少也会对栖息水域的水质有所帮助。","圆蚌","GatheringItemLevelConvertTable#23",0,False,False,"湖泊","s1f5",,True,False,False
51,"一种只能在暖水中生存的鱼类，而且用拟饵也很好上钩，非常受到捕鱼人初学者的喜爱。尤其是钓上鱼之后还能够顺势在附近的温泉享受一下。","暖水鳟","GatheringItemLevelConvertTable#23",0,False,False,"河川","s1f5",,True,False,False
52,"玻璃一样几乎透明的身体使得这种鱼的存在感十分稀薄，直到近年才被人正式发现。","玻璃刺鱼","GatheringItemLevelConvertTable#24",0,False,False,"河川","s1f1",,True,False,False
53,"过去曾经有过一段时期盛传“吃了这种鱼会提高视力”，可是后来由于实在太难吃而不了了之了。","四眼鱼","GatheringItemLevelConvertTable#24",0,False,False,"河川","s1f5",,True,False,False
54,"这种鱼的鳍像刀剑一样锐利，也正因此得到了刀鳍的名字。其锋利程度甚至能够割破渔网逃生。","刀鳍沙丁鱼","GatheringItemLevelConvertTable#24",0,False,False,"近海","s1f4",,True,False,False
55,"白天待在巢穴中一动不动，夜晚才会出来寻找食物。另外，这种鳗鱼是做鳗鱼派的绝佳材料。","黑鳗","GatheringItemLevelConvertTable#25",0,False,False,"河川","f1f3",,True,True,False
56,"从南方大陆带回来的品种，南方大陆虽然有很多生物已经绝种了，不过这种鱼的生命力仍然很顽强。即使来到新世界之后它们也在努力地繁殖后代。","暗鲈","GatheringItemLevelConvertTable#25",0,False,False,"湖泊","w1f2",,True,False,False
57,"迷人的蓝色会令人印象深刻。人们对这种颜色冠以其生息的海洋的名字——“罗海蓝”。","蓝珊瑚","GatheringItemLevelConvertTable#25",0,False,False,"近海","s1f3",,True,False,False
58,"一种巨大的鱼，虽然经常有人会将这种鱼称为“海中的食人魔”，不过跟真正的食人魔比起来应该还是这种鱼比较好对付。","魔梭鱼","GatheringItemLevelConvertTable#25",0,False,False,"近海","s1f1",,True,False,False
59,"长着犹如盾牌一样的外壳，因此得到了传说中的“圣盾”之名。根据博物学家们的研究，这种虾可能是相当古老的一个物种。","圣盾虾","GatheringItemLevelConvertTable#26",0,False,False,"湖泊","w1f2",,True,False,False
60,"有着奇特嘴型的小鱼，主要靠吃水藻为生。通常最大也只能成长到5星寸左右。","清道琵琶鱼","GatheringItemLevelConvertTable#26",0,False,False,"湖泊","f1f3",,True,False,False
61,"这种鱼俗称“钓手鱼”，能够靠头上的发光突起吸引小鱼靠近之后捕食。对捕鱼人来说是很有缘分的鱼吧。","钓鮟鱇","GatheringItemLevelConvertTable#26",0,False,False,"近海","w1f1",,True,False,False
62,"在给这种鱼起名的时候，学会里就“海马”和“海龙”两个名字争论不休，可是这群人里明明谁都没见过马和龙长什么样子……","海马","GatheringItemLevelConvertTable#26",0,False,False,"海岸","s1f3",,True,False,False
63,"据说因为这种鱼最早是在树上被发现的，人们以为这种鱼有着爬树的能力，所以给它命名为上爬刺鱼。不过后来发现其实是被鸟抓上去的……","上爬刺鱼","GatheringItemLevelConvertTable#27",0,False,False,"湖泊","f1f3",,True,False,False
64,"潜藏在湖泊底部的大型鱼，嘴边的胡须有着感知器的作用，能够察觉到猎物引起的震动，并且能够将眼前的猎物一口吞下。","黑鲶鱼","GatheringItemLevelConvertTable#27",0,False,False,"湖泊","f1f4",,True,False,False
65,"有着招牌性的樱花色体表，以手指虾为主食。其中以比阿纳可岛产的鲷鱼最为美味。","比阿纳可鲷鱼","GatheringItemLevelConvertTable#27",0,False,False,"近海","s1f3",,True,False,False
66,"一种很可怕的鱼，能够放电将猎物击晕。每年都会有一些人因为不小心靠近了这种鱼而遭到电击。","黑鬼鱼","GatheringItemLevelConvertTable#28",0,False,False,"湖泊","f1f3",,True,False,False
67,"扁平的身体好像鞋底一样，烧烤之后浇上金钱蘑汤汁是不可多得的美味。","黑鳎","GatheringItemLevelConvertTable#28",0,False,False,"海岸","s1f2",,True,False,False
68,"嘴里生有很多刺，能够吸附在猎物的身体上吸取体液。据说曾经是乌尔达哈王侯贵族专享的食物。","八目鳗","GatheringItemLevelConvertTable#29",0,False,False,"河川","w1f4",,True,False,False
69,"这种淡水鱼总是身披动物的头骨，不过不知道具体的动机是什么。可能是在争夺地盘的时候身体大的个体会因为披着的头骨比较大而有更多的优势。","披骨鱼","GatheringItemLevelConvertTable#29",0,False,False,"河川","w1f4",,True,False,False
70,"一种头部像锤子一样的鲨鱼，基本是群体行动，最大的鱼群甚至能够超过100条。","锤头鲨","GatheringItemLevelConvertTable#29",0,False,False,"近海","s1f4",,True,False,False
71,"作为食材非常受欢迎的一种淡水鱼。每年都成群结队沿着河流洄游，无论是对魔物还是野兽来说都是贵重的食物。","宇格拉姆鲑鱼","GatheringItemLevelConvertTable#28",0,False,False,"河川","w1f3",,True,False,False
72,"北洋之民的传统中有将这种海参切片生吃的习惯，据说口感非常特别。","苍皮海参","GatheringItemLevelConvertTable#30",0,False,False,"海岸","s1f3",,True,False,False
73,"嘴型很特别，能够吸附在岩石表面上。身上的斑纹也非常美丽。","斑纹琵琶鱼","GatheringItemLevelConvertTable#30",0,False,False,"湖泊","f1f2",,True,False,False
74,"能够发光的一种水藻，关于发光的原理现在学术界还没有任何定论，不过有种说法是可能是彷徨在现世的亡灵的杰作。","绿灯球藻","GatheringItemLevelConvertTable#31",0,False,False,"湖泊","s1f2",,True,False,False
75,"无论是作为食材还是作为大型鱼的钓饵都十分合适，是一种重要的海洋资源。是捕鱼人行会中捕捞量最高的鱼种。","苍茫鲱","GatheringItemLevelConvertTable#31",0,False,False,"海岸","s1f3",,True,False,False
76,"细长的身体好像带子一样，并且被坚硬的鳞片牢牢地包裹着。偶尔会浮到水面上进行换气。","带鱼","GatheringItemLevelConvertTable#32",0,False,False,"湖泊","w1f4",,True,False,False
77,"味道肥美的大型鱼，是猫魅族最喜欢的食物。据说在东方人们还有生吃的文化，钓上这种鱼后就立刻切开处理。","灰海金枪鱼","GatheringItemLevelConvertTable#32",0,False,False,"近海","s1f3",,True,False,False
78,"在神握角发现的鱼，据说有很强的耐毒性，并且可以作为推测水质的依据。","神握鳉","GatheringItemLevelConvertTable#32",0,False,False,"湖泊","s1f2",,True,False,False
79,"因为这种蜗牛总是附着在动物残骸的白骨上，所以有人认为它们是“妖异的爪牙”。","净骨蜗牛","GatheringItemLevelConvertTable#33",0,False,False,"湖泊","w1f3",,True,False,False
80,"蔓根沼的特有品种，能够依靠胸鳍离开水面跳跃前进。","蔓根跳鱼","GatheringItemLevelConvertTable#33",0,False,False,"湖泊","f1f3",,True,False,False
81,"在海马与海龙的命名之争中，海龙派最终没能获取胜利，于是他们顽强地找到了这种和海马有近亲关系的新生物，终于用上了海龙这个名字。","叶海龙","GatheringItemLevelConvertTable#33",0,False,False,"海岸","s1f2",,True,False,False
82,"尖尖的下颚能够将小型的鱼和虫子整个吞下去。据说是非常古老的鱼种，从古到今一直没有改变形态。","骨舌鱼","GatheringItemLevelConvertTable#34",0,False,False,"湖泊","f1f3",,True,False,False
83,"经常深夜里成群在海面游泳，水面在月光的照耀下会显出乳白色的光辉。据说这种鱼接受过月亮神梅茵菲娜的祝福。","满月沙丁鱼","GatheringItemLevelConvertTable#34",0,False,False,"海岸","s1f3",,True,True,False
84,"钳子上生有细小的绒毛，看上去有点像耐热手套。","硬毛蟹","GatheringItemLevelConvertTable#34",0,False,False,"河川","s1f3",,True,False,False
85,"这种鱼的肉非常紧，即使煮很久也不会煮烂，所以经常会用到煮制菜肴中。据说曾是北海的明君所喜好的食物。","哈拉尔黑线鳕","GatheringItemLevelConvertTable#34",0,False,False,"近海","w1f1",,True,False,False
86,"据说，这种观赏鱼最早是由一位名叫蒙凯·恩凯的拉拉菲尔人从南洋带到艾欧泽亚来的，并作为友好的礼物赠送给了黑衣森林的角尊。","蒙凯恩凯鱼","GatheringItemLevelConvertTable#33",0,False,False,"河川","f1f1",,True,False,False
87,"只生活在河流及湖泊等内陆地区的淡水鱼。警戒心很强，对于钓者来说技术要求非常高。","樱鳟","GatheringItemLevelConvertTable#35",0,False,False,"河川","r1f1",,True,False,False
88,"这种贝虽然不适合食用，但是却能够产生出稀有的白珍珠。现在人们都急于确立一种养殖法来保证珍珠的产量。","白蝶贝","GatheringItemLevelConvertTable#35",0,False,False,"海岸","s1f3",,True,False,False
89,"所谓“沙海”，便是由非常细小的沙粒形成的沙漠。其中生存着很多沙海鱼，这种鱼在沙海鱼中处于食物链的最底层。","沙鱼","GatheringItemLevelConvertTable#35",0,False,False,"沙海","w1f4",,True,False,False
90,"通过不断的人工选种培养出来的观赏鱼，通体散发出银白色的光辉，据说是三代养殖人员几十年的心血结晶。","银鱼","GatheringItemLevelConvertTable#36",0,False,False,"湖泊","s1f3",,True,False,False
91,"身上显眼的花纹好像小丑的服装，是一种十分贵重的观赏鱼。","小丑鳅","GatheringItemLevelConvertTable#36",0,False,False,"湖泊","w1f4",,True,False,False
92,"这种沙海鱼能够通过振动细小的鳍使沙粒液化。虽然看上去很像鲷鱼，不过其实关系并不是很近。","沙鲷鱼","GatheringItemLevelConvertTable#36",0,False,False,"沙海","w1f4",,True,False,False
93,"通过吸盘吸附在鲸鱼及鲨鱼的小型寄生鱼。一说这种鱼通过停止时间来吸附到大型鱼的身上，所以使用了光阴神最喜欢的花来命名。","薰衣草印鱼","GatheringItemLevelConvertTable#36",0,False,False,"近海","s1f3",,True,False,False
94,"因为鳞片过于坚硬，导致很少有大型鱼有勇气对铠甲琵琶鱼发动攻击。也正因为如此，这种鱼有着足够的时间成长到相当大的尺寸。","铠甲琵琶鱼","GatheringItemLevelConvertTable#37",0,False,False,"湖泊","f1f3",,True,False,False
95,"在淡水鱼中属于相当大型的一种鱼类。体型巨大的同时食量也非常巨大，钓鱼的时候用大一些的活饵比较容易钓到。","巨鲈","GatheringItemLevelConvertTable#37",0,False,False,"湖泊","l1f1",,True,False,False
96,"一种大型沙海鱼，捕食的对象除了小型沙海鱼及虫子之外，有时甚至还会对陆地上的魔物发起进攻。肉质肥厚鲜美，但是经常混有大量的沙子导致烹饪起来十分麻烦。","沙鲶鱼","GatheringItemLevelConvertTable#37",0,False,False,"沙海","w1f4",,True,False,False
97,"愤怒的时候会像气球一样膨胀起来，配上全身的棘刺，样子十分恐怖。别名“海上爆弹”。","气泡鱼","GatheringItemLevelConvertTable#37",0,False,False,"海岸","s1f3",,True,False,False
98,"一种杂食性的淡水鱼，用拟饵也能轻易钓到。在格里达尼亚地区，这种鱼是制作烤鱼的固定食材。","威罗迪纳鲤鱼","GatheringItemLevelConvertTable#38",0,False,False,"河川","f1f3",,True,False,False
99,"主要栖息在河口等淡水海水交汇的水域。身上的斑点显得十分可爱，作为观赏鱼非常受欢迎，可是却十分难以饲养。","斑点鲀","GatheringItemLevelConvertTable#38",0,False,False,"河川","s1f3",,True,False,False
100,"能够十分迅速地潜藏到沙中，旁人看来就像妖术一样。因此得到了与东方的暗杀术相同的名字。","土遁鱼","GatheringItemLevelConvertTable#38",0,False,False,"沙海","w1f4",,True,False,False
101,"鳅鱼种出现这种闪着金光的品种实在非常罕见，可能是突发变异产生的吧。","黄金鳅","GatheringItemLevelConvertTable#39",0,False,False,"湖泊","r1f1",,True,False,False
102,"这种沙海鱼有着非常强的滑翔能力，能够乘着沙尘暴飞出相当远的距离。绿洲的居民都用这种鱼的名字来形容有勇无谋的人。","飞沙鱼","GatheringItemLevelConvertTable#39",0,False,False,"沙海","w1f4",,True,False,False
103,"冠以商贸神之名，周身闪着黄金光芒的鳗鱼。因为过于显眼逐渐养成了夜行的习性。","纳尔札尔鳗鱼","GatheringItemLevelConvertTable#39",0,False,False,"河川","w1f3",,True,True,False
104,"阿巴拉提亚地区的居民都很清楚如何用拟饵来钓这种鱼。因为身体是鲜血一样的红色，过去曾被误认为吸血鱼。","绯红鳟","GatheringItemLevelConvertTable#40",0,False,False,"河川","r1f1",,True,False,False
105,"扁平的身体却有着鲜艳的色彩，外型非常漂亮。据说是随着贸易船从南洋群岛来到艾欧泽亚地区的。","盘丽鱼","GatheringItemLevelConvertTable#40",0,False,False,"河川","s1f3",,True,False,False
106,"在大作家戴文公卿的旅行记«地底都市见闻记»中有所记载，书中说这种蛞蝓是地下世界的使者，不过貌似没有人相信。","蚁狮蛞蝓","GatheringItemLevelConvertTable#40",0,False,False,"沙海","w1f4",,True,False,False
107,"犹如鲜血一般红的珊瑚，象征着生命力。在拉诺西亚经常被用来当做祝贺得子的礼品。","红珊瑚","GatheringItemLevelConvertTable#40",0,False,False,"海岸","s1f4",,True,False,False
108,"石绿湖地区特有的品种，经常被附近的鸟类捕食。","石绿湖鳟鱼","GatheringItemLevelConvertTable#41",0,False,False,"湖泊","s1f5",,True,False,False
109,"蜥蜴人族认为这种蜗牛火红色的背壳是从火神伊弗利特的爪子上产生的，因此视其为神圣的食物。","火狱蜗牛","GatheringItemLevelConvertTable#41",0,False,False,"湖泊","l1f1",,True,False,False
110,"这种沙海鱼能够登上沙丘顶端乘风滑翔，之后直接将猎物包裹住现场捕食。","沙丘蝠鲼","GatheringItemLevelConvertTable#41",0,False,False,"沙海","w1f4",,True,False,False
111,"虽说平时这种鲨鱼都只是以中型鱼类为目标，不过也罕见地出现过袭击人类的情况。所以还是不要在它们的活动范围内游泳比较好。","银鲨","GatheringItemLevelConvertTable#41",0,False,False,"近海","s1f1",,True,False,False
112,"在乌尔达哈先王萨萨巴尔陛下的加冕仪式上，有一位商人献上了这种观赏鱼，于是后来人们就给这种鱼加上了“王家”的名字。","王家琵琶鱼","GatheringItemLevelConvertTable#42",0,False,False,"湖泊","w1f3",,True,False,False
113,"一种有着雷电花纹的罕见淡水鱼。据说黑衣森林中的护月之民认为这种带有雷电花纹的鱼是强力的象征。","雷纹鱼","GatheringItemLevelConvertTable#42",0,False,False,"河川","s1f6",,True,False,True
114,"传说中当初龙族挥血创造眷属时，无意中将一滴血溅到了河流里，于是变成了这种鱼。因此这种鱼为了能够更加接近飞在空中的龙，奋力练出了能够攀登瀑布的力量。","龙门鱼","GatheringItemLevelConvertTable#43",0,False,False,"河川","f1f2",,True,False,False
115,"身上的鳞片闪耀着金属的光辉，整体的形状犹如一把刀，于是因此得名。不过看起来锋利度不太行。","刀背鱼","GatheringItemLevelConvertTable#43",0,False,False,"河川","w1f3",,True,False,False
116,"有着锐利的牙齿，尤其喜欢捕食甲壳类动物的大型鱼。虽然作为食物味道不很理想，不过吃下之后会令人充满力量，于是经常用作药用。","梭子鰆","GatheringItemLevelConvertTable#43",0,False,False,"近海","s1f4",,True,False,False
117,"这种鱼一到下雨天就会异常兴奋，也就更容易上钩。因此，森林的居民们逐渐开始认为是这种鱼在祈求下雨了，","求雨鱼","GatheringItemLevelConvertTable#43",0,False,False,"河川","f1t2",,True,False,True
118,"庞大的身体像橡树的根一样，虽然肉比较厚，可以用作食用，不过因为水分太大了而没什么味道。","橡根鱼","GatheringItemLevelConvertTable#44",0,False,False,"河川","f1f4",,True,True,False
119,"主要生息在溪流的中心地区，不过在艾欧泽亚的各地也都有所分布。平时主要躲藏在石头的缝隙中，以捕食小虫小鱼为生。","杜父鱼","GatheringItemLevelConvertTable#44",0,False,False,"河川","s1f5",,True,False,False
120,"能够产生出黑珍珠的超罕见双壳贝类。因为整体来说黑珍珠数量都很少，所以被视作最高级的收藏品。","黑蝶贝","GatheringItemLevelConvertTable#44",0,False,False,"海岸","s1f4",,True,False,False
121,"非常凶猛的食肉鱼，不仅仅是小鱼小贝，还有青蛙，甚至鼠类和低空捕食的鸟类都不放过，是北方狗鱼的亲属。","南方狗鱼","GatheringItemLevelConvertTable#45",0,False,False,"河川","f1f3",,True,False,False
122,"南方狗鱼的亲属，不过栖息地有所不同。要分辨这两种鱼很简单，尾巴红色的为北方，尾巴蓝色的为南方。","北方狗鱼","GatheringItemLevelConvertTable#45",0,False,False,"河川","r1f1",,True,False,False
