key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
26,5,"事件屋のマンボ",0,0,0,0,0,2,"薬に侵されし最強の男",,,1,"秘められた証拠品",0,False
27,5,"格闘訓練",0,0,0,0,0,2,"冒険の誘い",,,1,"紅蓮のリベレーター",43,False
28,5,"抱き合う",0,0,0,0,0,2,"時がふたりを分かつまで",,,1,"時がふたりを分かつまで",0,True
29,5,"サベネアンダンス",0,0,0,0,0,16,,,,1,"いざ、魅惑の遊技場へ",51,False
30,5,"ゴールデンダンス",0,0,0,0,0,16,,,,1,"いざ、魅惑の遊技場へ",51,False
31,5,"ビーステップ",0,0,0,0,0,16,,,,1,"いざ、魅惑の遊技場へ",51,False
32,5,"頭痛",0,0,0,0,0,4,"泣男のラトージャ","Level#8157292","演技教本:頭痛",1,"真なるジークフリード",40,False
33,5,"怯える",0,0,0,0,0,4,"エシナ","Level#6708398","演技教本:怯える",1,"紅蓮のリベレーター",0,False
34,5,"膝を突く",0,0,0,0,0,4,"エシナ","Level#6708398","演技教本:膝を突く",1,"紅蓮のリベレーター",0,False
35,5,"主張する",0,0,0,0,0,4,"エニー","Level#8104544","演技教本:主張する",1,"蒼天を仰ぐ街",52,False
36,5,"パンを食べる",0,0,0,0,0,4,"エニー","Level#8104544","演技教本:パンを食べる",1,"蒼天を仰ぐ街",52,False
37,5,"おにぎりを食べる",0,0,0,0,0,4,"エニー","Level#8104544","演技教本:おにぎりを食べる",1,"蒼天を仰ぐ街",52,False
38,5,"本を読む",0,0,0,0,0,4,"エニー","Level#8104544","演技教本:本を読む",1,"蒼天を仰ぐ街",52,False
39,5,"ハイタッチ",0,0,0,0,0,4,"エニー","Level#8104544","演技教本:ハイタッチ",1,"蒼天を仰ぐ街",52,False
40,5,"斜め立ち",0,0,0,0,0,4,"エニー","Level#8104544","演技教本:斜め立ち",1,"蒼天を仰ぐ街",52,False
41,5,"ホウキで掃く",0,0,0,0,0,4,"エニー","Level#8104544","演技教本:ホウキで掃く",1,"蒼天を仰ぐ街",52,False
42,5,"仰天",0,0,0,0,0,4,"カスミ","Level#7244693","演技教本:仰天",1,"いざ、魅惑の遊技場へ",51,False
43,5,"暑がる",0,0,0,0,0,4,"海賊衆の資材係","Level#7397074","演技教本:暑がる",1,"深淵なるはアメノミハシラ",53,False
44,5,"警備する",0,0,0,0,0,4,"レジスタンスの補給兵","Level#8395975","演技教本:警備する",1,"荒鷲の巣作戦",54,False
45,5,"呪う",0,0,0,0,0,4,"レジスタンスの補給兵","Level#8395975","演技教本:呪う",1,"荒鷲の巣作戦",54,False
46,5,"抱拳礼",0,0,0,0,0,12,"演技教本:抱拳礼",,,0,,0,True
47,5,"愛を表現する",0,0,0,0,0,6,"演技教本:愛を表現する",,,0,,0,True
48,5,"勝ちどき",0,0,0,0,0,6,"演技教本:勝ちどき",,,0,,0,False
49,5,"閃く",0,0,0,0,0,6,"演技教本:閃く",,,0,,0,False
50,5,"サボテンダーポーズ",0,0,0,0,0,6,"演技教本:サボテンダーポーズ",,,0,,0,True
51,5,"乾杯する",0,0,0,0,0,12,"演技教本:乾杯",,,0,,0,True
52,5,"フィンガースナップ",0,0,0,0,0,12,"演技教本:フィンガースナップ",,,0,,0,True
53,5,"フラワーシャワー",0,0,0,0,0,12,"演技教本:フラワーシャワー",,,0,,0,True
54,5,"困惑する",0,0,0,0,0,6,"演技教本:困惑する",,,0,,0,True
55,5,"トームストーン",0,0,0,0,0,9,,,,0,,0,True
56,5,"宙返り",0,0,0,0,0,12,"演技教本:宙返り",,,0,,0,True
57,5,"ウォームアップ",0,0,0,0,0,12,"演技教本:準備体操",,,0,,0,True
58,5,"おねだり",0,0,0,0,0,12,"演技教本:おねだり",,,0,,0,True
59,5,"力を高める",0,0,0,0,0,12,"演技教本:力を高める",,,0,,0,True
60,5,"演舞",0,0,0,0,0,12,"演技教本:演舞",,,0,,0,True
61,5,"ピザを食べる",0,0,0,0,0,12,"演技教本:ピザを食べる",,,0,,0,True
62,5,"ゆで卵を食べる",0,0,0,0,0,6,"演技教本:ゆで卵を食べる",,,0,,0,True
63,5,"紅茶を飲む",0,0,0,0,0,12,"演技教本:紅茶を飲む",,,0,,0,True
64,5,"疑問を抱く",0,0,0,0,0,6,"演技教本:疑問を抱く",,,0,,0,False
65,5,"パントマイム",0,0,0,0,0,12,"演技教本:パントマイム",,,0,,0,True
66,5,"ボム踊り",0,0,0,0,0,6,"演技教本:ボム踊り",,,0,,0,True
67,5,"戦士の演武：壱",0,0,0,0,0,6,"演技教本:戦士の演武壱",,,0,,0,False
68,5,"戦士の演武：壱ノ裏",0,0,0,0,0,6,"演技教本:戦士の演武壱",,,0,,0,False
69,5,"戦士の演武：弐",0,0,0,0,0,6,"演技教本:戦士の演武弐",,,0,,0,False
70,5,"戦士の演武：弐ノ裏",0,0,0,0,0,6,"演技教本:戦士の演武弐",,,0,,0,False
71,5,"戦士の演武：参",0,0,0,0,0,6,"演技教本:戦士の演武参",,,0,,0,False
72,5,"戦士の演武：参ノ裏",0,0,0,0,0,6,"演技教本:戦士の演武参",,,0,,0,False
73,5,"東方の伝統舞踊",0,0,0,0,0,12,"演技教本:東方舞踊",,,0,,0,True
74,5,"歌姫を真似る",0,0,0,0,0,6,"演技教本:歌姫を真似る",,,0,,0,True
75,5,"声援：青",0,0,0,0,0,6,"演技教本:声援:青",,,0,,0,True
76,5,"声援：黄",0,0,0,0,0,6,"演技教本:声援:黄",,,0,,0,True
77,5,"声援：赤",0,0,0,0,0,6,"演技教本:声援:赤",,,0,,0,True
78,5,"ボックスステップ",0,0,0,0,0,12,"演技教本:ボックスステップ",,,0,,0,True
79,5,"サイドステップ",0,0,0,0,0,12,"演技教本:サイドステップ",,,0,,0,True
80,5,"ゲットファンタジー",0,0,0,0,0,12,"演技教本:ゲットファンタジー",,,0,,0,True
81,5,"ポポトステップ",0,0,0,0,0,12,"演技教本:ポポトステップ",,,0,,0,True
82,5,"ヒールトー",0,0,0,0,0,12,"演技教本:ヒールトー",,,0,,0,True
83,5,"グゥーブー・ドゥ",0,0,0,0,0,12,"演技教本:グゥーブー・ドゥ",,,0,,0,True
84,5,"わっしょい",0,0,0,0,0,12,"演技教本:わっしょい",,,0,,0,True
85,5,"フレイムダンス",0,0,0,0,0,6,"演技教本:フレイムダンス",,,0,,0,True
86,5,"死んだふり",0,0,0,0,0,12,"演技教本:死んだふり",,,0,,0,True
87,5,"見せつける：右",0,0,0,0,0,6,"演技教本:見せつける",,,0,,0,True
88,5,"見せつける：左",0,0,0,0,0,6,"演技教本:見せつける",,,0,,0,True
89,5,"斬鉄剣",0,0,0,0,0,12,"演技教本:斬鉄剣",,,0,,0,True
90,5,"氷結の幻想",0,0,0,0,0,12,"演技教本:氷結の幻想",,,0,,0,True
91,5,"メガフレア",0,0,0,0,0,12,"演技教本:メガフレア",,,0,,0,True
92,5,"アルテマ",0,0,0,0,0,12,"演技教本:アルテマ",,,0,,0,True
93,5,"オメガMの構え",0,0,0,0,0,12,"演技教本:オメガの構え",,,0,,0,True
94,5,"オメガFの構え",0,0,0,0,0,12,"演技教本:オメガの構え",,,0,,0,True
95,5,"ガッツポーズ",0,0,0,0,0,7,"演技教本:ガッツポーズ",,,0,,0,False
96,5,"寒がる",0,0,0,0,0,7,"演技教本:寒がる",,,0,,0,False
97,5,"企みを話す",0,0,0,0,0,7,"演技教本:企みを話す",,,0,,0,False
98,5,"チョコボの筆：黒",0,0,0,0,0,7,"演技教本:チョコボの筆",,,0,,0,False
99,5,"チョコボの筆：赤",0,0,0,0,0,7,"演技教本:チョコボの筆",,,0,,0,False
100,5,"チョコボの筆：黄",0,0,0,0,0,7,"演技教本:チョコボの筆",,,0,,0,False
101,5,"チョコボの筆：青",0,0,0,0,0,7,"演技教本:チョコボの筆",,,0,,0,False
102,5,"確認",0,0,0,0,0,7,"演技教本:確認",,,0,,0,False
103,5,"リンゴを食べる",0,0,0,0,0,7,"演技教本:リンゴを食べる",,,0,,0,False
104,5,"もみ手をする",0,0,0,0,0,7,"演技教本:もみ手をする",,,0,,0,False
105,5,"おまじない",0,0,0,0,0,17,,,,1," 付喪神縁起譚",0,False
106,5,"魅惑の抱擁",0,0,0,0,0,17,,,,1," 炎のアドバイザー",0,False
107,5,"ヨルダンス",0,0,0,0,0,17,,,,1," 競えよナマズ",0,False
108,5,"ラリホップ",0,0,0,0,0,17,,,,1," ノルヴラントの平和を繋げ！",0,False
109,5,"黒渦団・敬礼",0,0,0,0,0,11,"正式配属：黒渦団",,,1,"英雄の卵",0,False
110,5,"双蛇党・敬礼",0,0,0,0,0,11,"正式配属：双蛇党",,,1,"英雄の卵",0,False
111,5,"不滅隊・敬礼",0,0,0,0,0,11,"正式配属：不滅隊",,,1,"英雄の卵",0,False
112,5,"拳を突き出す",0,0,0,0,0,8,"演技教本:拳を突き出す",,,0,,0,False
113,5,"スクワット",0,0,0,0,0,11,"我らが小隊長：ランク1",,,1,"忘れられた攻略手帳",0,False
114,5,"腕立て伏せ",0,0,0,0,0,11,"我らが小隊長：ランク1",,,1,"忘れられた攻略手帳",0,False
115,5,"腹筋運動",0,0,0,0,0,11,"我らが小隊長：ランク1",,,1,"忘れられた攻略手帳",0,False
116,5,"深呼吸",0,0,0,0,0,11,"我らが小隊長：ランク1",,,1,"忘れられた攻略手帳",0,False
117,5,"気をつけ",0,0,0,0,0,5,"演技教本:気をつけ",,,1,"英雄の卵",41,False
118,5,"休め",0,0,0,0,0,5,"演技教本:休め",,,1,"英雄の卵",41,False
119,5,"説明",0,0,0,0,0,4,"対人戦績取引窓口","Level#4270098","演技教本:説明",0,,0,False
120,5,"意気込む",0,0,0,0,0,14,,,,0,,0,False
121,5,"武器を構える",0,0,0,0,0,16,,,,1,"いざ、魅惑の遊技場へ",51,False
122,5,"武器を収める",0,0,0,0,0,16,,,,1,"いざ、魅惑の遊技場へ",51,False
123,5,"注意する",0,0,0,0,0,4,"対人戦績取引窓口","Level#4270098","演技教本:注意する",0,,0,False
124,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:ナイト",0,,0,False
125,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:戦士",0,,0,False
126,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:暗黒騎士",0,,0,False
127,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:ガンブレイカー",0,,0,False
128,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:白魔道士",0,,0,False
129,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:学者",0,,0,False
130,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:占星術師",0,,0,False
131,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:賢者",0,,0,False
132,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:モンク",0,,0,False
133,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:竜騎士",0,,0,False
134,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:忍者",0,,0,False
135,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:侍",0,,0,False
136,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:リーパー",0,,0,False
137,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:吟遊詩人",0,,0,False
138,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:機工士",0,,0,False
139,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:踊り子",0,,0,False
140,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:黒魔道士",0,,0,False
141,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:召喚士",0,,0,False
142,9,,0,0,0,0,0,4,"トロフィークリスタル取引窓口","Level#9159882","ポートレート教材:赤魔道士",0,,0,False
143,9,,0,0,0,0,0,14,,,,0,,0,True
144,9,,0,0,0,0,0,14,,,,0,,0,True
145,9,,0,0,0,0,0,11,"コンフリクトの王者",,,0,,0,True
146,11,,22,0,0,0,0,11,"コンフリクトの勇者",,,0,,0,True
147,11,,22,23,0,0,0,11,"コンフリクトの入賞者",,,0,,0,True
148,11,,28,27,26,25,24,13,,,,0,,0,True
149,11,,28,27,26,25,0,13,,,,0,,0,True
150,11,,28,27,26,0,0,13,,,,0,,0,True
151,11,,28,27,0,0,0,13,,,,0,,0,True
152,11,,28,0,0,0,0,13,,,,0,,0,True
153,9,,0,0,0,0,0,13,,,,0,,0,True
154,2,,0,0,0,0,0,9,,,,0,,0,False
155,2,,0,0,0,0,0,10,,,,0,,0,False
156,1,"ナルザルの双剣",0,0,0,0,0,2,"ナルザルの双剣",,,1,"果たし合う剣と拳",1,False
157,1,"宿縁を断ち切る日",0,0,0,0,0,2,"宿縁を断ち切る日",,,1,"乗り越えるべき壁",2,False
158,1,"やっと、わかったよ",0,0,0,0,0,2,"やっと、わかったよ",,,1,"こころは森に惑う",3,False
159,1,"拳の聖人",0,0,0,0,0,2,"拳の聖人",,,1,"燃える明星、駆ける流星",4,False
160,1,"勇気の証明",0,0,0,0,0,2,"勇気の証明",,,1,"いさおしき者たること",5,False
161,1,"手を伸ばす先の勝利",0,0,0,0,0,2,"手を伸ばす先の勝利",,,1,"闇黒の死",6,False
162,1,"迷い無き瞳",0,0,0,0,0,2,"迷い無き瞳",,,1,"霧の中の岐路",7,False
163,1,"臆病者の牙",0,0,0,0,0,2,"臆病者の牙",,,1,"深淵に射す光",8,False
164,1,"巴術最大級命題の証明",0,0,0,0,0,2,"巴術最大級命題の証明",,,1,"洒脱なる陽動戦術",9,False
165,1,"自由騎士の誓約",0,0,0,0,0,2,"自由騎士の誓約",,,0,,0,False
166,1,"でっかい夢",0,0,0,0,0,2,"でっかい夢",,,0,,0,False
167,1,"死より冥き闇に",0,0,0,0,0,2,"死より冥き闇に",,,0,,0,False
168,1,"ガンブレイカーへの誘い",0,0,0,0,0,2,"ガンブレイカーへの誘い",,,0,,0,False
169,1,"偉人の後継者",0,0,0,0,0,2,"偉人の後継者",,,0,,0,False
170,1,"学問ノススメ",0,0,0,0,0,2,"学問ノススメ",,,0,,0,False
171,1,"天界への道",0,0,0,0,0,2,"天界への道",,,0,,0,False
172,1,"賢者の誓い",0,0,0,0,0,2,"賢者の誓い",,,0,,0,False
173,1,"亡国からの雷動",0,0,0,0,0,2,"亡国からの雷動",,,0,,0,False
174,1,"竜の眼",0,0,0,0,0,2,"竜の眼",,,0,,0,False
175,1,"月影の導き",0,0,0,0,0,2,"月影の導き",,,0,,0,False
176,1,"侍への道",0,0,0,0,0,2,"侍への道",,,0,,0,False
177,1,"リーパーたる者",0,0,0,0,0,2,"リーパーたる者",,,0,,0,False
178,1,"響きあうふたつの音色",0,0,0,0,0,2,"響きあうふたつの音色",,,0,,0,False
179,1,"工房の救世主",0,0,0,0,0,2,"工房の救世主",,,0,,0,False
180,1,"踊り子の到来",0,0,0,0,0,2,"踊り子の到来",,,0,,0,False
181,1,"声を聞きし者",0,0,0,0,0,2,"声を聞きし者",,,0,,0,False
182,1,"業火の召喚獣",0,0,0,0,0,2,"業火の召喚獣",,,0,,0,False
183,1,"赤魔道士への道",0,0,0,0,0,2,"赤魔道士への道",,,0,,0,False
184,1,"青魔道士と名乗る男",0,0,0,0,0,2,"青魔道士と名乗る男",,,0,,0,False
185,1,"かざすは騎士の聖剣",0,0,0,0,0,2,"かざすは騎士の聖剣",,,1,"交わらぬ心慮",21,False
186,1,"いちばんの戦士",0,0,0,0,0,2,"いちばんの戦士",,,1,"腕くらべ",22,False
187,1,"だから僕は",0,0,0,0,0,2,"だから僕は",,,1,"世界は仇なす",23,False
188,1,"鎮撫の儀",0,0,0,0,0,2,"鎮撫の儀",,,1,"不埒者への報い",25,False
189,1,"次代の学者",0,0,0,0,0,2,"次代の学者",,,1,"軍学式の治療法",26,False
190,1,"「槍」試練に備えよ",0,0,0,0,0,2,"「槍」試練に備えよ",,,1,"レヴェヴァの特別指導",27,False
191,1,"廃王の帰還",0,0,0,0,0,2,"廃王の帰還",,,1,"無明の内地",29,False
192,1,"蒼の竜騎士",0,0,0,0,0,2,"蒼の竜騎士",,,1,"邪竜の声",30,False
193,1,"雲晴れる夜に",0,0,0,0,0,2,"雲晴れる夜に",,,1,"心の形",31,False
194,1,"命の賛歌",0,0,0,0,0,2,"命の賛歌",,,1,"浄罪の地を求めて",34,False
195,1,"名誉をかけた模擬戦",0,0,0,0,0,2,"名誉をかけた模擬戦",,,1,"起死回生の切り札",35,False
196,1,"黒魔法の導き手",0,0,0,0,0,2,"黒魔法の導き手",,,1,"道を求むる旅",37,False
197,1,"邪道と正道",0,0,0,0,0,2,"邪道と正道",,,1,"烈風の召喚獣",38,False
198,1,"二代目マスク・ザ・ブルー",0,0,0,0,0,2,"二代目マスク・ザ・ブルー",,,1,"青天の霹靂",40,False
199,1,"志すは真の騎士",0,0,0,0,0,2,"志すは真の騎士",,,1,"堕ちた蠍",21,False
200,1,"すべてを護る乱撃",0,0,0,0,0,2,"すべてを護る乱撃",,,1,"かち割れぬ暗雲",22,False
201,1,"そしてふたつの名は消える",0,0,0,0,0,2,"そしてふたつの名は消える",,,1,"心は遠い空に",23,False
202,1,"世界の癒し手",0,0,0,0,0,2,"世界の癒し手",,,1,"角尊は惑う",25,False
203,1,"次代の「海兵団」",0,0,0,0,0,2,"次代の「海兵団」",,,1,"消え去りし大妖異",26,False
204,1,"運命を切り拓く占星術師",0,0,0,0,0,2,"運命を切り拓く占星術師",,,1,"叡智を守護する者",27,False
205,1,"力を統べる者、力を担う者",0,0,0,0,0,2,"力を統べる者、力を担う者",,,1,"鳥籠の中",29,False
206,1,"槍に誓う使命",0,0,0,0,0,2,"槍に誓う使命",,,1,"血塗られた使命と宿命",30,False
207,1,"融雪の雨に",0,0,0,0,0,2,"融雪の雨に",,,1,"月夜の叢雲",31,False
208,1,"極悪人コガラシ",0,0,0,0,0,2,"極悪人コガラシ",,,1,"皇都を惑わす心中の怪！",32,False
209,1,"終焉の戦歌",0,0,0,0,0,2,"終焉の戦歌",,,1,"道は詩聖へと続く",34,False
210,1,"照準！ 俺たちの未来",0,0,0,0,0,2,"照準！ 俺たちの未来",,,1,"慚愧！ 錆びた鉄の罪",35,False
211,1,"破壊と癒し",0,0,0,0,0,2,"破壊と癒し",,,1,"正義のために破壊を",37,False
212,1,"闇を打ち消す光を放たん",0,0,0,0,0,2,"闇を打ち消す光を放たん",,,1,"残留する力をその身に",38,False
213,1,"抗いの果てに",0,0,0,0,0,2,"抗いの果てに",,,1,"ランバードの幻影",39,False
214,1,"さらば、初代マスク・ザ・ブルー",0,0,0,0,0,2,"さらば、初代マスク・ザ・ブルー",,,1,"真なるジークフリード",40,False
215,1,"さらなる剣術の高みへ",0,0,0,0,0,2,"さらなる剣術の高みへ",,,1,"いざ、決勝戦へ……",21,False
216,1,"燃えよゴージ！",0,0,0,0,0,2,"燃えよゴージ！",,,1,"オメを追って",22,False
217,1,"あと一度、君に会えたら",0,0,0,0,0,2,"あと一度、君に会えたら",,,1,"あと二度、奇跡の結末",23,False
218,1,"真のガンブレイカー",0,0,0,0,0,2,"真のガンブレイカー",,,1,"強敵襲来？ 亡命した魔導技師を護れ！",24,False
219,1,"角尊の宝物",0,0,0,0,0,2,"角尊の宝物",,,1,"厳格なる角尊の掟",25,False
220,1,"時をかける願い",0,0,0,0,0,2,"時をかける願い",,,1,"フェアリーの行方",26,False
221,1,"天地習合",0,0,0,0,0,2,"天地習合",,,1,"東風逆巻くクガネ",27,False
222,1,"大切なものを守る力",0,0,0,0,0,2,"大切なものを守る力",,,1,"何を以て何を成すか",29,False
223,1,"紅の竜騎士",0,0,0,0,0,2,"紅の竜騎士",,,1,"漆黒の巨竜",30,False
224,1,"影隠忍法帖",0,0,0,0,0,2,"影隠忍法帖",,,1,"開祖の密命",31,False
225,1,"ベッコウ島の決闘",0,0,0,0,0,2,"ベッコウ島の決闘",,,1,"ウゲツを討て！",32,False
226,1,"想い込められし歌",0,0,0,0,0,2,"想い込められし歌",,,1,"それぞれの決断",34,False
227,1,"我は銃士、友は騎士",0,0,0,0,0,2,"我は銃士、友は騎士",,,1,"謎を暴くは銃士の誇り",35,False
228,1,"至上の舞を披露せよ",0,0,0,0,0,2,"至上の舞を披露せよ",,,1,"託された舞踏の心",36,False
229,1,"記憶より託されし未来",0,0,0,0,0,2,"記憶より託されし未来",,,1,"魔石は求める",37,False
230,1,"召喚士の使命",0,0,0,0,0,2,"召喚士の使命",,,1,"闇に葬られた頁",38,False
231,1,"抗う力",0,0,0,0,0,2,"抗う力",,,1,"リリスの末裔",39,False
232,1,"青魔法の未来",0,0,0,0,0,2,"青魔法の未来",,,1,"ものまね士ゴゴ",40,False
233,0,,0,0,0,0,0,0,,,,0,,0,False
234,0,,0,0,0,0,0,0,,,,0,,0,False
235,1,"いつか君が言った言葉",0,0,0,0,0,2,"いつか君が言った言葉",,,1,"揺れる天秤",0,False
236,1,"誇り高き追放者",0,0,0,0,0,2,"誇り高き追放者",,,1,"坑道の真実",0,False
237,1,"不滅なる名コンビ",0,0,0,0,0,2,"不滅なる名コンビ",,,1,"彷徨うアンドレイア",0,False
238,1,"やっと、また会えたね",0,0,0,0,0,2,"やっと、また会えたね",,,1,"がんばれ、テイナー",0,False
239,1,"開かれた道の先へ",0,0,0,0,0,2,"開かれた道の先へ",,,1,"獣の心、精霊の心",0,False
240,1,"僕たちは還り、君を見送ろう",0,0,0,0,0,2,"僕たちは還り、君を見送ろう",,,1,"旅立った仲間たちと共に",0,False
241,1,"融和への船出",0,0,0,0,0,2,"融和への船出",,,1,"海雄旅団の秘策",0,False
242,1,"ドマの弔い",0,0,0,0,0,2,"ドマの弔い",,,1,"遺品に宿る魂",0,False
243,1,"蒼天を仰ぎ、歩み続ける",0,0,0,0,0,2,"蒼天を仰ぎ、歩み続ける",,,1,"戦神よ、我らを導き給え",0,False
244,1,"木工師ベアティヌ先生",0,0,0,0,0,2,"木工師ベアティヌ先生",,,0,,0,False
245,1,"鍛冶師ブリサエル副社長",0,0,0,0,0,2,"鍛冶師ブリサエル副社長",,,0,,0,False
246,1,"甲冑師ハ・ナンザ社長",0,0,0,0,0,2,"甲冑師ハ・ナンザ社長",,,0,,0,False
247,1,"彫金少女セレンディピティー",0,0,0,0,0,2,"彫金少女セレンディピティー",,,0,,0,False
248,1,"革細工師ゲヴァ親方",0,0,0,0,0,2,"革細工師ゲヴァ親方",,,0,,0,False
249,1,"麗しの裁縫師レドレント・ローズ",0,0,0,0,0,2,"麗しの裁縫師レドレント・ローズ",,,0,,0,False
250,1,"偏執の錬金術師セヴェリアン",0,0,0,0,0,2,"偏執の錬金術師セヴェリアン",,,0,,0,False
251,1,"調理師リングサス総料理長",0,0,0,0,0,2,"調理師リングサス総料理長",,,0,,0,False
252,1,"出藍の誉れ",0,0,0,0,0,2,"出藍の誉れ",,,1,"愛別離苦",10,False
253,1,"想い乗せ羽ばたく剣",0,0,0,0,0,2,"想い乗せ羽ばたく剣",,,1,"美人剣士への贈り物",11,False
254,1,"信念の甲冑師",0,0,0,0,0,2,"信念の甲冑師",,,1,"甲冑師、苦渋の決断",12,False
255,1,"源に通じる真珠",0,0,0,0,0,2,"源に通じる真珠",,,1,"色とりどりの王冠",13,False
256,1,"命輝く名品",0,0,0,0,0,2,"命輝く名品",,,1,"革細工師ギルドの危機",14,False
257,1,"恋愛戦士の戦闘服",0,0,0,0,0,2,"恋愛戦士の戦闘服",,,1,"お洋服の限界",15,False
258,1,"ひとときの奇跡",0,0,0,0,0,2,"ひとときの奇跡",,,1,"禁断の研究",16,False
259,1,"食通ロロリトの逆襲",0,0,0,0,0,2,"食通ロロリトの逆襲",,,1,"親睦のレシピ",17,False
260,1,"父と子の宿命",0,0,0,0,0,2,"父と子の宿命",,,1,"竜を捕らえる木材",10,False
261,1,"名工と英雄",0,0,0,0,0,2,"名工と英雄",,,1,"宝剣と名匠",11,False
262,1,"甲冑師たち",0,0,0,0,0,2,"甲冑師たち",,,1,"新生ブランシュティル",12,False
263,1,"絆むすぶもの",0,0,0,0,0,2,"絆むすぶもの",,,1,"想いをこめて",13,False
264,1,"果てなき野心",0,0,0,0,0,2,"果てなき野心",,,1,"新規顧客開拓",14,False
