key,0,1,2,3,4,5,6,7,8,9,10,11
17,"ui/icon/027000/027994.tex","",0,"",0,0,1,0,0,"魔陶器：弱化敌人","将本层的敌人变为攻防低下的状态","魔陶器：弱化敌人"
18,"ui/icon/027000/027992.tex","",0,"",0,0,1,0,0,"魔陶器：隐形","将自身与小队成员变为隐形状态","魔陶器：隐形"
19,"ui/icon/027000/027993.tex","",0,"",0,0,1,0,0,"魔陶器：石化敌人","将本层的敌人变为石化状态","魔陶器：石化敌人"
20,"ui/icon/027000/027995.tex","",0,"",0,0,1,0,0,"魔科学器：缓速","将本层的敌人变为缓速状态","魔土器：スロウガ"
21,"ui/icon/027000/027996.tex","",0,"",0,0,1,0,0,"魔科学器：大漩涡","将本层的敌人的体力降至个位数","魔土器：ミールストーム"
22,"ui/icon/027000/027997.tex","",0,"",0,0,1,0,0,"魔科学器：恐慌装甲化","自身变为恐慌装甲形态","魔土器：ドレッドノート化"
23,"ui/icon/027000/027976.tex","",0,"",0,0,1,0,0,"魔科学器：咒印解除","清除本层所有陷阱","魔陶器：咒印解除"
24,"ui/icon/027000/027977.tex","",0,"",0,0,1,0,0,"魔科学器：全景","点亮本层所有地图，可看到本层所有陷阱","魔陶器：全景"
25,"ui/icon/027000/027978.tex","",0,"",0,0,1,0,0,"魔科学器：强化自身","自身攻击造成的伤害及治疗魔法的治疗量提高30%","魔陶器：强化自身"
26,"ui/icon/027000/027979.tex","",0,"",0,0,1,0,0,"魔科学器：强化防御","自身受到的伤害减轻40%","魔陶器：强化防御"
27,"ui/icon/027000/027980.tex","",0,"",0,0,1,0,0,"魔科学器：宝箱增加","增加下一层的宝箱","魔陶器：宝箱增加"
28,"ui/icon/027000/027981.tex","",0,"",0,0,1,0,0,"魔科学器：减少敌人","减少下一层的敌人","魔陶器：减少敌人"
29,"ui/icon/027000/027982.tex","",0,"",0,0,1,0,0,"魔科学器：改变敌人","将下一层随机一个房间的敌人变化为拟态怪或蔓德拉","魔陶器：改变敌人"
30,"ui/icon/027000/027983.tex","",0,"",0,0,1,0,0,"魔科学器：解咒","解除诅咒状态",""
31,"ui/icon/027000/027984.tex","",0,"",0,0,1,0,0,"魔科学器：运气上升","在本层击败敌人时宝箱出现率上升","魔陶器：运气上升"
32,"ui/icon/027000/027985.tex","",0,"",0,0,1,0,0,"魔科学器：形态变化","令进入以自身为中心一定范围内的目标变为青蛙、河童、小鸡","魔陶器：形态变化"
33,"ui/icon/027000/027986.tex","",0,"",0,0,1,0,0,"魔科学器：魔法效果解除","消除本层所有魔法效果","魔陶器：魔法效果解除"
34,"ui/icon/027000/027991.tex","",0,"",0,0,1,0,0,"魔科学器：感知宝藏","显示埋藏的宝藏的所在位置，效果将持续到发现埋藏的宝藏为止","魔陶器：感知宝藏"
35,"ui/icon/027000/027989.tex","",0,"",0,0,1,0,0,"魔科学器：重生","复活第一个陷入无法战斗状态的小队队员","魔陶器：重生"
