key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
35,34,6,6,6,2,"TripleTriadCardRarity#2","兽人",300,10,35,0,True,6,"皮拉尔诺","Level#4249634","决斗！九宫幻卡"
36,35,2,6,6,6,"TripleTriadCardRarity#2","兽人",300,10,36,0,True,6,"芙·霍芭丝","Level#2465084","决斗！九宫幻卡"
37,36,6,6,2,6,"TripleTriadCardRarity#2","兽人",300,10,37,0,True,6,"梅梅卢恩","Level#4273866","决斗！九宫幻卡"
38,37,7,4,2,8,"TripleTriadCardRarity#3","",500,17,38,0,True,8,"九宫幻卡铜包",,"决斗！九宫幻卡"
39,38,8,7,3,3,"TripleTriadCardRarity#3","",500,28,39,0,True,8,"九宫幻卡灵银包",,"决斗！九宫幻卡"
40,39,7,6,7,1,"TripleTriadCardRarity#3","蛮神",500,25,40,0,True,8,"九宫幻卡银包",,"决斗！九宫幻卡"
41,40,1,7,6,7,"TripleTriadCardRarity#3","蛮神",500,25,41,0,True,8,"九宫幻卡银包",,"决斗！九宫幻卡"
42,41,7,1,7,6,"TripleTriadCardRarity#3","蛮神",500,25,42,0,True,6,"马尔塞特","Level#4257902","决斗！九宫幻卡"
43,42,7,7,1,6,"TripleTriadCardRarity#3","蛮神",500,25,43,0,True,8,"九宫幻卡银包",,"决斗！九宫幻卡"
44,43,5,6,6,6,"TripleTriadCardRarity#3","",500,28,44,0,True,10,"卡片兑换员","Level#5581330","决斗！九宫幻卡"
45,44,6,5,6,6,"TripleTriadCardRarity#3","",500,28,45,0,True,6,"红心天王鲁希特威达","Level#5581197","决斗！九宫幻卡"
46,45,2,8,7,3,"TripleTriadCardRarity#3","拂晓",500,27,46,0,True,6,"弗弗鲁帕","Level#3629823","前往枯骨营地"
47,46,4,8,7,1,"TripleTriadCardRarity#3","帝国",500,26,47,0,True,6,"懒散的帝国兵","Level#5663701","决斗！九宫幻卡"
48,47,3,8,2,7,"TripleTriadCardRarity#3","拂晓",500,27,48,0,True,6,"巴斯卡隆","Level#1146551","千狱深处的响声"
49,48,7,1,4,8,"TripleTriadCardRarity#3","拂晓",500,27,49,0,True,6,"格格鲁玖","Level#4258385","阴云笼罩"
50,49,8,4,7,1,"TripleTriadCardRarity#3","拂晓",500,27,50,0,True,6,"红心天王鲁希特威达","Level#5581197","决斗！九宫幻卡"
51,50,7,9,1,8,"TripleTriadCardRarity#4","帝国",800,36,51,0,True,8,"九宫幻卡金包",,"决斗！九宫幻卡"
52,51,8,1,8,8,"TripleTriadCardRarity#4","蛮神",800,35,52,0,True,8,"九宫幻卡灵银包",,"决斗！九宫幻卡"
53,52,8,8,8,1,"TripleTriadCardRarity#4","蛮神",800,35,53,0,True,8,"九宫幻卡金包",,"决斗！九宫幻卡"
54,53,8,8,1,8,"TripleTriadCardRarity#4","蛮神",800,35,54,0,True,8,"九宫幻卡金包",,"决斗！九宫幻卡"
55,54,1,8,8,8,"TripleTriadCardRarity#4","蛮神",800,35,55,0,True,8,"九宫幻卡金包",,"决斗！九宫幻卡"
56,55,9,3,5,8,"TripleTriadCardRarity#4","拂晓",800,37,56,0,True,8,"九宫幻卡银包",,"决斗！九宫幻卡"
57,56,4,4,8,9,"TripleTriadCardRarity#4","",800,38,57,0,True,8,"九宫幻卡银包",,"决斗！九宫幻卡"
58,57,5,9,2,9,"TripleTriadCardRarity#4","",800,38,58,0,True,8,"九宫幻卡金包",,"决斗！九宫幻卡"
59,58,9,3,9,3,"TripleTriadCardRarity#4","拂晓",800,37,59,0,True,8,"九宫幻卡白金包",,"决斗！九宫幻卡"
60,59,9,9,3,4,"TripleTriadCardRarity#4","拂晓",800,37,60,0,True,8,"九宫幻卡白金包",,"决斗！九宫幻卡"
61,60,9,9,6,5,"TripleTriadCardRarity#5","蛮神",1500,42,61,0,True,6,"幻卡王埃尔默","Level#5581186","决斗！九宫幻卡"
62,61,1,10,8,8,"TripleTriadCardRarity#5","",1500,45,62,0,True,6,"哈布","Level#4127303","尸念之情"
63,62,10,4,8,6,"TripleTriadCardRarity#5","",1500,46,63,0,True,10,"卡片兑换员","Level#5581330","决斗！九宫幻卡"
64,63,4,5,9,10,"TripleTriadCardRarity#5","帝国",1500,43,64,0,True,6,"懒散的帝国兵","Level#5663701","决斗！九宫幻卡"
65,64,5,10,3,9,"TripleTriadCardRarity#5","",1500,45,65,0,True,8,"九宫幻卡金包",,"决斗！九宫幻卡"
66,65,9,1,7,10,"TripleTriadCardRarity#5","",1500,45,66,0,True,8,"九宫幻卡金包",,"决斗！九宫幻卡"
67,66,6,9,10,2,"TripleTriadCardRarity#5","",1500,45,67,0,True,8,"九宫幻卡金包",,"决斗！九宫幻卡"
68,67,10,5,10,2,"TripleTriadCardRarity#5","",1500,48,1,5,True,8,"九宫幻卡金包",,"决斗！九宫幻卡"
69,68,10,10,1,5,"TripleTriadCardRarity#5","",1500,48,2,5,True,7,,,"决斗！九宫幻卡"
70,69,8,8,10,2,"TripleTriadCardRarity#5","",1500,48,3,5,True,8,"九宫幻卡灵银包",,"决斗！九宫幻卡"
71,70,4,4,10,10,"TripleTriadCardRarity#5","",1500,48,4,5,True,7,,,"决斗！九宫幻卡"
72,71,4,10,10,4,"TripleTriadCardRarity#5","",1500,48,5,5,True,8,"九宫幻卡灵银包",,"决斗！九宫幻卡"
73,72,10,2,5,10,"TripleTriadCardRarity#5","",1500,48,6,5,True,8,"九宫幻卡灵银包",,"决斗！九宫幻卡"
74,73,9,9,8,3,"TripleTriadCardRarity#5","",1500,48,7,5,True,10,"卡片兑换员","Level#5581330","决斗！九宫幻卡"
75,74,6,10,1,10,"TripleTriadCardRarity#5","",0,48,8,5,True,11,"街头决斗者2",,"决斗！九宫幻卡"
76,75,5,6,8,10,"TripleTriadCardRarity#5","",1500,48,9,5,True,8,"九宫幻卡金包",,"决斗！九宫幻卡"
77,76,10,1,9,7,"TripleTriadCardRarity#5","",1500,48,10,5,True,7,,,"决斗！九宫幻卡"
78,77,4,7,9,9,"TripleTriadCardRarity#5","",0,48,11,5,True,11,"神机妙算3",,"决斗！九宫幻卡"
79,78,1,10,9,7,"TripleTriadCardRarity#5","",0,48,12,5,True,11,"成事在天5",,"决斗！九宫幻卡"
80,79,9,7,10,1,"TripleTriadCardRarity#5","",1500,48,13,5,True,7,,,"决斗！九宫幻卡"
81,80,4,1,7,1,"TripleTriadCardRarity#1","",100,1,68,0,True,6,"诺埃斯","Level#1143516","决斗！九宫幻卡"
82,81,2,4,7,6,"TripleTriadCardRarity#2","兽人",300,10,69,0,True,6,"莫古咪尔","Level#5814720","大家都知道的秘密"
83,82,6,7,3,3,"TripleTriadCardRarity#2","兽人",300,10,70,0,True,6,"莫古咪尔","Level#5814720","大家都知道的秘密"
84,83,7,1,3,7,"TripleTriadCardRarity#2","",300,15,71,0,True,6,"耶萝·姆恩","Level#2682191","决斗！九宫幻卡"
85,84,5,5,5,5,"TripleTriadCardRarity#2","",300,9,72,0,True,5,"坚甲铁龙——塔拉斯克","d2f1","融冰之旅"
86,85,5,7,8,1,"TripleTriadCardRarity#3","",500,19,73,0,True,3,"冰雪废堡暮卫塔",,"冰雪废堡暮卫塔"
87,86,1,8,7,5,"TripleTriadCardRarity#3","",500,19,74,0,True,3,"天山绝顶索姆阿尔灵峰",,"翻越灵峰"
88,87,8,2,3,8,"TripleTriadCardRarity#3","",500,29,75,0,True,6,"吉布里隆","Level#5581899","云雾缭绕"
89,88,8,3,8,2,"TripleTriadCardRarity#3","",500,29,76,0,True,6,"瓦瓦拉哥","Level#1673577","决斗！九宫幻卡"
90,89,4,8,1,8,"TripleTriadCardRarity#3","",500,29,77,0,True,6,"马塞尚","Level#5796581","准备见面礼"
91,90,1,8,8,4,"TripleTriadCardRarity#3","",500,29,78,0,True,6,"无所事事的帝国兵","Level#5927813","飞翔吧，企业精进号"
92,91,8,8,1,3,"TripleTriadCardRarity#3","",500,29,79,0,True,6,"米德奈特·迪尤","Level#5864096","哥布林族是人类的同伴"
93,92,1,3,8,8,"TripleTriadCardRarity#3","",500,29,80,0,True,6,"玛丽埃勒","Level#5814139","问题儿童表扬法"
94,93,8,1,7,4,"TripleTriadCardRarity#3","",500,19,81,0,True,3,"学识宝库迦巴勒幻想图书馆",,"沉睡在禁书库的论文"
95,94,7,5,8,1,"TripleTriadCardRarity#3","",0,29,82,0,True,11,"街头决斗者3",,"决斗！九宫幻卡"
96,95,1,9,9,5,"TripleTriadCardRarity#4","",800,39,83,0,True,6,"雅雅凯","Level#3642535","决斗！九宫幻卡"
97,96,9,8,1,7,"TripleTriadCardRarity#4","蛮神",800,35,84,0,True,3,"罗波那歼灭战",,"武神降临"
98,97,1,7,8,9,"TripleTriadCardRarity#4","蛮神",800,35,85,0,True,3,"俾斯麦歼灭战",,"魔大陆的钥匙"
99,98,10,3,8,7,"TripleTriadCardRarity#5","",1500,46,86,0,True,3,"邪龙王座龙巢神殿",,"狩猎邪龙"
100,99,3,10,7,8,"TripleTriadCardRarity#5","",0,47,87,0,True,11,"九宫卡手4",,"决斗！九宫幻卡"
101,100,1,7,2,3,"TripleTriadCardRarity#1","",100,1,88,0,True,6,"多米尼亚克","Level#5900081","无尽的战斗"
102,101,5,6,5,4,"TripleTriadCardRarity#2","",300,7,89,0,True,6,"艾蕾兹","Level#5840614","女商人的陷阱"
103,102,4,3,6,6,"TripleTriadCardRarity#2","",300,7,90,0,True,6,"拉妮艾特","Level#5811436","机械师的见解"
104,103,6,3,5,5,"TripleTriadCardRarity#2","",300,7,91,0,True,6,"拉妮艾特","Level#5811436","机械师的见解"
105,104,6,3,4,6,"TripleTriadCardRarity#2","",300,7,92,0,True,6,"啥都吃","Level#5802670","排除尖兵"
106,105,7,3,2,7,"TripleTriadCardRarity#2","",300,7,93,0,True,6,"青花","Level#5937783","她的宝物"
107,106,6,7,3,3,"TripleTriadCardRarity#2","",300,7,94,0,True,6,"青花","Level#5937783","她的宝物"
108,107,8,7,4,2,"TripleTriadCardRarity#3","",500,17,95,0,True,8,"九宫幻卡灵银包",,"决斗！九宫幻卡"
109,108,5,5,8,5,"TripleTriadCardRarity#3","",500,18,96,0,True,8,"九宫幻卡灵银包",,"决斗！九宫幻卡"
110,109,6,3,6,6,"TripleTriadCardRarity#3","",500,20,97,0,True,3,"地脉灵灯天狼星灯塔",,"地脉灵灯天狼星灯塔"
111,110,3,3,7,7,"TripleTriadCardRarity#3","",500,20,98,0,True,3,"草木庭园圣茉夏娜植物园",,"草木庭园圣茉夏娜植物园"
112,111,6,7,4,4,"TripleTriadCardRarity#3","",500,23,99,0,True,3,"魔航船虚无方舟",,"魔航船虚无方舟"
113,112,6,6,6,5,"TripleTriadCardRarity#3","",500,30,100,0,True,8,"九宫幻卡灵银包",,"决斗！九宫幻卡"
114,113,6,5,7,6,"TripleTriadCardRarity#3","",500,30,101,0,True,10,"卡片兑换员","Level#5581330","决斗！九宫幻卡"
115,114,8,4,5,5,"TripleTriadCardRarity#3","兽人",500,24,102,0,True,6,"莫古咪尔","Level#5814720","大家都知道的秘密"
116,115,7,4,3,8,"TripleTriadCardRarity#3","",500,31,103,0,True,3,"圣教中枢伊修加德教皇厅",,"为了盟友"
117,116,2,8,8,2,"TripleTriadCardRarity#3","兽人",500,24,104,0,True,6,"青花","Level#5937783","她的宝物"
118,117,9,7,6,5,"TripleTriadCardRarity#4","",800,39,105,0,True,10,"卡片兑换员","Level#5581330","决斗！九宫幻卡"
119,118,8,6,8,8,"TripleTriadCardRarity#5","帝国",1500,43,106,0,True,8,"帝国九宫幻卡包",,"决斗！九宫幻卡"
120,119,7,10,9,1,"TripleTriadCardRarity#5","",1500,47,107,0,True,3,"圆桌骑士幻想歼灭战",,"苍穹之禁城"
121,120,7,7,2,2,"TripleTriadCardRarity#2","",300,16,108,0,True,6,"福尔唐家的管家","Level#5874750","苍穹之禁城"
122,121,2,2,7,7,"TripleTriadCardRarity#2","拂晓",300,12,109,0,True,8,"九宫幻卡金包",,"决斗！九宫幻卡"
123,122,8,5,4,4,"TripleTriadCardRarity#3","",500,18,110,0,True,8,"九宫幻卡灵银包",,"决斗！九宫幻卡"
124,123,2,4,7,8,"TripleTriadCardRarity#3","",500,17,111,0,True,5,"暗鳞黑龙征讨战 决战","d2f3","翻越灵峰"
125,124,7,6,4,3,"TripleTriadCardRarity#3","",500,18,112,0,True,3,"凛冽洞天披雪大冰壁",,"别有洞天"
126,125,3,6,6,6,"TripleTriadCardRarity#3","",500,18,113,0,True,3,"逆转要害沙斯塔夏溶洞",,"祸起沙斯塔夏"
127,126,7,7,5,1,"TripleTriadCardRarity#3","",500,18,114,0,True,6,"雅雅凯","Level#3642535","决斗！九宫幻卡"
128,127,3,2,8,7,"TripleTriadCardRarity#3","兽人",500,24,115,0,True,6,"梅梅卢恩","Level#4273866","决斗！九宫幻卡"
129,128,4,8,4,6,"TripleTriadCardRarity#3","",500,18,116,0,True,8,"九宫幻卡银包",,"决斗！九宫幻卡"
130,129,6,6,3,6,"TripleTriadCardRarity#3","",500,20,117,0,True,3,"星海空间颠倒塔",,"星海的呼唤"
131,130,8,2,7,3,"TripleTriadCardRarity#3","",500,20,118,0,True,6,"诺埃斯","Level#1143516","决斗！九宫幻卡"
132,131,1,6,7,7,"TripleTriadCardRarity#3","",500,22,119,0,True,3,"水晶塔 古代人迷宫",,"古代人迷宫"
133,132,4,3,7,7,"TripleTriadCardRarity#3","",500,29,120,0,True,6,"福尔唐家的管家","Level#5874750","苍穹之禁城"
134,133,7,7,3,4,"TripleTriadCardRarity#3","",500,29,121,0,True,6,"福尔唐家的管家","Level#5874750","苍穹之禁城"
135,134,9,6,7,4,"TripleTriadCardRarity#4","",800,33,122,0,True,3,"水晶塔 希尔科斯塔",,"希尔科斯塔"
136,135,7,7,7,7,"TripleTriadCardRarity#4","",800,32,123,0,True,3,"亚历山大机神城 律动之章4",,"因果的分割线"
137,136,6,8,6,8,"TripleTriadCardRarity#4","蛮神",800,35,124,0,True,3,"萨菲洛特歼灭战",,"生命之树"
138,137,9,3,7,7,"TripleTriadCardRarity#4","拂晓",800,37,125,0,True,10,"卡片兑换员","Level#5581330","决斗！九宫幻卡"
139,138,8,8,6,6,"TripleTriadCardRarity#4","",0,39,126,0,True,11,"九宫卡手5",,"决斗！九宫幻卡"
140,139,7,7,6,10,"TripleTriadCardRarity#5","",1500,41,127,0,True,3,"水晶塔 暗之世界",,"暗之世界"
141,140,4,7,3,3,"TripleTriadCardRarity#2","",300,13,128,0,True,6,"维蒙德","Level#2360548","决斗！九宫幻卡"
142,141,2,3,6,6,"TripleTriadCardRarity#2","",300,15,129,0,True,6,"艾蕾兹","Level#5840614","女商人的陷阱"
143,142,7,3,3,6,"TripleTriadCardRarity#2","",300,16,130,0,True,6,"玛丽埃勒","Level#5814139","问题儿童表扬法"
144,143,5,4,6,6,"TripleTriadCardRarity#2","",300,14,131,0,True,6,"奥·卡尔卡雅","Level#1904988","惊涛骇浪破舰岛"
145,144,2,7,2,7,"TripleTriadCardRarity#2","",300,14,132,0,True,6,"莫丁","Level#4097322","惊涛骇浪破舰岛"
146,145,1,4,8,8,"TripleTriadCardRarity#3","",500,30,133,0,True,6,"团长莫古京","Level#6323298","着眼未来的修复团！"
147,146,1,7,7,6,"TripleTriadCardRarity#3","",500,19,134,0,True,8,"九宫幻卡铜包",,"决斗！九宫幻卡"
148,147,4,4,7,6,"TripleTriadCardRarity#3","",500,19,135,0,True,6,"无所事事的帝国兵","Level#5927813","飞翔吧，企业精进号"
149,148,5,7,6,6,"TripleTriadCardRarity#3","",500,28,136,0,True,3,"黑涡传说破舰岛",,"惊涛骇浪破舰岛"
150,149,6,6,8,8,"TripleTriadCardRarity#4","",800,38,137,0,True,6,"克林托塔","Level#4272594","希望之光"
151,150,9,5,6,6,"TripleTriadCardRarity#4","",800,39,138,0,True,6,"无所事事的帝国兵","Level#5927813","飞翔吧，企业精进号"
152,151,5,7,8,8,"TripleTriadCardRarity#4","",800,33,139,0,True,2,"禁忌城邦玛哈",,"禁忌城邦玛哈"
153,152,7,10,6,7,"TripleTriadCardRarity#5","",1500,46,140,0,True,8,"九宫幻卡白金包",,"决斗！九宫幻卡"
154,153,3,4,1,4,"TripleTriadCardRarity#1","",100,1,141,0,True,6,"绿之手维拉·莉艾佳","Level#6502536","决斗！九宫幻卡"
155,154,6,4,1,1,"TripleTriadCardRarity#1","",100,1,142,0,True,6,"高贵的弗里休瓦雷尔","Level#6502539","决斗！九宫幻卡"
156,155,4,2,3,3,"TripleTriadCardRarity#1","帝国",100,4,143,0,True,8,"九宫幻卡铜包",,"决斗！九宫幻卡"
157,156,4,6,6,3,"TripleTriadCardRarity#2","",300,8,144,0,True,8,"九宫幻卡铜包",,"决斗！九宫幻卡"
158,157,7,4,5,3,"TripleTriadCardRarity#2","",300,8,145,0,True,6,"暴发户普莱多·福尔斯塔格","Level#6502537","决斗！九宫幻卡"
159,158,5,6,3,5,"TripleTriadCardRarity#2","兽人",300,10,146,0,True,8,"九宫幻卡铜包",,"决斗！九宫幻卡"
160,159,6,6,3,3,"TripleTriadCardRarity#2","帝国",300,11,147,0,True,6,"对局室管理员","Level#6502534","决斗！九宫幻卡"
161,160,5,1,7,7,"TripleTriadCardRarity#3","",500,20,148,0,True,3,"秘本宝库迦巴勒幻想图书馆",,"秘本宝库迦巴勒幻想图书馆"
162,161,7,6,2,6,"TripleTriadCardRarity#3","兽人",500,24,149,0,True,8,"九宫幻卡铜包",,"决斗！九宫幻卡"
163,162,7,2,8,3,"TripleTriadCardRarity#3","蛮神",500,25,150,0,True,3,"亚历山大机神城 天动之章4",,"神圣审判"
164,163,4,6,5,7,"TripleTriadCardRarity#3","",500,31,151,0,True,6,"醉鬼涅尔","Level#6502538","决斗！九宫幻卡"
165,164,8,7,9,1,"TripleTriadCardRarity#4","拂晓",0,37,152,0,True,11,"九宫卡手6",,"决斗！九宫幻卡"
166,165,9,2,5,9,"TripleTriadCardRarity#4","拂晓",0,37,153,0,True,11,"街头决斗者5",,"决斗！九宫幻卡"
167,166,3,3,9,9,"TripleTriadCardRarity#4","帝国",800,36,154,0,True,6,"高贵的弗里休瓦雷尔","Level#6502539","决斗！九宫幻卡"
168,167,10,5,6,8,"TripleTriadCardRarity#5","蛮神",1500,42,155,0,True,3,"索菲娅歼灭战",,"黄金色的灾厄"
169,168,1,2,6,4,"TripleTriadCardRarity#1","",100,1,156,0,True,10,"卡片兑换员","Level#5581330","决斗！九宫幻卡"
170,169,5,4,4,7,"TripleTriadCardRarity#2","",300,8,157,0,True,10,"卡片兑换员","Level#5581330","决斗！九宫幻卡"
171,170,3,4,7,5,"TripleTriadCardRarity#2","帝国",300,11,158,0,True,8,"帝国九宫幻卡包",,"决斗！九宫幻卡"
172,171,3,5,5,5,"TripleTriadCardRarity#2","帝国",300,11,159,0,True,8,"帝国九宫幻卡包",,"决斗！九宫幻卡"
173,172,4,1,6,7,"TripleTriadCardRarity#2","",300,16,167,0,True,10,"卡片兑换员","Level#5581330","决斗！九宫幻卡"
174,173,3,5,5,8,"TripleTriadCardRarity#3","",500,20,160,0,True,3,"天山深境索姆阿尔灵峰",,"天山深境索姆阿尔灵峰"
175,174,5,4,5,7,"TripleTriadCardRarity#3","帝国",500,26,161,0,True,8,"帝国九宫幻卡包",,"决斗！九宫幻卡"
176,175,6,6,7,2,"TripleTriadCardRarity#3","帝国",500,26,162,0,True,8,"帝国九宫幻卡包",,"决斗！九宫幻卡"
177,176,8,4,1,8,"TripleTriadCardRarity#3","",500,31,163,0,True,3,"坚牢铁壁巴埃萨长城",,"终结来临"
178,177,2,8,3,7,"TripleTriadCardRarity#3","",500,31,168,0,True,10,"卡片兑换员","Level#5581330","决斗！九宫幻卡"
179,178,4,8,9,4,"TripleTriadCardRarity#4","",800,33,164,0,True,2,"影之国",,"影之国"
180,179,3,9,7,5,"TripleTriadCardRarity#4","帝国",800,36,165,0,True,8,"帝国九宫幻卡包",,"决斗！九宫幻卡"
181,180,6,4,7,8,"TripleTriadCardRarity#4","",800,39,169,0,True,10,"卡片兑换员","Level#5581330","决斗！九宫幻卡"
182,181,3,8,10,7,"TripleTriadCardRarity#5","蛮神",1500,42,166,0,True,3,"祖尔宛歼灭战",,"新的同伴"
183,182,1,1,5,6,"TripleTriadCardRarity#1","兽人",100,3,170,0,True,6,"鱼影","Level#6844084","冷笑的家伙"
184,183,4,5,4,5,"TripleTriadCardRarity#2","兽人",300,10,171,0,True,6,"葛笼","Level#6848289","灵魂寄宿于甲壳之中"
185,184,3,5,2,7,"TripleTriadCardRarity#2","兽人",300,10,172,0,True,6,"伽利摩","Level#6794369","母亲的宠爱"
186,185,4,4,7,1,"TripleTriadCardRarity#2","",300,16,173,0,True,6,"阿昆巴尔德","Level#6955049","神拳之痕"
187,186,5,2,6,6,"TripleTriadCardRarity#2","",300,16,174,0,True,6,"琴风","Level#6654205","乌尔达哈商会馆"
188,187,6,8,3,3,"TripleTriadCardRarity#3","",500,20,175,0,True,5,"长牙大物——摩西娑苏罗","e3f3","草原上的敖龙族"
189,188,8,3,1,8,"TripleTriadCardRarity#3","",500,20,176,0,True,5,"白色的大脸——涛尔·马乌恩坦","g3f3","基拉巴尼亚湖区"
190,189,2,3,8,8,"TripleTriadCardRarity#3","蛮神",500,25,177,0,True,3,"须佐之男歼灭战",,"豪神须佐之男"
191,190,3,7,5,7,"TripleTriadCardRarity#3","蛮神",500,25,178,0,True,3,"吉祥天女歼灭战",,"美神吉祥天女"
192,191,7,7,4,4,"TripleTriadCardRarity#3","帝国",500,26,179,0,True,3,"解放决战多玛王城",,"决战多玛王城"
193,192,4,8,2,7,"TripleTriadCardRarity#3","",500,31,180,0,True,6,"海山","Level#6861929","海贼众的惩罚方法"
194,193,3,6,8,5,"TripleTriadCardRarity#3","",500,31,181,0,True,6,"尼坚","Level#6826254","丈夫的危机"
195,194,6,4,4,7,"TripleTriadCardRarity#3","",500,31,182,0,True,6,"窝哥台","Level#6940301","为了生在草原的孩子"
196,195,6,7,4,6,"TripleTriadCardRarity#3","",500,31,183,0,True,6,"蒙力克","Level#6841559","勇猛的朵塔儿部"
197,196,7,8,2,8,"TripleTriadCardRarity#4","蛮神",800,35,184,0,True,3,"神龙歼灭战",,"红莲之狂潮"
198,197,9,8,6,2,"TripleTriadCardRarity#4","帝国",800,36,185,0,True,6,"帝国军逃兵","Level#6955577","红莲之狂潮"
199,198,2,8,7,8,"TripleTriadCardRarity#4","拂晓",0,37,186,0,True,11,"九宫卡手7",,"决斗！九宫幻卡"
200,199,6,1,8,9,"TripleTriadCardRarity#4","拂晓",0,37,187,0,True,11,"街头决斗者6",,"决斗！九宫幻卡"
