key,0,1,2,3,4,5,6,7,8,9,10
3.30,888,1002,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
3.31,875,1031,"ui/icon/060000/060935.tex","",2,"0",0,0,,255,0
3.32,868,1028,"ui/icon/060000/060571.tex","",2,"0",0,0,,255,0
3.33,997,1040,"ui/icon/060000/060581.tex","",2,"0",0,0,,255,0
3.34,795,1200,"ui/icon/060000/060467.tex","",3,"0",0,0,,255,0
3.35,860,1009,"ui/icon/060000/060442.tex","双蛇党军营",1,"0",0,0,,255,0
3.36,1078,1222,,"",8,"0",0,2,"f1ti/00",255,0
3.37,1487,1111,,"",8,"0",0,2,"f1e4/00",255,0
3.38,860,1009,,"",8,"0",0,2,"f1tg/00",255,0
3.39,1038,1267,,"",8,"0",0,2,"r1fa/02",255,0
3.40,1140,1118,"ui/icon/063000/063922.tex","",2,"0",0,0,,255,0
3.41,1098,1135,"ui/icon/063000/063919.tex","",2,"0",0,0,,255,56
4.0,1350,773,"ui/icon/060000/060442.tex","黑檀商店街",2,"0",0,0,,255,0
4.1,1350,888,"ui/icon/060000/060442.tex","紫檀商店街",2,"0",0,0,,255,0
4.2,1156,698,"ui/icon/060000/060326.tex","制革匠行会",4,"0",0,0,,255,0
4.3,1189,863,"ui/icon/060000/060442.tex","飞·乌尔时装店",3,"0",0,0,,255,0
4.4,1350,477,"ui/icon/060000/060322.tex","鬼哭队驻地
[枪术师行会]",4,"0",0,0,,255,0
4.5,1233,582,,"",4,"0",0,0,,255,0
4.6,1224,416,"ui/icon/060000/060442.tex","玄猪门",4,"0",0,0,,255,0
4.7,1012,540,"ui/icon/060000/060442.tex","碧企鹅瀑布",4,"0",0,0,,255,0
4.8,512,977,"ui/icon/060000/060319.tex","硕老树冥想窟
[幻术师行会]",4,"0",0,0,,255,0
4.9,705,993,"ui/icon/060000/060442.tex","丰饶神祭坛",4,"0",0,0,,255,0
4.10,926,843,"ui/icon/060000/060442.tex","米·凯特露天剧场",4,"0",0,0,,255,0
4.11,549,733,"ui/icon/060000/060318.tex","园艺工行会",4,"0",0,0,,255,0
4.12,834,691,,"",2,"0",0,0,,255,0
4.13,920,935,,"红茶川",2,"0",0,0,,255,0
4.14,1560,710,,"低语河谷",2,"0",0,0,,255,0
4.15,1389,543,"ui/icon/060000/060456.tex","东栈桥",2,"0",0,0,,255,0
4.16,1305,981,"ui/icon/060000/060441.tex","格里达尼亚新街",3,"0",0,1,"f1t1/00",16,0
4.17,1053,849,"ui/icon/060000/060441.tex","格里达尼亚新街",3,"0",0,1,"f1t1/00",17,0
4.18,767,952,"ui/icon/060000/060441.tex","格里达尼亚新街",4,"0",0,1,"f1t1/00",18,0
4.19,590,832,"ui/icon/060000/060441.tex","黑衣森林北部林区",4,"0",0,1,"f1f4/00",18,0
4.20,1352,904,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
4.21,1361,876,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
4.22,1332,889,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
4.23,1342,870,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
4.24,1363,786,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
4.25,1342,795,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
4.26,1336,779,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
4.27,1351,758,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
4.28,1330,765,"ui/icon/060000/060434.tex","",2,"0",0,0,,255,0
4.29,842,679,"ui/icon/060000/060412.tex","口哨磨坊",3,"0",0,0,,255,0
4.30,911,723,"ui/icon/060000/060551.tex","",2,"0",0,0,,255,0
4.31,617,831,"ui/icon/060000/060442.tex","黄蛇门",3,"0",0,0,,255,0
4.32,1188,855,,"黄蛇门",0,"0",0,0,,255,0
4.33,1232,594,"ui/icon/060000/060412.tex","半人马之眼武具店",4,"0",0,0,,255,0
4.34,1154,739,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
4.35,648,827,"ui/icon/060000/060434.tex","",2,"0",0,0,,255,0
4.36,1222,802,"ui/icon/060000/060430.tex","",2,"0",0,4,"市场（制革匠行会前）",255,0
4.37,1258,562,"ui/icon/060000/060430.tex","",2,"0",0,4,"枪术师行会前",255,0
4.38,735,1001,"ui/icon/060000/060430.tex","",2,"0",0,4,"幻术师行会前",255,0
4.39,398,669,"ui/icon/060000/060430.tex","",2,"0",0,4,"园艺工行会前",255,0
4.40,874,734,"ui/icon/060000/060430.tex","",2,"0",0,4,"米·凯特露天剧场",255,0
4.41,531,629,"ui/icon/060000/060442.tex","格雷洛姆农场",4,"0",0,0,,255,0
4.42,1429,568,,"黑衣森林东部林区",4,"0",0,1,"f1f2/00",19,0
4.43,919,733,"ui/icon/060000/060427.tex","",2,"0",0,0,,255,0
4.44,1363,821,"ui/icon/060000/060425.tex","",2,"0",0,0,,255,0
4.45,1360,832,"ui/icon/060000/060426.tex","",2,"0",0,0,,255,0
4.46,1353,830,"ui/icon/060000/060442.tex","树荫东屋",2,"0",0,0,,255,0
4.47,1291,844,"ui/icon/060000/060460.tex","",2,"0",0,0,,255,0
4.48,1344,912,"ui/icon/060000/060425.tex","",2,"0",0,0,,255,0
4.49,1363,860,"ui/icon/060000/060425.tex","",2,"0",0,0,,255,0
4.50,1345,751,"ui/icon/060000/060425.tex","",2,"0",0,0,,255,0
4.51,1429,588,,"薰衣草苗圃",4,"0",0,1,"f1h1/01",54,0
4.52,1346,740,"ui/icon/060000/060570.tex","",4,"0",0,0,,255,0
4.53,1328,752,"ui/icon/060000/060570.tex","",4,"0",0,0,,255,0
4.54,1345,823,"ui/icon/060000/060570.tex","",4,"0",0,0,,255,0
4.55,1346,840,"ui/icon/060000/060570.tex","",4,"0",0,0,,255,0
4.56,1347,925,"ui/icon/060000/060570.tex","",4,"0",0,0,,255,0
4.57,1327,911,"ui/icon/060000/060570.tex","",4,"0",0,0,,255,0
4.58,902,741,"ui/icon/060000/060935.tex","",2,"0",0,0,,255,0
4.59,906,740,"ui/icon/060000/060935.tex","",2,"0",0,0,,255,0
4.60,1332,907,"ui/icon/060000/060910.tex","",2,"0",0,0,,255,0
4.61,1317,814,"ui/icon/060000/060935.tex","",2,"0",0,0,,255,0
4.62,1316,811,"ui/icon/060000/060935.tex","",2,"0",0,0,,255,0
4.63,704,1015,,"",8,"0",0,2,"f1e5/00",255,0
4.64,961,533,"ui/icon/060000/060404.tex","",2,"0",0,0,,255,0
4.65,930,806,,"",8,"0",0,2,"f1d9/01",255,0
4.66,930,806,,"",8,"0",0,2,"f1d9/02",255,0
4.67,930,806,,"",8,"0",0,2,"f1d9/03",255,0
4.68,0,0,,"",0,"0",0,0,,0,0
5.0,1151,725,"ui/icon/060000/060441.tex","格里达尼亚新街",2,"0",0,1,"f1t1/00",20,0
5.1,721,732,,"格里达尼亚新街",0,"0",0,0,,255,0
5.2,1440,791,"ui/icon/060000/060441.tex","黑衣森林东部林区",2,"0",0,1,"f1f2/00",0,0
5.3,1185,1575,"ui/icon/060000/060441.tex","黑衣森林南部林区",2,"0",0,1,"f1f3/00",0,0
5.4,521,661,"ui/icon/060000/060441.tex","黑衣森林北部林区",2,"0",0,1,"f1f4/00",17,0
5.5,1155,900,,"翡翠湖滨",2,"0",1,0,,255,0
5.6,1151,745,"ui/icon/060000/060442.tex","青貉门",2,"0",0,0,,255,0
5.7,721,752,"ui/icon/060000/060442.tex","白狼门",2,"0",0,0,,255,0
5.8,1244,926,"ui/icon/060000/060442.tex","基尔波特哨塔",2,"0",0,0,,255,0
5.9,1107,921,"ui/icon/060000/060434.tex","",2,"0",0,0,,255,0
5.10,1112,941,"ui/icon/060000/060448.tex","烤饼练兵所",2,"0",0,0,,255,0
5.11,1355,1073,,"翠泪择伐区",2,"0",1,0,,255,0
5.12,1305,991,"ui/icon/060000/060442.tex","加比诺老爹的小屋",2,"0",0,0,,255,0
5.13,1481,961,"ui/icon/060000/060442.tex","裸岩丘",2,"0",0,0,,255,0
5.14,1340,1160,"ui/icon/060000/060442.tex","沃连牢狱",2,"0",0,0,,255,0
5.15,1089,1141,,"弯枝",2,"0",1,0,,255,0
5.16,1037,1059,"ui/icon/060000/060453.tex","",4,"0",0,3,"弯枝牧场",255,0
5.17,1062,1248,"ui/icon/060000/060442.tex","加尔梵斯哨塔",2,"0",0,0,,255,0
5.18,860,949,"ui/icon/060000/060442.tex","地母神忘迹",2,"0",0,0,,255,0
5.19,904,1372,"ui/icon/060000/060414.tex","塔姆·塔拉墓园",3,"0",0,0,,255,0
5.20,1207,1350,"ui/icon/060000/060442.tex","镜池栈桥",3,"0",0,0,,255,0
5.21,1392,1455,"ui/icon/060000/060442.tex","睡莲岩",2,"0",0,0,,255,0
5.22,959,1494,"ui/icon/060000/060442.tex","境树",2,"0",0,0,,255,0
5.23,701,1212,"ui/icon/060000/060442.tex","常影区
[长老树]",4,"0",0,0,,255,0
5.24,691,944,,"酸模避风港",2,"0",1,0,,255,0
5.25,432,1092,"ui/icon/060000/060414.tex","静语庄园",3,"0",0,0,,255,0
5.26,805,1059,"ui/icon/060000/060442.tex","血祭台",2,"0",0,0,,255,0
5.27,623,1036,"ui/icon/060000/060442.tex","萌芽池",2,"0",0,0,,255,0
5.28,511,958,"ui/icon/060000/060442.tex","龙纹岩",2,"0",0,0,,255,0
5.29,526,847,,"朽骨森",2,"0",1,0,,255,0
5.30,469,815,"ui/icon/060000/060442.tex","魔石精巢穴",2,"0",0,0,,255,0
5.31,1054,961,,"西叶脉",2,"0",0,0,,255,0
5.32,1280,956,,"东叶脉",2,"0",0,0,,255,0
5.33,1007,1049,"ui/icon/060000/060448.tex","弯枝牧场",4,"0",0,0,,255,0
5.34,1040,1006,"ui/icon/060000/060434.tex","",2,"0",0,0,,255,0
5.35,1020,1075,"ui/icon/060000/060551.tex","",2,"0",0,0,,255,0
5.36,1200,1340,"ui/icon/060000/060434.tex","",3,"0",0,0,,255,0
5.37,1045,1107,"ui/icon/060000/060311.tex","陆行鸟栏",1,"0",0,0,,255,0
5.38,1346,717,"ui/icon/060000/060442.tex","再生的残桩",4,"0",0,0,,255,0
5.39,800,904,"ui/icon/060000/060442.tex","邓斯坦哨塔",2,"0",0,0,,255,0
5.40,725,738,"ui/icon/060000/060442.tex","白狼门领路人",2,"0",0,0,,255,0
5.41,785,718,,"格里达尼亚新街",2,"0",0,1,"f1t1/00",29,0
5.42,1242,1349,"ui/icon/060000/060456.tex","镜池栈桥码头",2,"0",0,0,,255,0
5.43,1292,1364,,"薰衣草苗圃",2,"0",0,1,"f1h1/01",1,0
5.44,971,1090,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
5.45,713,740,"ui/icon/060000/060467.tex","",4,"0",0,0,,255,0
5.46,910,1361,,"",8,"0",0,2,"f1d1/00",255,0
5.47,448,1092,,"",8,"0",0,2,"f1d2/02",255,0
5.48,448,1092,,"",8,"0",0,2,"f1d4/03",255,0
5.49,910,1361,,"",8,"0",0,2,"f1d6/00",255,0
6.0,511,1314,"ui/icon/060000/060441.tex","黑衣森林中央林区",2,"0",0,1,"f1f1/00",2,0
6.1,862,1474,"ui/icon/060000/060441.tex","黑衣森林南部林区",2,"0",0,1,"f1f3/00",1,0
6.2,640,1227,,"蜜场",2,"0",0,0,,255,0
6.3,446,1094,"ui/icon/060000/060456.tex","花蜜栈桥",1,"0",0,0,,255,0
6.4,914,1364,,"九藤",2,"0",1,0,,255,0
6.5,812,1267,"ui/icon/060000/060442.tex","若斯兰哨塔",4,"0",0,0,,255,0
6.6,778,1330,"ui/icon/060000/060448.tex","霍桑山寨",3,"0",0,0,,255,0
6.7,745,1392,"ui/icon/060000/060442.tex","境树",3,"0",0,0,,255,0
6.8,1049,1418,"ui/icon/060000/060442.tex","阿马里赛哨塔",2,"0",0,0,,255,0
6.9,1053,1251,"ui/icon/060000/060442.tex","妖精暂留地",4,"0",0,0,,255,0
6.10,1076,1545,"ui/icon/060000/060442.tex","帝国东方堡",2,"0",0,0,,255,0
6.11,794,1121,,"荆棘森",2,"0",1,0,,255,0
6.12,830,791,"ui/icon/060000/060442.tex","十二神大圣堂",4,"0",0,0,,255,0
6.13,1170,1007,,"百灵啼",2,"0",1,0,,255,0
6.14,1247,934,"ui/icon/060000/060555.tex","妖精领",4,"0",1,0,,255,0
6.15,1409,575,"ui/icon/060000/060442.tex","月芽丛",4,"0",0,0,,255,0
6.16,991,481,"ui/icon/060000/060442.tex","摇篮树",4,"0",0,0,,255,0
6.17,1562,688,"ui/icon/060000/060442.tex","金叶台",4,"0",0,0,,255,0
6.18,1187,467,"ui/icon/060000/060442.tex","悬钩群",4,"0",0,0,,255,0
6.19,372,1115,,"格里达尼亚旧街",1,"0",0,1,"f1t2/00",42,0
6.20,802,1323,"ui/icon/060000/060551.tex","",2,"0",0,0,,255,0
6.21,808,1326,"ui/icon/060000/060434.tex","",2,"0",0,0,,255,0
6.22,1040,1248,"ui/icon/060000/060434.tex","",2,"0",0,0,,255,0
6.23,535,1200,"ui/icon/060000/060442.tex","盛花养蜂场",1,"0",0,0,,255,0
6.24,838,1322,"ui/icon/060000/060453.tex","",1,"0",0,3,"霍桑山寨",255,0
6.25,448,1125,"ui/icon/060000/060434.tex","",2,"0",0,0,,255,0
6.26,827,1301,"ui/icon/060000/060311.tex","陆行鸟栏",2,"0",0,0,,255,0
6.27,545,1226,"ui/icon/060000/060434.tex","",2,"0",0,0,,255,0
6.28,1069,1268,"ui/icon/060000/060935.tex","",2,"0",0,0,,255,0
6.29,1070,1516,"ui/icon/060000/060414.tex","巴埃萨长城",4,"0",0,0,,255,24
6.30,1051,1425,"ui/icon/060000/060467.tex","",3,"0",0,0,,255,28
6.31,1219,803,,"",8,"0",0,2,"f1fb/00",255,0
6.32,704,990,,"",8,"0",0,2,"f1fa/00",255,0
6.33,1070,1516,,"",8,"0",0,2,"f1da/04",255,0
6.34,1057,1425,"ui/icon/060000/060441.tex","基拉巴尼亚边区",2,"0",0,1,"g3f1/00",40,28
7.0,656,780,"ui/icon/060000/060441.tex","黑衣森林中央林区",4,"0",0,1,"f1f1/00",3,0
7.1,1300,764,"ui/icon/060000/060441.tex","黑衣森林东部林区",4,"0",0,1,"f1f2/00",1,0
7.2,740,1716,,"东萨纳兰",0,"0",0,0,,255,0
7.3,975,1032,,"高径",4,"0",1,0,,255,0
7.4,732,826,"ui/icon/060000/060442.tex","巴斯卡隆监视所遗址",4,"0",0,0,,255,0
7.5,842,975,"ui/icon/060000/060448.tex","巴斯卡隆酒家",1,"0",0,0,,255,0
7.6,932,854,"ui/icon/060000/060414.tex","托托·拉克千狱",4,"0",0,0,,255,0
7.7,796,1056,"ui/icon/060000/060442.tex","空居",4,"0",0,0,,255,0
7.8,718,1110,"ui/icon/060000/060442.tex","无人庵",4,"0",0,0,,255,0
7.9,786,1554,,"低径",4,"0",1,0,,255,0
7.10,793,1380,"ui/icon/060000/060453.tex","恬静路营地",2,"0",0,3,"恬静路营地",255,0
7.11,660,1480,"ui/icon/060000/060414.tex","无限城市街古迹",4,"0",0,0,,255,0
7.12,925,1425,,"蔓根沼",2,"0",0,0,,255,0
7.13,688,1642,"ui/icon/060000/060442.tex","森南飞艇坪",4,"0",0,0,,255,0
7.14,1096,1240,,"蛇蜕林",4,"0",1,0,,255,0
7.15,1204,1192,"ui/icon/060000/060414.tex","无限城古堡",4,"0",0,0,,255,0
7.16,1180,888,,"沉默花坛",4,"0",1,0,,255,0
7.17,1203,953,"ui/icon/060000/060453.tex","石场水车",4,"0",0,3,"石场水车",255,0
7.18,1082,826,"ui/icon/060000/060442.tex","红腹蜂巢",4,"0",0,0,,255,0
7.19,1345,1000,"ui/icon/060000/060442.tex","哥布林族野营地",4,"0",0,0,,255,0
7.20,1462,964,"ui/icon/060000/060442.tex","枯叶堆",4,"0",0,0,,255,0
7.21,1512,1160,,"兀尔德恩惠地",4,"0",1,0,,255,0
7.22,1644,1102,"ui/icon/060000/060442.tex","兀尔德泉",4,"0",0,0,,255,0
7.23,860,944,"ui/icon/060000/060434.tex","",2,"0",0,0,,255,0
7.24,849,940,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
7.25,1290,815,"ui/icon/060000/060442.tex","姆恩·图伊酿造库",2,"0",0,0,,255,0
7.26,1218,971,"ui/icon/060000/060551.tex","",2,"0",0,0,,255,0
7.27,824,1398,"ui/icon/060000/060448.tex","",4,"0",0,0,,255,0
7.28,1232,988,"ui/icon/060000/060448.tex","",4,"0",0,0,,255,0
7.29,1186,964,"ui/icon/060000/060434.tex","",2,"0",0,0,,255,0
7.30,820,965,"ui/icon/060000/060311.tex","陆行鸟栏",4,"0",0,0,,255,0
7.31,1195,977,"ui/icon/060000/060311.tex","陆行鸟栏",1,"0",0,0,,255,0
7.32,818,1365,"ui/icon/060000/060311.tex","陆行鸟栏",4,"0",0,0,,255,0
7.33,869,967,,"",2,"0",0,0,,255,0
7.34,1233,955,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
7.35,1225,960,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
7.36,1206,983,,"",2,"0",0,0,,255,0
7.37,810,1395,"ui/icon/060000/060434.tex","",2,"0",0,0,,255,0
7.38,803,1391,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
7.39,800,1387,,"",2,"0",0,0,,255,0
7.40,932,859,,"",2,"0",0,0,,255,0
7.41,757,1703,"ui/icon/060000/060441.tex","东萨纳兰",4,"0",0,1,"w1f3/00",17,0
7.42,936,853,,"",8,"0",0,2,"f1r1/00",255,0
7.43,1192,1196,,"",8,"0",0,2,"f1d3/03",255,0
7.44,1192,1196,,"",8,"0",0,2,"f1d7/03",255,0
7.45,662,1480,,"",8,"0",0,2,"f1d5/01",255,0
7.46,662,1480,,"",8,"0",0,2,"f1d8/03",255,0
7.47,1640,1110,,"",8,"0",0,2,"default/00",255,0
7.48,1184,1200,,"",8,"0",0,2,"default/00",255,0
7.49,1206,988,"ui/icon/060000/060412.tex","",3,"0",0,0,,255,61
7.50,1205,983,"ui/icon/060000/060935.tex","",3,"0",0,0,,255,61
8.0,1305,1280,,"私语巨木",4,"0",1,0,,255,0
8.1,1472,1226,"ui/icon/060000/060442.tex","黄蛇门",3,"0",0,0,,255,0
8.2,1340,1388,"ui/icon/060000/060448.tex","私语巨木鸟栏",3,"0",0,0,,255,0
8.3,1376,1241,"ui/icon/060000/060442.tex","艾·塔塔哨塔",4,"0",0,0,,255,0
8.4,1310,1048,,"和平苑",4,"0",1,0,,255,0
8.5,1424,1103,"ui/icon/060000/060442.tex","境树",4,"0",0,0,,255,0
8.6,1376,934,"ui/icon/060000/060448.tex","林场水车",4,"0",0,0,,255,0
8.7,967,1377,,"桤木泉",4,"0",1,0,,255,0
8.8,980,1252,"ui/icon/060000/060453.tex","",1,"0",0,3,"秋瓜浮村",255,0
8.9,1000,1202,"ui/icon/060000/060442.tex","浮栓亭",4,"0",0,0,,255,0
8.10,716,1217,"ui/icon/060000/060442.tex","弗洛朗泰尔哨塔",4,"0",0,0,,255,0
8.11,771,1411,"ui/icon/060000/060442.tex","山人岩穴",1,"0",0,0,,255,0
8.12,1058,1010,,"荣耀溪",4,"0",1,0,,255,0
8.13,1123,1189,"ui/icon/060000/060442.tex","格尔莫拉遗迹",2,"0",0,0,,255,0
8.14,991,970,"ui/icon/060000/060442.tex","鸟人军采伐所",4,"0",0,0,,255,0
8.15,1087,1156,"ui/icon/060000/060442.tex","欧金尼娅哨塔",4,"0",0,0,,255,0
8.16,624,1143,,"库尔札斯中央高地",0,"0",0,0,,255,0
8.17,1031,1543,"ui/icon/060000/060441.tex","黑衣森林中央林区",4,"0",0,1,"f1f1/00",4,0
8.18,1480,1220,"ui/icon/060000/060441.tex","格里达尼亚旧街",4,"0",0,1,"f1t2/00",19,0
8.19,1385,957,"ui/icon/060000/060551.tex","",2,"0",0,0,,255,0
8.20,1446,907,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
8.21,1447,903,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
8.22,1443,899,"ui/icon/060000/060434.tex","",2,"0",0,0,,255,0
8.23,1240,1360,"ui/icon/060000/060442.tex","元灵幼树",4,"0",0,0,,255,0
8.24,1000,1292,"ui/icon/060000/060448.tex","秋瓜浮村",3,"0",0,0,,255,0
8.25,1356,1358,"ui/icon/060000/060434.tex","",2,"0",0,0,,255,0
8.26,1344,950,"ui/icon/060000/060311.tex","陆行鸟栏",1,"0",0,0,,255,0
8.27,1024,1262,"ui/icon/060000/060311.tex","陆行鸟栏",2,"0",0,0,,255,0
8.28,1033,1243,"ui/icon/060000/060434.tex","",2,"0",0,0,,255,0
8.29,1035,1248,"ui/icon/060000/060412.tex","",2,"0",0,0,,255,0
8.30,1026,1271,,"",2,"0",0,0,,255,0
8.31,986,1269,"ui/icon/060000/060551.tex","",2,"0",0,0,,255,0
8.32,628,1182,"ui/icon/060000/060441.tex","库尔札斯中央高地",1,"0",0,1,"r1f1/00",29,0
8.33,1469,957,"ui/icon/060000/060935.tex","",2,"0",0,0,,255,0
8.34,1196,1085,"ui/icon/060000/060434.tex","",2,"0",0,0,,255,0
8.35,1198,1089,"ui/icon/060000/060935.tex","",2,"0",0,0,,255,0
8.36,1184,1104,"ui/icon/060000/060442.tex","长风实验场",4,"0",0,0,,255,0
9.0,994,976,"ui/icon/060000/060442.tex","新木祭坛",2,"0",0,0,,255,0
9.1,953,1083,"ui/icon/060000/060442.tex","高木祭坛",2,"0",0,0,,255,0
9.2,1121,1289,"ui/icon/060000/060442.tex","安葬之间",4,"0",0,0,,255,0
9.3,1287,899,"ui/icon/060000/060442.tex","主宰者加尔梵斯之王墓",2,"0",0,0,,255,0
9.4,744,1051,"ui/icon/060000/060442.tex","古木祭坛",3,"0",0,0,,255,0
9.5,791,1025,"ui/icon/060000/060442.tex","石桥",1,"0",0,0,,255,0
9.6,873,984,"ui/icon/060000/060442.tex","幽寂的圆环",4,"0",0,0,,255,0
10.0,861,585,"ui/icon/060000/060442.tex","出入口",0,"0",0,0,,255,0
10.1,994,976,"ui/icon/060000/060442.tex","新木祭坛",2,"0",0,0,,255,0
10.2,0,0,"ui/icon/060000/060442.tex","无名墓",0,"0",0,0,,255,0
10.3,1237,1032,"ui/icon/060000/060442.tex","主宰者加尔梵斯之王墓",2,"0",0,0,,255,0
10.4,1231,925,"ui/icon/060000/060442.tex","伊尼克家族之墓",2,"0",0,0,,255,0
10.5,953,1083,"ui/icon/060000/060442.tex","高木祭坛",2,"0",0,0,,255,0
10.6,484,1010,"ui/icon/060000/060442.tex","梅那家族之墓",1,"0",0,0,,255,0
10.7,766,1040,"ui/icon/060000/060442.tex","古木祭坛",3,"0",0,0,,255,0
10.8,791,1025,"ui/icon/060000/060442.tex","石桥",1,"0",0,0,,255,0
10.9,863,979,,"幽寂的圆环",4,"0",0,0,,255,0
10.10,1077,1242,,"安葬之间",4,"0",0,0,,255,0
11.0,1024,1024,"ui/icon/060000/060442.tex","白百合厅",4,"0",0,0,,255,0
11.1,1108,1006,"ui/icon/060000/060447.tex","1层",2,"0",0,1,"f1d2/01",4,0
11.2,1108,1047,"ui/icon/060000/060447.tex","1层",2,"0",0,1,"f1d2/01",5,0
12.0,1192,1024,"ui/icon/060000/060442.tex","门厅",2,"0",0,0,,255,0
12.1,1024,1024,"ui/icon/060000/060442.tex","红蔷薇厅",4,"0",0,0,,255,0
12.2,932,1018,"ui/icon/060000/060442.tex","寄生树门",3,"0",0,0,,255,0
12.3,900,996,"ui/icon/060000/060447.tex","地下1层",1,"0",0,1,"f1d2/03",2,0
12.4,1108,993,"ui/icon/060000/060446.tex","2层",4,"0",0,1,"f1d2/02",1,0
12.5,1108,1056,"ui/icon/060000/060446.tex","2层",3,"0",0,1,"f1d2/02",2,0
13.0,1024,1024,"ui/icon/060000/060442.tex","黄石竹厅",2,"0",0,0,,255,0
