key,0,1,2,3,4,5,6,7,8,9
5.10,3,23,"サベネアン・リーフフィッシュ",138,212,325,"SatisfactionSupplyReward#10",False,127,0
5.11,3,23,"クリア・ハルオネ",12,20,29,"SatisfactionSupplyReward#10",False,112,0
5.12,3,23,"雲海紅珊瑚",259,469,610,"SatisfactionSupplyReward#10",False,136,0
5.13,3,23,"心貝",36,68,84,"SatisfactionSupplyReward#10",False,131,0
5.14,3,8,"リバーシュリンプ",59,139,140,"SatisfactionSupplyReward#12",True,117,0
6.0,1,1,"ギラバニアの名産品",54,108,162,"SatisfactionSupplyReward#13",False,0,0
6.1,2,1,"砕星砂",240,450,600,"SatisfactionSupplyReward#14",False,0,0
6.2,3,1,"ギラバニアチャブ",33,50,77,"SatisfactionSupplyReward#14",False,185,0
7.0,1,1,"東方風の収集品",54,110,165,"SatisfactionSupplyReward#15",False,0,0
7.1,2,1,"紫洲小判",240,450,600,"SatisfactionSupplyReward#16",False,0,0
7.2,3,1,"サンゴノオトシゴ",33,54,77,"SatisfactionSupplyReward#16",False,158,0
8.0,1,1,"ゴールドソーサーの景品",43,142,207,"SatisfactionSupplyReward#17",False,0,0
8.1,2,1,"コッター朝の宝飾",240,450,600,"SatisfactionSupplyReward#18",False,0,0
8.2,3,1,"コイマリモ",39,70,92,"SatisfactionSupplyReward#18",False,165,0
9.0,1,1,"メ族の日用品",38,137,195,"SatisfactionSupplyReward#19",False,0,0
9.1,2,1,"ギラバニアピグメント",240,450,600,"SatisfactionSupplyReward#20",False,0,0
9.2,3,1,"ベロジナサーモン",379,736,891,"SatisfactionSupplyReward#20",False,188,0
10.0,1,23,"ギラバニアの名産品",54,108,162,"SatisfactionSupplyReward#21",False,0,0
10.1,1,23,"東方風の収集品",54,110,165,"SatisfactionSupplyReward#21",False,0,0
10.2,1,23,"ゴールドソーサーの景品",43,142,207,"SatisfactionSupplyReward#21",False,0,0
10.3,1,23,"メ族の日用品",38,137,195,"SatisfactionSupplyReward#21",False,0,0
10.4,1,8,"解放軍の軍需品",29,153,213,"SatisfactionSupplyReward#23",True,0,0
10.5,2,23,"砕星砂",240,450,600,"SatisfactionSupplyReward#22",False,0,0
10.6,2,23,"紫洲小判",240,450,600,"SatisfactionSupplyReward#22",False,0,0
10.7,2,23,"コッター朝の宝飾",240,450,600,"SatisfactionSupplyReward#22",False,0,0
10.8,2,23,"ギラバニアピグメント",240,450,600,"SatisfactionSupplyReward#22",False,0,0
10.9,2,8,"黄葛根",240,450,600,"SatisfactionSupplyReward#24",True,0,0
10.10,3,23,"ギラバニアチャブ",33,50,77,"SatisfactionSupplyReward#22",False,185,0
10.11,3,23,"サンゴノオトシゴ",33,54,77,"SatisfactionSupplyReward#22",False,158,0
10.12,3,23,"コイマリモ",39,70,92,"SatisfactionSupplyReward#22",False,165,0
10.13,3,23,"ベロジナサーモン",379,736,891,"SatisfactionSupplyReward#22",False,188,0
10.14,3,8,"パープルバックラー",102,210,239,"SatisfactionSupplyReward#24",True,192,0
11.0,1,1,"ギラバニア医薬品",57,115,172,"SatisfactionSupplyReward#25",False,0,0
11.1,2,1,"石薬素材",240,450,600,"SatisfactionSupplyReward#26",False,0,0
11.2,3,1,"エスナカブリ",97,149,229,"SatisfactionSupplyReward#26",False,190,0
12.0,1,1,"サメ対策用品",57,115,172,"SatisfactionSupplyReward#27",False,0,0
12.1,2,1,"銛素材",240,450,600,"SatisfactionSupplyReward#28",False,0,0
12.2,3,1,"スファライフィッシュ",322,539,758,"SatisfactionSupplyReward#28",False,187,0
13.0,1,1,"クルザス防寒品",36,130,190,"SatisfactionSupplyReward#29",False,0,0
13.1,2,1,"保温性素材",240,450,600,"SatisfactionSupplyReward#30",False,0,0
13.2,3,1,"ヒートプレコ",239,432,562,"SatisfactionSupplyReward#30",False,116,0
14.0,1,1,"スイ特産品",36,141,201,"SatisfactionSupplyReward#31",False,0,0
14.1,2,1,"紫水結晶",240,450,600,"SatisfactionSupplyReward#32",False,0,0
14.2,3,1,"白銀貝",50,96,117,"SatisfactionSupplyReward#32",False,163,0
15.0,1,23,"ギラバニア医薬品",57,115,172,"SatisfactionSupplyReward#33",False,0,0
15.1,1,23,"サメ対策用品",57,115,172,"SatisfactionSupplyReward#33",False,0,0
15.2,1,23,"クルザス防寒品",36,130,190,"SatisfactionSupplyReward#33",False,0,0
15.3,1,23,"スイ特産品",36,141,201,"SatisfactionSupplyReward#33",False,0,0
15.4,1,8,"雲海の珍宝",30,159,219,"SatisfactionSupplyReward#35",True,0,0
15.5,2,23,"石薬素材",240,450,600,"SatisfactionSupplyReward#34",False,0,0
15.6,2,23,"銛素材",240,450,600,"SatisfactionSupplyReward#34",False,0,0
15.7,2,23,"保温性素材",240,450,600,"SatisfactionSupplyReward#34",False,0,0
15.8,2,23,"紫水結晶",240,450,600,"SatisfactionSupplyReward#34",False,0,0
15.9,2,8,"雲海の羽根",240,450,600,"SatisfactionSupplyReward#36",True,0,0
15.10,3,23,"エスナカブリ",97,149,229,"SatisfactionSupplyReward#34",False,190,0
15.11,3,23,"スファライフィッシュ",322,539,758,"SatisfactionSupplyReward#34",False,187,0
15.12,3,23,"ヒートプレコ",239,432,562,"SatisfactionSupplyReward#34",False,116,0
15.13,3,23,"白銀貝",50,96,117,"SatisfactionSupplyReward#34",False,163,0
15.14,3,8,"イルミナティマスク",107,221,251,"SatisfactionSupplyReward#36",True,131,0
16.0,1,1,"イシュガルド料理必需品",64,129,193,"SatisfactionSupplyReward#37",False,0,0
16.1,2,1,"熾火玉",240,450,600,"SatisfactionSupplyReward#38",False,0,0
16.2,3,1,"ノーザンオイスター",33,50,77,"SatisfactionSupplyReward#38",False,115,0
17.0,1,1,"崖っぷち蒸留酒必需品",64,129,193,"SatisfactionSupplyReward#39",False,0,0
17.1,2,1,"蒸留器素材",240,450,600,"SatisfactionSupplyReward#40",False,0,0
17.2,3,1,"紅玉藻",39,65,92,"SatisfactionSupplyReward#40",False,161,0
18.0,1,1,"崖っぷちボーズ必需品",44,146,212,"SatisfactionSupplyReward#41",False,0,0
18.1,2,1,"アジムスパイス",240,450,600,"SatisfactionSupplyReward#42",False,0,0
18.2,3,1,"チャクラナマズ",107,193,251,"SatisfactionSupplyReward#42",False,186,0
19.0,1,1,"崖っぷち亭の備品",44,159,226,"SatisfactionSupplyReward#43",False,0,0
19.1,2,1,"崖っぷち備品素材",240,450,600,"SatisfactionSupplyReward#44",False,0,0
19.2,3,1,"ゴクソツアンコウ",236,458,554,"SatisfactionSupplyReward#44",False,159,0
20.0,1,23,"イシュガルド料理必需品",64,129,193,"SatisfactionSupplyReward#45",False,0,0
20.1,1,23,"崖っぷち蒸留酒必需品",64,129,193,"SatisfactionSupplyReward#45",False,0,0
20.2,1,23,"崖っぷちボーズ必需品",44,146,212,"SatisfactionSupplyReward#45",False,0,0
20.3,1,23,"崖っぷち亭の備品",44,159,226,"SatisfactionSupplyReward#45",False,0,0
20.4,1,8,"アルヒ醸造必需品",34,163,246,"SatisfactionSupplyReward#47",True,0,0
20.5,2,23,"熾火玉",240,450,600,"SatisfactionSupplyReward#46",False,0,0
20.6,2,23,"蒸留器素材",240,450,600,"SatisfactionSupplyReward#46",False,0,0
20.7,2,23,"アジムスパイス",240,450,600,"SatisfactionSupplyReward#46",False,0,0
20.8,2,23,"崖っぷち備品素材",240,450,600,"SatisfactionSupplyReward#46",False,0,0
20.9,2,8,"醸造道具素材",240,450,600,"SatisfactionSupplyReward#48",True,0,0
20.10,3,23,"ノーザンオイスター",33,50,77,"SatisfactionSupplyReward#46",False,115,0
20.11,3,23,"紅玉藻",39,65,92,"SatisfactionSupplyReward#46",False,161,0
20.12,3,23,"チャクラナマズ",107,193,251,"SatisfactionSupplyReward#46",False,186,0
20.13,3,23,"ゴクソツアンコウ",236,458,554,"SatisfactionSupplyReward#46",False,159,0
20.14,3,8,"オサードサーモン",127,263,298,"SatisfactionSupplyReward#48",True,172,0
21.0,1,1,"チラシ製作必需品",60,121,182,"SatisfactionSupplyReward#49",False,0,0
21.1,2,1,"塊炭",240,450,600,"SatisfactionSupplyReward#50",False,0,0
21.2,3,1,"ラクサンインクホーン",39,60,92,"SatisfactionSupplyReward#50",False,204,0
22.0,1,1,"新メニュー必需品",60,121,182,"SatisfactionSupplyReward#51",False,0,0
22.1,2,1,"香り高いスパイス",240,450,600,"SatisfactionSupplyReward#52",False,0,0
22.2,3,1,"ホワイトオイルパーチ",47,79,110,"SatisfactionSupplyReward#52",False,208,0
23.0,1,1,"舞台衣装必需品",42,141,206,"SatisfactionSupplyReward#53",False,0,0
23.1,2,1,"美しい輝石",240,450,600,"SatisfactionSupplyReward#54",False,0,0
23.2,3,1,"フェアリークラム",39,71,92,"SatisfactionSupplyReward#54",False,218,0
24.0,1,1,"飛空艇改装必需品",41,148,210,"SatisfactionSupplyReward#55",False,0,0
24.1,2,1,"飛空艇内装材",240,450,600,"SatisfactionSupplyReward#56",False,0,0
24.2,3,1,"アレン・デル",314,612,739,"SatisfactionSupplyReward#56",False,217,0
25.0,1,23,"チラシ製作必需品",60,121,182,"SatisfactionSupplyReward#57",False,0,0
25.1,1,23,"新メニュー必需品",60,121,182,"SatisfactionSupplyReward#57",False,0,0
25.2,1,23,"舞台衣装必需品",42,141,206,"SatisfactionSupplyReward#57",False,0,0
25.3,1,23,"飛空艇改装必需品",41,148,210,"SatisfactionSupplyReward#57",False,0,0
25.4,1,8,"キャバレー土産品",31,149,224,"SatisfactionSupplyReward#59",True,0,0
25.5,2,23,"塊炭",240,450,600,"SatisfactionSupplyReward#58",False,0,0
25.6,2,23,"香り高いスパイス",240,450,600,"SatisfactionSupplyReward#58",False,0,0
25.7,2,23,"美しい輝石",240,450,600,"SatisfactionSupplyReward#58",False,0,0
25.8,2,23,"飛空艇内装材",240,450,600,"SatisfactionSupplyReward#58",False,0,0
25.9,2,8,"コルシア島特産品",240,450,600,"SatisfactionSupplyReward#60",True,0,0
25.10,3,23,"ラクサンインクホーン",39,60,92,"SatisfactionSupplyReward#58",False,204,0
25.11,3,23,"ホワイトオイルパーチ",47,79,110,"SatisfactionSupplyReward#58",False,208,0
25.12,3,23,"フェアリークラム",39,71,92,"SatisfactionSupplyReward#58",False,218,0
25.13,3,23,"アレン・デル",314,612,739,"SatisfactionSupplyReward#58",False,217,0
25.14,3,8,"コルシアンキングクラブ",157,327,369,"SatisfactionSupplyReward#60",True,211,0
26.0,1,1,"ドラゴン用採集道具部材",90,180,270,"SatisfactionSupplyReward#61",False,0,0
26.1,2,1,"採集道具素材",240,450,600,"SatisfactionSupplyReward#62",False,0,0
26.2,3,1,"ホプロンシェル",157,242,369,"SatisfactionSupplyReward#62",False,123,0
27.0,1,1,"ドラゴン用裁縫用具",90,182,273,"SatisfactionSupplyReward#63",False,0,0
27.1,2,1,"裁縫用具素材",240,450,600,"SatisfactionSupplyReward#64",False,0,0
27.2,3,1,"釣針魚",211,353,495,"SatisfactionSupplyReward#64",False,162,0
28.0,1,1,"ドラゴン用職人道具部材",93,186,280,"SatisfactionSupplyReward#65",False,0,0
28.1,2,1,"職人道具素材",240,450,600,"SatisfactionSupplyReward#66",False,0,0
28.2,3,1,"クラウドハーブ",39,71,92,"SatisfactionSupplyReward#66",False,138,0
29.0,1,1,"ドラゴンおもてなし料理必需品",95,191,287,"SatisfactionSupplyReward#67",False,0,0
29.1,2,1,"おもてなし料理素材",240,450,600,"SatisfactionSupplyReward#68",False,0,0
29.2,3,1,"オオニシン",47,92,110,"SatisfactionSupplyReward#68",False,160,0
30.0,1,23,"ドラゴン用採集道具部材",90,180,270,"SatisfactionSupplyReward#69",False,0,0
30.1,1,23,"ドラゴン用裁縫用具",90,182,273,"SatisfactionSupplyReward#69",False,0,0
30.2,1,23,"ドラゴン用職人道具部材",93,186,280,"SatisfactionSupplyReward#69",False,0,0
30.3,1,23,"ドラゴンおもてなし料理必需品",95,191,287,"SatisfactionSupplyReward#69",False,0,0
30.4,1,8,"印刷必需品",98,196,294,"SatisfactionSupplyReward#71",True,0,0
30.5,2,23,"採集道具素材",240,450,600,"SatisfactionSupplyReward#70",False,0,0
30.6,2,23,"裁縫用具素材",240,450,600,"SatisfactionSupplyReward#70",False,0,0
30.7,2,23,"職人道具素材",240,450,600,"SatisfactionSupplyReward#70",False,0,0
30.8,2,23,"おもてなし料理素材",240,450,600,"SatisfactionSupplyReward#70",False,0,0
30.9,2,8,"印刷必需品素材",240,450,600,"SatisfactionSupplyReward#72",True,0,0
30.10,3,23,"ホプロンシェル",157,242,369,"SatisfactionSupplyReward#70",False,123,0
30.11,3,23,"釣針魚",211,353,495,"SatisfactionSupplyReward#70",False,162,0
30.12,3,23,"クラウドハーブ",39,71,92,"SatisfactionSupplyReward#70",False,138,0
30.13,3,23,"オオニシン",47,92,110,"SatisfactionSupplyReward#70",False,160,0
30.14,3,8,"インクシェル",33,68,77,"SatisfactionSupplyReward#72",True,128,0
31.0,1,1,"記念病院の日用品",90,180,270,"SatisfactionSupplyReward#73",False,0,0
31.1,2,1,"日用品の素材",240,450,600,"SatisfactionSupplyReward#74",False,0,0
31.2,3,1,"ドラヴァニアンスカラプ",50,76,117,"SatisfactionSupplyReward#74",False,126,0
32.0,1,1,"記念病院の医療品",90,182,273,"SatisfactionSupplyReward#75",False,0,0
32.1,2,1,"医療品の素材",240,450,600,"SatisfactionSupplyReward#76",False,0,0
32.2,3,1,"クラウドケルプ",127,212,298,"SatisfactionSupplyReward#76",False,135,0
33.0,1,1,"記念病院の機能回復訓練用品",93,186,280,"SatisfactionSupplyReward#77",False,0,0
33.1,2,1,"機能回復訓練用品の素材",240,450,600,"SatisfactionSupplyReward#78",False,0,0
33.2,3,1,"スカーレットフロッグ",47,84,110,"SatisfactionSupplyReward#78",False,189,0
34.0,1,1,"記念病院の茶会用品",98,196,294,"SatisfactionSupplyReward#79",False,0,0
34.1,2,1,"茶会用品の素材",240,450,600,"SatisfactionSupplyReward#80",False,0,0
34.2,3,1,"白蜃蛤",33,63,77,"SatisfactionSupplyReward#80",False,171,0
35.0,1,23,"記念病院の日用品",90,180,270,"SatisfactionSupplyReward#81",False,0,0
35.1,1,23,"記念病院の医療品",90,182,273,"SatisfactionSupplyReward#81",False,0,0
35.2,1,23,"記念病院の機能回復訓練用品",93,186,280,"SatisfactionSupplyReward#81",False,0,0
35.3,1,23,"記念病院の茶会用品",98,196,294,"SatisfactionSupplyReward#81",False,0,0
35.4,1,8,"記念病院の絵画道具",102,206,309,"SatisfactionSupplyReward#83",True,0,0
35.5,2,23,"日用品の素材",240,450,600,"SatisfactionSupplyReward#82",False,0,0
35.6,2,23,"医療品の素材",240,450,600,"SatisfactionSupplyReward#82",False,0,0
35.7,2,23,"機能回復訓練用品の素材",240,450,600,"SatisfactionSupplyReward#82",False,0,0
35.8,2,23,"茶会用品の素材",240,450,600,"SatisfactionSupplyReward#82",False,0,0
35.9,2,8,"絵画道具の素材",240,450,600,"SatisfactionSupplyReward#84",True,0,0
35.10,3,23,"ドラヴァニアンスカラプ",50,76,117,"SatisfactionSupplyReward#82",False,126,0
35.11,3,23,"クラウドケルプ",127,212,298,"SatisfactionSupplyReward#82",False,135,0
35.12,3,23,"スカーレットフロッグ",47,84,110,"SatisfactionSupplyReward#82",False,189,0
35.13,3,23,"白蜃蛤",33,63,77,"SatisfactionSupplyReward#82",False,171,0
35.14,3,8,"薫香魚",67,139,158,"SatisfactionSupplyReward#84",True,180,0
36.0,1,1,"留学生用の筆記具",110,220,331,"SatisfactionSupplyReward#85",False,0,0
36.1,2,1,"留学生用筆記具の素材",240,450,600,"SatisfactionSupplyReward#86",False,0,0
36.2,3,1,"インクスキッド",62,95,147,"SatisfactionSupplyReward#86",False,0,48
37.0,1,1,"留学生用の魔器",118,237,356,"SatisfactionSupplyReward#87",False,0,0
37.1,2,1,"留学生用魔器の素材",240,450,600,"SatisfactionSupplyReward#88",False,0,0
37.2,3,1,"シードトード",49,82,116,"SatisfactionSupplyReward#88",False,266,0
38.0,1,1,"魔法のランチボックス",124,249,374,"SatisfactionSupplyReward#89",False,0,0
38.1,2,1,"ランチボックスの素材",240,450,600,"SatisfactionSupplyReward#90",False,0,0
38.2,3,1,"極光貝",15,27,36,"SatisfactionSupplyReward#90",False,0,49
39.0,1,1,"特訓用の魔法人形",136,273,410,"SatisfactionSupplyReward#91",False,0,0
39.1,2,1,"特訓用魔法人形の素材",240,450,600,"SatisfactionSupplyReward#92",False,0,0
39.2,3,1,"ハロポンポン",144,280,340,"SatisfactionSupplyReward#92",False,130,0
40.0,1,23,"留学生用の筆記具",110,220,331,"SatisfactionSupplyReward#93",False,0,0
40.1,1,23,"留学生用の魔器",118,237,356,"SatisfactionSupplyReward#93",False,0,0
40.2,1,23,"魔法のランチボックス",124,249,374,"SatisfactionSupplyReward#93",False,0,0
40.3,1,23,"特訓用の魔法人形",136,273,410,"SatisfactionSupplyReward#93",False,0,0
40.4,1,8,"学習支援用の支給品",148,297,446,"SatisfactionSupplyReward#95",True,0,0
40.5,2,23,"留学生用筆記具の素材",240,450,600,"SatisfactionSupplyReward#94",False,0,0
40.6,2,23,"留学生用魔器の素材",240,450,600,"SatisfactionSupplyReward#94",False,0,0
40.7,2,23,"ランチボックスの素材",240,450,600,"SatisfactionSupplyReward#94",False,0,0
40.8,2,23,"特訓用魔法人形の素材",240,450,600,"SatisfactionSupplyReward#94",False,0,0
40.9,2,8,"学習支援用支給品の素材",240,450,600,"SatisfactionSupplyReward#96",True,0,0
40.10,3,23,"インクスキッド",62,95,147,"SatisfactionSupplyReward#94",False,0,48
40.11,3,23,"シードトード",49,82,116,"SatisfactionSupplyReward#94",False,266,0
40.12,3,23,"極光貝",15,27,36,"SatisfactionSupplyReward#94",False,0,49
40.13,3,23,"ハロポンポン",144,280,340,"SatisfactionSupplyReward#94",False,130,0
40.14,3,8,"灰白珊瑚",78,162,184,"SatisfactionSupplyReward#96",True,262,0
41.0,1,1,"羊のお世話道具",124,249,374,"SatisfactionSupplyReward#97",False,0,0
41.1,2,1,"羊向け飼料の素材",240,450,600,"SatisfactionSupplyReward#98",False,0,0
41.2,3,1,"オンドケルプ",39,59,92,"SatisfactionSupplyReward#98",False,213,0
42.0,1,1,"山岳部の防寒用品",136,273,410,"SatisfactionSupplyReward#99",False,0,0
42.1,2,1,"山岳部の防寒用の燃料",240,450,600,"SatisfactionSupplyReward#100",False,0,0
42.2,3,1,"ケンキルン",157,262,369,"SatisfactionSupplyReward#100",False,0,50
43.0,1,1,"フッブート風の郷土料理",148,297,446,"SatisfactionSupplyReward#101",False,0,0
43.1,2,1,"フッブート風の郷土料理の素材",240,450,600,"SatisfactionSupplyReward#102",False,0,0
43.2,3,1,"プルプラコッド",62,112,147,"SatisfactionSupplyReward#102",False,235,0
44.0,1,1,"フッブート風の工芸品",158,316,475,"SatisfactionSupplyReward#103",False,0,0
44.1,2,1,"フッブート風の工芸品の素材",240,450,600,"SatisfactionSupplyReward#104",False,0,0
44.2,3,1,"グロリアンダの涙粒",39,75,92,"SatisfactionSupplyReward#104",False,0,51
45.0,1,23,"羊のお世話道具",124,249,374,"SatisfactionSupplyReward#105",False,0,0
45.1,1,23,"山岳部の防寒用品",136,273,410,"SatisfactionSupplyReward#105",False,0,0
45.2,1,23,"フッブート風の郷土料理",148,297,446,"SatisfactionSupplyReward#105",False,0,0
45.3,1,23,"フッブート風の工芸品",158,316,475,"SatisfactionSupplyReward#105",False,0,0
45.4,1,8,"かわいらしい返礼品",160,321,482,"SatisfactionSupplyReward#107",True,0,0
45.5,2,23,"羊向け飼料の素材",240,450,600,"SatisfactionSupplyReward#106",False,0,0
45.6,2,23,"山岳部の防寒用の燃料",240,450,600,"SatisfactionSupplyReward#106",False,0,0
45.7,2,23,"フッブート風の郷土料理の素材",240,450,600,"SatisfactionSupplyReward#106",False,0,0
45.8,2,23,"フッブート風の工芸品の素材",240,450,600,"SatisfactionSupplyReward#106",False,0,0
45.9,2,8,"かわいらしい返礼品の素材",240,450,600,"SatisfactionSupplyReward#108",True,0,0
45.10,3,23,"オンドケルプ",39,59,92,"SatisfactionSupplyReward#106",False,213,0
45.11,3,23,"ケンキルン",157,262,369,"SatisfactionSupplyReward#106",False,0,50
45.12,3,23,"プルプラコッド",62,112,147,"SatisfactionSupplyReward#106",False,235,0
45.13,3,23,"グロリアンダの涙粒",39,75,92,"SatisfactionSupplyReward#106",False,0,51
45.14,3,8,"イル・リダ",15,31,36,"SatisfactionSupplyReward#108",True,236,0
