key,0,1,2,3,4,5,6
2253,"採掘","すっぴん士",0,0,"","",0
2254,"採掘","すっぴん士",0,0,"","",0
2255,"採掘","すっぴん士",0,0,"","",0
2256,"採掘","すっぴん士",0,0,"","",0
2257,"採掘","すっぴん士",0,0,"","",0
2258,"採掘","すっぴん士",0,0,"","",0
2259,"採掘","すっぴん士",0,0,"","",0
2260,"採掘","すっぴん士",0,0,"","",0
2261,"採掘","すっぴん士",0,0,"","",0
2262,"採掘","すっぴん士",0,0,"","",0
2263,"採掘","すっぴん士",0,0,"","",0
2264,"採掘","すっぴん士",0,0,"","",0
2265,"採掘","すっぴん士",0,0,"","",0
2266,"採掘","すっぴん士",0,0,"","",0
2267,"採掘","すっぴん士",0,0,"","",0
2268,"採掘","すっぴん士",0,0,"","",0
2269,"採掘","すっぴん士",0,0,"","",0
2270,"採掘","すっぴん士",0,0,"","",0
2271,"採掘","すっぴん士",0,0,"","",0
2272,"採掘","すっぴん士",0,0,"","",0
2273,"採掘","すっぴん士",0,0,"","",0
2274,"採掘","すっぴん士",0,0,"","",0
2275,"採掘","すっぴん士",0,0,"","",0
2276,"採掘","すっぴん士",0,0,"","",0
2277,"採掘","すっぴん士",0,0,"","",0
2278,"採掘","すっぴん士",0,0,"","",0
2279,"採掘","すっぴん士",0,0,"","",0
2280,"採掘","すっぴん士",0,0,"","",0
2281,"採掘","すっぴん士",0,0,"","",0
2282,"採掘","すっぴん士",0,0,"","",0
2283,"採掘","すっぴん士",0,0,"","",0
2284,"採掘","すっぴん士",0,0,"","",0
2285,"採掘","すっぴん士",0,0,"","",0
2286,"採掘","すっぴん士",0,0,"","",0
2287,"採掘","すっぴん士",0,0,"","",0
2288,"採掘","すっぴん士",0,0,"","",0
2289,"採掘","すっぴん士",0,0,"","",0
2290,"採掘","すっぴん士",0,0,"","",0
2291,"採掘","すっぴん士",0,0,"","",0
2292,"採掘","すっぴん士",0,0,"","",0
2293,"採掘","すっぴん士",0,0,"","",0
2294,"採掘","すっぴん士",0,0,"","",0
2295,"採掘","すっぴん士",0,0,"","",0
2296,"採掘","すっぴん士",0,0,"","",0
2297,"採掘","すっぴん士",0,0,"","",0
2298,"採掘","すっぴん士",0,0,"","",0
2299,"採掘","すっぴん士",0,0,"","",0
2300,"採掘","すっぴん士",0,0,"","",0
2301,"採掘","すっぴん士",0,0,"","",0
2302,"採掘","すっぴん士",0,0,"","",0
2303,"採掘","すっぴん士",0,0,"","",0
2304,"採掘","すっぴん士",0,0,"","",0
2305,"採掘","すっぴん士",0,0,"","",0
2306,"採掘","すっぴん士",0,0,"","",0
2307,"採掘","すっぴん士",0,0,"","",0
2308,"採掘","すっぴん士",0,0,"","",0
2309,"採掘","すっぴん士",0,0,"","",0
2310,"採掘","すっぴん士",0,0,"","",0
2311,"採掘","すっぴん士",0,0,"","",0
2312,"採掘","すっぴん士",0,0,"","",0
2313,"採掘","すっぴん士",0,0,"","",0
2314,"採掘","すっぴん士",0,0,"","",0
2315,"採掘","すっぴん士",0,0,"","",0
2316,"採掘","すっぴん士",0,0,"","",0
2317,"採掘","すっぴん士",0,0,"","",0
2318,"採掘","すっぴん士",0,0,"","",0
2319,"採掘","すっぴん士",0,0,"","",0
2320,"採掘","すっぴん士",0,0,"","",0
2321,"採掘","すっぴん士",0,0,"","",0
2322,"採掘","すっぴん士",0,0,"","",0
2323,"採掘","すっぴん士",0,0,"","",0
2324,"採掘","すっぴん士",0,0,"","",0
2325,"採掘","すっぴん士",0,0,"","",0
2326,"採掘","すっぴん士",0,0,"","",0
2327,"採掘","すっぴん士",0,0,"","",0
2328,"採掘","すっぴん士",0,0,"","",0
2329,"採掘","すっぴん士",0,0,"","",0
2330,"採掘","すっぴん士",0,0,"","",0
2331,"採掘","すっぴん士",0,0,"","",0
2332,"採掘","すっぴん士",0,0,"","",0
2333,"採掘","すっぴん士",0,0,"","",0
2334,"採掘","すっぴん士",0,0,"","",0
2335,"採掘","すっぴん士",0,0,"","",0
2336,"採掘","すっぴん士",0,0,"","",0
2337,"採掘","すっぴん士",0,0,"","",0
2338,"採掘","すっぴん士",0,0,"","",0
2339,"採掘","すっぴん士",0,0,"","",0
2340,"採掘","すっぴん士",0,0,"","",0
2341,"採掘","すっぴん士",0,0,"","",0
2342,"採掘","すっぴん士",0,0,"","",0
2343,"採掘","すっぴん士",0,0,"","",0
2344,"採掘","すっぴん士",0,0,"","",0
2345,"採掘","すっぴん士",0,0,"","",0
2346,"採掘","すっぴん士",0,0,"","",0
2347,"採掘","すっぴん士",0,0,"","",0
2348,"採掘","すっぴん士",0,0,"","",0
2349,"採掘","すっぴん士",0,0,"","",0
2350,"採掘","すっぴん士",0,0,"","",0
2500,"草刈","漁師",0,0,"魚類伝承録:クルザス","魚類伝承録:クルザス",0
2501,"草刈","漁師",1,0,"魚類伝承録:ドラヴァニア","魚類伝承録:ドラヴァニア",0
2502,"草刈","漁師",2,0,"魚類伝承録:アバラシア","魚類伝承録:アバラシア",0
2503,"草刈","漁師",3,0,"魚類伝承録:ギラバニア","魚類伝承録:ギラバニア",0
2504,"草刈","漁師",3,0,"魚類伝承録:ギラバニア","魚類伝承録:ギラバニア",0
2505,"草刈","漁師",4,0,"魚類伝承録:オサード","魚類伝承録:オサード",0
2506,"草刈","漁師",4,0,"魚類伝承録:オサード","魚類伝承録:オサード",0
2507,"草刈","漁師",5,0,"魚類伝承録:ノルヴラント","魚類伝承録:ノルヴラント",0
2508,"草刈","漁師",5,0,"魚類伝承録:ノルヴラント","魚類伝承録:ノルヴラント",0
