key,0,1,2,3
78,"Level#2494901","adventurer",3,0
79,"Level#5581204","adventurer",4,0
80,"Level#1140490","adventurer",5,0
81,"Level#2360548","adventurer",6,0
82,"Level#3146810","adventurer",7,0
83,"Level#2465084","adventurer",8,0
84,"Level#5581206","adventurer",9,0
85,"Level#4261609","adventurer",10,0
86,"Level#5581196","adventurer",11,0
87,"Level#4249634","adventurer",12,0
88,"Level#4259850","adventurer",13,0
89,"Level#3766212","adventurer",14,0
90,"Level#1673081","adventurer",15,0
91,"Level#3629823","adventurer",16,0
92,"Level#4250584","adventurer",17,0
93,"Level#4263517","adventurer",18,0
94,"Level#5581197","adventurer",19,0
95,"Level#4257902","adventurer",20,0
96,"Level#1146551","adventurer",21,0
97,"Level#4753811","adventurer",22,0
98,"Level#4256140","adventurer",23,0
99,"Level#5581186","adventurer",24,0
100,"Level#1141151","adventurer",25,0
101,"Level#4101490","adventurer",26,0
102,"Level#4127303","adventurer",27,0
103,"Level#5663701","adventurer",28,0
104,"Level#4374262","adventurer",29,0
105,"Level#4258385","adventurer",30,0
106,"Level#4101423","adventurer",31,0
107,"Level#5581915","gladiator",50,59
108,"Level#1143516","adventurer",32,0
109,"Level#2682191","adventurer",33,0
110,"Level#1673577","adventurer",34,0
111,"Level#3642535","adventurer",35,0
112,"Level#5581899","adventurer",36,0
113,"Level#5796581","adventurer",37,0
114,"Level#5814139","adventurer",38,0
115,"Level#5864096","adventurer",39,0
116,"Level#5927813","adventurer",40,0
117,"Level#5814720","adventurer",41,0
118,"Level#5840614","adventurer",42,0
119,"Level#5900081","adventurer",43,0
120,"Level#5811436","adventurer",44,0
121,"Level#5802670","adventurer",45,0
122,"Level#5937783","adventurer",46,0
123,"Level#6085420","adventurer",47,0
124,"Level#6209460","adventurer",48,0
125,"Level#4272594","adventurer",49,0
126,"Level#5873405","adventurer",50,0
127,"Level#5874750","adventurer",51,0
128,"Level#6323298","adventurer",52,0
129,"Level#1904988","adventurer",53,0
130,"Level#4097322","adventurer",54,0
131,"Level#6955049","adventurer",55,0
132,"Level#6654205","adventurer",56,0
133,"Level#6861929","adventurer",57,0
134,"Level#6848289","adventurer",58,0
135,"Level#6844084","adventurer",59,0
136,"Level#6826254","adventurer",60,0
137,"Level#6940301","adventurer",61,0
138,"Level#6841559","adventurer",62,0
139,"Level#6841981","adventurer",63,0
140,"Level#6794369","adventurer",64,0
141,"Level#6955577","adventurer",65,0
142,"Level#6782550","adventurer",66,0
143,"Level#6846334","adventurer",67,0
144,"Level#6904392","adventurer",68,0
145,"Level#6829259","adventurer",69,0
146,"Level#7261358","adventurer",70,0
147,"Level#6782523","adventurer",71,0
148,"Level#7668953","adventurer",72,0
149,"Level#7668951","adventurer",73,0
150,"Level#7785472","adventurer",74,0
151,"Level#7852555","adventurer",75,0
152,"Level#6862867","adventurer",76,0
153,"Level#7785699","adventurer",77,0
154,"Level#7785754","adventurer",78,0
155,"Level#7828240","adventurer",79,0
156,"Level#8017105","adventurer",80,0
157,"Level#8018200","adventurer",81,0
158,"Level#7810904","adventurer",82,0
159,"Level#8017134","adventurer",83,0
160,"Level#7790159","adventurer",84,0
161,"Level#7823477","adventurer",85,0
162,"Level#8017280","adventurer",86,0
163,"Level#8153080","adventurer",87,0
164,"Level#7821202","adventurer",88,0
165,"Level#8278857","adventurer",89,0
166,"Level#8426091","adventurer",90,0
167,"Level#8378786","adventurer",91,0
168,,"adventurer",0,0
