key,0
9,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「竜眼雷電」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「フルスラスト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「竜牙竜爪」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
4：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「竜尾大車輪」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
10,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「インパルスドライヴ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ディセムボウル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「桜華狂咲」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
4：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「竜尾大車輪」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「双刃旋」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「風断ち」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「旋風刃」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※「三印自在」効果中は、「氷晶乱流の術」に変化する。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
12,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「双刃旋」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「影牙」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
13,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「刃風」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「雪風」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
14,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「陣風」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「月光」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
15,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「士風」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「花車」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
16,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヘヴィショット」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ストレートショット」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
17,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「コースティックバイト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ストームバイト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
18,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヒートスプリットショット」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヒートスラッグショット」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヒートクリーンショット」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※「オーバーヒート」中は、「ヒートブラスト」に変化する。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
19,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>エンリポスト発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ホワイトマナ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>50と<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブラックマナ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>50

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エンリポスト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エンツヴェルクハウ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エンルドゥブルマン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※「ヴァルホーリー」および「ヴァルフレア」コンボ成立後は、「スコーチ」に変化する。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
20,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「キーンエッジ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブルータルシェル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソリッドバレル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
21,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ビートファング発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソイル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ビートファング」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「サベッジクロウ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ウィケッドタロン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
22,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「カスケード」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ファウンテン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※「アン・アヴァン」効果中は、「リバースカスケード」に変化する。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※「カスケード」コンボ成立後、かつ「アン・アヴァン」効果中は、「ファウンテンフォール」に変化する。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※ダンスモード中は「薔薇のアンボワテ」に変化する。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
23,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ファストブレード」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ライトフルソード」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「スワッシュバックラー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
24,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「サンシャドウ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「グレイテストエクリプス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
25,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「キーンエッジ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブルータルシェル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソリッドバレル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
26,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ドゥームスパイク」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソニックスラスト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「クルザントーメント」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
27,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「トータルエクリプス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「プロミネンス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※「忠義の剣」効果中は、「グローリースラッシュ」に変化する。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
28,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ミスリルテンペスト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「スチールサイクロン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
29,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アンリーシュ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ストルワートソウル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
30,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「四面脚」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「地烈斬」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
31,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ドゥームスパイク」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソニックスラスト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「クルザントーメント」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
32,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「血花五月雨」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「八卦無刃殺」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※「三印自在」効果中は、「劫火滅却の術」に変化する。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
33,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「雪風」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「月光」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「花車」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
34,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「満月」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「桜花」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
35,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「デーモンスライス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「デーモンスローター」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
36,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ウィンドミル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブレードシャワー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※「アン・アヴァン」効果中は、「ライジングウィンドミル」に変化する。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※「ウィンドミル」コンボ成立後、かつ「アン・アヴァン」効果中は、「ブラッドシャワー」に変化する。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※ダンスモード中は「小鳥のアントルシャ」に変化する。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
37,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「極風」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「豪風」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「夜月」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
38,"コンボ用アクション。
使用するごとに以下のウェポンスキルを順番に発動する。
次に発動するウェポンスキルの発動条件を満たしていなかった場合は、最初のウェポンスキルに戻る

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテルサーベル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>840　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>消費ＥＰ：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテルスラッシュ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>1200　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>消費ＥＰ：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ファイナルフラリッシュ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>1940　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>消費ＥＰ：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300"
39,"コンボ用アクション。
使用するごとに以下の魔法を順番に発動する。
次に発動する魔法の発動条件を満たしていなかった場合は、最初の魔法に戻る。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヴァルファイア」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>310　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>消費ＭＰ：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>200
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヴァルエアロ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>370　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>消費ＭＰ：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヴァルストーン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>310　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>消費ＭＰ：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>200
4：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヴァルフレア」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>600　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>消費ＭＰ：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>400"
