key,0,1,2
8.2,"ララフェル","ENpcBase#1018690","ENpcBase#1018691"
8.3,"ミコッテ","ENpcBase#1018692","ENpcBase#1018693"
8.4,"ルガディン","ENpcBase#1018694","ENpcBase#1018695"
8.5,"アウラ","ENpcBase#1018696","ENpcBase#1018697"
9.0,"ヒューラン","ENpcBase#1024548","ENpcBase#1024549"
9.1,"エレゼン","ENpcBase#1024550","ENpcBase#1024551"
9.2,"ララフェル","ENpcBase#1024552","ENpcBase#1024553"
9.3,"ミコッテ","ENpcBase#1024554","ENpcBase#1024555"
9.4,"ルガディン","ENpcBase#1024556","ENpcBase#1024557"
9.5,"アウラ","ENpcBase#1024558","ENpcBase#1024559"
10.0,"ヒューラン","ENpcBase#1024560","ENpcBase#1024561"
10.1,"エレゼン","ENpcBase#1024562","ENpcBase#1024563"
10.2,"ララフェル","ENpcBase#1024564","ENpcBase#1024565"
10.3,"ミコッテ","ENpcBase#1024566","ENpcBase#1024567"
10.4,"ルガディン","ENpcBase#1024568","ENpcBase#1024569"
10.5,"アウラ","ENpcBase#1024570","ENpcBase#1024571"
11.0,"ヒューラン","ENpcBase#1024572","ENpcBase#1024573"
11.1,"エレゼン","ENpcBase#1024574","ENpcBase#1024575"
11.2,"ララフェル","ENpcBase#1024576","ENpcBase#1024577"
11.3,"ミコッテ","ENpcBase#1024578","ENpcBase#1024579"
11.4,"ルガディン","ENpcBase#1024580","ENpcBase#1024581"
11.5,"アウラ","ENpcBase#1024582","ENpcBase#1024583"
12.0,"ヒューラン","ENpcBase#1025027","ENpcBase#1025028"
12.1,"エレゼン","ENpcBase#1025029","ENpcBase#1025030"
12.2,"ララフェル","ENpcBase#1025031","ENpcBase#1025032"
12.3,"ミコッテ","ENpcBase#1025033","ENpcBase#1025034"
12.4,"ルガディン","ENpcBase#1025035","ENpcBase#1025036"
12.5,"アウラ","ENpcBase#1025037","ENpcBase#1025038"
13.0,"システムユニット","ENpcBase#1025039",
14.0,"システムユニット","ENpcBase#1025040",
15.0,"システムユニット","ENpcBase#1025041",
16.0,"システムユニット","ENpcBase#1025042",
17.0,"アナンタ族","ENpcBase#1025043",
18.0,"アナンタ族","ENpcBase#1025044",
19.0,"アナンタ族","ENpcBase#1025045",
20.0,"アナンタ族","ENpcBase#1025046",
21.0,"ナマズオ族","ENpcBase#1025717",
21.1,"ナマズオ族：祭装束","ENpcBase#1026169",
22.0,"ナマズオ族","ENpcBase#1025718",
22.1,"ナマズオ族：祭装束","ENpcBase#1026170",
23.0,"ナマズオ族","ENpcBase#1025719",
23.1,"ナマズオ族：祭装束","ENpcBase#1026171",
24.0,"ナマズオ族","ENpcBase#1025720",
24.1,"ナマズオ族：祭装束","ENpcBase#1026172",
25.0,"ヒューラン","ENpcBase#1025913","ENpcBase#1025914"
25.1,"エレゼン","ENpcBase#1025915","ENpcBase#1025916"
25.2,"ララフェル","ENpcBase#1025917","ENpcBase#1025918"
25.3,"ミコッテ","ENpcBase#1025919","ENpcBase#1025920"
25.4,"ルガディン","ENpcBase#1025921","ENpcBase#1025922"
25.5,"アウラ","ENpcBase#1025923","ENpcBase#1025924"
26.0,"コウジン族","ENpcBase#1027015",
27.0,"コウジン族","ENpcBase#1027016",
28.0,"コウジン族","ENpcBase#1027017",
29.0,"コウジン族","ENpcBase#1027018",
30.0,"ヒューラン","ENpcBase#1032491",
31.0,"","ENpcBase#1045242",
31.1,"","ENpcBase#1045256",
32.0,"","ENpcBase#1045243",
32.1,"","ENpcBase#1045257",
33.0,"","ENpcBase#1045244",
33.1,"","ENpcBase#1045258",
34.0,"","ENpcBase#1045245",
34.1,"","ENpcBase#1045259",
