key,0,1,2,3,4
26,"ui/icon/192000/192315.tex","ui/icon/082000/082093.tex","BannerCondition#138",2014,"機工士"
27,"ui/icon/192000/192316.tex","ui/icon/082000/082093.tex","BannerCondition#139",2015,"踊り子"
28,"ui/icon/192000/192317.tex","ui/icon/082000/082093.tex","BannerCondition#140",2016,"黒魔道士"
29,"ui/icon/192000/192318.tex","ui/icon/082000/082093.tex","BannerCondition#141",2017,"召喚士"
30,"ui/icon/192000/192319.tex","ui/icon/082000/082093.tex","BannerCondition#142",2018,"赤魔道士"
31,"ui/icon/192000/192401.tex","ui/icon/082000/082093.tex","BannerCondition#143",3000,"チーム・アストラ"
32,"ui/icon/192000/192402.tex","ui/icon/082000/082093.tex","BannerCondition#144",3001,"チーム・アンブラ"
33,"ui/icon/192000/192403.tex","ui/icon/082000/082093.tex","BannerCondition#145",3200,"クリスタルコンフリクト：王者S1"
34,"ui/icon/192000/192404.tex","ui/icon/082000/082093.tex","BannerCondition#146",3201,"クリスタルコンフリクト：勇者S1"
35,"ui/icon/192000/192405.tex","ui/icon/082000/082093.tex","BannerCondition#147",3202,"クリスタルコンフリクト：入賞者S1"
36,"ui/icon/192000/192406.tex","ui/icon/082000/082093.tex","BannerCondition#148",3208,"クリスタルコンフリクト：ブロンズS1"
37,"ui/icon/192000/192407.tex","ui/icon/082000/082093.tex","BannerCondition#149",3207,"クリスタルコンフリクト：シルバーS1"
38,"ui/icon/192000/192408.tex","ui/icon/082000/082093.tex","BannerCondition#150",3206,"クリスタルコンフリクト：ゴールドS1"
39,"ui/icon/192000/192409.tex","ui/icon/082000/082093.tex","BannerCondition#151",3205,"クリスタルコンフリクト：プラチナS1"
40,"ui/icon/192000/192410.tex","ui/icon/082000/082093.tex","BannerCondition#152",3204,"クリスタルコンフリクト：ダイヤモンドS1"
41,"ui/icon/192000/192411.tex","ui/icon/082000/082093.tex","BannerCondition#153",3203,"クリスタルコンフリクト：クリスタルS1"
42,"ui/icon/192000/192901.tex","ui/icon/082000/082093.tex","BannerCondition#154",4000,"コンパニオン特典1"
43,"ui/icon/192000/192902.tex","ui/icon/082000/082093.tex","BannerCondition#155",4001,"コンパニオン特典2"
44,"ui/icon/192000/192701.tex","ui/icon/082000/082093.tex","BannerCondition#319",2500,"絶バハムート討滅戦"
45,"ui/icon/192000/192702.tex","ui/icon/082000/082093.tex","BannerCondition#320",2501,"絶アルテマウェポン破壊作戦"
46,"ui/icon/192000/192703.tex","ui/icon/082000/082093.tex","BannerCondition#321",2502,"絶アレキサンダー討滅戦"
47,"ui/icon/192000/192704.tex","ui/icon/082000/082093.tex","BannerCondition#322",2503,"絶竜詩戦争"
48,"ui/icon/192000/192412.tex","ui/icon/082000/082093.tex","BannerCondition#323",3209,"クリスタルコンフリクト：王者S2"
49,"ui/icon/192000/192413.tex","ui/icon/082000/082093.tex","BannerCondition#324",3210,"クリスタルコンフリクト：勇者S2"
50,"ui/icon/192000/192414.tex","ui/icon/082000/082093.tex","BannerCondition#325",3211,"クリスタルコンフリクト：入賞者S2"
51,"ui/icon/192000/192415.tex","ui/icon/082000/082093.tex","BannerCondition#326",3217,"クリスタルコンフリクト：ブロンズS2"
52,"ui/icon/192000/192416.tex","ui/icon/082000/082093.tex","BannerCondition#327",3216,"クリスタルコンフリクト：シルバーS2"
53,"ui/icon/192000/192417.tex","ui/icon/082000/082093.tex","BannerCondition#328",3215,"クリスタルコンフリクト：ゴールドS2"
54,"ui/icon/192000/192418.tex","ui/icon/082000/082093.tex","BannerCondition#329",3214,"クリスタルコンフリクト：プラチナS2"
55,"ui/icon/192000/192419.tex","ui/icon/082000/082093.tex","BannerCondition#330",3213,"クリスタルコンフリクト：ダイヤモンドS2"
56,"ui/icon/192000/192420.tex","ui/icon/082000/082093.tex","BannerCondition#331",3212,"クリスタルコンフリクト：クリスタルS2"
57,"ui/icon/192000/192421.tex","ui/icon/082000/082093.tex","BannerCondition#332",3218,"クリスタルコンフリクト：王者S3"
58,"ui/icon/192000/192422.tex","ui/icon/082000/082093.tex","BannerCondition#333",3219,"クリスタルコンフリクト：勇者S3"
59,"ui/icon/192000/192423.tex","ui/icon/082000/082093.tex","BannerCondition#334",3220,"クリスタルコンフリクト：入賞者S3"
60,"ui/icon/192000/192424.tex","ui/icon/082000/082093.tex","BannerCondition#335",3226,"クリスタルコンフリクト：ブロンズS3"
61,"ui/icon/192000/192425.tex","ui/icon/082000/082093.tex","BannerCondition#336",3225,"クリスタルコンフリクト：シルバーS3"
62,"ui/icon/192000/192426.tex","ui/icon/082000/082093.tex","BannerCondition#337",3224,"クリスタルコンフリクト：ゴールドS3"
63,"ui/icon/192000/192427.tex","ui/icon/082000/082093.tex","BannerCondition#338",3223,"クリスタルコンフリクト：プラチナS3"
64,"ui/icon/192000/192428.tex","ui/icon/082000/082093.tex","BannerCondition#339",3222,"クリスタルコンフリクト：ダイヤモンドS3"
65,"ui/icon/192000/192429.tex","ui/icon/082000/082093.tex","BannerCondition#340",3221,"クリスタルコンフリクト：クリスタルS3"
66,"ui/icon/192000/192430.tex","ui/icon/082000/082093.tex","BannerCondition#341",3002,"クリスタルコンフリクト：ブルー"
67,"ui/icon/192000/192431.tex","ui/icon/082000/082093.tex","BannerCondition#342",3003,"クリスタルコンフリクト：レッド"
68,"ui/icon/192000/192705.tex","ui/icon/082000/082093.tex","BannerCondition#343",2400,"ヴァリアントダンジョン：シラディハ水道"
69,"ui/icon/192000/192966.tex","ui/icon/082000/082093.tex","BannerCondition#344",2304,"友好部族クエスト：オミクロン族"
70,"ui/icon/192000/192601.tex","ui/icon/082000/082093.tex","BannerCondition#346",1000,"国旗：リムサ・ロミンサ"
71,"ui/icon/192000/192602.tex","ui/icon/082000/082093.tex","BannerCondition#346",1001,"国旗：グリダニア"
72,"ui/icon/192000/192603.tex","ui/icon/082000/082093.tex","BannerCondition#346",1002,"国旗：ウルダハ"
73,"ui/icon/192000/192015.tex","ui/icon/082000/082093.tex","BannerCondition#1",3,"飾り罫"
74,"ui/icon/192000/192016.tex","ui/icon/082000/082093.tex","BannerCondition#1",21,"フキダシ"
75,"ui/icon/192000/192019.tex","ui/icon/082000/082093.tex","BannerCondition#1",30,"パーティクル"
76,"ui/icon/192000/192018.tex","ui/icon/082000/082093.tex","BannerCondition#347",31,"音符"
77,"ui/icon/192000/192012.tex","ui/icon/082000/082093.tex","BannerCondition#1",20,"バースデー"
78,"ui/icon/192000/192013.tex","ui/icon/082000/082093.tex","BannerCondition#1",19,"ビギナー"
79,"ui/icon/192000/192014.tex","ui/icon/082000/082093.tex","BannerCondition#1",33,"光彩"
80,"ui/icon/192000/192017.tex","ui/icon/082000/082093.tex","BannerCondition#1",34,"ローズ"
81,"ui/icon/192000/192432.tex","ui/icon/082000/082093.tex","BannerCondition#409",3227,"クリスタルコンフリクト：王者S4"
82,"ui/icon/192000/192433.tex","ui/icon/082000/082093.tex","BannerCondition#410",3228,"クリスタルコンフリクト：勇者S4"
83,"ui/icon/192000/192434.tex","ui/icon/082000/082093.tex","BannerCondition#411",3229,"クリスタルコンフリクト：入賞者S4"
84,"ui/icon/192000/192440.tex","ui/icon/082000/082093.tex","BannerCondition#412",3230,"クリスタルコンフリクト：クリスタルS4"
85,"ui/icon/192000/192439.tex","ui/icon/082000/082093.tex","BannerCondition#413",3231,"クリスタルコンフリクト：ダイヤモンドS4"
86,"ui/icon/192000/192438.tex","ui/icon/082000/082093.tex","BannerCondition#414",3232,"クリスタルコンフリクト：プラチナS4"
87,"ui/icon/192000/192437.tex","ui/icon/082000/082093.tex","BannerCondition#415",3233,"クリスタルコンフリクト：ゴールドS4"
88,"ui/icon/192000/192436.tex","ui/icon/082000/082093.tex","BannerCondition#416",3234,"クリスタルコンフリクト：シルバーS4"
89,"ui/icon/192000/192435.tex","ui/icon/082000/082093.tex","BannerCondition#417",3235,"クリスタルコンフリクト：ブロンズS4"
90,"ui/icon/192000/192441.tex","ui/icon/082000/082093.tex","BannerCondition#418",3236,"クリスタルコンフリクト：王者S5"
91,"ui/icon/192000/192442.tex","ui/icon/082000/082093.tex","BannerCondition#419",3237,"クリスタルコンフリクト：勇者S5"
92,"ui/icon/192000/192443.tex","ui/icon/082000/082093.tex","BannerCondition#420",3238,"クリスタルコンフリクト：入賞者S5"
93,"ui/icon/192000/192449.tex","ui/icon/082000/082093.tex","BannerCondition#421",3239,"クリスタルコンフリクト：クリスタルS5"
94,"ui/icon/192000/192448.tex","ui/icon/082000/082093.tex","BannerCondition#422",3240,"クリスタルコンフリクト：ダイヤモンドS5"
95,"ui/icon/192000/192447.tex","ui/icon/082000/082093.tex","BannerCondition#423",3241,"クリスタルコンフリクト：プラチナS5"
96,"ui/icon/192000/192446.tex","ui/icon/082000/082093.tex","BannerCondition#424",3242,"クリスタルコンフリクト：ゴールドS5"
97,"ui/icon/192000/192445.tex","ui/icon/082000/082093.tex","BannerCondition#425",3243,"クリスタルコンフリクト：シルバーS5"
98,"ui/icon/192000/192444.tex","ui/icon/082000/082093.tex","BannerCondition#426",3244,"クリスタルコンフリクト：ブロンズS5"
99,"ui/icon/192000/192450.tex","ui/icon/082000/082093.tex","BannerCondition#427",3004,"チーム・ファルコン"
100,"ui/icon/192000/192451.tex","ui/icon/082000/082093.tex","BannerCondition#428",3005,"チーム・レイヴン"
101,"ui/icon/192000/192962.tex","ui/icon/082000/082093.tex","BannerCondition#429",2300,"友好部族クエスト：ピクシー族"
102,"ui/icon/192000/192963.tex","ui/icon/082000/082093.tex","BannerCondition#430",2301,"友好部族クエスト：キタリ族"
103,"ui/icon/192000/192964.tex","ui/icon/082000/082093.tex","BannerCondition#431",2302,"友好部族クエスト：ドワーフ族"
104,"ui/icon/192000/192965.tex","ui/icon/082000/082093.tex","BannerCondition#432",2303,"友好部族クエスト：アルカソーダラ族"
105,"ui/icon/192000/192967.tex","ui/icon/082000/082093.tex","BannerCondition#433",2305,"友好部族クエスト：レポリット族"
106,,,"BannerCondition#0",0,""
107,"ui/icon/192000/192711.tex","ui/icon/082000/082093.tex","BannerCondition#465",2354,"ディープダンジョン：オルト・エウレカ1"
108,"ui/icon/192000/192712.tex","ui/icon/082000/082093.tex","BannerCondition#466",2355,"ディープダンジョン：オルト・エウレカ2"
109,"ui/icon/192000/192713.tex","ui/icon/082000/082093.tex","BannerCondition#468",2340,"無人島開拓1"
110,"ui/icon/192000/192714.tex","ui/icon/082000/082093.tex","BannerCondition#469",2341,"無人島開拓2"
111,,,"BannerCondition#0",0,""
112,,,"BannerCondition#0",0,""
113,,,"BannerCondition#0",0,""
114,,,"BannerCondition#0",0,""
115,,,"BannerCondition#0",0,""
116,,,"BannerCondition#0",0,""
117,,,"BannerCondition#0",0,""
118,,,"BannerCondition#0",0,""
119,,,"BannerCondition#0",0,""
120,,,"BannerCondition#0",0,""
