key,0,1,2
46,"Interactive Furnishings","Alps Striking Dummy",410
47,"Lighting","Sahagin Living Lamp",410
48,"Miscellaneous","Sahagin Hanging Larder",410
49,"Miscellaneous","Ixali Shelter",410
50,"Miscellaneous","Ixali Banner",410
51,"Miscellaneous","Automaton Digger",410
52,"Miscellaneous","Kobold Furnace",410
53,"Interactive Furnishings","Round Garden Patch",410
54,"Interactive Furnishings","Oblong Garden Patch",410
55,"Interactive Furnishings","Deluxe Garden Patch",410
56,"Interactive Furnishings","Chocobo Stable",410
57,"Plants","Rounded Shrub",410
58,"Plants","Lattice Planter",410
59,"Ponds/Fountains","Water Lilies",410
60,"Ponds/Fountains","Garden Pond",410
61,"Miscellaneous","Cast-iron Cookpot",410
62,"Stepping Stones/Stepladders","Stepladder",410
63,"Stepping Stones/Stepladders","Straight Stepping Stones",410
64,"Stepping Stones/Stepladders","Curved Stepping Stones",410
65,"Stepping Stones/Stepladders","Straight Stepping Stumps",410
66,"Stepping Stones/Stepladders","Curved Stepping Stumps",410
67,"Plants","Planter Box",410
68,"Plants","Large Planter Box",410
69,"Lighting","Riviera Path Light",410
70,"Lighting","Glade Path Light",410
71,"Lighting","Oasis Path Light",410
72,"Lighting","Glade Lamppost",410
73,"Lighting","Oasis Lamppost",410
74,"Miscellaneous","Dried Well",410
75,"Interactive Furnishings","Oriental Striking Dummy",410
76,"Plants","Wild Banana Tree",410
77,"Miscellaneous","Personal Astroscope",410
78,"Miscellaneous","Riviera Garden Table Set",410
79,"Miscellaneous","Dodo's Nest",410
80,"Plants","Topiary Moogle",410
81,"Plants","Topiary Chocobo",410
82,"Plants","Topiary Sabotender",410
83,"Miscellaneous","Standing Signboard",410
84,"Miscellaneous","Laundry Pole",410
85,"Miscellaneous","Ultimate Kettle",410
86,"Miscellaneous","Ultimate Kettle Zenith",410
87,"Miscellaneous","Ultimate Kettle Nexus",410
88,"Miscellaneous","Retainer Cartonnier",410
89,"Tables","Retainer Counter",410
90,"Ponds/Fountains","Expanse Fountain",410
91,"Ponds/Fountains","Boundless Expanse Fountain",410
92,"Plants","Sephirot Root",410
93,"Plants","Sephirot Tree",410
94,"Plants","Lupin Plot",410
95,"Miscellaneous","Explorer's Campfire",410
96,"Interactive Furnishings","Old World Striking Dummy",410
97,"Plants","Sunflower Plot",410
98,"Plants","Oriental Grass Plot",410
99,"Plants","Dravanian Down Tree",410
100,"Miscellaneous","Dinosaur Skull",410
101,"Miscellaneous","Dinosaur Skeleton",410
102,"Miscellaneous","Dinosaur Tailbone",410
103,"Plants","Dandelion Plot",410
104,"Miscellaneous","Living Arch",410
105,"Ponds/Fountains","Shishi-odoshi",410
106,"Miscellaneous","Cold Knight's Cookfire",410
107,"Miscellaneous","Oriental Snowcave",410
108,"Interactive Furnishings","Faust Striking Dummy",410
109,"Lighting","Gnathic Lamp Tree",410
110,"Chairs ","Beach Chair",410
111,"Plants","Morning Glory Plot",410
112,"Ponds/Fountains","Large Garden Pond",410
113,"Miscellaneous","Oriental Wood Bridge",410
114,"Chairs ","Oriental Deck",410
115,"Plants","Autumnal Maple Tree",410
116,"Plants","Autumnal Ginkgo Tree",410
117,"Plants","Maple Leaf Pile",410
118,"Plants","Topiary Paissa",410
119,"Plants","Moongrass Plot",410
120,"Plants","Ginkgo Leaf Pile",410
121,"Miscellaneous","Firecrest Trophy",410
122,"Miscellaneous","Glass Pumpkin Trophy",410
123,"Plants","Eastern Pine",410
124,"Chairs ","Eastern Teahouse Bench",410
125,"Plants","Topiary Carbuncle",410
126,"Miscellaneous","Moai Statue",410
127,"Miscellaneous","Dataqi Standard",410
128,"Interactive Furnishings","Gyr Abanian Striking Dummy",410
129,"Plants","Hedge Partition",410
130,"Plants","Far Eastern Willow",410
131,"Lighting","Toro Lantern",410
132,"Plants","Corner Hedge Partition",410
133,"Plants","Bamboo Copse",410
134,"Ponds/Fountains","Hingan Hot Spring",410
135,"Chairs ","Odder Otter Bench",410
136,"Interactive Furnishings","Dodo Message Book Stand",410
137,"Miscellaneous","Picnic Set",410
138,"Miscellaneous","Miniature Heaven-on-High",410
139,"Plants","Fallen Tree",500
140,"Plants","Simple Treehouse",410
141,"Lighting","Odder Otter Andon Lamp",410
142,"Miscellaneous","Namazu Effigy",410
143,"Ponds/Fountains","Birdbath",410
144,"Miscellaneous","Garden Gravel",410
145,"Stepping Stones/Stepladders","Brick Garden Circle",410
146,"Miscellaneous","Botanist's Garden",410
147,"Miscellaneous","Big One Festival Float",410
148,"Interactive Furnishings","Crystarium Striking Dummy",500
149,"Lighting","Firebloom",500
150,"Lighting","Seastone Brazier",500
151,"Miscellaneous","BBQ Spit",410
152,"Miscellaneous","Vegetable Garden",510
153,"Plants","Cedar Tree",510
154,"Stalls","Armorer's Stall",510
155,"Stalls","Weaponsmith's Stall",510
156,"Stalls","Jeweler's Stall",510
157,"Stalls","Florist's Stall",510
158,"Stalls","Baker's Stall",510
159,"Stalls","Fruiterer's Stall",510
160,"Stalls","Greengrocer's Stall",510
161,"Stalls","Bookseller's Stall",510
162,"Stalls","Enchanter's Stall",510
163,"Stalls","Butcher's Stall",510
164,"Miscellaneous","Wooden Deck",510
165,"Plants","Dohn Trellis",520
166,"Plants","Lakeland Elf Tree",520
167,"Plants","Lakeland Flower Garden",520
168,"Plants","Brick Garden Wall",520
169,"Miscellaneous","Nomad's Tent",530
170,"Miscellaneous","Red Brick Kitchen",530
171,"Miscellaneous","Wooden Footbridge",530
172,"Plants","Gulg Planter",530
173,"Plants","",0
