key,0,1,2,3
34,"頭防具","ui/icon/060000/060124.tex",1,3
35,"胴防具","ui/icon/060000/060126.tex",2,3
36,"脚防具","ui/icon/060000/060128.tex",5,3
37,"手防具","ui/icon/060000/060129.tex",3,3
38,"足防具","ui/icon/060000/060130.tex",6,3
39,"排出停止アイテム","ui/icon/060000/060131.tex",254,7
40,"首飾り","ui/icon/060000/060132.tex",1,4
41,"耳飾り","ui/icon/060000/060133.tex",0,4
42,"腕輪","ui/icon/060000/060134.tex",2,4
43,"指輪","ui/icon/060000/060135.tex",3,4
44,"薬品","ui/icon/060000/060136.tex",0,5
45,"食材","ui/icon/060000/060137.tex",0,6
46,"調理品","ui/icon/060000/060146.tex",1,5
47,"水産物","ui/icon/060000/060138.tex",1,6
48,"石材","ui/icon/060000/060139.tex",2,6
49,"金属材","ui/icon/060000/060140.tex",3,6
50,"木材","ui/icon/060000/060141.tex",4,6
51,"布材","ui/icon/060000/060142.tex",5,6
52,"皮革材","ui/icon/060000/060143.tex",6,6
53,"骨材","ui/icon/060000/060144.tex",7,6
54,"錬金術材","ui/icon/060000/060145.tex",8,6
55,"染料","ui/icon/060000/060147.tex",10,6
56,"部品","ui/icon/060000/060148.tex",9,6
57,"調度品","ui/icon/060000/060164.tex",20,7
58,"マテリア","ui/icon/060000/060150.tex",0,7
59,"クリスタル","ui/icon/060000/060151.tex",1,7
60,"触媒","ui/icon/060000/060152.tex",2,7
61,"雑貨","ui/icon/060000/060153.tex",3,7
62,"ソウルクリスタル","ui/icon/060000/060157.tex",4,4
63,"その他","ui/icon/060000/060159.tex",6,7
64,"建築物権利証書","ui/icon/060000/060160.tex",7,7
65,"外装建材(屋根)","ui/icon/060000/060160.tex",8,7
66,"外装建材(外壁)","ui/icon/060000/060160.tex",9,7
67,"外装建材(窓)","ui/icon/060000/060160.tex",10,7
68,"外装建材(扉)","ui/icon/060000/060160.tex",11,7
69,"外装建材(屋根装飾)","ui/icon/060000/060160.tex",12,7
70,"外装建材(外壁装飾)","ui/icon/060000/060160.tex",13,7
71,"外装建材(看板)","ui/icon/060000/060160.tex",14,7
72,"外装建材(塀)","ui/icon/060000/060160.tex",15,7
73,"内装建材(内壁)","ui/icon/060000/060161.tex",16,7
74,"内装建材(床)","ui/icon/060000/060161.tex",17,7
75,"内装建材(天井照明)","ui/icon/060000/060161.tex",18,7
76,"庭具","ui/icon/060000/060168.tex",19,7
77,"調度品(台座)","ui/icon/060000/060162.tex",21,7
78,"調度品(卓上)","ui/icon/060000/060163.tex",22,7
79,"調度品(壁掛)","ui/icon/060000/060166.tex",23,7
80,"調度品(敷物)","ui/icon/060000/060167.tex",24,7
81,"ミニオン","ui/icon/060000/060155.tex",5,7
82,"栽培用品","ui/icon/060000/060153.tex",25,7
83,"デミマテリア","ui/icon/060000/060150.tex",26,7
84,"双剣","ui/icon/060000/060106.tex",8,1
85,"雑貨(シーズナル)","ui/icon/060000/060154.tex",4,7
86,"トリプルトライアドカード","ui/icon/060000/060156.tex",27,7
87,"両手剣","ui/icon/060000/060170.tex",2,1
88,"銃","ui/icon/060000/060172.tex",10,1
89,"天球儀","ui/icon/060000/060171.tex",20,1
90,"飛空艇部品(船体)","ui/icon/060000/060169.tex",11,6
91,"飛空艇部品(艤装)","ui/icon/060000/060169.tex",12,6
92,"飛空艇部品(船尾)","ui/icon/060000/060169.tex",14,6
93,"飛空艇部品(船首)","ui/icon/060000/060169.tex",13,6
94,"オーケストリオン譜","ui/icon/060000/060173.tex",28,7
95,"絵画","ui/icon/060000/060175.tex",29,7
96,"刀","ui/icon/060000/060177.tex",7,1
97,"細剣","ui/icon/060000/060176.tex",15,1
98,"魔道書(学者専用)","ui/icon/060000/060178.tex",19,1
99,"漁道具(副道具)","ui/icon/060000/060122.tex",21,2
100,"通貨","ui/icon/060000/060179.tex",255,7
101,"潜水艦パーツ(艦体)","ui/icon/060000/060169.tex",15,6
102,"潜水艦パーツ(艦尾)","ui/icon/060000/060169.tex",16,6
103,"潜水艦パーツ(艦首)","ui/icon/060000/060169.tex",17,6
104,"潜水艦パーツ(艦橋)","ui/icon/060000/060169.tex",18,6
105,"青魔器","ui/icon/060000/060180.tex",16,1
106,"ガンブレード","ui/icon/060000/060181.tex",3,1
107,"投擲武器","ui/icon/060000/060182.tex",11,1
108,"両手鎌","ui/icon/060000/060183.tex",5,1
109,"賢具","ui/icon/060000/060184.tex",21,1
