key,0,1,2,3
3.5,"Storm Private's Doublet Vest","GrandCompanyRank#2",1390,100
3.6,"Storm Private's Sabatons","GrandCompanyRank#2",970,100
3.7,"Storm Private's Leggings","GrandCompanyRank#2",970,100
3.8,"Storm Private's Boots","GrandCompanyRank#2",970,100
3.9,"Storm Private's Sash","GrandCompanyRank#2",560,100
3.10,"Storm Private's Ring","GrandCompanyRank#2",540,100
3.11,"Storm Private's Scutum","GrandCompanyRank#3",1520,150
3.12,"Storm Private's Cuirass","GrandCompanyRank#3",1470,150
3.13,"Storm Private's Chainmail","GrandCompanyRank#3",1470,150
3.14,"Storm Private's Acton","GrandCompanyRank#3",1470,150
3.15,"Storm Private's Dalmatica","GrandCompanyRank#3",1470,150
3.16,"Storm Private's Gauntlets","GrandCompanyRank#3",1050,150
3.17,"Storm Private's Slops","GrandCompanyRank#3",1080,150
3.18,"Storm Private's Chausses","GrandCompanyRank#3",1080,150
3.19,"Patriot's Choker","GrandCompanyRank#3",720,150
3.20,"Storm Private's Ringbands","GrandCompanyRank#3",1050,150
3.21,"Storm Private's Wristguards","GrandCompanyRank#3",1050,150
3.22,"Storm Private's Sallet","GrandCompanyRank#4",1280,200
3.23,"Storm Private's Haubergeon","GrandCompanyRank#4",1960,200
3.24,"Storm Private's Jacket","GrandCompanyRank#4",1960,200
3.25,"Storm Private's Bliaud","GrandCompanyRank#4",1960,200
3.26,"Storm Private's Trousers","GrandCompanyRank#4",1360,200
3.27,"Patriot's Bracelet","GrandCompanyRank#4",1210,200
3.28,"","GrandCompanyRank#0",0,0
4.0,"Lominsan Half Barding","GrandCompanyRank#5",4000,50
4.1,"Dusken Draught","GrandCompanyRank#5",2850,50
4.2,"Lominsan Barding","GrandCompanyRank#6",6000,100
4.3,"Company-issue Engineering Manual II","GrandCompanyRank#7",2300,150
4.4,"Company-issue Survival Manual II","GrandCompanyRank#7",2300,150
4.5,"Sanction","GrandCompanyRank#8",2730,200
4.6,"Lominsan Crested Barding","GrandCompanyRank#8",8000,200
4.7,"Cordial","GrandCompanyRank#8",500,200
4.8,"Durability Draught","GrandCompanyRank#8",1000,200
4.9,"Spiritbond Potion","GrandCompanyRank#8",1500,200
4.10,"Storm Storage Bench","GrandCompanyRank#8",5050,200
4.11,"Storm Armoire","GrandCompanyRank#8",6900,200
4.12,"Storm Desk","GrandCompanyRank#8",8300,200
4.13,"Storm Strongbox","GrandCompanyRank#8",6700,200
4.14,"Storm Utility Cot","GrandCompanyRank#8",9070,200
4.15,"Eorzean Map","GrandCompanyRank#8",1100,200
4.16,"Maelstrom Banner","GrandCompanyRank#8",4900,200
4.17,"Storm Ceiling Fan & Lamp","GrandCompanyRank#8",6800,200
4.18,"Glamour Dispeller","GrandCompanyRank#8",200,200
4.19,"Glamour Prism","GrandCompanyRank#8",200,200
4.20,"","GrandCompanyRank#0",0,0
4.21,"","GrandCompanyRank#0",0,0
4.22,"","GrandCompanyRank#0",0,0
4.23,"","GrandCompanyRank#0",0,0
4.24,"","GrandCompanyRank#0",0,0
4.25,"","GrandCompanyRank#0",0,0
4.26,"","GrandCompanyRank#0",0,0
5.0,"Lominsan Shortsword","GrandCompanyRank#6",2970,100
5.1,"Lominsan Baghnakhs","GrandCompanyRank#6",2970,100
5.2,"Lominsan War Axe","GrandCompanyRank#6",2970,100
5.3,"Lominsan Guisarme","GrandCompanyRank#6",2970,100
5.4,"Lominsan Composite Bow","GrandCompanyRank#6",2970,100
5.5,"Lominsan Radical","GrandCompanyRank#6",2970,100
5.6,"Lominsan Staff","GrandCompanyRank#6",2970,100
5.7,"Lominsan Grimoire","GrandCompanyRank#6",2970,100
5.8,"Lominsan Pugiones","GrandCompanyRank#6",2970,100
5.9,"Lominsan Claymore","GrandCompanyRank#6",2970,100
5.10,"Lominsan Musketoon","GrandCompanyRank#6",2970,100
5.11,"Lominsan Star Globe","GrandCompanyRank#6",2970,100
5.12,"Lominsan Broadsword","GrandCompanyRank#7",3530,150
5.13,"Lominsan Knuckles","GrandCompanyRank#7",3530,150
5.14,"Lominsan Bill","GrandCompanyRank#7",3530,150
5.15,"Lominsan Bhuj","GrandCompanyRank#7",3530,150
5.16,"Lominsan Halberd","GrandCompanyRank#7",3530,150
5.17,"Lominsan Lance","GrandCompanyRank#7",3530,150
5.18,"Lominsan Bow","GrandCompanyRank#7",3530,150
5.19,"Lominsan Cane","GrandCompanyRank#7",3530,150
5.20,"Lominsan Cudgel","GrandCompanyRank#7",3530,150
5.21,"Lominsan Scepter","GrandCompanyRank#7",3530,150
5.22,"Lominsan Picatrix","GrandCompanyRank#7",3530,150
5.23,"Lominsan Stilettos","GrandCompanyRank#7",3530,150
5.24,"Lominsan Estramacon","GrandCompanyRank#7",3530,150
5.25,"Lominsan Carbine","GrandCompanyRank#7",3530,150
5.26,"Lominsan Planisphere","GrandCompanyRank#7",3530,150
5.27,"Storm Sergeant's Hooks","GrandCompanyRank#8",4200,200
5.28,"Storm Sergeant's Axe","GrandCompanyRank#8",4200,200
5.29,"Storm Sergeant's Spear","GrandCompanyRank#8",4200,200
5.30,"Storm Sergeant's Bow","GrandCompanyRank#8",4200,200
5.31,"Storm Sergeant's Radical","GrandCompanyRank#8",4200,200
5.32,"Storm Sergeant's Cudgel","GrandCompanyRank#8",4200,200
5.33,"Storm Sergeant's Book of Iron","GrandCompanyRank#8",4200,200
5.34,"Storm Sergeant's Knives","GrandCompanyRank#8",4200,200
5.35,"Storm Sergeant's Claymore","GrandCompanyRank#8",4200,200
5.36,"Storm Sergeant's Musketoon","GrandCompanyRank#8",4200,200
5.37,"Storm Sergeant's Star Globe","GrandCompanyRank#8",4200,200
5.38,"","GrandCompanyRank#0",0,0
6.0,"Storm Sergeant's Skirt","GrandCompanyRank#5",1620,50
6.1,"Storm Sergeant's Kecks","GrandCompanyRank#5",1620,50
6.2,"Storm Sergeant's Breeches","GrandCompanyRank#5",1620,50
6.3,"Storm Sergeant's Belt","GrandCompanyRank#5",1110,50
6.4,"Storm Sergeant's Ear Cuffs","GrandCompanyRank#5",1190,50
6.5,"Lominsan Kite Shield","GrandCompanyRank#6",2540,100
6.6,"Storm Sergeant's Wristguards","GrandCompanyRank#6",1960,100
6.7,"Storm Sergeant's Shortgloves","GrandCompanyRank#6",1960,100
6.8,"Storm Sergeant's Mitts","GrandCompanyRank#6",1960,100
6.9,"Storm Sergeant's Bracelet","GrandCompanyRank#6",1710,100
6.10,"Lominsan Lantern Shield","GrandCompanyRank#7",3380,150
6.11,"Storm Sergeant's Apron","GrandCompanyRank#7",3280,150
6.12,"Storm Sergeant's Tabard","GrandCompanyRank#7",3280,150
6.13,"Storm Sergeant's Bliaud","GrandCompanyRank#7",3280,150
6.14,"Storm Sergeant's Crakows","GrandCompanyRank#7",2710,150
6.15,"Storm Sergeant's Jackboots","GrandCompanyRank#7",2710,150
6.16,"Storm Sergeant's Leggings","GrandCompanyRank#7",2710,150
6.17,"Storm Sergeant's Choker","GrandCompanyRank#7",1710,150
6.18,"Storm Sergeant's Targe","GrandCompanyRank#8",4020,200
6.19,"Storm Sergeant's Hoplon","GrandCompanyRank#8",4020,200
6.20,"Storm Sergeant's Circlet","GrandCompanyRank#8",2860,200
6.21,"Storm Sergeant's Sallet","GrandCompanyRank#8",2860,200
6.22,"Storm Sergeant's Beret","GrandCompanyRank#8",2860,200
6.23,"Storm Sergeant's Mask","GrandCompanyRank#8",2860,200
6.24,"Storm Sergeant's Sarouel","GrandCompanyRank#8",3040,200
6.25,"Storm Sergeant's Trousers","GrandCompanyRank#8",3040,200
6.26,"Storm Sergeant's Hose","GrandCompanyRank#8",3040,200
6.27,"Storm Sergeant's Earrings","GrandCompanyRank#8",2500,200
6.28,"Stormbringer's Ring","GrandCompanyRank#8",1900,200
6.29,"Stormcarrier's Ring","GrandCompanyRank#8",1900,200
6.30,"Storm Sergeant's Ring","GrandCompanyRank#8",2010,200
6.31,"","GrandCompanyRank#0",0,0
7.0,"Grade 6 Dark Matter","GrandCompanyRank#9",345,10
7.1,"Storm Hatchling","GrandCompanyRank#9",20000,90
7.2,"Reagan Pepper","GrandCompanyRank#9",48000,90
7.3,"Admiral Portrait","GrandCompanyRank#9",19150,90
7.4,"Storm Interior Wall","GrandCompanyRank#9",10950,90
7.5,"Storm Flooring","GrandCompanyRank#9",10950,90
7.6,"Miniature Aetheryte","GrandCompanyRank#9",14470,90
7.7,"Bombard Core","GrandCompanyRank#9",20000,30
7.8,"Moonstone","GrandCompanyRank#9",4000,40
7.9,"Magicked Oilcloth","GrandCompanyRank#9",600,50
7.10,"Bamboo Paper","GrandCompanyRank#9",600,50
7.11,"Glacier Crystal","GrandCompanyRank#9",600,50
7.12,"Adamantite Francesca","GrandCompanyRank#9",5000,20
7.13,"Titanium Alloy Mirror","GrandCompanyRank#9",5000,20
7.14,"Dispelling Arrow","GrandCompanyRank#9",5000,20
7.15,"Kingcake","GrandCompanyRank#9",5000,20
7.16,"Squadron Enlistment Manual","GrandCompanyRank#10",2000,100
7.17,"Contemporary Warfare: Defense","GrandCompanyRank#10",3000,100
7.18,"Contemporary Warfare: Offense","GrandCompanyRank#10",3000,100
7.19,"Contemporary Warfare: Magicks","GrandCompanyRank#10",3000,100
7.20,"Grade 7 Dark Matter","GrandCompanyRank#9",575,10
7.21,"High-grade Company-issue Tonic","GrandCompanyRank#10",500,100
7.22,"Maelstrom Aetheryte Ticket","GrandCompanyRank#10",2000,95
7.23,"Cockatrice Meatballs","GrandCompanyRank#9",600,15
7.24,"Sesame Cookie","GrandCompanyRank#9",550,15
7.25,"Hot Chocolate","GrandCompanyRank#9",900,15
7.26,"Kaiser Roll","GrandCompanyRank#9",550,15
7.27,"Marron Glace","GrandCompanyRank#9",700,15
7.28,"Morel Salad","GrandCompanyRank#9",800,15
7.29,"Fish Soup","GrandCompanyRank#9",500,15
7.30,"Trapper's Quiche","GrandCompanyRank#9",500,15
7.31,"Battlefield Etiquette - Attention","GrandCompanyRank#9",40000,93
7.32,"Battlefield Etiquette - At Ease","GrandCompanyRank#9",40000,93
7.33,"Ballroom Etiquette - Reflection","GrandCompanyRank#9",10000,93
7.34,"","GrandCompanyRank#0",0,0
8.0,"Storm Officer's Cutlass","GrandCompanyRank#9",7040,50
8.1,"Storm Officer's Hooks","GrandCompanyRank#9",7040,50
8.2,"Storm Officer's Labrys","GrandCompanyRank#9",7040,50
8.3,"Storm Officer's Trident","GrandCompanyRank#9",7040,50
8.4,"Storm Officer's Bow","GrandCompanyRank#9",7040,50
8.5,"Storm Officer's Wand","GrandCompanyRank#9",7040,50
8.6,"Storm Officer's Scepter","GrandCompanyRank#9",7040,50
8.7,"Lominsan Officer's Grimoire of Casting","GrandCompanyRank#9",7040,50
8.8,"Lominsan Officer's Grimoire of Healing","GrandCompanyRank#9",7040,50
8.9,"Storm Officer's Knives","GrandCompanyRank#9",7040,50
8.10,"Storm Officer's Claymore","GrandCompanyRank#9",7040,50
8.11,"Storm Officer's Musketoon","GrandCompanyRank#9",7040,50
8.12,"Storm Officer's Astrometer","GrandCompanyRank#9",7040,50
8.13,"Artisan's Chocobotail Saw","GrandCompanyRank#9",7500,80
8.14,"Artisan's Cross-pein Hammer","GrandCompanyRank#9",7500,80
8.15,"Artisan's Raising Hammer","GrandCompanyRank#9",7500,80
8.16,"Artisan's Mallet","GrandCompanyRank#9",7500,80
8.17,"Artisan's Round Knife","GrandCompanyRank#9",7500,80
8.18,"Artisan's Needle","GrandCompanyRank#9",7500,80
8.19,"Artisan's Alembic","GrandCompanyRank#9",7500,80
8.20,"Artisan's Frypan","GrandCompanyRank#9",7500,80
8.21,"Forager's Dolabra","GrandCompanyRank#9",7500,80
8.22,"Forager's Hatchet","GrandCompanyRank#9",7500,80
8.23,"Forager's Fishing Rod","GrandCompanyRank#9",7500,80
8.24,"Storm Captain's Cutlass","GrandCompanyRank#11",35000,90
8.25,"Storm Captain's Claws","GrandCompanyRank#11",35000,90
8.26,"Storm Captain's Labrys","GrandCompanyRank#11",35000,90
8.27,"Storm Captain's Spear","GrandCompanyRank#11",35000,90
8.28,"Storm Captain's Bow","GrandCompanyRank#11",35000,90
8.29,"Storm Captain's Kris","GrandCompanyRank#11",35000,90
8.30,"Storm Captain's Falx","GrandCompanyRank#11",35000,90
8.31,"Storm Captain's Musketoon","GrandCompanyRank#11",35000,90
8.32,"Storm Captain's Cane","GrandCompanyRank#11",35000,90
8.33,"Storm Captain's Rod","GrandCompanyRank#11",35000,90
8.34,"Storm Captain's Grimoire","GrandCompanyRank#11",35000,90
8.35,"Storm Captain's Codex","GrandCompanyRank#11",35000,90
8.36,"Storm Captain's Astrometer","GrandCompanyRank#11",35000,90
8.37,"Storm Captain's Katana","GrandCompanyRank#11",35000,90
8.38,"Storm Captain's Rapier","GrandCompanyRank#11",35000,90
8.39,"","GrandCompanyRank#0",0,0
9.0,"Lominsan Officer's Cap","GrandCompanyRank#9",4800,50
9.1,"Lominsan Officer's Overcoat","GrandCompanyRank#9",7340,50
9.2,"Lominsan Officer's Gloves","GrandCompanyRank#9",4650,50
9.3,"Lominsan Officer's Boots","GrandCompanyRank#9",5100,50
9.4,"Storm Lieutenant's Tricorne","GrandCompanyRank#10",12000,100
9.5,"Storm Lieutenant's Jacket","GrandCompanyRank#10",21000,100
9.6,"Artisan's Spectacles","GrandCompanyRank#9",5000,80
9.7,"Forager's Hat","GrandCompanyRank#9",5000,80
9.8,"Artisan's Fingerstalls","GrandCompanyRank#9",5000,80
9.9,"Artisan's Chausses","GrandCompanyRank#9",5000,80
9.10,"Artisan's Gown","GrandCompanyRank#9",6500,80
9.11,"Artisan's Pattens","GrandCompanyRank#9",5000,80
9.12,"","GrandCompanyRank#0",0,0
10.0,"Grade 1 Dark Matter","GrandCompanyRank#1",12,50
10.1,"Grade 2 Dark Matter","GrandCompanyRank#1",34,50
10.2,"Grade 3 Dark Matter","GrandCompanyRank#1",70,50
10.3,"Antidote","GrandCompanyRank#1",120,50
10.4,"Echo Drops","GrandCompanyRank#1",290,50
10.5,"Venture","GrandCompanyRank#1",200,40
10.6,"Serpent Chocobo Issuance","GrandCompanyRank#1",200,50
10.7,"Althyk Lavender Seeds","GrandCompanyRank#1",500,50
10.8,"Voidrake Seeds","GrandCompanyRank#1",500,50
10.9,"Spine Drops","GrandCompanyRank#2",1010,100
10.10,"Smelling Salts","GrandCompanyRank#2",1710,100
10.11,"Company-issue Engineering Manual","GrandCompanyRank#3",1440,150
10.12,"Company-issue Survival Manual","GrandCompanyRank#3",1440,150
10.13,"Grade 4 Dark Matter","GrandCompanyRank#4",138,200
10.14,"Grade 5 Dark Matter","GrandCompanyRank#4",230,200
10.15,"","GrandCompanyRank#0",0,0
11.0,"Serpent Private's Sword","GrandCompanyRank#1",1060,50
11.1,"Serpent Private's Hora","GrandCompanyRank#1",1060,50
11.2,"Serpent Private's Axe","GrandCompanyRank#1",1060,50
11.3,"Serpent Private's Harpoon","GrandCompanyRank#1",1060,50
11.4,"Serpent Private's Shortbow","GrandCompanyRank#1",1060,50
11.5,"Serpent Private's Cane","GrandCompanyRank#1",1060,50
11.6,"Serpent Private's Staff","GrandCompanyRank#1",1060,50
11.7,"Serpent Private's Grimoire","GrandCompanyRank#1",1060,50
11.8,"Serpent Private's Baselards","GrandCompanyRank#1",1060,50
11.9,"Serpent Private's Spatha","GrandCompanyRank#4",1770,200
11.10,"Serpent Private's Cesti","GrandCompanyRank#4",1770,200
11.11,"Serpent Private's Labrys","GrandCompanyRank#4",1770,200
11.12,"Serpent Private's Spear","GrandCompanyRank#4",1770,200
11.13,"Serpent Private's Bow","GrandCompanyRank#4",1770,200
11.14,"Serpent Private's Crook","GrandCompanyRank#4",1770,200
11.15,"Serpent Private's Brand","GrandCompanyRank#4",1770,200
11.16,"Serpent Private's Picatrix","GrandCompanyRank#4",1770,200
11.17,"Serpent Private's Daggers","GrandCompanyRank#4",1770,200
11.18,"Serpent Private's Zweihander","GrandCompanyRank#4",1770,200
11.19,"Serpent Private's Musketoon","GrandCompanyRank#4",1770,200
11.20,"Serpent Private's Planisphere","GrandCompanyRank#4",1770,200
11.21,"","GrandCompanyRank#0",0,0
12.0,"Gridanian Soldier's Cap","GrandCompanyRank#1",680,50
12.1,"Gridanian Soldier's Overcoat","GrandCompanyRank#1",1040,50
12.2,"Gridanian Soldier's Gloves","GrandCompanyRank#1",660,50
12.3,"Gridanian Soldier's Boots","GrandCompanyRank#1",730,50
12.4,"Serpent Private's Coatee","GrandCompanyRank#2",1390,100
12.5,"Serpent Private's Doublet","GrandCompanyRank#2",1390,100
12.6,"Serpent Private's Sabatons","GrandCompanyRank#2",970,100
12.7,"Serpent Private's Moccasins","GrandCompanyRank#2",970,100
12.8,"Serpent Private's Boots","GrandCompanyRank#2",970,100
12.9,"Serpent Private's Sash","GrandCompanyRank#2",560,100
12.10,"Serpent Private's Ring","GrandCompanyRank#2",540,100
12.11,"Serpent Private's Targe","GrandCompanyRank#3",1520,150
12.12,"Serpent Private's Cuirass","GrandCompanyRank#3",1470,150
12.13,"Serpent Private's Chainmail","GrandCompanyRank#3",1470,150
12.14,"Serpent Private's Jacket","GrandCompanyRank#3",1470,150
12.15,"Serpent Private's Cowl","GrandCompanyRank#3",1470,150
12.16,"Serpent Private's Gauntlets","GrandCompanyRank#3",1050,150
12.17,"Serpent Private's Bracers","GrandCompanyRank#3",1050,150
12.18,"Serpent Private's Ringbands","GrandCompanyRank#3",1050,150
12.19,"Serpent Private's Slops","GrandCompanyRank#3",1080,150
12.20,"Serpent Private's Bottoms","GrandCompanyRank#3",1080,150
12.21,"Patriot's Choker","GrandCompanyRank#3",720,150
12.22,"Serpent Private's Coif","GrandCompanyRank#4",1280,200
12.23,"Serpent Private's Haubergeon","GrandCompanyRank#4",1960,200
12.24,"Serpent Private's Tunic","GrandCompanyRank#4",1960,200
12.25,"Serpent Private's Bliaud","GrandCompanyRank#4",1960,200
12.26,"Serpent Private's Kecks","GrandCompanyRank#4",1360,200
12.27,"Patriot's Bracelet","GrandCompanyRank#4",1210,200
12.28,"","GrandCompanyRank#0",0,0
13.0,"Gridanian Half Barding","GrandCompanyRank#5",4000,50
13.1,"Kiss of the Morning Meadow","GrandCompanyRank#5",2850,50
13.2,"Gridanian Barding","GrandCompanyRank#6",6000,100
13.3,"Company-issue Engineering Manual II","GrandCompanyRank#7",2300,150
13.4,"Company-issue Survival Manual II","GrandCompanyRank#7",2300,150
13.5,"Sanction","GrandCompanyRank#8",2730,200
13.6,"Gridanian Crested Barding","GrandCompanyRank#8",8000,200
13.7,"Cordial","GrandCompanyRank#8",500,200
13.8,"Durability Draught","GrandCompanyRank#8",1000,200
13.9,"Spiritbond Potion","GrandCompanyRank#8",1500,200
13.10,"Serpent Storage Bench","GrandCompanyRank#8",5050,200
13.11,"Serpent Armoire","GrandCompanyRank#8",6900,200
13.12,"Serpent Desk","GrandCompanyRank#8",8300,200
13.13,"Serpent Strongbox","GrandCompanyRank#8",6700,200
13.14,"Serpent Utility Cot","GrandCompanyRank#8",9070,200
13.15,"Eorzean Map","GrandCompanyRank#8",1100,200
13.16,"Twin Adder Banner","GrandCompanyRank#8",4900,200
13.17,"Serpent Ceiling Fan & Lamp","GrandCompanyRank#8",6800,200
13.18,"Glamour Dispeller","GrandCompanyRank#8",200,200
13.19,"Glamour Prism","GrandCompanyRank#8",200,200
13.20,"","GrandCompanyRank#0",0,0
13.21,"","GrandCompanyRank#0",0,0
13.22,"","GrandCompanyRank#0",0,0
13.23,"","GrandCompanyRank#0",0,0
13.24,"","GrandCompanyRank#0",0,0
13.25,"","GrandCompanyRank#0",0,0
13.26,"","GrandCompanyRank#0",0,0
14.0,"Gridanian Macuahuitl","GrandCompanyRank#6",2970,100
14.1,"Gridanian Knuckles","GrandCompanyRank#6",2970,100
14.2,"Gridanian Bill","GrandCompanyRank#6",2970,100
14.3,"Gridanian Fork","GrandCompanyRank#6",2970,100
14.4,"Gridanian Longbow","GrandCompanyRank#6",2970,100
14.5,"Gridanian Cane","GrandCompanyRank#6",2970,100
14.6,"Gridanian Scepter","GrandCompanyRank#6",2970,100
14.7,"Gridanian Grimoire","GrandCompanyRank#6",2970,100
14.8,"Gridanian Pugiones","GrandCompanyRank#6",2970,100
14.9,"Gridanian Claymore","GrandCompanyRank#6",2970,100
14.10,"Gridanian Musketoon","GrandCompanyRank#6",2970,100
14.11,"Gridanian Star Globe","GrandCompanyRank#6",2970,100
14.12,"Gridanian Spatha","GrandCompanyRank#7",3530,150
14.13,"Gridanian Hora","GrandCompanyRank#7",3530,150
14.14,"Gridanian Baghnakhs","GrandCompanyRank#7",3530,150
14.15,"Gridanian Labrys","GrandCompanyRank#7",3530,150
14.16,"Gridanian Harpoon","GrandCompanyRank#7",3530,150
14.17,"Gridanian Shortbow","GrandCompanyRank#7",3530,150
14.18,"Gridanian Wand","GrandCompanyRank#7",3530,150
14.19,"Gridanian Radical","GrandCompanyRank#7",3530,150
14.20,"Gridanian Staff","GrandCompanyRank#7",3530,150
14.21,"Gridanian Picatrix","GrandCompanyRank#7",3530,150
14.22,"Gridanian Stilettos","GrandCompanyRank#7",3530,150
14.23,"Gridanian Estramacon","GrandCompanyRank#7",3530,150
14.24,"Gridanian Carbine","GrandCompanyRank#7",3530,150
14.25,"Gridanian Planisphere","GrandCompanyRank#7",3530,150
14.26,"Serpent Sergeant's Patas","GrandCompanyRank#8",4200,200
14.27,"Serpent Sergeant's Axe","GrandCompanyRank#8",4200,200
14.28,"Serpent Sergeant's Spear","GrandCompanyRank#8",4200,200
14.29,"Serpent Sergeant's Bow","GrandCompanyRank#8",4200,200
14.30,"Serpent Sergeant's Radical","GrandCompanyRank#8",4200,200
14.31,"Serpent Sergeant's Cudgel","GrandCompanyRank#8",4200,200
14.32,"Serpent Sergeant's Book of Bronze","GrandCompanyRank#8",4200,200
14.33,"Serpent Sergeant's Knives","GrandCompanyRank#8",4200,200
14.34,"Serpent Sergeant's Claymore","GrandCompanyRank#8",4200,200
14.35,"Serpent Sergeant's Musketoon","GrandCompanyRank#8",4200,200
14.36,"Serpent Sergeant's Star Globe","GrandCompanyRank#8",4200,200
14.37,"","GrandCompanyRank#0",0,0
15.0,"Serpent Sergeant's Skirt","GrandCompanyRank#5",1620,50
15.1,"Serpent Sergeant's Trousers","GrandCompanyRank#5",1620,50
15.2,"Serpent Sergeant's Breeches","GrandCompanyRank#5",1620,50
15.3,"Serpent Sergeant's Belt","GrandCompanyRank#5",1110,50
15.4,"Serpent Sergeant's Ear Cuffs","GrandCompanyRank#5",1190,50
15.5,"Gridanian Square Shield","GrandCompanyRank#6",2540,100
15.6,"Serpent Sergeant's Bracers","GrandCompanyRank#6",1960,100
15.7,"Serpent Sergeant's Shortgloves","GrandCompanyRank#6",1960,100
15.8,"Serpent Sergeant's Mitts","GrandCompanyRank#6",1960,100
15.9,"Serpent Sergeant's Bracelet","GrandCompanyRank#6",1710,100
15.10,"Gridanian Shield","GrandCompanyRank#7",3380,150
15.11,"Gridanian Buckler","GrandCompanyRank#7",3380,150
15.12,"Serpent Sergeant's Apron","GrandCompanyRank#7",3280,150
15.13,"Serpent Sergeant's Tunic","GrandCompanyRank#7",3280,150
15.14,"Serpent Sergeant's Tabard","GrandCompanyRank#7",3280,150
15.15,"Serpent Sergeant's Crakows","GrandCompanyRank#7",2710,150
15.16,"Serpent Sergeant's Jackboots","GrandCompanyRank#7",2710,150
15.17,"Serpent Sergeant's Moccasins","GrandCompanyRank#7",2710,150
15.18,"Serpent Sergeant's Choker","GrandCompanyRank#7",1710,150
15.19,"Serpent Sergeant's Targe","GrandCompanyRank#8",4020,200
15.20,"Serpent Sergeant's Hoplon","GrandCompanyRank#8",4020,200
15.21,"Serpent Sergeant's Circlet","GrandCompanyRank#8",2860,200
15.22,"Serpent Sergeant's Coif","GrandCompanyRank#8",2860,200
15.23,"Serpent Sergeant's Beret","GrandCompanyRank#8",2860,200
15.24,"Serpent Sergeant's Mask","GrandCompanyRank#8",2860,200
15.25,"Serpent Sergeant's Sarouel","GrandCompanyRank#8",3040,200
15.26,"Serpent Sergeant's Kecks","GrandCompanyRank#8",3040,200
15.27,"Serpent Sergeant's Hose","GrandCompanyRank#8",3040,200
15.28,"Serpent Sergeant's Earrings","GrandCompanyRank#8",2500,200
15.29,"Serpentbringer's Ring","GrandCompanyRank#8",1900,200
15.30,"Serpentcarrier's Ring","GrandCompanyRank#8",1900,200
15.31,"Serpent Sergeant's Ring","GrandCompanyRank#8",2010,200
15.32,"","GrandCompanyRank#0",0,0
16.0,"Grade 6 Dark Matter","GrandCompanyRank#9",345,10
16.1,"Serpent Hatchling","GrandCompanyRank#9",20000,90
16.2,"Reagan Pepper","GrandCompanyRank#9",48000,90
16.3,"Elder Seedseer Portrait","GrandCompanyRank#9",19150,90
