key,0,1,2,3,4
65,"クリスタルコンフリクト：クリスタルS1","クリスタルコンフリクト：クリスタルS1","クリスタルコンフリクト：クリスタルS1",3203,"クリスタルコンフリクト：クリスタルS1"
66,"クリスタルコンフリクト：王者S2","クリスタルコンフリクト：王者S2","クリスタルコンフリクト：王者S2",3209,"クリスタルコンフリクト：王者S2"
67,"クリスタルコンフリクト：勇者S2","クリスタルコンフリクト：勇者S2","クリスタルコンフリクト：勇者S2",3210,"クリスタルコンフリクト：勇者S2"
68,"クリスタルコンフリクト：入賞者S2","クリスタルコンフリクト：入賞者S2","クリスタルコンフリクト：入賞者S2",3211,"クリスタルコンフリクト：入賞者S2"
69,"クリスタルコンフリクト：ブロンズS2","クリスタルコンフリクト：ブロンズS2","クリスタルコンフリクト：ブロンズS2",3217,"クリスタルコンフリクト：ブロンズS2"
70,"クリスタルコンフリクト：シルバーS2","クリスタルコンフリクト：シルバーS2","クリスタルコンフリクト：シルバーS2",3216,"クリスタルコンフリクト：シルバーS2"
71,"クリスタルコンフリクト：ゴールドS2","クリスタルコンフリクト：ゴールドS2","クリスタルコンフリクト：ゴールドS2",3215,"クリスタルコンフリクト：ゴールドS2"
72,"クリスタルコンフリクト：プラチナS2","クリスタルコンフリクト：プラチナS2","クリスタルコンフリクト：プラチナS2",3214,"クリスタルコンフリクト：プラチナS2"
73,"クリスタルコンフリクト：ダイヤモンドS2","クリスタルコンフリクト：ダイヤモンドS2","クリスタルコンフリクト：ダイヤモンドS2",3213,"クリスタルコンフリクト：ダイヤモンドS2"
74,"クリスタルコンフリクト：クリスタルS2","クリスタルコンフリクト：クリスタルS2","クリスタルコンフリクト：クリスタルS2",3212,"クリスタルコンフリクト：クリスタルS2"
75,"クリスタルコンフリクト：王者S3","クリスタルコンフリクト：王者S3","クリスタルコンフリクト：王者S3",3218,"クリスタルコンフリクト：王者S3"
76,"クリスタルコンフリクト：勇者S3","クリスタルコンフリクト：勇者S3","クリスタルコンフリクト：勇者S3",3219,"クリスタルコンフリクト：勇者S3"
77,"クリスタルコンフリクト：入賞者S3","クリスタルコンフリクト：入賞者S3","クリスタルコンフリクト：入賞者S3",3220,"クリスタルコンフリクト：入賞者S3"
78,"クリスタルコンフリクト：ブロンズS3","クリスタルコンフリクト：ブロンズS3","クリスタルコンフリクト：ブロンズS3",3226,"クリスタルコンフリクト：ブロンズS3"
79,"クリスタルコンフリクト：シルバーS3","クリスタルコンフリクト：シルバーS3","クリスタルコンフリクト：シルバーS3",3225,"クリスタルコンフリクト：シルバーS3"
80,"クリスタルコンフリクト：ゴールドS3","クリスタルコンフリクト：ゴールドS3","クリスタルコンフリクト：ゴールドS3",3224,"クリスタルコンフリクト：ゴールドS3"
81,"クリスタルコンフリクト：プラチナS3","クリスタルコンフリクト：プラチナS3","クリスタルコンフリクト：プラチナS3",3223,"クリスタルコンフリクト：プラチナS3"
82,"クリスタルコンフリクト：ダイヤモンドS3","クリスタルコンフリクト：ダイヤモンドS3","クリスタルコンフリクト：ダイヤモンドS3",3222,"クリスタルコンフリクト：ダイヤモンドS3"
83,"クリスタルコンフリクト：クリスタルS3","クリスタルコンフリクト：クリスタルS3","クリスタルコンフリクト：クリスタルS3",3221,"クリスタルコンフリクト：クリスタルS3"
84,"クリスタルコンフリクト：ブルー","クリスタルコンフリクト：ブルー","クリスタルコンフリクト：ブルー",3002,"クリスタルコンフリクト：ブルー"
85,"クリスタルコンフリクト：レッド","クリスタルコンフリクト：レッド","クリスタルコンフリクト：レッド",3003,"クリスタルコンフリクト：レッド"
86,"なし","なし","なし",0,""
87,"なし","なし","なし",0,""
88,"幾何学模様：サークル","メタルフレーム：アーチ","パーティクル",11,"幾何学模様：サークル"
89,"コミック","コミックパネル","フキダシ",12,"コミック"
90,"アイテム：レアリティ1","アイテム：NQ","なし",13,"アイテム：レアリティ1 NQ"
91,"アイテム：レアリティ2","アイテム：NQ","なし",14,"アイテム：レアリティ2 NQ"
92,"アイテム：レアリティ3","アイテム：NQ","なし",15,"アイテム：レアリティ3 NQ"
93,"アイテム：レアリティ4","アイテム：NQ","なし",16,"アイテム：レアリティ4 NQ"
94,"アイテム：レアリティ5","アイテム：NQ","なし",17,"アイテム：レアリティ5 NQ"
95,"アイテム：レアリティ1","アイテム：HQ","なし",18,"アイテム：レアリティ1 HQ"
96,"アイテム：レアリティ2","アイテム：HQ","なし",19,"アイテム：レアリティ2 HQ"
97,"アイテム：レアリティ3","アイテム：HQ","なし",20,"アイテム：レアリティ3 HQ"
98,"アイテム：レアリティ4","アイテム：HQ","なし",21,"アイテム：レアリティ4 HQ"
99,"アイテム：レアリティ5","アイテム：HQ","なし",22,"アイテム：レアリティ5 HQ"
100,"楽譜","なし","音符",23,"ミュージック"
101,"煉瓦","なし","飾り罫",24,"カフェ"
102,"なし","なし","なし",0,""
103,"なし","なし","なし",0,""
104,"なし","なし","なし",0,""
105,"なし","なし","なし",0,""
106,"なし","なし","なし",0,""
107,"なし","なし","なし",0,""
108,"なし","なし","なし",0,""
109,"なし","なし","なし",0,""
110,"なし","なし","なし",0,""
111,"なし","なし","なし",0,""
112,"なし","なし","なし",0,""
113,"なし","なし","なし",0,""
114,"なし","なし","なし",0,""
115,"なし","なし","なし",0,""
116,"なし","なし","なし",0,""
117,"なし","なし","なし",0,""
118,"なし","なし","なし",0,""
119,"なし","なし","なし",0,""
120,"なし","なし","なし",0,""
121,"なし","なし","なし",0,""
122,"なし","なし","なし",0,""
123,"なし","なし","なし",0,""
124,"なし","なし","なし",0,""
125,"なし","なし","なし",0,""
126,"なし","なし","なし",0,""
127,"なし","なし","なし",0,""
128,"なし","なし","なし",0,""
129,"なし","なし","なし",0,""
130,"なし","なし","なし",0,""
131,"なし","なし","なし",0,""
132,"なし","なし","なし",0,""
133,"なし","なし","なし",0,""
134,"なし","なし","なし",0,""
135,"なし","なし","なし",0,""
136,"なし","なし","なし",0,""
137,"なし","なし","なし",0,""
138,"なし","なし","なし",0,""
139,"なし","なし","なし",0,""
140,"なし","なし","なし",0,""
141,"なし","なし","なし",0,""
142,"なし","なし","なし",0,""
143,"なし","なし","なし",0,""
144,"なし","なし","なし",0,""
145,"なし","なし","なし",0,""
146,"なし","なし","なし",0,""
147,"なし","なし","なし",0,""
148,"なし","なし","なし",0,""
149,"なし","なし","なし",0,""
150,"なし","なし","なし",0,""
