key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
8,"コンテンツルーレット：レベル80ダンジョン","レベル80ダンジョン","","「コンテンツルーレット：レベル80ダンジョン」では、コンプリート済みのレベル80用ダンジョンの中から参加先がランダムに決定されます。さらに、個別にコンテンツを選択して参加したときよりも、大幅にプラスされたコンプリート報酬を得ることができます。

※「コンテンツルーレット：レベル80ダンジョン」のギルのボーナス値は、参加するクラス・ジョブのレベルによって決定され、参加先コンテンツの道中で得られるギルとの差額を報酬として得られます。
※「コンテンツルーレット」の報酬は1日1回のみ得ることができます。
※規定人数で参加した場合、不足ロールボーナスを得ることはできません。","対応コンテンツ：ライトパーティ用レベル80ダンジョン",3,0,"ContentRouletteOpenRule#0",True,2,False,80,80,,"ContentRouletteRoleBonus#0",112123,7,0,100,15,0,0,"ContentMemberType#2",142,2,0,0,7,1,0,90,0,True,True,False,"InstanceContent#0",2,0,False,0
9,"コンテンツルーレット：メンター","メンター","","「コンテンツルーレット：メンター」はバトルメンターとなったキャラクターのみが参加できるコンテンツルーレットで、コンプリート済みのメンター対応コンテンツの中から参加先がランダムに決定されます。さらに、個別にコンテンツを選択して参加したときよりも、大幅にプラスされたコンプリート報酬を得ることができます。

※「コンテンツルーレット：メンター」のギルのボーナス値は、参加するクラス・ジョブのレベルによって決定され、参加先コンテンツの道中で得られるギルとの差額を報酬として得られます。
※「コンテンツルーレット」の報酬は1日1回のみ得ることができます。","対応コンテンツ：メンター対応コンテンツ",3,0,"ContentRouletteOpenRule#0",True,2,False,80,80,,"ContentRouletteRoleBonus#0",112144,8,0,30,10,0,0,"ContentMemberType#10",142,1,0,0,8,1,0,30,120,True,True,False,"InstanceContent#0",2,0,False,0
10,"","","","","",0,0,"ContentRouletteOpenRule#0",False,0,False,0,0,,"ContentRouletteRoleBonus#0",0,0,0,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,"InstanceContent#0",0,0,False,0
11,"ザ・フィースト (カジュアルマッチ)","","","獰猛なる狼たちの饗宴、「ザ・フィースト」の幕が上がる。メインディッシュは、もちろん相対する敵の肉！　グランドカンパニー向けの軍用キットをスパイス代わりに、向かい来る敵を喰らい尽くせ！　しかし、敵もただの肉ではない。狼に相応しい敵は、同格の獣性を秘めた狼だけ……。さあ、饗宴に招かれた狼たちよ、牙を剥き、爪を研げ！　敵の肉を噛みちぎり、その骨の欠片を積み上げて、己の玉座を築き上げるのだ！","クリスタルタワー演習場",0,0,"ContentRouletteOpenRule#0",True,3,True,30,30,,"ContentRouletteRoleBonus#0",112282,0,0,0,0,0,0,"ContentMemberType#21",146,6,3,2,-1,6,1,6,0,False,False,False,"InstanceContent#0",0,40008,False,0
12,"","","","","",0,0,"ContentRouletteOpenRule#0",False,0,False,0,0,,"ContentRouletteRoleBonus#0",0,0,0,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,"InstanceContent#0",0,0,False,0
13,"ザ・フィースト (ランクマッチ)","","","獰猛なる狼たちの饗宴、「ザ・フィースト」の幕が上がる。メインディッシュは、もちろん相対する敵の肉！　グランドカンパニー向けの軍用キットをスパイス代わりに、向かい来る敵を喰らい尽くせ！　しかし、敵もただの肉ではない。狼に相応しい敵は、同格の獣性を秘めた狼だけ……。さあ、饗宴に招かれた狼たちよ、牙を剥き、爪を研げ！　敵の肉を噛みちぎり、その骨の欠片を積み上げて、己の玉座を築き上げるのだ！

※試合の勝敗でソロ専用のPvPレーティングが変動します。
※対戦相手とのマッチングはソロ専用のPvPレーティングが近い相手と行われます。
※パーティ同士の平均PvPレートが近くなるように、メンバー分けが行われます。","クリスタルタワー演習場",0,1,"ContentRouletteOpenRule#0",True,3,True,30,30,,"ContentRouletteRoleBonus#0",112282,0,0,0,0,0,0,"ContentMemberType#23",146,6,3,1,-1,6,1,6,0,False,False,True,"InstanceContent#1",0,40010,False,0
14,"","","","","",0,0,"ContentRouletteOpenRule#0",False,0,False,0,0,,"ContentRouletteRoleBonus#0",0,0,0,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,"InstanceContent#0",0,0,False,0
15,"コンテンツルーレット：アライアンスレイド","アライアンスレイド","","「コンテンツルーレット：アライアンスレイド」では、現在参加することのできる24人用アライアンスレイドの中から参加先がランダムに決定されます。さらに、個別にコンテンツを選択して参加したときよりも、大幅にプラスされたコンプリート報酬を得ることができます。

※「コンテンツルーレット：アライアンスレイド」の経験値とギルのボーナス値は、参加するクラス・ジョブのレベルによって決定され、参加先コンテンツの道中で得られる経験値、ギルとの差額を報酬として得られます。
※「コンテンツルーレット」の報酬は1日1回のみ得ることができます。","対応コンテンツ：アライアンス用レイド",0,0,"ContentRouletteOpenRule#0",True,1,False,50,50,"ui/icon/000000/000070.tex","ContentRouletteRoleBonus#0",112259,9,100,100,50,0,0,"ContentMemberType#8",142,5,0,0,9,1,0,120,0,True,True,False,"InstanceContent#0",2,0,False,0
16,"ザ・フィースト (チーム用ランクマッチ)","","","獰猛なる狼たちの饗宴、「ザ・フィースト」の幕が上がる。メインディッシュは、もちろん相対する敵の肉！　グランドカンパニー向けの軍用キットをスパイス代わりに、向かい来る敵を喰らい尽くせ！　しかし、敵もただの肉ではない。狼に相応しい敵は、同格の獣性を秘めた狼だけ……。さあ、饗宴に招かれた狼たちよ、牙を剥き、爪を研げ！　敵の肉を噛みちぎり、その骨の欠片を積み上げて、己の玉座を築き上げるのだ！

※試合の勝敗でPvPチーム専用のチームレーティングが変動します。
※相手チームとのマッチングは、チームレーティングとは関係なく行われます。","クリスタルタワー演習場",0,2,"ContentRouletteOpenRule#0",True,3,True,30,30,,"ContentRouletteRoleBonus#0",112288,0,0,0,0,0,0,"ContentMemberType#24",146,21,1,4,-1,6,1,6,0,False,False,False,"InstanceContent#1",0,40022,False,0
17,"コンテンツルーレット：ノーマルレイド","ノーマルレイド","","「コンテンツルーレット：ノーマルレイド」では、現在参加することのできる8人用ノーマルレイドの中から参加先がランダムに決定されます。さらに、個別にコンテンツを選択して参加したときよりも、大幅にプラスされたコンプリート報酬を得ることができます。

※「コンテンツルーレット：ノーマルレイド」の経験値とギルのボーナス値は、参加するクラス・ジョブのレベルによって決定され、参加先コンテンツの道中で得られる経験値、ギルとの差額を報酬として得られます。
※「コンテンツルーレット」の報酬は1日1回のみ得ることができます。","対応コンテンツ：ノーマルレイド",1,0,"ContentRouletteOpenRule#0",True,1,False,60,60,,"ContentRouletteRoleBonus#0",112294,10,80,60,20,0,0,"ContentMemberType#9",142,3,0,0,10,1,0,90,0,True,True,False,"InstanceContent#0",2,0,False,0
18,"チョコボレース：サゴリーロード","","","走ることに特化したチョコボ「競走羽」を相棒に、
参加者たちが着順を争う白熱の競技「チョコボレース」。
君も勝利を目指してレースに出走しよう！

※競走羽の「総合力」に合わせたクラスが選択されます。
※パーティで申請した場合、パーティメンバーの中で総合力が
一番低い競走羽のクラスでレースを行います。
※選択されたクラス以上の能力を持つ競走羽は、
そのクラスに合わせた能力に調整されます。
※レースに出走しているプレイヤー同士で、パーティチャットが可能になります。","",0,0,"ContentRouletteOpenRule#1",True,4,False,1,0,,"ContentRouletteRoleBonus#0",112086,0,0,0,0,0,0,,109,23,3,8,-1,19,26,10,0,True,False,False,"InstanceContent#0",0,0,False,0
19,"チョコボレース：コスタ・デル・ソル","","","走ることに特化したチョコボ「競走羽」を相棒に、
参加者たちが着順を争う白熱の競技「チョコボレース」。
君も勝利を目指してレースに出走しよう！

※競走羽の「総合力」に合わせたクラスが選択されます。
※パーティで申請した場合、パーティメンバーの中で総合力が
一番低い競走羽のクラスでレースを行います。
※選択されたクラス以上の能力を持つ競走羽は、
そのクラスに合わせた能力に調整されます。
※レースに出走しているプレイヤー同士で、パーティチャットが可能になります。","",0,0,"ContentRouletteOpenRule#1",True,4,False,1,0,,"ContentRouletteRoleBonus#0",112084,0,0,0,0,0,0,,109,23,3,8,-1,19,26,10,0,True,False,False,"InstanceContent#0",0,0,False,0
20,"チョコボレース：トランキルパス","","","走ることに特化したチョコボ「競走羽」を相棒に、
参加者たちが着順を争う白熱の競技「チョコボレース」。
君も勝利を目指してレースに出走しよう！

※競走羽の「総合力」に合わせたクラスが選択されます。
※パーティで申請した場合、パーティメンバーの中で総合力が
一番低い競走羽のクラスでレースを行います。
※選択されたクラス以上の能力を持つ競走羽は、
そのクラスに合わせた能力に調整されます。
※レースに出走しているプレイヤー同士で、パーティチャットが可能になります。","",0,0,"ContentRouletteOpenRule#1",True,4,False,1,0,,"ContentRouletteRoleBonus#0",112085,0,0,0,0,0,0,,109,23,3,8,-1,19,26,10,0,True,False,False,"InstanceContent#0",0,0,False,0
21,"チョコボレース：コースルーレット","","","走ることに特化したチョコボ「競走羽」を相棒に、
参加者たちが着順を争う白熱の競技「チョコボレース」。
君も勝利を目指してレースに出走しよう！

※「チョコボレース：コースルーレット」では、参加できるコースの中から参加先がランダムに選択されます。
※競走羽の「総合力」に合わせたクラスが選択されます。
※パーティで申請した場合、パーティメンバーの中で総合力が一番低い競走羽のクラスでレースを行います。
※選択されたクラス以上の能力を持つ競走羽は、そのクラスに合わせた能力に調整されます。
※レースに出走しているプレイヤー同士で、パーティチャットが可能になります。","",0,0,"ContentRouletteOpenRule#1",True,4,False,1,0,,"ContentRouletteRoleBonus#0",112295,0,0,0,0,0,0,,109,23,3,8,-1,19,26,10,0,True,False,False,"InstanceContent#0",0,0,False,0
22,"チョコボレース：サゴリーロード (報酬なし)","","","走ることに特化したチョコボ「競走羽」を相棒に、
参加者たちが着順を争う白熱の競技「チョコボレース」。
君も勝利を目指してレースに出走しよう！

※パーティメンバーのみでレースを行い、ほかのプレイヤーとはマッチングしません。
※パーティメンバーの中で、総合力が一番低い競走羽のクラスでレースを行います。
※選択されたクラス以上の能力を持つ競走羽は、そのクラスに合わせた能力に調整されます。
※レースに出走しているプレイヤー同士で、パーティチャットが可能になります。
※報酬や経験値は得られません。
","",0,0,"ContentRouletteOpenRule#1",True,4,False,1,0,,"ContentRouletteRoleBonus#0",112086,0,0,0,0,0,0,,109,23,3,8,-1,19,27,10,0,True,False,False,"InstanceContent#0",0,0,False,0
23,"チョコボレース：コスタ・デル・ソル (報酬なし)","","","走ることに特化したチョコボ「競走羽」を相棒に、
参加者たちが着順を争う白熱の競技「チョコボレース」。
君も勝利を目指してレースに出走しよう！

※パーティメンバーのみでレースを行い、ほかのプレイヤーとはマッチングしません。
※パーティメンバーの中で、総合力が一番低い競走羽のクラスでレースを行います。
※選択されたクラス以上の能力を持つ競走羽は、そのクラスに合わせた能力に調整されます。
※レースに出走しているプレイヤー同士で、パーティチャットが可能になります。
※報酬や経験値は得られません。
","",0,0,"ContentRouletteOpenRule#1",True,4,False,1,0,,"ContentRouletteRoleBonus#0",112084,0,0,0,0,0,0,,109,23,3,8,-1,19,27,10,0,True,False,False,"InstanceContent#0",0,0,False,0
24,"チョコボレース：トランキルパス (報酬なし)","","","走ることに特化したチョコボ「競走羽」を相棒に、
参加者たちが着順を争う白熱の競技「チョコボレース」。
君も勝利を目指してレースに出走しよう！

※パーティメンバーのみでレースを行い、ほかのプレイヤーとはマッチングしません。
※パーティメンバーの中で、総合力が一番低い競走羽のクラスでレースを行います。
※選択されたクラス以上の能力を持つ競走羽は、そのクラスに合わせた能力に調整されます。
※レースに出走しているプレイヤー同士で、パーティチャットが可能になります。
※報酬や経験値は得られません。
","",0,0,"ContentRouletteOpenRule#1",True,4,False,1,0,,"ContentRouletteRoleBonus#0",112085,0,0,0,0,0,0,,109,23,3,8,-1,19,27,10,0,True,False,False,"InstanceContent#0",0,0,False,0
25,"チョコボレース：コースルーレット (報酬なし)","","","走ることに特化したチョコボ「競走羽」を相棒に、
参加者たちが着順を争う白熱の競技「チョコボレース」。
君も勝利を目指してレースに出走しよう！

※「チョコボレース：コースルーレット」では、参加できるコースの中から参加先がランダムに選択されます。
※パーティメンバーのみでレースを行い、ほかのプレイヤーとはマッチングしません。
※パーティメンバーの中で、総合力が一番低い競走羽のクラスでレースを行います。
※選択されたクラス以上の能力を持つ競走羽は、そのクラスに合わせた能力に調整されます。
※レースに出走しているプレイヤー同士で、パーティチャットが可能になります。
※報酬や経験値は得られません。","",0,0,"ContentRouletteOpenRule#1",True,4,False,1,0,,"ContentRouletteRoleBonus#0",112295,0,0,0,0,0,0,,109,23,3,8,-1,19,27,10,0,True,False,False,"InstanceContent#0",0,0,False,0
26,"チョコボレース：コースルーレット","","","","",0,0,"ContentRouletteOpenRule#1",False,4,False,1,0,,"ContentRouletteRoleBonus#0",112295,0,0,0,0,0,0,,109,23,3,8,-1,19,0,10,0,True,False,False,"InstanceContent#0",0,0,False,0
27,"チョコボレース：コースルーレット","","","","",0,0,"ContentRouletteOpenRule#1",False,4,False,1,0,,"ContentRouletteRoleBonus#0",112295,0,0,0,0,0,0,,109,23,3,8,-1,19,0,10,0,True,False,False,"InstanceContent#0",0,0,False,0
28,"チョコボレース：コースルーレット","","","","",0,0,"ContentRouletteOpenRule#1",False,4,False,1,0,,"ContentRouletteRoleBonus#0",112295,0,0,0,0,0,0,,109,23,3,8,-1,19,0,10,0,True,False,False,"InstanceContent#0",0,0,False,0
29,"チョコボレース：コースルーレット","","","","",0,0,"ContentRouletteOpenRule#1",False,4,False,1,0,,"ContentRouletteRoleBonus#0",112295,0,0,0,0,0,0,,109,23,3,8,-1,19,0,10,0,True,False,False,"InstanceContent#0",0,0,False,0
30,"チョコボレース：コースルーレット","","","","",0,0,"ContentRouletteOpenRule#1",False,4,False,1,0,,"ContentRouletteRoleBonus#0",112295,0,0,0,0,0,0,,109,23,3,8,-1,19,0,10,0,True,False,False,"InstanceContent#0",0,0,False,0
31,"チョコボレース：コースルーレット","","","","",0,0,"ContentRouletteOpenRule#1",False,4,False,1,0,,"ContentRouletteRoleBonus#0",112295,0,0,0,0,0,0,,109,23,3,8,-1,19,0,10,0,True,False,False,"InstanceContent#0",0,0,False,0
32,"チョコボレース：コースルーレット","","","","",0,0,"ContentRouletteOpenRule#1",False,4,False,1,0,,"ContentRouletteRoleBonus#0",112295,0,0,0,0,0,0,,109,23,3,8,-1,19,0,10,0,True,False,False,"InstanceContent#0",0,0,False,0
33,"チョコボレース：コースルーレット","","","","",0,0,"ContentRouletteOpenRule#1",False,4,False,1,0,,"ContentRouletteRoleBonus#0",112295,0,0,0,0,0,0,,109,23,3,8,-1,19,0,10,0,True,False,False,"InstanceContent#0",0,0,False,0
34,"チョコボレース：コースルーレット","","","","",0,0,"ContentRouletteOpenRule#1",False,4,False,1,0,,"ContentRouletteRoleBonus#0",112295,0,0,0,0,0,0,,109,23,3,8,-1,19,0,10,0,True,False,False,"InstanceContent#0",0,0,False,0
35,"チョコボレース：コースルーレット","","","","",0,0,"ContentRouletteOpenRule#1",False,4,False,1,0,,"ContentRouletteRoleBonus#0",112295,0,0,0,0,0,0,,109,23,3,8,-1,19,0,10,0,True,False,False,"InstanceContent#0",0,0,False,0
36,"チョコボレース：コースルーレット","","","","",0,0,"ContentRouletteOpenRule#1",False,4,False,1,0,,"ContentRouletteRoleBonus#0",112295,0,0,0,0,0,0,,109,23,3,8,-1,19,0,10,0,True,False,False,"InstanceContent#0",0,0,False,0
37,"チョコボレース：コースルーレット","","","","",0,0,"ContentRouletteOpenRule#1",False,4,False,1,0,,"ContentRouletteRoleBonus#0",112295,0,0,0,0,0,0,,109,23,3,8,-1,19,0,10,0,True,False,False,"InstanceContent#0",0,0,False,0
38,"チョコボレース：コースルーレット","","","","",0,0,"ContentRouletteOpenRule#1",False,4,False,1,0,,"ContentRouletteRoleBonus#0",112295,0,0,0,0,0,0,,109,23,3,8,-1,19,0,10,0,True,False,False,"InstanceContent#0",0,0,False,0
39,"","","","","",0,0,"ContentRouletteOpenRule#0",False,0,False,0,0,,"ContentRouletteRoleBonus#0",0,0,0,0,0,0,0,"ContentMemberType#0",0,0,0,0,0,0,0,0,0,False,False,False,"InstanceContent#0",0,0,False,0
