key,0,1,2,3,4,5,6
65920,"G",20,"","サマーフォード庄へ","T_VER200_01_Gri_16",16,160
65923,"G",22,"","サマーフォード庄へ","T_VER200_01_Gri_17",17,170
65927,"C",245,"","ヴィクトリー号炎上","T_VER250_01_13",13,8130
65933,"L",12,"","猛者の風格","T_VER200_01_Rim_11",11,110
65938,"L",14,"","猛者の風格","T_VER200_01_Rim_12",12,120
65939,"L",16,"","猛者の風格","T_VER200_01_Rim_13",13,130
65942,"L",17,"","猛者の風格","T_VER200_01_Rim_14",14,140
65948,"L",18,"","猛者の風格","T_VER200_01_Rim_15",15,150
65949,"L",20,"","猛者の風格","T_VER200_01_Rim_17",17,170
65950,"L",21,"","猛者の風格","T_VER200_01_Rim_18",18,180
65951,"L",19,"","猛者の風格","T_VER200_01_Rim_16",16,160
65954,"C",246,"","ヴィクトリー号炎上","T_VER250_01_14",14,8140
65955,"C",247,"","ヴィクトリー号炎上","T_VER250_01_15",15,8150
65956,"C",248,"","ヴィクトリー号炎上","T_VER250_01_16",16,8160
65957,"C",249,"","ヴィクトリー号炎上","T_VER250_01_17",17,8170
65958,"C",250,"","ヴィクトリー号炎上","T_VER250_01_18",18,8180
65959,"C",251,"","ヴィクトリー号炎上","T_VER250_01_19",19,8190
65960,"C",252,"","ヴィクトリー号炎上","T_VER250_01_20",20,8200
65961,"C",253,"","ヴィクトリー号炎上","T_VER250_01_21",21,8210
65962,"C",254,"","ヴィクトリー号炎上","T_VER250_01_22",22,8220
65963,"C",255,"","ヴィクトリー号炎上","T_VER250_01_23",23,8230
65964,"C",256,"","ヴィクトリー号炎上","T_VER250_01_24",24,8240
65965,"C",240,"","ヴィクトリー号炎上","T_VER250_01_08",8,8080
65981,"G",5,"","サマーフォード庄へ","T_VER200_01_Gri_05",5,50
65982,"G",25,"","サマーフォード庄へ","T_VER200_01_Gri_19",19,190
65983,"G",26,"","サマーフォード庄へ","T_VER200_01_Gri_20",20,200
65984,"G",27,"","サマーフォード庄へ","T_VER200_01_Gri_21",21,210
65985,"G",28,"","サマーフォード庄へ","T_VER200_01_Gri_22",22,220
65998,"L",3,"","猛者の風格","T_VER200_01_Rim_03",3,30
65999,"L",4,"","猛者の風格","T_VER200_01_Rim_04",4,40
66001,"L",6,"","猛者の風格","T_VER200_01_Rim_06",6,60
66002,"L",7,"","猛者の風格","T_VER200_01_Rim_07",7,70
66003,"L",9,"","猛者の風格","T_VER200_01_Rim_08",8,80
66004,"L",10,"","猛者の風格","T_VER200_01_Rim_09",9,90
66005,"L",11,"","猛者の風格","T_VER200_01_Rim_10",10,100
66039,"U",15,"","シーソング石窟に潜む者","T_VER200_01_Uld_12",12,120
66043,"G",29,"","サマーフォード庄へ","T_VER200_01_Gri_23",23,230
66045,"C",7,"","陸にあがった海賊","T_VER200_02A_07",7,1070
66046,"C",8,"","陸にあがった海賊","T_VER200_02A_08",8,1080
66047,"C",17,"<Color(-15523537)><Unknown14>FEFFB1BACD</Unknown14>グランドカンパニー選択<Unknown14>EC</Unknown14></Color>","陸にあがった海賊","T_VER200_02A_17",17,1170
66049,"C",20,"","陸にあがった海賊","T_VER200_02A_20",20,1200
66050,"C",36,"","横流し疑惑","T_VER200_02B_16",16,1460
66052,"C",63,"","元海賊を笑う海賊","T_VER200_03B_01",1,2310
66053,"C",89,"","裏切りの代償","T_VER200_04A_01",1,3010
66054,"C",96,"","裏切りの代償","T_VER200_04A_05",5,3050
66055,"C",133,"","スカイリフトへ","T_VER200_04B_12",12,3420
66056,"C",134,"","すべてを奪われた地","T_VER200_04C_01",1,3510
66057,"C",147,"","すべてを奪われた地","T_VER200_04C_14",14,3640
66058,"C",148,"","ブルワーズ灯台の異変","T_VER200_04D_01",1,3710
66064,"U",28,"","シーソング石窟に潜む者","T_VER200_01_Uld_24",24,240
66079,"L",5,"","猛者の風格","T_VER200_01_Rim_05",5,50
66080,"L",23,"","猛者の風格","T_VER200_01_Rim_20",20,200
66081,"L",25,"","猛者の風格","T_VER200_01_Rim_22",22,220
66082,"L",26,"","猛者の風格","T_VER200_01_Rim_23",23,230
66086,"U",5,"","シーソング石窟に潜む者","T_VER200_01_Uld_05",5,50
66087,"U",25,"","シーソング石窟に潜む者","T_VER200_01_Uld_21",21,210
66088,"U",27,"","シーソング石窟に潜む者","T_VER200_01_Uld_23",23,230
66104,"U",2,"","シーソング石窟に潜む者","T_VER200_01_Uld_02_A",2,20
66105,"U",2,"","シーソング石窟に潜む者","T_VER200_01_Uld_02_B",2,20
66106,"U",2,"","シーソング石窟に潜む者","T_VER200_01_Uld_02_C",2,20
66110,"C",14,"","陸にあがった海賊","T_VER200_02A_14",14,1140
66130,"U",1,"","シーソング石窟に潜む者","T_VER200_01_Uld_01",1,10
66131,"U",3,"","シーソング石窟に潜む者","T_VER200_01_Uld_03",3,30
66154,"C",9,"","陸にあがった海賊","T_VER200_02A_09",9,1090
66155,"C",10,"","陸にあがった海賊","T_VER200_02A_10",10,1100
66156,"C",11,"","陸にあがった海賊","T_VER200_02A_11",11,1110
66157,"C",12,"","陸にあがった海賊","T_VER200_02A_12",12,1120
66158,"C",13,"","陸にあがった海賊","T_VER200_02A_13",13,1130
66159,"U",13,"","シーソング石窟に潜む者","T_VER200_01_Uld_10",10,100
66164,"U",24,"","シーソング石窟に潜む者","T_VER200_01_Uld_20",20,200
66177,"U",26,"","シーソング石窟に潜む者","T_VER200_01_Uld_22",22,220
66196,"C",6,"","陸にあがった海賊","T_VER200_02A_06",6,1060
66207,"U",4,"","シーソング石窟に潜む者","T_VER200_01_Uld_04",4,40
66209,"C",1,"","陸にあがった海賊","T_VER200_02A_01_U",1,1010
66210,"C",1,"","陸にあがった海賊","T_VER200_02A_01_SG",1,1010
66212,"C",3,"","陸にあがった海賊","T_VER200_02A_03",3,1030
66213,"C",4,"","陸にあがった海賊","T_VER200_02A_04",4,1040
66214,"C",5,"","陸にあがった海賊","T_VER200_02A_05",5,1050
66216,"C",18,"","陸にあがった海賊","T_VER200_02A_18_F",18,1180
66217,"C",18,"","陸にあがった海賊","T_VER200_02A_18_S",18,1180
66218,"C",18,"","陸にあがった海賊","T_VER200_02A_18_W",18,1180
66219,"C",19,"","陸にあがった海賊","T_VER200_02A_19_F",19,1190
66220,"C",19,"","陸にあがった海賊","T_VER200_02A_19_S",19,1190
66221,"C",19,"","陸にあがった海賊","T_VER200_02A_19_W",19,1190
66225,"L",22,"","猛者の風格","T_VER200_01_Rim_19",19,190
66226,"L",24,"","猛者の風格","T_VER200_01_Rim_21",21,210
66245,"C",22,"","横流し疑惑","T_VER200_02B_02",2,1320
66246,"C",23,"","横流し疑惑","T_VER200_02B_03",3,1330
66251,"C",24,"","横流し疑惑","T_VER200_02B_04",4,1340
66255,"C",27,"","横流し疑惑","T_VER200_02B_07",7,1370
66260,"C",28,"","横流し疑惑","T_VER200_02B_08",8,1380
66261,"C",29,"","横流し疑惑","T_VER200_02B_09",9,1390
66273,"C",33,"","横流し疑惑","T_VER200_02B_13",13,1430
66274,"C",34,"","横流し疑惑","T_VER200_02B_14",14,1440
66279,"C",37,"","横流し疑惑","T_VER200_02B_17",17,1470
66280,"C",38,"","横流し疑惑","T_VER200_02B_18",18,1480
66282,"C",39,"","横流し疑惑","T_VER200_02B_19",19,1490
66283,"C",40,"","芳しき陸の勇者","T_VER200_03A_01",1,2010
66284,"C",41,"","芳しき陸の勇者","T_VER200_03A_02",2,2020
66292,"C",43,"","芳しき陸の勇者","T_VER200_03A_03",3,2030
66293,"C",44,"","芳しき陸の勇者","T_VER200_03A_04",4,2040
66297,"C",45,"","芳しき陸の勇者","T_VER200_03A_05",5,2050
66298,"C",46,"","芳しき陸の勇者","T_VER200_03A_06",6,2060
66299,"C",47,"","芳しき陸の勇者","T_VER200_03A_07",7,2070
66301,"C",48,"","芳しき陸の勇者","T_VER200_03A_08",8,2080
66310,"C",49,"","芳しき陸の勇者","T_VER200_03A_09",9,2090
66311,"C",50,"","芳しき陸の勇者","T_VER200_03A_10",10,2100
66312,"C",51,"","芳しき陸の勇者","T_VER200_03A_11",11,2110
66313,"C",52,"","芳しき陸の勇者","T_VER200_03A_12",12,2120
66314,"C",53,"","芳しき陸の勇者","T_VER200_03A_13",13,2130
66318,"C",54,"","芳しき陸の勇者","T_VER200_03A_14",14,2140
66319,"C",55,"","芳しき陸の勇者","T_VER200_03A_15",15,2150
66322,"C",59,"","芳しき陸の勇者","T_VER200_03A_19",19,2190
66323,"C",58,"","芳しき陸の勇者","T_VER200_03A_18",18,2180
66335,"C",60,"","芳しき陸の勇者","T_VER200_03A_20",20,2200
66336,"C",61,"","芳しき陸の勇者","T_VER200_03A_21",21,2210
66337,"C",62,"","芳しき陸の勇者","T_VER200_03A_22",22,2220
66345,"C",64,"","元海賊を笑う海賊","T_VER200_03B_02",2,2320
66346,"C",65,"","元海賊を笑う海賊","T_VER200_03B_03",3,2330
66347,"C",66,"","元海賊を笑う海賊","T_VER200_03B_04",4,2340
66348,"C",67,"","元海賊を笑う海賊","T_VER200_03B_05",5,2350
66350,"C",68,"","元海賊を笑う海賊","T_VER200_03B_06",6,2360
66357,"C",73,"","元海賊を笑う海賊","T_VER200_03B_08",8,2380
66358,"C",74,"","元海賊を笑う海賊","T_VER200_03B_09",9,2390
66367,"C",75,"","元海賊を笑う海賊","T_VER200_03B_10",10,2400
66368,"C",76,"","元海賊を笑う海賊","T_VER200_03B_11",11,2410
66376,"C",78,"","元海賊を笑う海賊","T_VER200_03B_13",13,2430
66379,"C",79,"","元海賊を笑う海賊","T_VER200_03B_14",14,2440
66381,"C",80,"","元海賊を笑う海賊","T_VER200_03B_15",15,2450
66382,"C",81,"","元海賊を笑う海賊","T_VER200_03B_16",16,2460
66384,"C",83,"","元海賊を笑う海賊","T_VER200_03B_17",17,2470
66386,"C",84,"","元海賊を笑う海賊","T_VER200_03B_18",18,2480
66391,"C",86,"","元海賊を笑う海賊","T_VER200_03B_19",19,2490
66392,"C",87,"","元海賊を笑う海賊","T_VER200_03B_20",20,2500
66393,"C",88,"","元海賊を笑う海賊","T_VER200_03B_21",21,2510
66412,"C",93,"","裏切りの代償","T_VER200_04A_03",3,3030
66414,"C",95,"","裏切りの代償","T_VER200_04A_04",4,3040
66419,"C",97,"","裏切りの代償","T_VER200_04A_06",6,3060
66420,"C",98,"","裏切りの代償","T_VER200_04A_07",7,3070
66422,"C",99,"","裏切りの代償","T_VER200_04A_08",8,3080
66423,"C",100,"","裏切りの代償","T_VER200_04A_09",9,3090
66425,"C",101,"","裏切りの代償","T_VER200_04A_10",10,3100
66426,"C",102,"","裏切りの代償","T_VER200_04A_11",11,3110
66433,"C",104,"","裏切りの代償","T_VER200_04A_12",12,3120
66446,"C",105,"","裏切りの代償","T_VER200_04A_13",13,3130
66447,"C",106,"","裏切りの代償","T_VER200_04A_14",14,3140
66448,"C",107,"","裏切りの代償","T_VER200_04A_15",15,3150
66460,"C",109,"","裏切りの代償","T_VER200_04A_17",17,3170
66463,"C",112,"","裏切りの代償","T_VER200_04A_18",18,3180
66474,"C",114,"","裏切りの代償","T_VER200_04A_20",20,3200
66475,"C",115,"","裏切りの代償","T_VER200_04A_21",21,3210
66476,"C",116,"","裏切りの代償","T_VER200_04A_22",22,3220
66477,"C",117,"","裏切りの代償","T_VER200_04A_23",23,3230
66488,"C",118,"","裏切りの代償","T_VER200_04A_24",24,3240
66489,"C",119,"","スカイリフトへ","T_VER200_04B_01",1,3310
66491,"C",121,"","スカイリフトへ","T_VER200_04B_02",2,3320
66492,"C",122,"","スカイリフトへ","T_VER200_04B_03",3,3330
66495,"C",123,"","スカイリフトへ","T_VER200_04B_04",4,3340
66496,"C",124,"","スカイリフトへ","T_VER200_04B_05",5,3350
66497,"C",125,"","スカイリフトへ","T_VER200_04B_06",6,3360
66498,"C",126,"","スカイリフトへ","T_VER200_04B_07",7,3370
66499,"C",127,"","スカイリフトへ","T_VER200_04B_08",8,3380
66503,"C",128,"","スカイリフトへ","T_VER200_04B_09",9,3390
66511,"C",132,"","スカイリフトへ","T_VER200_04B_11",11,3410
66514,"C",135,"","すべてを奪われた地","T_VER200_04C_02",2,3520
66516,"C",136,"","すべてを奪われた地","T_VER200_04C_03",3,3530
66517,"C",137,"","すべてを奪われた地","T_VER200_04C_04",4,3540
66518,"C",138,"","すべてを奪われた地","T_VER200_04C_05",5,3550
66519,"C",139,"","すべてを奪われた地","T_VER200_04C_06",6,3560
66520,"C",140,"","すべてを奪われた地","T_VER200_04C_07",7,3570
66522,"C",141,"","すべてを奪われた地","T_VER200_04C_08",8,3580
66537,"C",142,"","すべてを奪われた地","T_VER200_04C_09",9,3590
66538,"C",143,"","すべてを奪われた地","T_VER200_04C_10",10,3600
66540,"C",145,"","すべてを奪われた地","T_VER200_04C_12",12,3620
66541,"C",146,"","すべてを奪われた地","T_VER200_04C_13",13,3630
66573,"C",150,"","ブルワーズ灯台の異変","T_VER200_04D_03",3,3730
66711,"C",157,"","モラビー造船廠へ","T_VER210_01_01",1,4010
66725,"C",171,"","モラビー造船廠へ","T_VER210_01_06",6,4060
66726,"C",172,"","モラビー造船廠へ","T_VER210_01_07",7,4070
66727,"C",173,"","モラビー造船廠へ","T_VER210_01_08",8,4080
66728,"C",174,"","モラビー造船廠へ","T_VER210_01_09",9,4090
66882,"C",177,"","帰らぬ造船師","T_VER220_01_02",2,5020
66883,"C",178,"","帰らぬ造船師","T_VER220_01_03",3,5030
66888,"C",183,"","帰らぬ造船師","T_VER220_01_06",6,5060
66892,"C",187,"","帰らぬ造船師","T_VER220_01_08",8,5080
66894,"C",189,"","帰らぬ造船師","T_VER220_01_09",9,5090
66895,"C",190,"","帰らぬ造船師","T_VER220_01_10",10,5100
66896,"C",191,"","帰らぬ造船師","T_VER220_01_11",11,5110
66897,"C",192,"","帰らぬ造船師","T_VER220_01_12",12,5120
66898,"C",193,"","帰らぬ造船師","T_VER220_01_13",13,5130
66899,"C",194,"","帰らぬ造船師","T_VER220_01_14",14,5140
66978,"C",195,"","消えた造船師","T_VER230_01_01",1,6010
66979,"C",196,"","消えた造船師","T_VER230_01_02",2,6020
66982,"C",199,"","消えた造船師","T_VER230_01_05",5,6050
66983,"C",200,"","消えた造船師","T_VER230_01_06",6,6060
66984,"C",201,"","消えた造船師","T_VER230_01_07",7,6070
66989,"C",206,"","消えた造船師","T_VER230_01_09",9,6090
66992,"C",209,"","消えた造船師","T_VER230_01_10",10,6100
66993,"C",210,"","消えた造船師","T_VER230_01_11",11,6110
66994,"C",211,"","消えた造船師","T_VER230_01_12",12,6120
66995,"C",212,"","消えた造船師","T_VER230_01_13",13,6130
66996,"C",213,"","消えた造船師","T_VER230_01_14",14,6140
67116,"C",257,"","蒼き刺青の男たち","T_VER300_01A_01",1,10010
67117,"C",258,"","蒼き刺青の男たち","T_VER300_01A_02",2,10020
67118,"C",259,"","蒼き刺青の男たち","T_VER300_01A_03",3,10030
67119,"C",260,"","蒼き刺青の男たち","T_VER300_01A_04",4,10040
67120,"C",261,"","蒼き刺青の男たち","T_VER300_01A_05",5,10050
67121,"C",262,"","蒼き刺青の男たち","T_VER300_01A_06",6,10060
67122,"C",263,"","蒼き刺青の男たち","T_VER300_01A_07",7,10070
67123,"C",264,"","蒼き刺青の男たち","T_VER300_01A_08",8,10080
67124,"C",265,"","蒼き刺青の男たち","T_VER300_01A_09",9,10090
67125,"C",266,"","蒼き刺青の男たち","T_VER300_01A_10",10,10100
67126,"C",267,"","蒼き刺青の男たち","T_VER300_01A_11",11,10110
67127,"C",268,"","蒼き刺青の男たち","T_VER300_01A_12",12,10120
67128,"C",269,"","蒼き刺青の男たち","T_VER300_01A_13",13,10130
67129,"C",270,"","蒼き刺青の男たち","T_VER300_01A_14",14,10140
67130,"C",271,"","蒼き刺青の男たち","T_VER300_01A_15",15,10150
67131,"C",272,"","蒼き刺青の男たち","T_VER300_01A_16",16,10160
67132,"C",273,"","蒼き刺青の男たち","T_VER300_01A_17",17,10170
67133,"C",274,"","蒼き刺青の男たち","T_VER300_01A_18",18,10180
67134,"C",275,"","蒼き刺青の男たち","T_VER300_01A_19",19,10190
67135,"C",276,"","スウィフトパーチで蠢く闇","T_VER300_01B_01",1,10210
67136,"C",277,"","スウィフトパーチで蠢く闇","T_VER300_01B_02",2,10220
67137,"C",278,"","スウィフトパーチで蠢く闇","T_VER300_01B_03",3,10230
67138,"C",279,"","スウィフトパーチで蠢く闇","T_VER300_01B_04",4,10240
67139,"C",280,"","スウィフトパーチで蠢く闇","T_VER300_01B_05",5,10250
67140,"C",281,"","スウィフトパーチで蠢く闇","T_VER300_01B_06",6,10260
67141,"C",282,"","スウィフトパーチで蠢く闇","T_VER300_01B_07",7,10270
67142,"C",283,"","スウィフトパーチで蠢く闇","T_VER300_01B_08",8,10280
67143,"C",284,"","スウィフトパーチで蠢く闇","T_VER300_01B_09",9,10290
67144,"C",285,"","スウィフトパーチで蠢く闇","T_VER300_01B_10",10,10300
67145,"C",286,"","スウィフトパーチで蠢く闇","T_VER300_01B_11",11,10310
67146,"C",287,"","スウィフトパーチで蠢く闇","T_VER300_01B_12",12,10320
67147,"C",288,"","スウィフトパーチで蠢く闇","T_VER300_01B_13",13,10330
67148,"C",289,"","スウィフトパーチで蠢く闇","T_VER300_01B_14",14,10340
67149,"C",290,"","スウィフトパーチで蠢く闇","T_VER300_01B_15",15,10350
67150,"C",291,"","スウィフトパーチで蠢く闇","T_VER300_01B_16",16,10360
67151,"C",292,"","スウィフトパーチで蠢く闇","T_VER300_01B_17",17,10370
67152,"C",293,"","スウィフトパーチで蠢く闇","T_VER300_01B_18",18,10380
67153,"C",294,"","スウィフトパーチで蠢く闇","T_VER300_01B_19",19,10390
67154,"C",295,"","スウィフトパーチで蠢く闇","T_VER300_01B_20",20,10400
67155,"C",296,"","スウィフトパーチで蠢く闇","T_VER300_01B_21",21,10410
67156,"C",297,"","スウィフトパーチで蠢く闇","T_VER300_01B_22",22,10420
67157,"C",298,"","スウィフトパーチで蠢く闇","T_VER300_01B_23",23,10430
67158,"C",299,"","スウィフトパーチで蠢く闇","T_VER300_01B_24",24,10440
67159,"C",300,"","スウィフトパーチで蠢く闇","T_VER300_01B_25",25,10450
67160,"C",301,"","スウィフトパーチで蠢く闇","T_VER300_01B_26",26,10460
67161,"C",302,"","スウィフトパーチで蠢く闇","T_VER300_01B_27",27,10470
67162,"C",303,"","スウィフトパーチで蠢く闇","T_VER300_01B_28",28,10480
67163,"C",304,"","紳士淑女の嗜み","T_VER300_02A_01",1,11010
67164,"C",305,"","紳士淑女の嗜み","T_VER300_02A_02",2,11020
67165,"C",306,"","紳士淑女の嗜み","T_VER300_02A_03",3,11030
67166,"C",307,"","紳士淑女の嗜み","T_VER300_02A_04",4,11040
67167,"C",308,"","紳士淑女の嗜み","T_VER300_02A_05",5,11050
67168,"C",309,"","紳士淑女の嗜み","T_VER300_02A_06",6,11060
67169,"C",310,"","紳士淑女の嗜み","T_VER300_02A_07",7,11070
67170,"C",311,"","紳士淑女の嗜み","T_VER300_02A_08",8,11080
67171,"C",312,"","紳士淑女の嗜み","T_VER300_02A_09",9,11090
67172,"C",313,"","紳士淑女の嗜み","T_VER300_02A_10",10,11100
67173,"C",314,"","紳士淑女の嗜み","T_VER300_02A_11",11,11110
67174,"C",315,"","紳士淑女の嗜み","T_VER300_02A_12",12,11120
67175,"C",320,"","紳士淑女の嗜み","T_VER300_02A_17",17,11170
67176,"C",321,"","紳士淑女の嗜み","T_VER300_02A_18",18,11180
67177,"C",322,"","紳士淑女の嗜み","T_VER300_02A_19",19,11190
67178,"C",323,"","ミズンマストの晩餐会","T_VER300_02B_01",1,11210
67179,"C",324,"","ミズンマストの晩餐会","T_VER300_02B_02",2,11220
67180,"C",325,"","ミズンマストの晩餐会","T_VER300_02B_03",3,11230
67181,"C",326,"","ミズンマストの晩餐会","T_VER300_02B_04",4,11240
67182,"C",327,"","ミズンマストの晩餐会","T_VER300_02B_05",5,11250
67183,"C",328,"","ミズンマストの晩餐会","T_VER300_02B_06",6,11260
67184,"C",329,"","ミズンマストの晩餐会","T_VER300_02B_07",7,11270
67185,"C",330,"","ミズンマストの晩餐会","T_VER300_02B_08",8,11280
67186,"C",331,"","ミズンマストの晩餐会","T_VER300_02B_09",9,11290
67187,"C",332,"","ミズンマストの晩餐会","T_VER300_02B_10",10,11300
67188,"C",333,"","ミズンマストの晩餐会","T_VER300_02B_11",11,11310
67189,"C",334,"","ミズンマストの晩餐会","T_VER300_02B_12",12,11320
67190,"C",335,"","ミズンマストの晩餐会","T_VER300_02B_13",13,11330
67191,"C",336,"","ミズンマストの晩餐会","T_VER300_02B_14",14,11340
67192,"C",337,"","ミズンマストの晩餐会","T_VER300_02B_15",15,11350
67193,"C",338,"","ミズンマストの晩餐会","T_VER300_02B_16",16,11360
67194,"C",339,"","ミズンマストの晩餐会","T_VER300_02B_17",17,11370
67195,"C",340,"","ミズンマストの晩餐会","T_VER300_02B_18",18,11380
67196,"C",341,"","ミズンマストの晩餐会","T_VER300_02B_19",19,11390
67197,"C",342,"","ミズンマストの晩餐会","T_VER300_02B_20",20,11400
67198,"C",343,"","ミズンマストの晩餐会","T_VER300_02B_21",21,11410
67199,"C",344,"","ミズンマストの晩餐会","T_VER300_02B_22",22,11420
67200,"C",345,"","ミズンマストの晩餐会","T_VER300_02B_23",23,11430
67201,"C",346,"","ミズンマストの晩餐会","T_VER300_02B_24",24,11440
67202,"C",347,"","ミズンマストの晩餐会","T_VER300_02B_25",25,11450
67203,"C",348,"","ミズンマストの晩餐会","T_VER300_02B_26",26,11460
67204,"C",349,"","ミズンマストの晩餐会","T_VER300_02B_27",27,11470
67205,"C",350,"","ミズンマストの晩餐会","T_VER300_02B_28",28,11480
67529,"C",316,"","紳士淑女の嗜み","T_VER300_02A_13",13,11130
67530,"C",317,"","紳士淑女の嗜み","T_VER300_02A_14",14,11140
67531,"C",318,"","紳士淑女の嗜み","T_VER300_02A_15",15,11150
67532,"C",319,"","紳士淑女の嗜み","T_VER300_02A_16",16,11160
67692,"C",351,"","森都と砂都と","T_VER310_01_01",1,12010
67693,"C",352,"","森都と砂都と","T_VER310_01_02",2,12020
67694,"C",353,"","森都と砂都と","T_VER310_01_03",3,12030
67695,"C",354,"","森都と砂都と","T_VER310_01_04",4,12040
67696,"C",355,"","森都と砂都と","T_VER310_01_05",5,12050
67697,"C",356,"","森都と砂都と","T_VER310_01_06",6,12060
67698,"C",357,"","森都と砂都と","T_VER310_01_07",7,12070
67699,"C",358,"","森都と砂都と","T_VER310_01_08",8,12080
67767,"C",359,"","バノック練兵所へ","T_VER320_01_01",1,13010
67768,"C",360,"","バノック練兵所へ","T_VER320_01_02",2,13020
67769,"C",361,"","バノック練兵所へ","T_VER320_01_03",3,13030
67770,"C",362,"","バノック練兵所へ","T_VER320_01_04",4,13040
67771,"C",363,"","バノック練兵所へ","T_VER320_01_05",5,13050
67772,"C",364,"","バノック練兵所へ","T_VER320_01_06",6,13060
67773,"C",365,"","バノック練兵所へ","T_VER320_01_07",7,13070
67774,"C",366,"","バノック練兵所へ","T_VER320_01_08",8,13080
67775,"C",367,"","バノック練兵所へ","T_VER320_01_09",9,13090
67776,"C",368,"","バノック練兵所へ","T_VER320_01_10",10,13100
