key,0,1,2,3,4,5,6
27,"ui/icon/000000/000008.tex",4,"コミュニケーション",1,54,"フリーカンパニー","所属するフリーカンパニーの様々な情報を確認できます。"
28,"ui/icon/000000/000011.tex",7,"コミュニケーション",4,57,"リンクシェル","所属するすべてのリンクシェルのメンバーを確認できます。"
29,"ui/icon/000000/000024.tex",5,"手帳の管理",2,34,"釣り手帳","漁師クラスが釣った魚や釣り場を記した一覧です。様々な地域で釣りをすることで記載内容が追加されていきます。"
30,"ui/icon/000000/000033.tex",4,"システムメニュー",-1,66,"HowToリストを開く","過去に追加されたHowToの一覧が確認できます。"
31,"ui/icon/000000/000025.tex",1,"コンテンツ情報",-3,18,"おすすめコンテンツ","周囲で発生しているクエストやF.A.T.E.など、現在のレベルで参加可能なおすすめのコンテンツを確認できます。"
32,"ui/icon/000000/000013.tex",1,"システムメニュー",-4,63,"サポート&ニュース","サポートからのお知らせやニュースの確認、お問い合わせや報告が行えます。"
33,"ui/icon/000000/000046.tex",5,"コンテンツ情報",1,22,"コンテンツファインダー","ダンジョンやギルドオーダーなどのコンテンツの内容や参加条件の確認、参加申請できる一覧です。自動的に編成されたパーティ、または任意の編成で挑戦する事ができます。"
34,"ui/icon/000000/000048.tex",5,"システムメニュー",0,67,"キャラクターコンフィグ","操作設定やユーザーインターフェース設定、ホットバー設定、チャットログ設定など、キャラクターに関わるコンフィグ項目を自由に設定できます。"
35,,0,"マップ＆トラベル",1,42,"テレポ","訪れたことのあるエーテライトに、ギルを対価として瞬間的に移動します。パーティメンバーと共に移動することもできます。"
36,,0,"マップ＆トラベル",2,43,"デジョン","ホームポイントに設定したエーテライトに、対価なしで瞬間的に移動できます。ただし一度実行したあとは、15分間実行することができません。コンテンツ中に実行した場合はコンテンツの開始地点に戻ります。"
37,,0,"システムメニュー",5,72,"ライセンス表示","「ファイナルファンタジーXIV」のライセンス項目を確認します。"
38,,0,"",0,0,"手帳","（ヘルプ無し）"
39,,0,"",0,0,"ソーシャル","（ヘルプ無し）"
40,,0,"",0,0,"システム","（ヘルプ無し）"
41,"ui/icon/000000/000050.tex",6,"手帳の管理",3,35,"魚類図鑑","漁師クラスが釣った魚についての詳細を記した一覧です。魚を釣ることで記載内容が追加されていきます。"
42,"ui/icon/000000/000049.tex",10,"マイキャラクター",4,10,"バディ","バディの状態や残り時間、利用できるアクションなどを確認できます。バディのスキルの修得もここから行えます。"
43,,0,"",0,0,"コンテンツ","（ヘルプ無し）"
44,"ui/icon/000000/000052.tex",5,"コミュニケーション",2,55,"ハウジング","ハウジングに関するメニューを開きます。"
45,"ui/icon/000000/000035.tex",0,"",0,0,"ディスプレイ設定","使用するディスプレイやスクリーンモードの設定、画面解像度などディスプレイに関する設定画面を表示します。"
46,"ui/icon/000000/000036.tex",0,"",0,0,"サウンド設定","音量調節やミュート機能など、サウンドに関する設定画面を表示します。"
47,"ui/icon/000000/000037.tex",0,"",0,0,"グラフィック設定","グラフィック品質の設定画面を表示します。プレイヤー環境にあわせて細かく設定することができます。"
48,"ui/icon/000000/000038.tex",0,"",0,0,"マウス設定","マウス操作に関する設定画面を表示します。"
49,"ui/icon/000000/000039.tex",0,"",0,0,"<If(GreaterThan(PlayerParameter(75),0))>コントローラー設定<Else/>ゲームパッド設定</If>","<If(GreaterThan(PlayerParameter(75),0))>振動の設定など、コントローラーに関する設定画面を表示します。<Else/>使用するゲームパッドの選択や振動の設定など、ゲームパッドに関する設定画面を表示します。</If>"
50,"ui/icon/000000/000051.tex",0,"",0,0,"その他の設定","スクリーンショットの保存形式や言語設定などの設定画面を表示します。"
51,"ui/icon/000000/000041.tex",0,"",0,0,"操作設定","カメラやターゲットなど、操作に関する設定画面を表示します。"
52,"ui/icon/000000/000042.tex",0,"",0,0,"ユーザーインターフェース設定","画面上に表示されるHUDなどのユーザーインターフェースに関する設定画面を表示します。"
53,"ui/icon/000000/000043.tex",0,"",0,0,"ネームプレート設定","プレイヤー頭上に表示されるネームプレートに関する設定画面を表示します。"
54,"ui/icon/000000/000044.tex",0,"",0,0,"ホットバー設定","ホットバーに関する設定画面を表示します。"
55,"ui/icon/000000/000045.tex",0,"",0,0,"チャットログ設定","フォントサイズやログフィルターなど、チャットログに関する設定画面を表示します。"
56,"ui/icon/000000/000053.tex",15,"マイキャラクター",9,15,"PvPプロフィール","PvPコンテンツの戦績閲覧や、PvPアクションの確認やホットバーへの登録が行えます。"
57,"ui/icon/000000/000054.tex",2,"パーティ",1,45,"パーティ募集","目的やロールなどを指定したパーティメンバー募集が行えます。"
58,"ui/icon/000000/000055.tex",4,"パーティ",3,47,"フィールドマーカー","フィールド上にパーティやアライアンスで共有可能な目印を設置できます。"
59,"ui/icon/000000/000056.tex",6,"パーティ",5,49,"レディチェック","パーティやアライアンスのメンバー全員に準備確認が行えます。"
60,"ui/icon/000000/000057.tex",8,"手帳の管理",5,37,"攻略手帳","様々なコンテンツに設けられた攻略項目の一覧です。攻略項目の達成状況や、得られる報酬などをここで確認できます。項目の達成状況は、（地球時間）毎週<ResetTime>1203</ResetTime><Switch(TopLevelParameter(220))><Case(1)>日</Case><Case(2)>月</Case><Case(3)>火</Case><Case(4)>水</Case><Case(5)>木</Case><Case(6)>金</Case><Case(7)>土</Case></Switch>曜日の<If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>午後<Else/>午前</If><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>0</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>0</If>時にリセットされます。"
61,"ui/icon/000000/000058.tex",11,"マイキャラクター",5,11,"マウントリスト","修得しているマウントの一覧です。マウントの閲覧や呼び出しなどが行えます。"
62,"ui/icon/000000/000059.tex",12,"マイキャラクター",6,12,"ミニオンリスト","修得しているミニオンの一覧です。ミニオンの閲覧や呼び出しなどが行えます。"
63,"ui/icon/000000/000060.tex",0,"",0,0,"アクセシビリティ設定","サウンド情報の代替表現などアクセシビリティに関する設定画面を表示します。"
64,"ui/icon/000000/000061.tex",2,"手帳の管理",-1,31,"探検手帳","探検の記録が記された一覧です。目的地に関する情報も確認することができます。"
65,"ui/icon/000000/000062.tex",16,"マイキャラクター",10,16,"ゴールドソーサー","ゴールドソーサーに関する情報の確認ができます。競走羽のパラメータや血統情報の確認・装備変更、トリプルトライアドのデッキ編集、LoVMのミニオンホットバー編集、ドマ式麻雀の設定などが行えます。"
66,"ui/icon/000000/000063.tex",5,"マイキャラクター",-1,5,"通貨リスト","ギルや各種通貨の所持数の確認が行えます。"
67,"ui/icon/000000/000064.tex",1,"マップ＆トラベル",-3,38,"風脈の泉交感情報","風脈の泉と交感した記録の一覧です。様々な地域で交感をすることで記載内容が追加されていきます。"
68,"ui/icon/000000/000065.tex",3,"システムメニュー",-2,65,"プレイガイド","ファイナルファンタジーXIV公式プレイヤーズサイト「Lodestone」内の「プレイガイド」にアクセスするためのメニューを開きます。"
69,"ui/icon/000000/000067.tex",7,"手帳の管理",4,36,"オーケストリオン譜面帳","オーケストリオンで再生することができる楽曲の一覧です。楽譜を手に入れることで記載内容が追加されていきます。"
70,"ui/icon/000000/000066.tex",11,"コンテンツ情報",7,28,"初心者の館","ファイター・ソーサラークラスの各ロール（TANK、HEALER、DPS）の基本的な戦い方を訓練することができます。現在のロールや、訓練の進捗に応じて、適切な訓練内容が提示されます。"
71,"ui/icon/000000/000068.tex",0,"",0,0,"アイテム設定","アイテムに関する設定画面を表示します。"
72,"ui/icon/000000/000069.tex",6,"コンテンツ情報",2,23,"レイドファインダー","最新の高難易度コンテンツに挑戦できます。規定人数未満でも条件を詳細に設定することで、同じ目的を持ったプレイヤーたちと自動的にパーティが編成され、コンテンツに参加できます。"
73,"ui/icon/000000/000070.tex",7,"パーティ",6,50,"戦闘開始カウント","戦闘開始までのカウントを任意の秒数で設定し、自分やパーティメンバー、アライアンスメンバーに対して表示できます。"
74,"ui/icon/000000/000071.tex",11,"コミュニケーション",8,61,"コンタクトリスト","直近でパーティを組んだことのあるキャラクターの一覧です。一覧に表示されているキャラクターにフレンド申請を行えます。"
75,"ui/icon/000000/000072.tex",2,"マップ＆トラベル",-2,39,"マウントスピード","マウント騎乗中に地上を移動する時の速度をエリアごとに確認できます。"
76,"ui/icon/000000/000073.tex",9,"コンテンツ情報",5,26,"コンテンツリプレイ","記録したリプレイデータを再生できます。リプレイの記録設定もここから行います。"
77,"ui/icon/000000/000074.tex",9,"マイキャラクター",3,9,"チョコボかばん","自分の所持品をバディチョコボに預けたり引き出したりできます。（コンテンツ内では利用できません）"
78,"ui/icon/000000/000075.tex",6,"コミュニケーション",3,56,"PvPチーム","所属するPvPチームの様々な情報を確認できます。"
79,"ui/icon/000000/000076.tex",5,"パーティ",4,48,"リプレイレディチェック","リプレイの記録を開始するためのレディチェックと、戦闘開始カウントを行います。記録が可能なコンテンツでのみ利用できます。"
80,"ui/icon/000000/000077.tex",8,"コミュニケーション",5,58,"クロスワールドリンクシェル","クロスワールドリンクシェルを作成したり、所属するクロスワールドリンクシェルの確認ができます。他ワールドメンバーに対してクロスワールドパーティ勧誘を行えます。"
81,"ui/icon/000000/000078.tex",14,"マイキャラクター",8,14,"青魔道書","青魔法の修得状況を確認したり、アクションとして使える青魔法の選択を行います。"
82,"ui/icon/000000/000079.tex",8,"コンテンツ情報",4,25,"フェイス","幻体となったNPCを連れてインスタンスダンジョンを攻略できます。"
83,"ui/icon/000000/000080.tex",0,"",0,0,"カラーテーマ設定","ウィンドウのカラーテーマの変更が行えます。"
84,"ui/icon/000000/000081.tex",3,"マップ＆トラベル",-1,40,"F.A.T.E.達成度","特定の地域でF.A.T.E.を行った記録の一覧です。該当地域のF.A.T.E.で最高評価を獲得すると記載内容が追加されていきます。"
85,"ui/icon/000000/000082.tex",9,"コミュニケーション",6,59,"フェローシップ","フェローシップを作成したり、所属するフェローシップの情報を確認できます。"
86,"ui/icon/000000/000083.tex",2,"コミュニケーション",-1,52,"フェローシップ募集","募集登録されているフェローシップの一覧を見ることができます。一覧からフェローシップに参加することができます。"
87,"ui/icon/000000/000085.tex",2,"コンテンツ情報",-2,19,"だいじなもの","だいじなものを確認できます。"
88,"ui/icon/000000/000084.tex",10,"コンテンツ情報",6,27,"つよくてニューゲーム","コンプリートしたクエストを再度プレイすることができます。"
89,"ui/icon/000000/000086.tex",13,"マイキャラクター",7,13,"ファッションアクセサリー","修得しているファッションアクセサリーの一覧です。ファッションアクセサリーの閲覧や呼び出しなどが行えます。"
90,"ui/icon/000000/000087.tex",2,"システムメニュー",-3,64,"公式Webサイト","ファイナルファンタジーXIV公式Webサイトの一覧です。"
91,"ui/icon/000000/000089.tex",7,"コンテンツ情報",3,24,"コンテンツサポーター","サポートNPCを連れてインスタンスダンジョンを攻略できます。"
92,"ui/icon/000000/000088.tex",4,"マイキャラクター",-2,3,"ポートレートの編集","ポートレートの一覧です。新しいポートレートの作成や編集、アドベンチャラープレートへの適用などが行えます。"
93,"ui/icon/000000/000090.tex",3,"マイキャラクター",-3,4,"アドベンチャラープレートの編集","キャラクターのプロフィールを表示する機能です。自分のプロフィールやプレートデザインの設定などが行えます。"
