key,0
25.2,"【ILv340～345】源氏装備"
25.3,"【ILv350】カーボランダム装備"
25.4,"【ILv370】龍脈装備"
25.5,"【ILv370～375】ダイヤ装備"
25.6,"【ILv380】オミクロン装備"
25.7,"【ILv400】スカエウァ装備"
25.8,"【ILv400～405】オメガ装備"
26.0,"【ILv320～395】蛮神・四聖獣装備"
26.1,"【ILv320】源太装備"
26.2,"【ILv340～345】源氏装備"
26.3,"【ILv350】カーボランダム装備"
26.4,"【ILv370】龍脈装備"
26.5,"【ILv370～375】ダイヤ装備"
26.6,"【ILv380】オミクロン装備"
26.7,"【ILv400】スカエウァ装備"
26.8,"【ILv400～405】オメガ装備"
27.0,"【ILv320～395】蛮神・四聖獣装備"
27.1,"【ILv320】源太装備"
27.2,"【ILv340～345】源氏装備"
27.3,"【ILv350】カーボランダム装備"
27.4,"【ILv370】龍脈装備"
27.5,"【ILv370～375】ダイヤ装備"
27.6,"【ILv380】オミクロン装備"
27.7,"【ILv400】スカエウァ装備"
27.8,"【ILv400～405】オメガ装備"
28.0,"【ILv320～395】蛮神・四聖獣装備"
28.1,"【ILv320】源太装備"
28.2,"【ILv340～345】源氏装備"
28.3,"【ILv350】カーボランダム装備"
28.4,"【ILv370】龍脈装備"
28.5,"【ILv370～375】ダイヤ装備"
28.6,"【ILv380】オミクロン装備"
28.7,"【ILv400】スカエウァ装備"
28.8,"【ILv400～405】オメガ装備"
29.0,"【ILv320～395】蛮神・四聖獣装備"
29.1,"【ILv320】源太装備"
29.2,"【ILv340～345】源氏装備"
29.3,"【ILv350】カーボランダム装備"
29.4,"【ILv370】龍脈装備"
29.5,"【ILv370～375】ダイヤ装備"
29.6,"【ILv380】オミクロン装備"
29.7,"【ILv400】スカエウァ装備"
29.8,"【ILv400～405】オメガ装備"
30.0,"【ILv320～395】蛮神・四聖獣装備"
30.1,"【ILv320】源太装備"
30.2,"【ILv340～345】源氏装備"
30.3,"【ILv350】カーボランダム装備"
30.4,"【ILv370】龍脈装備"
30.5,"【ILv370～375】ダイヤ装備"
30.6,"【ILv380】オミクロン装備"
30.7,"【ILv400】スカエウァ装備"
30.8,"【ILv400～405】オメガ装備"
31.0,"【ILv320～395】蛮神・四聖獣装備"
31.1,"【ILv320】源太装備"
31.2,"【ILv340～345】源氏装備"
31.3,"【ILv350】カーボランダム装備"
31.4,"【ILv370】龍脈装備"
31.5,"【ILv370～375】ダイヤ装備"
31.6,"【ILv380】オミクロン装備"
31.7,"【ILv400】スカエウァ装備"
31.8,"【ILv400～405】オメガ装備"
32.0,"素材"
32.1,"マウント・雑貨"
32.2,"マテリア"
33.0,"【ILv330】キング装備（道具）"
33.1,"【ILv330】キング装備（防具）"
33.2,"【ILv330～350】キングハンド装備"
34.0,"雑貨"
34.1,"素材"
34.2,"秘伝書（その1）"
34.3,"秘伝書（その2）"
34.4,"マテリア"
35.0,"【ILv330】キング装備（道具）"
35.1,"【ILv330】キング装備（防具）"
35.2,"【ILv330～350】キングランド装備"
36.0,"雑貨・釣り餌"
36.1,"素材"
36.2,"伝承録"
36.3,"マテリア"
37.0,"【ILv450～525】蛮神・大罪喰い・ウェポン装備"
37.1,"【ILv450】エデンゲート装備"
37.2,"【ILv470～475】エデングレース装備"
37.3,"【ILv480】エデンコール装備"
37.4,"【ILv480】アイディアル装備"
37.5,"【ILv500】クリスタリウム装備"
37.6,"【ILv500～505】エデンコーラス装備"
37.7,"【ILv510】エデンマーシー装備"
37.8,"【ILv530】クリプトラーカー装備"
37.9,"【ILv530～535】エデンモーン装備"
38.0,"【ILv450～525】蛮神・大罪喰い・ウェポン装備"
38.1,"【ILv450】エデンゲート装備"
38.2,"【ILv470～475】エデングレース装備"
38.3,"【ILv480】エデンコール装備"
38.4,"【ILv480】アイディアル装備"
38.5,"【ILv500】クリスタリウム装備"
38.6,"【ILv500～505】エデンコーラス装備"
38.7,"【ILv510】エデンマーシー装備"
38.8,"【ILv530】クリプトラーカー装備"
38.9,"【ILv530～535】エデンモーン装備"
39.0,"【ILv450～525】蛮神・大罪喰い・ウェポン装備"
39.1,"【ILv450】エデンゲート装備"
39.2,"【ILv470～475】エデングレース装備"
39.3,"【ILv480】エデンコール装備"
39.4,"【ILv480】アイディアル装備"
39.5,"【ILv500】クリスタリウム装備"
39.6,"【ILv500～505】エデンコーラス装備"
39.7,"【ILv510】エデンマーシー装備"
39.8,"【ILv530】クリプトラーカー装備"
39.9,"【ILv530～535】エデンモーン装備"
40.0,"【ILv450～525】蛮神・大罪喰い・ウェポン装備"
40.1,"【ILv450】エデンゲート装備"
40.2,"【ILv470～475】エデングレース装備"
40.3,"【ILv480】エデンコール装備"
40.4,"【ILv480】アイディアル装備"
40.5,"【ILv500】クリスタリウム装備"
40.6,"【ILv500～505】エデンコーラス装備"
40.7,"【ILv510】エデンマーシー装備"
40.8,"【ILv530】クリプトラーカー装備"
40.9,"【ILv530～535】エデンモーン装備"
41.0,"【ILv450～525】蛮神・大罪喰い・ウェポン装備"
41.1,"【ILv450】エデンゲート装備"
41.2,"【ILv470～475】エデングレース装備"
41.3,"【ILv480】エデンコール装備"
41.4,"【ILv480】アイディアル装備"
41.5,"【ILv500】クリスタリウム装備"
41.6,"【ILv500～505】エデンコーラス装備"
41.7,"【ILv510】エデンマーシー装備"
41.8,"【ILv530】クリプトラーカー装備"
41.9,"【ILv530～535】エデンモーン装備"
42.0,"【ILv450～525】蛮神・大罪喰い・ウェポン装備"
42.1,"【ILv450】エデンゲート装備"
42.2,"【ILv470～475】エデングレース装備"
42.3,"【ILv480】エデンコール装備"
42.4,"【ILv480】アイディアル装備"
42.5,"【ILv500】クリスタリウム装備"
42.6,"【ILv500～505】エデンコーラス装備"
42.7,"【ILv510】エデンマーシー装備"
42.8,"【ILv530】クリプトラーカー装備"
42.9,"【ILv530～535】エデンモーン装備"
43.0,"【ILv450～525】蛮神・大罪喰い・ウェポン装備"
43.1,"【ILv450】エデンゲート装備"
43.2,"【ILv470～475】エデングレース装備"
43.3,"【ILv480】エデンコール装備"
43.4,"【ILv480】アイディアル装備"
43.5,"【ILv500】クリスタリウム装備"
43.6,"【ILv500～505】エデンコーラス装備"
43.7,"【ILv510】エデンマーシー装備"
43.8,"【ILv530】クリプトラーカー装備"
43.9,"【ILv530～535】エデンモーン装備"
44.0,"素材"
44.1,"マウント・雑貨"
44.2,"マテリア"
45.0,"【ILv440】フィーンド装備（道具・防具）"
45.1,"【ILv470】フィーンド副道具・プロフィシエント装備"
45.2,"【ILv500】セイントハンド装備"
46.0,"雑貨"
46.1,"素材"
46.2,"秘伝書（その1）"
46.3,"秘伝書（その2）"
46.4,"マテリア"
47.0,"【ILv440】フィーンド装備（道具・防具）"
47.1,"【ILv470】フィーンド副道具・プロフィシエント装備"
47.2,"【ILv500】セイントランド装備"
48.0,"雑貨・釣り餌"
48.1,"素材"
48.2,"伝承録"
48.3,"マテリア"
49.0,"白貨の取引：Lv58～向け【ILv130】"
49.1,"白貨の取引：Lv60～向け【ILv200】"
49.2,"白貨の取引：Lv70～向け【ILv330】"
49.3,"白貨の取引：Lv70～向け【ILv350】"
49.4,"白貨の取引：Lv80～向け【ILv440】"
49.5,"白貨の取引：Lv80～向け【ILv470】"
49.6,"白貨の取引：Lv80～向け【ILv500】"
49.7,"紫貨の取引：Lv90～向け【ILv570】"
49.8,"紫貨の取引：Lv90～向け【ILv590】"
50.0,"白貨の取引：秘伝書（その1）"
50.1,"白貨の取引：秘伝書（その2）"
50.2,"白貨の取引：雑貨・譜面・ハウジング関連"
50.3,"白貨の取引：Lv50～向け素材"
50.4,"白貨の取引：Lv60～向け素材・手形"
50.5,"白貨の取引：Lv70～向け素材"
50.6,"白貨の取引：Lv80～向け素材"
50.7,"紫貨の取引：Lv90～向け素材"
51.0,"白貨の取引：Lv58～向け【ILv130】"
51.1,"白貨の取引：Lv60～向け【ILv200】"
51.2,"白貨の取引：Lv70～向け【ILv330】"
51.3,"白貨の取引：Lv70～向け【ILv350】"
51.4,"白貨の取引：Lv80～向け【ILv440】"
51.5,"白貨の取引：Lv80～向け【ILv470】"
51.6,"白貨の取引：Lv80～向け【ILv500】"
51.7,"紫貨の取引：Lv90～向け【ILv570】"
51.8,"紫貨の取引：Lv90～向け【ILv590】"
52.0,"白貨の取引：雑貨・譜面・ハウジング関連"
52.1,"白貨の取引：Lv50～向け釣り餌・素材"
52.2,"白貨の取引：Lv60～向け釣り餌・素材・手形"
52.3,"白貨の取引：Lv70～向け釣り餌・素材・手形"
52.4,"白貨の取引：Lv80～向け釣り餌・素材・手形"
52.5,"白貨の取引：Lv90～向け釣り餌・手形"
52.6,"紫貨の取引：Lv90～向け釣り餌・素材"
53.0,"白貨の取引：マテリア"
53.1,"紫貨の取引：マテリア"
54.0,"白貨の取引：マテリア"
54.1,"紫貨の取引：マテリア"
55.0,"白貨の取引：Lv58～向け【ILv130】"
55.1,"白貨の取引：Lv60～向け【ILv200】"
55.2,"白貨の取引：Lv70～向け【ILv330】"
55.3,"白貨の取引：Lv70～向け【ILv350】"
55.4,"白貨の取引：Lv80～向け【ILv440】"
55.5,"白貨の取引：Lv80～向け【ILv470】"
55.6,"白貨の取引：Lv80～向け【ILv500】"
55.7,"紫貨の取引：Lv90～向け【ILv570】"
55.8,"紫貨の取引：Lv90～向け【ILv590】"
56.0,"白貨の取引：秘伝書（その1）"
56.1,"白貨の取引：秘伝書（その2）"
56.2,"白貨の取引：雑貨・譜面・ハウジング関連"
56.3,"白貨の取引：Lv50～向け素材"
56.4,"白貨の取引：Lv60～向け素材・手形"
56.5,"白貨の取引：Lv70～向け素材"
56.6,"白貨の取引：Lv80～向け素材"
56.7,"紫貨の取引：Lv90～向け素材"
57.0,"白貨の取引：Lv58～向け【ILv130】"
57.1,"白貨の取引：Lv60～向け【ILv200】"
57.2,"白貨の取引：Lv70～向け【ILv330】"
57.3,"白貨の取引：Lv70～向け【ILv350】"
57.4,"白貨の取引：Lv80～向け【ILv440】"
57.5,"白貨の取引：Lv80～向け【ILv470】"
57.6,"白貨の取引：Lv80～向け【ILv500】"
57.7,"紫貨の取引：Lv90～向け【ILv570】"
57.8,"紫貨の取引：Lv90～向け【ILv590】"
58.0,"白貨の取引：雑貨・譜面・ハウジング関連"
58.1,"白貨の取引：Lv50～向け釣り餌・素材"
58.2,"白貨の取引：Lv60～向け釣り餌・素材・手形"
58.3,"白貨の取引：Lv70～向け釣り餌・素材・手形"
58.4,"白貨の取引：Lv80～向け釣り餌・素材・手形"
58.5,"白貨の取引：Lv90～向け釣り餌・手形"
58.6,"紫貨の取引：Lv90～向け釣り餌・素材"
59.0,"白貨の取引：Lv58～向け【ILv130】"
59.1,"白貨の取引：Lv60～向け【ILv200】"
59.2,"白貨の取引：Lv70～向け【ILv330】"
59.3,"白貨の取引：Lv70～向け【ILv350】"
59.4,"白貨の取引：Lv80～向け【ILv440】"
59.5,"白貨の取引：Lv80～向け【ILv470】"
59.6,"白貨の取引：Lv80～向け【ILv500】"
59.7,"紫貨の取引：Lv90～向け【ILv570】"
59.8,"紫貨の取引：Lv90～向け【ILv590】"
60.0,"白貨の取引：秘伝書（その1）"
60.1,"白貨の取引：秘伝書（その2）"
60.2,"白貨の取引：雑貨・譜面・ハウジング関連"
60.3,"白貨の取引：Lv50～向け素材"
60.4,"白貨の取引：Lv60～向け素材・手形"
60.5,"白貨の取引：Lv70～向け素材"
60.6,"白貨の取引：Lv80～向け素材"
60.7,"紫貨の取引：Lv90～向け素材"
61.0,"白貨の取引：Lv58～向け【ILv130】"
61.1,"白貨の取引：Lv60～向け【ILv200】"
61.2,"白貨の取引：Lv70～向け【ILv330】"
61.3,"白貨の取引：Lv70～向け【ILv350】"
61.4,"白貨の取引：Lv80～向け【ILv440】"
61.5,"白貨の取引：Lv80～向け【ILv470】"
61.6,"白貨の取引：Lv80～向け【ILv500】"
61.7,"紫貨の取引：Lv90～向け【ILv570】"
61.8,"紫貨の取引：Lv90～向け【ILv590】"
62.0,"白貨の取引：雑貨・譜面・ハウジング関連"
62.1,"白貨の取引：Lv50～向け釣り餌・素材"
62.2,"白貨の取引：Lv60～向け釣り餌・素材・手形"
62.3,"白貨の取引：Lv70～向け釣り餌・素材・手形"
62.4,"白貨の取引：Lv80～向け釣り餌・素材・手形"
62.5,"白貨の取引：Lv90～向け釣り餌・手形"
62.6,"紫貨の取引：Lv90～向け釣り餌・素材"
63.0,"ウルフ装備"
63.1,"ウォーウルフ装備"
63.2,"ダイアウルフ装備"
63.3,"アニマル装備"
63.4,"アニマルリージュ装備"
63.5,"ビースト装備"
63.6,"トゥエルブ装備"
63.7,"幻妖装備"
64.0,"ウルフ装備"
64.1,"ウォーウルフ装備"
64.2,"ダイアウルフ装備"
64.3,"アニマル装備"
64.4,"アニマルリージュ装備"
64.5,"ビースト装備"
64.6,"トゥエルブ装備"
64.7,"幻妖装備"
65.0,"ウルフ装備"
65.1,"ウォーウルフ装備"
65.2,"ダイアウルフ装備"
65.3,"アニマル装備"
65.4,"アニマルリージュ装備"
65.5,"ビースト装備"
65.6,"トゥエルブ装備"
65.7,"幻妖装備"
65.8,"リパブリック装備"
65.9,"エクスアラガン装備"
66.0,"ウルフ装備"
66.1,"ウォーウルフ装備"
66.2,"ダイアウルフ装備"
66.3,"アニマル装備"
66.4,"アニマルリージュ装備"
66.5,"ビースト装備"
66.6,"トゥエルブ装備"
66.7,"幻妖装備"
66.8,"リパブリック装備"
66.9,"エクスアラガン装備"
67.0,"その他"
